POA_CODE_2021,POL_CL_Oth_SEO,POL_CL_Oth_UOLSE_VWorW,POL_CL_Oth_UOLSE_NWorNAA,POL_CL_Oth_UOLSE_Tot,POL_CL_Oth_NS,POL_CL_Oth_Tot,POL_CL_Tot_SEO,POL_CL_Tot_UOLSE_VWorW,POL_CL_Tot_UOLSE_NWorNAA,POL_CL_Tot_UOLSE_Tot,POL_CL_Tot_NS,POL_CL_Tot_Tot,POL_Croatian_SEO,POL_Croatian_UOLSE_VWorW,POL_Croatian_UOLSE_NWorNAA,POL_Croatian_UOLSE_Tot,POL_Croatian_NS,POL_Croatian_Tot,POL_French_SEO,POL_French_UOLSE_VWorW,POL_French_UOLSE_NWorNAA,POL_French_UOLSE_Tot,POL_French_NS,POL_French_Tot,POL_German_SEO,POL_German_UOLSE_VWorW,POL_German_UOLSE_NWorNAA,POL_German_UOLSE_Tot,POL_German_NS,POL_German_Tot,POL_Greek_SEO,POL_Greek_UOLSE_VWorW,POL_Greek_UOLSE_NWorNAA,POL_Greek_UOLSE_Tot,POL_Greek_NS,POL_Greek_Tot,POL_IAL_Bengali_SEO,POL_IAL_Bengali_UOLSE_VWorW,POL_IAL_Bengali_UOLSE_NWorNAA,POL_IAL_Bengali_UOLSE_Tot,POL_IAL_Bengali_NS,POL_IAL_Bengali_Tot,POL_IAL_Guj_SEO,POL_IAL_Guj_UOLSE_VWorW,POL_IAL_Guj_UOLSE_NWorNAA,POL_IAL_Guj_UOLSE_Tot,POL_IAL_Guj_NS,POL_IAL_Guj_Tot,POL_IAL_Hindi_SEO,POL_IAL_Hindi_UOLSE_VWorW,POL_IAL_Hindi_UOLSE_NWorNAA,POL_IAL_Hindi_UOLSE_Tot,POL_IAL_Hindi_NS,POL_IAL_Hindi_Tot,POL_IAL_Nepali_SEO,POL_IAL_Nepali_UOLSE_VWorW,POL_IAL_Nepali_UOLSE_NWorNAA,POL_IAL_Nepali_UOLSE_Tot,POL_IAL_Nepali_NS,POL_IAL_Nepali_Tot,POL_IAL_Punjabi_SEO,POL_IAL_Punjabi_UOLSE_VWorW,POL_IAL_Punjabi_UOLSE_NWorNAA,POL_IAL_Punjabi_UOLSE_Tot,POL_IAL_Punjabi_NS,POL_IAL_Punjabi_Tot,POL_IAL_Sinhal_SEO,POL_IAL_Sinhal_UOLSE_VWorW,POL_IAL_Sinhal_UOLSE_NWorNAA,POL_IAL_Sinhal_UOLSE_Tot,POL_IAL_Sinhal_NS,POL_IAL_Sinhal_Tot,POL_IAL_Urdu_SEO,POL_IAL_Urdu_UOLSE_VWorW,POL_IAL_Urdu_UOLSE_NWorNAA,POL_IAL_Urdu_UOLSE_Tot,POL_IAL_Urdu_NS,POL_IAL_Urdu_Tot,POL_IAL_Oth_SEO,POL_IAL_Oth_UOLSE_VWorW,POL_IAL_Oth_UOLSE_NWorNAA,POL_IAL_Oth_UOLSE_Tot,POL_IAL_Oth_NS,POL_IAL_Oth_Tot,POL_IAL_Tot_SEO,POL_IAL_Tot_UOLSE_VWorW,POL_IAL_Tot_UOLSE_NWorNAA,POL_IAL_Tot_UOLSE_Tot,POL_IAL_Tot_NS,POL_IAL_Tot_Tot,POL_Italian_SEO,POL_Italian_UOLSE_VWorW,POL_Italian_UOLSE_NWorNAA,POL_Italian_UOLSE_Tot,POL_Italian_NS,POL_Italian_Tot,POL_Japan_SEO,POL_Japan_UOLSE_VWorW,POL_Japan_UOLSE_NWorNAA,POL_Japan_UOLSE_Tot,POL_Japan_NS,POL_Japan_Tot,POL_Khmer_SEO,POL_Khmer_UOLSE_VWorW,POL_Khmer_UOLSE_NWorNAA,POL_Khmer_UOLSE_Tot,POL_Khmer_NS,POL_Khmer_Tot,POL_Korean_SEO,POL_Korean_UOLSE_VWorW,POL_Korean_UOLSE_NWorNAA,POL_Korean_UOLSE_Tot,POL_Korean_NS,POL_Korean_Tot,POL_Macedon_SEO,POL_Macedon_UOLSE_VWorW,POL_Macedon_UOLSE_NWorNAA,POL_Macedon_UOLSE_Tot,POL_Macedon_NS,POL_Macedon_Tot,POL_Malayalam_SEO,POL_Malayalam_UOLSE_VWorW,POL_Malayalam_UOLSE_NWorNAA,POL_Malayalam_UOLSE_Tot,POL_Malayalam_NS,POL_Malayalam_Tot,POL_Persian_ED_SEO,POL_Persian_ED_UOLSE_VWorW,POL_Persian_ED_UOLSE_NWorNAA,POL_Persian_ED_UOLSE_Tot,POL_Persian_ED_NS,POL_Persian_ED_Tot,POL_Polish_SEO,POL_Polish_UOLSE_VWorW,POL_Polish_UOLSE_NWorNAA,POL_Polish_UOLSE_Tot,POL_Polish_NS,POL_Polish_Tot,POL_Portuguese_SEO,POL_Portuguese_UOLSE_VWorW,POL_Portuguese_UOLSE_NWorNAA,POL_Portuguese_UOLSE_Tot,POL_Portuguese_NS,POL_Portuguese_Tot,POL_Russian_SEO,POL_Russian_UOLSE_VWorW,POL_Russian_UOLSE_NWorNAA,POL_Russian_UOLSE_Tot,POL_Russian_NS,POL_Russian_Tot,POL_Samoan_SEO,POL_Samoan_UOLSE_VWorW,POL_Samoan_UOLSE_NWorNAA,POL_Samoan_UOLSE_Tot,POL_Samoan_NS,POL_Samoan_Tot,POL_Serbian_SEO,POL_Serbian_UOLSE_VWorW,POL_Serbian_UOLSE_NWorNAA,POL_Serbian_UOLSE_Tot,POL_Serbian_NS,POL_Serbian_Tot,POL_SAL_Filipin_SEO,POL_SAL_Filipin_UOLSE_VWorW,POL_SAL_Filipin_UOLSE_NWorNAA,POL_SAL_Filipin_UOLSE_Tot,POL_SAL_Filipin_NS,POL_SAL_Filipin_Tot,POL_SAL_Indon_SEO,POL_SAL_Indon_UOLSE_VWorW,POL_SAL_Indon_UOLSE_NWorNAA,POL_SAL_Indon_UOLSE_Tot,POL_SAL_Indon_NS,POL_SAL_Indon_Tot,POL_SAL_Tagalog_SEO,POL_SAL_Tagalog_UOLSE_VWorW,POL_SAL_Tagalog_UOLSE_NWorNAA,POL_SAL_Tagalog_UOLSE_Tot,POL_SAL_Tagalog_NS,POL_SAL_Tagalog_Tot,POL_SAL_Oth_SEO,POL_SAL_Oth_UOLSE_VWorW,POL_SAL_Oth_UOLSE_NWorNAA,POL_SAL_Oth_UOLSE_Tot,POL_SAL_Oth_NS,POL_SAL_Oth_Tot,POL_SAL_Tot_SEO,POL_SAL_Tot_UOLSE_VWorW,POL_SAL_Tot_UOLSE_NWorNAA,POL_SAL_Tot_UOLSE_Tot,POL_SAL_Tot_NS,POL_SAL_Tot_Tot,POL_Spanish_SEO,POL_Spanish_UOLSE_VWorW,POL_Spanish_UOLSE_NWorNAA,POL_Spanish_UOLSE_Tot,POL_Spanish_NS,POL_Spanish_Tot,POL_Tamil_SEO,POL_Tamil_UOLSE_VWorW
POA2257,..,5,0,5,0,5,..,133,41,179,5,179,..,20,0,25,0,25,..,72,3,77,0,77,..,94,0,96,0,100,..,68,12,77,3,81,..,0,0,0,0,0,..,0,0,0,0,0,..,17,0,17,0,17,..,6,0,6,0,6,..,24,7,32,0,32,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,52,7,61,0,61,..,134,11,142,0,145,..,42,0,41,0,41,..,7,0,11,0,11,..,33,8,44,0,44,..,3,0,3,0,3,..,11,0,11,0,11,..,10,0,8,0,8,..,36,0,38,0,38,..,41,13,55,3,55,..,100,15,115,0,115,..,4,0,8,0,8,..,9,0,8,0,8,..,36,0,35,0,35,..,24,0,24,0,24,..,54,3,60,0,60,..,10,4,10,0,11,..,128,11,133,0,133,..,162,23,188,8,196,..,12
POA2258,..,0,0,0,0,0,..,53,10,67,0,67,..,0,0,0,0,0,..,12,0,12,0,15,..,25,0,25,0,25,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,8,0,8,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,5,0,5,0,5,..,5,0,5,0,5,..,26,0,26,0,26,..,17,0,17,0,17,..,5,0,5,0,5,..,0,0,0,0,0,..,11,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,6,0,10,0,9,..,13,0,12,0,12,..,16,0,13,0,13,..,4,0,4,0,4,..,0,0,0,0,0,..,17,0,17,0,17,..,3,0,3,0,3,..,5,0,5,0,5,..,4,0,4,0,4,..,30,0,30,0,29,..,26,0,26,0,26,..,5
POA2259,..,10,4,15,0,15,..,301,166,468,0,468,..,31,0,34,0,34,..,59,0,64,0,64,..,83,3,87,0,90,..,118,12,125,0,129,..,11,3,18,0,18,..,43,0,43,0,43,..,97,7,111,0,111,..,95,10,103,0,102,..,114,10,118,0,124,..,16,0,16,0,16,..,61,3,66,0,67,..,36,0,34,0,34,..,473,36,504,0,506,..,146,11,152,0,155,..,36,3,46,0,46,..,25,8,30,0,30,..,105,63,171,0,171,..,10,0,13,0,13,..,371,25,398,8,405,..,36,4,35,0,35,..,42,3,42,0,42,..,64,12,70,3,72,..,82,14,100,4,100,..,32,4,39,0,38,..,32,7,42,0,42,..,154,0,159,3,161,..,81,3,81,0,87,..,200,4,209,0,207,..,35,0,35,7,44,..,478,18,491,11,500,..,284,27,309,5,315,..,37
POA2260,..,5,0,5,0,5,..,152,41,191,0,193,..,21,4,27,0,27,..,68,3,69,0,69,..,74,3,75,0,77,..,70,8,78,0,78,..,11,0,11,0,11,..,0,0,0,0,0,..,33,0,33,0,33,..,22,3,22,0,22,..,22,0,28,0,22,..,10,0,19,0,19,..,14,0,14,0,14,..,4,0,4,0,4,..,119,4,127,0,124,..,89,6,95,0,95,..,37,4,37,0,37,..,9,0,9,0,9,..,26,11,38,0,38,..,6,0,6,0,6,..,17,0,17,0,17,..,8,0,13,0,13,..,28,0,28,3,35,..,75,6,75,0,75,..,31,3,32,0,33,..,0,0,0,0,0,..,24,0,23,0,23,..,6,0,3,0,3,..,15,4,20,0,20,..,12,0,12,0,12,..,10,0,10,0,10,..,42,0,49,0,49,..,115,10,119,0,124,..,13
POA2261,..,0,0,0,0,0,..,172,81,252,0,253,..,30,6,35,0,35,..,79,5,84,0,84,..,96,8,104,0,106,..,100,17,112,0,120,..,19,5,27,0,27,..,17,0,17,0,17,..,39,0,42,3,46,..,48,7,58,0,58,..,108,10,124,0,127,..,13,0,13,0,13,..,14,6,20,0,20,..,0,0,0,0,0,..,263,20,285,4,290,..,154,24,177,3,181,..,34,3,38,0,38,..,0,0,0,0,0,..,20,12,34,0,34,..,6,8,9,0,9,..,24,13,35,0,37,..,6,0,6,0,6,..,35,10,42,0,42,..,88,9,97,0,99,..,45,5,53,0,48,..,18,0,19,0,19,..,36,11,43,0,43,..,46,0,44,0,44,..,45,13,63,0,63,..,92,0,94,0,94,..,31,7,33,0,33,..,205,30,235,0,234,..,256,23,283,0,283,..,3
POA2262,..,6,0,5,0,5,..,37,12,48,0,48,..,8,5,10,0,10,..,7,0,7,0,7,..,18,0,18,0,18,..,24,4,29,0,29,..,5,0,9,0,9,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,9,0,9,0,10,..,0,0,0,0,0,..,4,0,4,0,4,..,7,0,7,0,7,..,37,5,40,0,42,..,50,9,58,0,58,..,6,3,13,0,13,..,6,0,3,0,3,..,7,0,9,0,9,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,11,4,16,0,16,..,8,0,8,0,8,..,9,0,9,0,9,..,14,3,16,0,16,..,14,0,14,0,14,..,26,0,26,0,29,..,21,0,21,0,21,..,48,0,48,0,48,..,8,0,8,0,8,..,94,0,94,0,98,..,80,11,85,0,85,..,0
POA2263,..,6,0,3,0,3,..,52,33,83,0,89,..,12,8,17,0,17,..,18,4,18,0,19,..,31,0,31,0,31,..,37,6,43,0,39,..,7,0,7,0,7,..,4,0,4,0,4,..,30,4,33,0,33,..,22,5,26,0,26,..,22,0,22,0,22,..,6,0,5,0,5,..,7,0,13,0,13,..,3,0,3,0,3,..,96,12,106,0,106,..,49,5,51,0,51,..,16,0,17,0,17,..,0,0,0,0,6,..,14,15,26,0,26,..,0,0,0,0,0,..,12,0,11,0,11,..,0,0,0,0,0,..,26,3,26,0,26,..,28,0,29,0,26,..,8,0,15,0,15,..,12,0,14,0,11,..,30,0,31,0,31,..,31,0,33,0,33,..,16,0,18,0,18,..,55,0,59,0,59,..,9,0,9,0,9,..,109,7,118,0,118,..,61,3,69,0,69,..,14
POA2264,..,0,0,0,0,0,..,39,11,52,0,50,..,9,0,10,0,10,..,19,0,20,0,20,..,19,0,19,0,19,..,20,0,18,0,18,..,18,4,21,0,21,..,0,0,0,0,0,..,15,0,17,0,17,..,11,0,11,0,11,..,6,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,5,0,5,..,54,4,60,0,60,..,21,0,20,0,24,..,17,0,17,0,17,..,0,0,0,0,0,..,8,0,8,0,8,..,3,0,3,0,3,..,10,0,16,0,15,..,10,0,10,0,10,..,13,6,16,0,16,..,5,0,5,0,5,..,10,0,11,0,11,..,23,0,26,0,26,..,8,0,8,0,8,..,25,0,25,0,25,..,0,0,0,0,0,..,24,0,24,0,24,..,7,0,7,0,12,..,56,0,54,0,56,..,36,9,40,0,40,..,10
POA2265,..,0,0,0,0,0,..,7,0,12,0,12,..,5,0,5,0,5,..,8,0,8,0,8,..,4,0,4,0,4,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,6,5,11,0,11,..,3,0,3,0,3,..,4,0,4,0,4,..,3,0,3,0,3,..,28,5,33,0,33,..,7,0,7,0,7,..,0,0,0,0,0,..,9,0,9,0,9,..,19,9,26,0,26,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,8,0,11,0,11,..,7,0,7,0,7,..,11,0,10,0,10,..,35,0,35,0,35,..,3,0,3,0,3,..,9,0,9,0,9,..,0,0,0,0,0,..,11,0,13,0,13,..,7,0,7,0,8,..,32,0,33,0,31,..,29,3,35,0,35,..,3
POA2267,..,0,0,0,0,0,..,13,0,13,0,13,..,8,0,8,0,8,..,0,0,0,0,0,..,6,0,6,0,6,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,7,0,7,..,0
POA2278,..,0,0,0,0,0,..,0,4,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,5,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,0
POA2280,..,15,0,15,0,15,..,122,18,143,4,139,..,5,0,9,0,9,..,13,0,21,0,17,..,47,0,47,3,50,..,25,0,32,0,32,..,15,0,11,0,11,..,12,5,18,0,18,..,19,0,14,0,14,..,3,0,3,0,3,..,39,0,43,0,43,..,3,0,3,0,3,..,4,0,4,0,4,..,0,0,0,0,0,..,91,7,104,0,104,..,45,0,47,0,47,..,18,0,18,0,18,..,5,6,12,0,12,..,8,9,14,0,14,..,22,6,25,0,25,..,4,0,4,0,4,..,3,0,3,0,3,..,16,0,16,0,16,..,32,3,36,0,36,..,23,0,23,0,23,..,12,0,12,0,12,..,5,3,11,0,11,..,10,0,10,0,10,..,22,5,22,0,22,..,34,0,35,0,35,..,0,0,0,0,0,..,62,6,67,0,67,..,37,6,42,0,42,..,9
POA2281,..,0,4,0,0,0,..,34,18,43,0,43,..,11,0,10,0,10,..,22,0,22,0,23,..,25,0,25,0,25,..,13,0,13,0,13,..,3,0,4,0,4,..,3,0,3,0,3,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,19,0,19,..,18,0,18,0,18,..,13,0,13,0,13,..,0,0,0,0,0,..,5,8,15,0,15,..,6,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,8,0,10,0,10,..,21,0,21,0,21,..,10,0,11,0,11,..,0,0,0,0,5,..,5,0,5,0,5,..,19,0,22,0,22,..,14,0,14,0,14,..,13,0,13,0,13,..,9,3,9,0,6,..,62,4,63,0,60,..,34,0,35,0,35,..,0
POA2282,..,10,4,13,0,13,..,90,33,121,0,128,..,10,0,12,0,12,..,24,0,24,4,28,..,42,0,49,0,49,..,21,0,16,0,16,..,5,0,5,0,5,..,3,0,3,0,3,..,10,0,11,0,11,..,9,3,15,0,15,..,28,4,35,0,35,..,8,0,8,0,8,..,5,0,5,0,5,..,7,0,7,0,7,..,88,8,93,0,93,..,30,0,32,0,32,..,14,5,26,0,26,..,4,0,4,0,4,..,7,0,9,0,9,..,52,8,55,0,58,..,0,0,0,0,0,..,10,0,10,0,10,..,21,0,23,0,24,..,16,3,20,0,20,..,4,0,4,0,4,..,3,0,3,0,3,..,11,0,11,0,13,..,11,0,11,0,11,..,17,3,22,0,22,..,8,3,9,0,9,..,8,0,9,0,9,..,39,4,48,0,48,..,41,4,47,0,47,..,27
POA2283,..,9,0,12,0,12,..,72,24,91,0,91,..,16,0,10,0,10,..,24,0,24,0,19,..,56,3,62,0,59,..,25,9,26,0,26,..,4,0,4,0,4,..,0,0,0,0,0,..,9,0,9,0,9,..,21,0,21,0,23,..,10,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,45,0,47,0,46,..,39,0,41,0,41,..,15,0,15,0,15,..,21,9,33,0,33,..,6,3,12,0,12,..,3,0,8,0,8,..,9,0,9,0,9,..,6,0,6,0,6,..,27,3,26,0,26,..,4,0,4,0,4,..,30,0,30,0,30,..,14,0,17,0,17,..,3,0,3,0,8,..,21,0,21,0,21,..,15,4,18,0,18,..,21,0,20,0,20,..,27,0,30,0,30,..,85,3,85,0,85,..,55,8,64,0,64,..,0
POA2284,..,0,0,0,0,0,..,51,12,60,0,60,..,0,0,0,0,0,..,10,0,17,0,11,..,33,0,39,0,39,..,23,3,25,0,25,..,0,0,0,0,0,..,21,0,21,0,21,..,42,4,49,0,49,..,10,0,10,0,10,..,8,0,12,0,12,..,3,0,3,0,3,..,4,0,10,0,10,..,0,0,0,0,0,..,102,6,105,0,105,..,21,5,26,0,26,..,8,0,4,0,4,..,0,0,3,0,3,..,12,0,10,0,10,..,15,0,20,0,20,..,13,3,16,0,16,..,0,0,0,0,0,..,8,3,13,0,15,..,6,0,6,0,9,..,5,0,11,0,11,..,22,0,22,0,22,..,11,0,11,0,11,..,9,0,9,0,9,..,5,0,5,0,5,..,25,0,24,0,24,..,0,0,0,0,0,..,37,0,43,0,43,..,14,0,15,0,19,..,0
POA2285,..,10,0,10,0,10,..,207,52,260,0,260,..,27,0,29,0,29,..,10,0,9,0,9,..,62,0,61,0,63,..,51,10,57,0,57,..,40,0,40,5,47,..,65,6,73,0,73,..,96,8,101,0,102,..,82,11,99,0,95,..,74,4,81,0,81,..,52,0,53,0,53,..,106,5,112,3,114,..,22,0,22,0,22,..,538,42,581,9,588,..,67,9,69,0,73,..,24,0,24,0,24,..,10,6,11,0,11,..,46,9,56,0,58,..,66,7,78,0,78,..,117,6,122,0,125,..,30,5,40,3,41,..,51,0,54,0,54,..,12,3,22,0,22,..,10,4,16,0,16,..,56,9,62,0,64,..,22,3,27,0,27,..,67,3,68,0,68,..,20,3,22,0,22,..,67,3,70,0,73,..,23,0,27,5,28,..,172,13,187,3,187,..,76,4,80,0,80,..,52
POA2286,..,0,0,0,0,0,..,4,3,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,5,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,8,0,14,0,14,..,0,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,4,0,4,..,4,0,4,0,4,..,7,0,7,0,7,..,4,0,4,0,4,..,13,0,16,0,16,..,0,0,0,0,0,..,11
POA2287,..,16,3,19,0,19,..,587,227,815,6,819,..,49,7,53,0,55,..,32,0,32,3,38,..,52,0,48,0,47,..,89,11,94,0,94,..,125,12,137,0,138,..,46,3,54,0,54,..,140,5,143,0,146,..,92,8,103,0,103,..,152,8,165,0,165,..,59,0,60,0,60,..,181,9,192,7,194,..,38,3,37,0,44,..,831,53,884,9,896,..,89,6,99,0,99,..,43,3,46,3,50,..,14,0,14,0,14,..,146,57,203,0,204,..,301,50,356,0,356,..,403,40,438,3,442,..,86,5,95,0,95,..,98,11,108,0,108,..,32,4,41,0,40,..,25,6,35,0,35,..,35,0,36,0,36,..,82,12,98,6,102,..,121,5,123,0,121,..,41,4,49,0,49,..,125,5,130,0,130,..,64,3,70,3,70,..,348,15,362,3,363,..,121,13,140,5,139,..,145
POA2289,..,7,0,7,0,7,..,164,30,196,3,201,..,14,0,14,0,14,..,45,0,47,0,47,..,61,0,59,0,62,..,85,10,96,0,96,..,4,0,4,0,4,..,16,0,16,0,16,..,38,0,40,0,40,..,46,5,45,0,45,..,26,0,26,0,30,..,4,0,4,0,4,..,11,3,13,0,13,..,0,0,0,0,0,..,142,9,150,0,152,..,92,6,103,0,103,..,37,0,33,0,33,..,4,0,4,0,4,..,20,0,21,0,21,..,192,33,229,0,229,..,13,0,13,0,13,..,19,5,22,0,22,..,12,0,12,0,11,..,29,0,31,0,31,..,15,0,15,0,20,..,8,0,8,0,8,..,15,7,27,0,27,..,10,0,10,0,10,..,24,0,24,0,24,..,25,0,26,4,26,..,22,0,22,0,22,..,83,0,82,4,87,..,72,5,81,0,80,..,17
POA2290,..,16,3,20,0,20,..,224,87,315,3,322,..,4,3,10,0,10,..,69,0,73,0,73,..,92,5,94,4,97,..,69,4,77,0,77,..,21,0,29,0,29,..,8,0,8,0,8,..,39,0,38,0,36,..,74,0,74,3,74,..,51,7,55,0,57,..,0,0,7,0,7,..,23,0,24,0,24,..,3,0,3,0,3,..,211,18,226,3,233,..,119,17,135,0,135,..,33,4,32,0,32,..,13,4,12,0,12,..,55,11,69,0,69,..,169,23,190,0,190,..,14,0,12,0,12,..,12,0,10,0,10,..,40,7,45,0,43,..,33,6,38,0,38,..,26,3,28,0,28,..,43,3,51,0,51,..,31,0,32,0,32,..,30,0,31,0,31,..,5,5,15,0,15,..,56,4,56,0,60,..,9,0,12,0,12,..,106,12,116,0,111,..,101,4,110,0,112,..,10
POA2291,..,4,0,4,0,4,..,60,9,70,0,70,..,15,0,15,0,15,..,47,4,47,0,47,..,42,0,39,0,39,..,77,5,90,0,90,..,3,0,3,0,3,..,7,0,9,0,9,..,23,3,24,0,24,..,7,0,7,0,7,..,7,0,7,0,7,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,7,0,7,..,56,6,59,0,59,..,71,3,77,0,75,..,14,3,19,0,19,..,8,3,13,0,13,..,14,0,14,0,14,..,37,7,47,0,47,..,5,0,5,0,5,..,9,0,9,0,9,..,24,0,24,0,24,..,40,0,42,0,42,..,10,0,9,0,11,..,0,0,0,0,0,..,5,0,3,0,3,..,11,0,11,0,12,..,6,0,9,0,9,..,15,0,15,0,18,..,0,0,0,0,0,..,36,0,40,0,37,..,49,0,53,0,53,..,8
POA2292,..,0,0,0,0,0,..,29,8,39,0,39,..,0,0,0,0,0,..,10,0,10,0,10,..,3,0,3,0,3,..,16,9,20,0,20,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,7,0,7,..,4,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,18,0,24,0,24,..,16,0,22,0,22,..,4,0,4,0,4,..,0,0,0,0,0,..,4,0,4,0,4,..,40,8,45,0,45,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,4,0,4,0,4,..,4,0,4,0,4,..,10,0,14,0,14,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,16,0,16,..,6,5,4,0,4,..,0
POA2293,..,0,0,0,0,0,..,35,5,38,0,39,..,5,0,4,0,4,..,4,0,4,0,4,..,6,0,6,0,8,..,11,0,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,0,0,5,0,5,..,11,0,12,0,12,..,0,0,0,0,0,..,22,3,27,0,27,..,3,0,3,0,3,..,0,0,5,0,5,..,0,0,0,0,0,..,4,0,3,0,3,..,8,0,8,0,8,..,6,0,7,0,7,..,0,0,0,0,0,..,3,0,3,0,3,..,19,0,19,0,19,..,0,4,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,10,0,10,0,10,..,4,0,4,0,4,..,6,0,6,0,6,..,0,0,0,0,0,..,14,0,14,0,14,..,15,0,19,0,19,..,0
POA2294,..,0,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,6,0,6,0,7,..,0,0,0,0,0,..,4,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,4,0,4,0,4,..,6,0,6,0,6,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,5,..,0,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,10,0,9,0,9,..,0
POA2295,..,0,0,0,0,0,..,28,0,29,3,32,..,3,0,3,0,3,..,12,0,12,0,12,..,18,0,18,0,20,..,7,5,12,0,12,..,9,0,9,0,9,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,21,0,21,..,9,0,9,0,9,..,10,0,10,0,10,..,3,3,9,0,9,..,7,0,11,0,11,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,5,3,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,7,0,11,0,11,..,9,0,9,0,9,..,10,0,10,0,10,..,4,0,4,0,4,..,33,0,31,0,31,..,16,0,21,0,21,..,0
