POA_CODE_2021,A75_84_L_PinE_NS_19,A75_84_L_PinE_NS_20,A75_84_L_PinE_NS_21,A75_84_L_PinE_NS_YNS,A75_84_L_PinE_NS_T,A75_84_T_B_05,A75_84_T_05_10,A75_84_T_11_15,A75_84_T_16,A75_84_T_17,A75_84_T_18,A75_84_T_19,A75_84_T_20,A75_84_T_21,A75_84_T_YNS,A75_84_T_T,A85ov_SEO_B_05,A85ov_SEO_05_10,A85ov_SEO_11_15,A85ov_SEO_16,A85ov_SEO_17,A85ov_SEO_18,A85ov_SEO_19,A85ov_SEO_20,A85ov_SEO_21,A85ov_SEO_YNS,A85ov_SEO_T,A85ov_UOLSE_VWW_B_05,A85ov_UOLSE_VWW_05_10,A85ov_UOLSE_VWW_11_15,A85ov_UOLSE_VWW_16,A85ov_UOLSE_VWW_17,A85ov_UOLSE_VWW_18,A85ov_UOLSE_VWW_19,A85ov_UOLSE_VWW_20,A85ov_UOLSE_VWW_21,A85ov_UOLSE_VWW_YNS,A85ov_UOLSE_VWW_T,A85ov_UOLSE_NWNAA_B_05,A85ov_UOLSE_NWNAA_05_10,A85ov_UOLSE_NWNAA_11_15,A85ov_UOLSE_NWNAA_16,A85ov_UOLSE_NWNAA_17,A85ov_UOLSE_NWNAA_18,A85ov_UOLSE_NWNAA_19,A85ov_UOLSE_NWNAA_20,A85ov_UOLSE_NWNAA_21,A85ov_UOLSE_NWNAA_YNS,A85ov_UOLSE_NWNAA_T,A85ov_UOLSE_PinE_NS_B_05,A85ov_UOLSE_PinE_NS_05_10,A85ov_UOLSE_PinE_NS_11_15,A85ov_UOLSE_PinE_NS_16,A85ov_UOLSE_PinE_NS_17,A85ov_UOLSE_PinE_NS_18,A85ov_UOLSE_PinE_NS_19,A85ov_UOLSE_PinE_NS_20,A85ov_UOLSE_PinE_NS_21,A85ov_UOLSE_PinE_NS_YNS,A85ov_UOLSE_PinE_NS_T,A85ov_UOLSE_T_B_05,A85ov_UOLSE_T_05_10,A85ov_UOLSE_T_11_15,A85ov_UOLSE_T_16,A85ov_UOLSE_T_17,A85ov_UOLSE_T_18,A85ov_UOLSE_T_19,A85ov_UOLSE_T_20,A85ov_UOLSE_T_21,A85ov_UOLSE_T_YNS,A85ov_UOLSE_T_T,A85ov_L_PinE_NS_B_05,A85ov_L_PinE_NS_05_10,A85ov_L_PinE_NS_11_15,A85ov_L_PinE_NS_16,A85ov_L_PinE_NS_17,A85ov_L_PinE_NS_18,A85ov_L_PinE_NS_19,A85ov_L_PinE_NS_20,A85ov_L_PinE_NS_21,A85ov_L_PinE_NS_YNS,A85ov_L_PinE_NS_T,A85ov_T_B_05,A85ov_T_05_10,A85ov_T_11_15,A85ov_T_16,A85ov_T_17,A85ov_T_18,A85ov_T_19,A85ov_T_20,A85ov_T_21,A85ov_T_YNS,A85ov_T_T,T_SEO_B_05,T_SEO_05_10,T_SEO_11_15,T_SEO_16,T_SEO_17,T_SEO_18,T_SEO_19,T_SEO_20,T_SEO_21,T_SEO_YNS,T_SEO_T,T_UOLSE_VWW_B_05,T_UOLSE_VWW_05_10,T_UOLSE_VWW_11_15,T_UOLSE_VWW_16,T_UOLSE_VWW_17,T_UOLSE_VWW_18,T_UOLSE_VWW_19,T_UOLSE_VWW_20,T_UOLSE_VWW_21,T_UOLSE_VWW_YNS,T_UOLSE_VWW_T,T_UOLSE_NWNAA_B_05,T_UOLSE_NWNAA_05_10,T_UOLSE_NWNAA_11_15,T_UOLSE_NWNAA_16,T_UOLSE_NWNAA_17,T_UOLSE_NWNAA_18,T_UOLSE_NWNAA_19,T_UOLSE_NWNAA_20,T_UOLSE_NWNAA_21,T_UOLSE_NWNAA_YNS,T_UOLSE_NWNAA_T,T_UOLSE_PinE_NS_B_05,T_UOLSE_PinE_NS_05_10,T_UOLSE_PinE_NS_11_15,T_UOLSE_PinE_NS_16,T_UOLSE_PinE_NS_17,T_UOLSE_PinE_NS_18,T_UOLSE_PinE_NS_19,T_UOLSE_PinE_NS_20,T_UOLSE_PinE_NS_21,T_UOLSE_PinE_NS_YNS,T_UOLSE_PinE_NS_T,T_UOLSE_T_B_05,T_UOLSE_T_05_10,T_UOLSE_T_11_15,T_UOLSE_T_16,T_UOLSE_T_17,T_UOLSE_T_18,T_UOLSE_T_19,T_UOLSE_T_20,T_UOLSE_T_21,T_UOLSE_T_YNS,T_UOLSE_T_T,T_L_PinE_NS_B_05,T_L_PinE_NS_05_10,T_L_PinE_NS_11_15,T_L_PinE_NS_16,T_L_PinE_NS_17,T_L_PinE_NS_18,T_L_PinE_NS_19,T_L_PinE_NS_20,T_L_PinE_NS_21,T_L_PinE_NS_YNS,T_L_PinE_NS_T,T_T_B_05,T_T_05_10,T_T_11_15,T_T_16,T_T_17,T_T_18,T_T_19,T_T_20,T_T_21,T_T_YNS,T_T_T
POA2034,0,0,0,0,5,352,9,4,0,0,0,4,3,0,14,375,46,0,0,0,0,0,0,0,0,3,53,43,0,0,0,0,0,0,0,0,0,42,30,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,0,79,0,0,0,0,0,0,0,0,0,75,0,0,0,0,0,0,0,0,0,0,4,126,0,0,0,0,0,0,0,0,6,129,2040,548,856,184,246,320,383,190,58,71,4901,1040,265,320,123,128,148,230,57,17,31,2353,161,18,17,3,5,4,14,6,3,0,234,5,0,0,0,0,0,0,0,0,0,5,1208,283,340,128,125,151,236,63,21,35,2594,7,0,0,0,0,5,0,0,0,20,25,3249,827,1199,317,377,480,621,250,79,121,7517
POA2035,0,0,0,32,36,1164,30,27,4,3,0,7,3,4,63,1299,101,0,0,0,0,0,0,0,0,5,106,213,4,3,0,0,0,0,0,0,5,220,179,6,0,0,0,0,0,0,0,0,189,0,0,0,0,0,0,0,0,0,0,0,391,10,9,0,0,0,0,0,0,4,410,0,0,0,0,0,0,0,0,0,50,54,495,12,9,0,0,0,0,0,0,59,572,2977,728,716,137,177,185,187,75,23,95,5298,3920,898,887,361,345,383,408,146,36,88,7467,857,117,85,22,24,30,77,27,22,31,1299,6,0,0,0,0,0,0,0,0,6,12,4792,1018,973,377,369,413,487,176,53,127,8779,5,0,0,0,0,0,0,0,0,116,127,7771,1745,1690,514,541,602,674,250,74,336,14205
POA2036,0,0,0,22,31,856,38,23,0,5,3,4,0,4,53,991,85,0,0,0,0,0,0,0,0,0,86,99,3,0,0,0,0,0,0,0,5,104,87,3,0,0,0,0,5,0,0,3,98,0,0,0,0,0,0,0,0,0,5,4,189,3,0,0,0,0,5,0,0,13,205,7,0,0,0,0,0,0,0,0,18,20,272,3,3,0,0,0,5,0,0,35,318,2832,591,679,130,133,146,164,69,21,101,4861,3360,910,902,307,331,305,301,113,17,87,6634,622,113,87,30,34,39,68,28,14,32,1072,6,0,0,0,0,0,0,0,0,6,22,3994,1022,990,341,364,347,368,148,29,123,7726,14,0,0,0,0,0,0,0,0,252,268,6837,1611,1678,472,499,488,533,213,52,478,12855
POA2037,0,0,0,0,0,266,3,4,0,0,0,3,0,0,5,288,31,0,0,0,0,0,0,0,0,3,36,10,0,0,0,0,0,0,0,0,0,10,39,0,5,0,0,0,0,0,0,3,44,0,0,0,0,0,0,0,0,0,0,0,58,0,5,0,0,0,0,0,0,3,58,0,0,0,0,0,0,0,0,0,0,0,87,0,5,0,0,0,0,0,0,5,95,1635,384,390,92,91,139,123,67,25,47,3000,953,330,464,174,184,203,275,103,24,20,2728,271,35,43,12,16,19,44,26,3,14,473,6,0,0,0,0,0,0,5,0,3,11,1227,373,505,185,199,219,320,132,28,31,3216,4,0,0,0,0,0,0,0,0,7,18,2872,751,898,278,289,362,446,195,56,93,6230
POA2038,0,0,0,0,0,135,0,5,0,0,0,0,0,0,19,151,16,0,0,0,0,0,0,0,0,4,17,16,0,0,0,0,0,0,0,0,0,17,18,0,0,0,0,0,0,0,0,12,27,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,9,46,0,0,0,0,0,0,0,0,0,0,0,53,0,0,0,0,0,0,0,0,14,64,996,219,199,39,36,28,38,28,13,33,1616,364,102,91,34,38,34,38,6,0,9,725,61,4,9,3,0,4,6,6,0,24,116,0,0,0,0,0,0,0,0,0,0,0,423,108,101,38,38,37,47,10,6,35,839,0,0,0,0,0,0,0,0,0,3,5,1425,328,299,71,72,65,77,36,18,68,2464
POA2039,0,0,0,0,0,123,0,0,0,0,0,0,0,0,3,125,9,0,0,0,0,0,0,0,0,0,9,3,0,0,0,0,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,28,1077,276,232,47,43,48,42,13,3,25,1802,333,89,92,32,36,36,44,16,3,11,691,42,0,13,5,6,8,6,3,0,3,75,0,0,0,0,0,0,0,0,0,0,4,378,90,109,30,42,42,51,16,4,10,770,0,0,0,0,0,0,0,0,0,0,6,1457,368,340,74,79,94,87,34,10,35,2576
POA2040,0,0,0,3,0,442,3,4,0,0,0,5,0,0,19,475,39,0,0,0,0,0,0,0,0,11,52,78,0,0,0,0,0,0,0,0,0,77,87,0,0,0,0,0,0,0,0,3,91,0,0,0,0,0,0,0,0,0,0,4,164,0,0,0,0,0,0,0,0,11,174,0,0,0,0,0,0,0,0,0,0,5,203,0,0,0,0,0,0,0,0,21,229,2396,486,429,62,80,76,51,21,9,55,3661,1293,311,360,76,90,74,74,34,3,37,2347,310,25,22,7,3,3,10,10,0,25,409,4,0,0,0,0,0,0,0,0,8,10,1604,334,383,81,89,73,84,43,10,65,2764,0,0,0,0,0,0,0,0,0,10,15,3999,825,806,148,172,147,142,68,13,127,6443
POA2041,0,0,0,3,3,287,3,0,0,0,0,0,0,0,4,304,36,0,4,0,0,0,0,0,0,3,39,18,0,0,0,0,0,0,0,0,0,18,14,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,6,6,74,0,4,0,0,0,0,0,0,3,80,2126,469,451,82,77,109,60,46,43,47,3503,486,169,177,45,48,38,44,17,14,7,1063,75,7,14,0,4,4,3,0,0,3,122,6,0,0,0,0,0,0,0,0,0,6,567,182,190,47,56,43,54,15,18,12,1189,0,0,0,0,0,0,0,0,0,8,10,2695,651,641,126,136,153,109,66,61,65,4704
POA2042,0,0,0,0,0,203,0,0,0,0,0,0,0,0,0,207,15,0,0,0,0,0,0,0,0,0,15,18,0,0,0,0,0,0,0,0,0,18,51,0,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,0,0,80,0,0,0,0,0,0,0,0,0,88,1823,420,508,118,99,99,128,80,35,55,3364,750,245,321,104,138,125,187,66,14,30,1972,221,25,25,6,12,11,8,8,0,4,323,0,0,0,0,0,0,0,0,0,0,3,972,270,340,114,148,133,200,69,15,38,2304,3,0,0,0,0,0,0,0,0,9,12,2794,692,855,234,253,234,328,150,44,102,5679
POA2043,0,0,0,0,0,76,0,6,0,0,0,0,0,0,0,81,7,0,0,0,0,0,0,0,0,0,7,0,5,0,0,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,8,5,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,15,5,0,0,0,0,0,0,0,0,15,954,302,444,113,112,108,102,43,12,25,2213,426,200,256,86,72,105,91,38,8,18,1283,59,12,16,0,9,5,9,12,0,0,119,0,0,0,0,0,0,0,0,0,0,3,486,206,270,89,82,111,102,44,8,18,1407,0,0,0,0,0,0,0,0,0,5,3,1439,499,720,200,189,219,204,87,17,49,3617
POA2044,0,0,0,3,3,179,0,0,0,0,0,3,0,0,8,191,3,0,0,0,0,0,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,19,51,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,0,0,69,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,75,707,174,162,39,51,28,32,17,10,23,1249,616,160,148,60,60,40,43,19,8,26,1169,280,15,23,3,12,3,13,5,0,16,380,0,0,0,0,0,0,0,0,0,0,9,898,173,176,68,71,47,61,24,6,45,1557,0,0,0,0,0,0,0,0,0,0,13,1604,353,343,109,123,78,90,38,15,66,2814
POA2045,0,0,0,3,3,302,0,0,0,0,0,0,0,0,16,317,17,0,0,0,0,0,0,0,0,4,19,97,0,0,0,0,0,0,0,0,8,106,99,0,0,0,0,0,0,0,0,3,101,0,0,0,0,0,0,0,0,0,0,5,200,0,0,0,0,0,0,0,0,9,210,0,0,0,0,0,0,0,0,0,4,4,214,0,0,0,0,0,0,0,0,19,233,565,61,54,4,7,6,11,0,0,32,735,664,39,32,14,17,5,4,0,0,19,797,238,0,5,8,0,5,8,0,0,6,264,0,0,0,0,0,0,0,0,0,5,4,902,42,29,18,16,9,11,0,0,29,1071,0,0,0,0,0,0,0,0,0,11,11,1465,100,90,25,25,21,21,5,0,63,1818
POA2046,0,0,0,20,20,967,14,7,0,0,0,3,0,0,48,1039,58,0,0,0,0,0,0,0,0,0,63,175,0,0,0,0,0,0,0,0,0,179,221,0,0,0,0,0,0,3,0,8,233,0,0,0,0,0,0,0,0,0,0,4,403,0,0,0,0,0,0,3,0,4,417,0,0,0,0,0,0,0,0,0,60,60,464,0,0,0,0,0,0,3,0,66,536,2375,385,308,56,47,44,35,18,8,55,3333,2818,469,368,94,92,87,68,23,6,69,4081,746,64,61,5,17,13,15,11,0,31,967,7,0,0,0,0,0,0,0,0,0,12,3569,531,425,101,112,95,84,39,6,99,5060,0,0,0,0,0,0,0,0,0,95,94,5942,915,726,157,153,140,128,55,19,253,8492
POA2047,0,0,0,0,0,308,0,0,0,0,0,5,0,0,3,316,35,0,0,0,0,0,0,0,0,0,43,66,0,0,0,0,0,0,0,0,0,65,45,4,0,0,0,0,0,0,0,0,51,0,0,0,0,0,0,0,0,0,0,0,110,4,3,0,0,0,0,0,0,0,117,0,0,0,0,0,0,0,0,0,4,4,150,7,3,0,0,0,0,0,0,5,158,1141,213,215,47,40,52,31,20,5,25,1802,823,181,179,36,45,46,54,16,5,18,1407,165,17,17,6,3,3,10,3,0,10,236,0,0,0,0,0,0,0,0,0,0,6,995,198,192,45,50,53,62,20,10,23,1648,6,0,0,0,0,0,0,0,0,0,8,2142,414,412,93,90,104,94,44,14,57,3458
POA2048,0,0,0,10,10,175,0,0,0,0,0,0,0,0,16,201,8,0,0,0,0,0,0,0,0,0,8,39,0,0,0,0,0,0,0,0,0,38,32,0,0,0,0,0,0,0,0,0,32,4,0,0,0,0,0,0,0,0,0,4,69,0,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,4,4,81,0,0,0,0,0,0,0,0,7,88,708,142,121,30,33,17,29,15,4,29,1137,471,73,80,32,26,38,29,18,4,17,787,142,7,6,3,0,0,8,10,0,0,178,0,0,0,0,0,0,0,0,0,0,4,619,82,83,34,28,40,41,22,4,18,969,0,0,0,0,0,0,0,0,0,26,26,1327,222,205,66,63,57,71,39,7,69,2133
POA2049,0,0,0,0,0,239,0,0,0,0,0,3,0,0,16,262,17,0,0,0,0,0,0,0,0,14,29,25,0,0,0,0,0,0,0,0,12,34,43,0,0,0,0,0,0,0,0,5,53,0,0,0,0,0,0,0,0,0,0,0,66,0,0,0,0,0,0,0,0,17,90,0,0,0,0,0,0,0,0,0,8,8,80,0,0,0,0,0,0,0,0,36,118,1080,211,209,39,45,38,45,33,4,50,1755,721,182,198,61,74,90,59,22,4,42,1453,243,5,28,10,8,11,11,6,0,16,345,0,0,0,0,0,0,0,0,0,0,0,963,190,225,72,82,100,73,30,3,57,1798,4,0,0,0,0,0,0,0,0,9,11,2044,397,434,110,130,142,121,60,4,117,3566
POA2050,0,0,0,0,0,63,7,5,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,11,930,236,218,53,59,63,90,54,21,23,1762,412,194,264,76,84,107,129,81,20,9,1381,46,16,21,4,3,6,7,13,0,0,113,0,0,0,0,0,0,0,0,0,0,0,453,219,284,78,84,112,141,92,18,11,1490,0,0,0,0,0,0,0,0,0,7,9,1387,455,503,127,148,172,228,149,42,41,3255
POA2060,0,0,0,4,4,302,0,3,0,0,3,0,0,0,4,316,46,0,0,0,0,0,3,0,0,0,52,21,0,0,0,0,0,0,0,0,0,18,10,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,30,0,0,0,0,0,0,0,0,0,0,5,72,0,0,0,0,0,3,0,0,5,81,1655,355,405,100,141,132,145,70,27,32,3067,970,500,597,186,209,214,274,90,51,30,3121,60,29,42,8,9,15,35,7,12,11,226,0,0,0,0,0,0,0,0,0,0,3,1038,528,634,197,218,229,311,98,62,41,3352,0,0,0,0,0,0,0,0,0,8,12,2696,889,1041,302,360,358,455,170,95,76,6434
POA2061,0,0,0,0,0,190,6,8,0,0,0,0,0,0,12,215,23,0,0,0,0,0,0,0,0,0,23,16,0,0,0,0,0,0,0,0,0,16,30,4,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,50,4,0,0,0,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,62,4,0,0,0,0,0,0,0,0,69,746,145,185,41,63,52,46,41,8,15,1336,531,122,156,42,49,67,78,41,12,11,1115,116,15,21,0,0,5,7,16,9,3,189,0,0,0,0,0,0,0,0,0,0,4,645,139,175,40,55,69,84,57,18,18,1308,0,0,0,0,0,0,0,0,0,4,4,1390,286,356,82,114,122,133,94,29,40,2648
POA2062,0,0,0,0,0,136,3,0,0,0,0,0,0,0,3,145,29,0,0,0,0,0,0,0,0,0,29,8,0,0,0,0,0,0,0,0,0,8,7,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,41,0,0,0,0,0,0,0,0,0,41,876,170,155,24,26,33,27,34,11,15,1378,335,157,137,46,40,39,41,28,7,5,828,37,4,6,0,0,4,12,3,0,0,74,0,0,0,0,0,0,0,0,0,0,4,366,164,144,46,40,41,49,37,3,5,901,0,0,0,0,0,0,0,0,0,3,3,1243,337,295,75,61,77,80,70,16,27,2283
POA2063,0,0,0,0,0,139,3,4,0,0,0,0,0,0,4,154,28,0,0,0,0,0,0,0,0,6,38,33,0,0,0,0,0,0,0,0,4,38,10,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,3,49,0,0,0,0,0,0,0,0,0,0,4,73,0,0,0,0,0,0,0,0,15,86,714,132,101,15,9,15,15,3,8,14,1030,472,98,86,23,26,16,21,20,4,9,768,68,13,16,0,3,0,10,10,0,3,122,0,0,0,0,0,0,0,0,0,0,0,538,114,100,23,31,18,32,27,4,12,896,0,0,0,0,0,0,0,0,0,3,6,1253,246,206,32,37,32,52,33,14,30,1938
POA2064,0,0,0,3,3,170,8,3,0,5,0,4,0,0,3,194,16,0,0,0,0,0,0,0,0,0,16,26,0,0,0,0,0,0,0,0,0,26,24,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,0,3,3,70,0,0,0,0,0,0,0,0,5,76,789,155,135,40,53,35,27,12,9,17,1281,1023,508,481,167,188,213,203,93,18,17,2920,176,54,76,26,25,23,32,27,9,8,455,0,0,0,0,0,0,0,0,0,0,8,1201,563,559,196,214,237,239,117,21,29,3376,0,0,0,0,0,0,0,0,0,13,13,1990,719,700,235,268,271,265,128,34,60,4672
POA2065,0,0,0,0,3,520,13,9,5,4,0,6,0,0,14,571,85,0,0,0,0,0,0,0,0,0,85,38,0,0,0,0,0,0,0,0,0,39,42,0,0,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,0,85,0,0,0,0,0,0,0,0,0,3,3,167,0,0,0,0,0,0,0,0,5,173,3468,846,824,188,198,189,200,98,40,77,6131,2585,1049,1150,342,359,422,431,178,78,54,6645,303,70,98,30,31,30,78,31,17,19,717,0,0,0,0,5,3,0,7,4,0,18,2886,1124,1252,375,393,454,503,213,106,70,7370,3,0,0,0,0,0,0,0,0,29,34,6359,1966,2070,565,589,645,711,310,143,182,13541
POA2066,0,0,0,5,6,657,15,18,0,3,0,5,0,0,11,719,111,4,0,0,0,0,0,0,0,0,120,72,0,0,0,0,0,0,0,0,0,74,59,6,0,0,0,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,128,8,0,0,0,0,0,0,0,0,141,0,0,0,0,0,0,0,0,0,7,3,245,11,0,0,0,0,0,0,0,8,263,3423,746,677,134,132,123,101,60,26,66,5493,2719,1178,1188,312,321,299,294,120,49,56,6532,334,98,130,45,22,32,61,24,16,15,775,7,0,0,0,0,3,0,0,4,0,14,3056,1278,1324,354,342,334,358,143,62,76,7327,3,0,6,0,0,0,0,0,0,22,26,6488,2021,2003,487,472,457,459,206,90,160,12844
POA2067,0,0,0,5,4,665,49,34,4,3,8,12,12,0,15,796,98,0,0,0,0,0,0,0,0,3,97,117,0,0,0,0,0,0,0,0,0,114,150,9,7,0,0,0,0,0,0,0,169,0,0,0,0,0,0,0,0,0,0,0,269,9,6,0,0,0,0,0,0,5,289,0,0,0,0,0,0,0,0,0,3,3,363,10,6,0,0,0,0,0,0,5,389,1808,357,308,72,100,88,108,71,26,54,3000,4075,1605,1748,532,621,628,727,323,113,153,10528,1025,383,396,134,160,190,319,150,74,73,2908,8,8,0,0,0,0,0,0,0,0,19,5105,1992,2147,666,785,816,1044,476,187,226,13456,5,0,0,0,0,0,0,0,0,34,39,6920,2351,2457,746,890,902,1155,546,214,317,16495
POA2068,0,0,0,0,0,427,8,9,0,0,0,4,3,0,5,461,60,0,0,0,0,0,0,0,0,0,61,79,0,0,0,0,0,0,0,0,0,78,64,10,0,0,0,0,0,0,0,4,72,0,0,0,0,0,0,0,0,0,0,0,137,8,0,0,0,0,0,0,0,5,151,0,0,0,0,0,0,0,0,0,0,3,202,8,0,0,0,0,0,0,0,9,217,1724,364,259,27,49,40,26,31,9,38,2568,1692,336,351,76,53,86,86,28,16,29,2750,333,56,65,10,8,16,35,17,0,14,554,0,0,0,0,0,0,0,0,0,0,0,2030,397,414,78,65,96,122,42,20,44,3311,3,0,0,0,0,0,0,0,0,12,11,3756,758,677,111,111,136,149,69,30,90,5892
POA2069,0,0,0,0,0,355,9,6,4,0,0,4,0,0,7,391,62,0,0,0,0,0,0,0,0,0,62,53,0,0,0,0,0,0,0,0,0,54,26,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,0,81,0,0,0,0,0,0,0,0,0,0,0,138,0,0,0,0,0,0,0,0,5,148,1503,273,233,31,31,39,66,22,11,28,2238,1538,382,378,102,89,89,88,48,20,32,2759,235,54,75,25,17,17,44,17,3,13,501,0,0,0,0,0,0,0,0,0,0,5,1776,434,457,127,109,109,125,61,19,46,3260,0,0,0,0,0,0,0,0,0,6,6,3277,707,687,157,139,151,191,90,38,82,5503
POA2070,0,0,0,3,3,318,15,14,0,0,0,7,0,0,8,358,58,0,3,0,0,0,0,0,0,7,62,50,0,0,0,0,0,0,0,0,3,54,32,5,0,0,0,0,0,0,0,0,44,0,0,0,0,0,0,0,0,0,0,0,82,8,0,0,0,0,0,0,0,3,97,0,0,0,0,0,0,0,0,0,0,0,140,7,4,0,0,0,0,0,0,13,163,1403,245,214,49,44,36,38,16,17,33,2100,1825,542,498,103,96,108,116,70,20,39,3418,250,100,129,27,40,41,59,32,23,25,713,0,0,0,0,0,0,4,3,0,5,6,2077,643,625,131,133,147,174,101,41,65,4142,5,0,0,0,0,0,0,0,0,6,12,3481,888,839,189,180,179,210,118,59,101,6255
POA2071,0,0,0,0,0,338,19,6,5,0,4,3,3,0,3,386,48,0,0,0,0,0,0,0,0,0,50,32,0,0,0,0,0,0,0,0,0,36,16,6,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,54,6,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,0,0,0,0,0,102,6,0,0,0,0,0,0,0,3,109,1314,257,181,54,33,25,51,11,12,28,1960,1995,660,496,121,126,121,100,60,41,40,3751,284,131,138,31,41,38,54,50,21,30,804,3,0,0,0,0,0,0,0,0,0,3,2281,791,628,153,160,157,150,103,60,68,4560,6,4,0,0,0,0,0,0,0,11,18,3605,1047,811,210,194,179,203,117,71,103,6539
POA2072,0,0,0,0,0,177,10,3,0,0,0,8,0,0,7,200,27,0,0,0,0,0,0,0,0,0,30,31,0,0,0,0,0,0,0,0,0,30,17,6,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,46,4,0,0,0,0,0,0,0,3,53,0,0,0,0,0,0,0,0,0,0,0,76,4,0,0,0,0,0,0,0,10,87,744,164,127,22,33,37,34,25,7,14,1223,1184,511,477,146,135,106,116,71,13,35,2798,225,90,102,31,27,34,66,34,14,16,636,0,0,0,0,0,0,0,0,0,0,9,1412,604,579,175,164,143,183,98,30,50,3437,0,0,0,0,0,0,0,0,0,11,9,2157,767,712,202,198,178,215,131,33,77,4666
POA2073,0,0,0,0,3,338,20,9,0,0,0,0,0,0,5,375,60,0,0,0,0,0,0,0,0,0,60,27,0,0,0,0,0,0,0,0,0,34,22,0,0,0,0,0,0,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,51,0,5,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,4,4,108,3,5,0,0,0,0,0,0,6,124,1838,374,254,50,46,54,24,25,4,30,2699,2032,689,498,70,102,110,78,57,20,33,3690,225,92,122,16,23,14,40,25,4,15,569,0,0,0,0,0,0,0,0,0,0,3,2257,779,618,91,125,124,118,79,26,50,4271,8,0,0,0,0,3,0,0,0,11,24,4103,1154,870,140,166,184,150,108,28,88,6995
POA2074,0,0,0,5,5,593,33,10,0,5,5,11,4,0,23,694,218,5,4,0,0,0,0,0,0,21,249,65,0,0,0,0,0,0,0,0,8,72,38,3,0,6,0,0,0,0,0,4,51,0,0,0,0,0,0,0,0,0,0,0,97,3,0,6,3,0,0,0,0,17,127,0,0,0,0,0,0,0,0,0,5,5,317,6,4,6,3,0,0,0,0,41,383,2737,557,395,64,56,81,61,21,24,74,4074,2075,773,544,102,114,111,137,57,26,50,3979,226,93,116,41,28,23,73,34,0,24,667,6,0,0,0,0,0,0,0,0,5,10,2302,865,661,138,140,130,207,91,30,81,4646,3,0,0,0,0,0,0,0,0,12,17,5037,1421,1053,203,199,215,274,110,52,168,8739
