POA_CODE_2021,Count_home_Census_Nt_0_14_yr,Count_hom_Census_Nt_15_24_yr,Count_hom_Census_Nt_25_34_yr,Count_hom_Census_Nt_35_44_yr,Count_hom_Census_Nt_45_54_yr,Count_hom_Census_Nt_55_64_yr,Count_hom_Census_Nt_65_74_yr,Count_hom_Census_Nt_75_84_yr,Count_hom_Census_Nt_85ov,Counted_home_Census_Night_Tot,VisSame_SA2_0_14_yr,VisSame_SA2_15_24_yr,VisSame_SA2_25_34_yr,VisSame_SA2_35_44_yr,VisSame_SA2_45_54_yr,VisSame_SA2_55_64_yr,VisSame_SA2_65_74_yr,VisSame_SA2_75_84_yr,VisSame_SA2_85ov,VisSame_SA2_Total,VisDiff_SA2_NSW_0_14_yr,VisDiff_SA2_NSW_15_24_yr,VisDiff_SA2_NSW_25_34_yr,VisDiff_SA2_NSW_35_44_yr,VisDiff_SA2_NSW_45_54_yr,VisDiff_SA2_NSW_55_64_yr,VisDiff_SA2_NSW_65_74_yr,VisDiff_SA2_NSW_75_84_yr,VisDiff_SA2_NSW_85ov,VisDiff_SA2_NSW_Total,VisDiff_SA2_VIC_0_14_yr,VisDiff_SA2_VIC_15_24_yr,VisDiff_SA2_VIC_25_34_yr,VisDiff_SA2_VIC_35_44_yr,VisDiff_SA2_VIC_45_54_yr,VisDiff_SA2_VIC_55_64_yr,VisDiff_SA2_VIC_65_74_yr,VisDiff_SA2_VIC_75_84_yr,VisDiff_SA2_VIC_85ov,VisDiff_SA2_VIC_Total,VisDiff_SA2_QLD_0_14_yr,VisDiff_SA2_QLD_15_24_yr,VisDiff_SA2_QLD_25_34_yr,VisDiff_SA2_QLD_35_44_yr,VisDiff_SA2_QLD_45_54_yr,VisDiff_SA2_QLD_55_64_yr,VisDiff_SA2_QLD_65_74_yr,VisDiff_SA2_QLD_75_84_yr,VisDiff_SA2_QLD_85ov,VisDiff_SA2_QLD_Total,VisDiff_SA2_SA_0_14_yr,VisDiff_SA2_SA_15_24_yr,VisDiff_SA2_SA_25_34_yr,VisDiff_SA2_SA_35_44_yr,VisDiff_SA2_SA_45_54_yr,VisDiff_SA2_SA_55_64_yr,VisDiff_SA2_SA_65_74_yr,VisDiff_SA2_SA_75_84_yr,VisDiff_SA2_SA_85ov,VisDiff_SA2_SA_Total,VisDiff_SA2_WA_0_14_yr,VisDiff_SA2_WA_15_24_yr,VisDiff_SA2_WA_25_34_yr,VisDiff_SA2_WA_35_44_yr,VisDiff_SA2_WA_45_54_yr,VisDiff_SA2_WA_55_64_yr,VisDiff_SA2_WA_65_74_yr,VisDiff_SA2_WA_75_84_yr,VisDiff_SA2_WA_85ov,VisDiff_SA2_WA_Total,VisDiff_SA2_TAS_0_14_yr,VisDiff_SA2_TAS_15_24_yr,VisDiff_SA2_TAS_25_34_yr,VisDiff_SA2_TAS_35_44_yr,VisDiff_SA2_TAS_45_54_yr,VisDiff_SA2_TAS_55_64_yr,VisDiff_SA2_TAS_65_74_yr,VisDiff_SA2_TAS_75_84_yr,VisDiff_SA2_TAS_85ov,VisDiff_SA2_TAS_Total,VisDiff_SA2_NT_0_14_yr,VisDiff_SA2_NT_15_24_yr,VisDiff_SA2_NT_25_34_yr,VisDiff_SA2_NT_35_44_yr,VisDiff_SA2_NT_45_54_yr,VisDiff_SA2_NT_55_64_yr,VisDiff_SA2_NT_65_74_yr,VisDiff_SA2_NT_75_84_yr,VisDiff_SA2_NT_85ov,VisDiff_SA2_NT_Total,VisDiff_SA2_ACT_0_14_yr,VisDiff_SA2_ACT_15_24_yr,VisDiff_SA2_ACT_25_34_yr,VisDiff_SA2_ACT_35_44_yr,VisDiff_SA2_ACT_45_54_yr,VisDiff_SA2_ACT_55_64_yr,VisDiff_SA2_ACT_65_74_yr,VisDiff_SA2_ACT_75_84_yr,VisDiff_SA2_ACT_85ov,VisDiff_SA2_ACT_Total,VisDiff_SA2_OT_0_14_yr,VisDiff_SA2_OT_15_24_yr,VisDiff_SA2_OT_25_34_yr,VisDiff_SA2_OT_35_44_yr,VisDiff_SA2_OT_45_54_yr,VisDiff_SA2_OT_55_64_yr,VisDiff_SA2_OT_65_74_yr,VisDiff_SA2_OT_75_84_yr,VisDiff_SA2_OT_85ov,VisDiff_SA2_OT_Total,VisDiff_SA2_Tot_0_14_yr,VisDiff_SA2_Tot_15_24_yr,VisDiff_SA2_Tot_25_34_yr,VisDiff_SA2_Tot_35_44_yr,VisDiff_SA2_Tot_45_54_yr,VisDiff_SA2_Tot_55_64_yr,VisDiff_SA2_Tot_65_74_yr,VisDiff_SA2_Tot_75_84_yr,VisDiff_SA2_Tot_85ov,VisDiff_SA2_Tot_Total,Vis_Tot_Visitrs_0_14_yr,Vis_Tot_Visitrs_15_24_yr,Vis_Tot_Visitrs_25_34_yr,Vis_Tot_Visitrs_35_44_yr,Vis_Tot_Visitrs_45_54_yr,Vis_Tot_Visitrs_55_64_yr,Vis_Tot_Visitrs_65_74_yr,Vis_Tot_Visitrs_75_84_yr,Vis_Tot_Visitrs_85ov,Vis_Tot_Visitrs_Total,Total_0_14_yr,Total_15_24_yr,Total_25_34_yr,Total_35_44_yr,Total_45_54_yr,Total_55_64_yr,Total_65_74_yr,Total_75_84_yr,Total_85ov,Total_Total
POA2038,1484,894,1568,1516,1403,1008,776,334,126,9101,0,0,0,0,0,0,0,0,0,3,14,19,40,34,24,16,16,6,3,173,0,0,5,6,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,6,0,0,8,0,0,0,0,0,0,0,0,0,0,15,22,40,38,22,24,18,6,3,199,15,22,46,38,28,24,21,6,4,204,1497,919,1607,1553,1424,1039,799,334,128,9299
POA2039,1432,630,1246,1561,1298,919,766,324,57,8236,0,0,0,0,5,0,3,0,0,5,20,23,23,20,19,11,9,0,0,125,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,20,29,27,19,25,11,21,4,0,144,20,29,27,19,25,11,24,9,0,150,1451,658,1270,1585,1321,925,785,333,57,8387
POA2040,4275,2044,3137,3924,3497,2310,1627,836,414,22062,0,0,0,5,5,5,0,0,4,18,33,69,97,80,65,36,27,10,0,426,0,0,4,4,0,0,0,0,0,10,0,4,3,0,10,0,5,3,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,9,0,0,10,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,33,75,100,88,71,47,41,12,3,481,36,73,100,90,77,51,40,11,8,495,4311,2120,3244,4015,3572,2359,1667,845,424,22559
POA2041,2553,1196,1720,2376,2477,1996,1578,793,187,14871,0,0,0,0,0,3,5,0,0,10,33,38,36,46,42,44,60,32,45,370,0,0,0,0,4,5,3,0,0,12,0,0,0,0,0,3,0,0,0,9,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,6,0,0,0,14,0,0,0,0,0,0,0,0,0,0,31,43,36,46,42,57,66,38,45,409,31,43,41,46,46,61,70,38,45,421,2589,1241,1762,2423,2518,2055,1651,831,233,15293
POA2042,1784,2168,5007,3145,2441,1752,970,390,137,17783,0,9,9,4,0,0,5,0,0,24,18,55,105,54,30,23,20,0,6,312,0,0,10,0,0,0,0,0,0,13,0,0,3,3,0,0,5,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,7,0,0,0,0,0,0,0,0,0,0,18,62,116,55,37,26,29,0,6,352,18,72,121,60,36,29,35,3,6,380,1801,2238,5124,3202,2481,1777,1003,388,137,18162
POA2043,1020,637,2987,2168,1193,766,338,138,35,9283,0,0,3,0,0,0,0,0,0,5,9,28,41,22,18,9,5,4,0,138,0,3,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,32,46,24,13,10,7,4,0,150,10,32,47,24,13,10,10,4,4,161,1032,669,3041,2189,1209,780,347,139,35,9436
POA2044,1226,700,1788,1610,1048,731,551,253,103,8004,0,0,0,0,0,0,0,4,0,8,12,19,29,31,27,11,12,0,0,145,0,0,6,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,19,32,31,30,17,12,0,0,155,12,16,35,31,30,17,10,7,0,159,1237,716,1819,1641,1074,747,563,255,103,8165
POA2045,1043,820,489,633,1023,912,686,436,275,6311,0,0,0,4,0,0,0,0,0,6,8,14,14,16,14,8,7,3,4,92,0,0,0,0,0,3,3,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,13,24,19,17,13,16,12,3,3,119,17,24,23,18,13,16,12,3,3,123,1055,837,511,654,1038,926,697,438,278,6427
POA2046,4642,2409,3065,4063,4017,3317,2661,1616,806,26596,0,0,0,0,0,4,7,30,49,96,54,42,68,51,37,49,35,31,14,375,0,0,3,0,0,6,4,0,0,12,0,0,0,0,0,4,9,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,54,44,69,53,37,56,52,27,14,408,52,44,69,56,43,57,60,58,56,503,4699,2456,3136,4116,4059,3378,2719,1673,864,27094
POA2047,1818,1036,1649,1735,1654,1448,1141,738,383,11604,3,0,0,5,0,0,0,0,0,12,27,23,33,27,31,27,11,11,12,196,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,27,26,36,25,31,29,12,12,12,207,27,26,34,30,32,28,12,12,13,222,1851,1066,1682,1762,1691,1480,1163,748,398,11833
POA2048,975,854,1561,1185,1131,715,457,306,126,7307,0,0,3,0,0,4,4,0,3,14,9,20,36,28,10,19,8,7,3,137,0,0,0,0,0,0,6,0,0,9,0,0,0,0,3,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,23,42,28,13,22,8,7,3,152,9,19,44,28,17,26,13,7,5,165,982,880,1603,1209,1148,739,468,312,127,7476
POA2049,1537,1339,2796,2021,1596,1143,785,422,182,11822,0,0,3,0,0,3,0,0,0,6,18,42,76,36,30,26,21,8,10,261,0,0,0,0,0,0,0,0,0,5,0,0,4,0,3,0,3,0,0,13,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,20,44,83,36,32,24,25,8,9,286,19,44,82,36,32,31,30,14,9,292,1555,1384,2882,2062,1628,1174,812,433,192,12118
POA2050,709,1496,2502,1629,1080,721,409,165,47,8761,0,10,0,0,0,0,0,0,0,10,45,180,119,89,84,111,141,107,112,993,0,0,5,3,0,0,0,0,0,11,0,8,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,7,0,8,0,9,0,0,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,4,0,0,0,7,0,0,0,0,0,0,0,0,0,0,42,196,126,92,87,117,143,113,112,1038,42,204,126,90,86,117,143,114,112,1049,756,1699,2628,1723,1170,835,553,287,157,9810
POA2060,1508,1216,3476,2599,1690,1509,1264,852,256,14370,3,0,0,0,0,0,4,0,0,13,17,49,72,43,48,51,31,13,7,338,0,0,0,8,3,4,3,0,0,17,4,0,8,9,5,7,0,0,0,31,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,7,0,0,4,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,22,57,84,67,62,67,38,14,7,407,23,57,84,63,61,67,43,14,10,422,1530,1270,3554,2668,1754,1573,1308,864,263,14797
POA2061,369,351,1310,910,682,801,696,490,145,5757,0,0,0,0,5,0,0,0,0,11,12,14,30,24,21,27,14,9,0,153,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,12,20,35,22,23,29,21,11,0,168,12,25,40,20,27,31,21,8,0,182,384,376,1345,933,706,831,719,499,145,5941
POA2062,1269,488,1002,1200,1038,727,626,351,80,6781,0,0,0,0,0,0,3,0,0,0,13,17,13,18,12,12,8,4,0,84,4,0,0,0,5,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,16,13,18,18,11,7,4,0,97,14,16,13,18,18,11,11,4,0,104,1281,507,1012,1217,1054,739,633,352,80,6884
POA2063,1291,777,348,739,1006,816,628,401,266,6280,0,0,0,0,0,0,0,0,0,10,10,16,18,14,7,6,12,5,4,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,5,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,10,18,18,14,9,8,19,8,8,114,14,18,18,12,13,10,22,8,8,121,1304,797,364,750,1021,829,653,409,273,6399
POA2064,1820,841,1422,1878,1201,834,661,329,149,9134,0,0,0,0,0,0,0,0,0,3,21,12,26,20,17,13,15,7,0,121,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,23,16,28,15,17,9,20,6,0,134,22,18,28,17,13,9,20,9,0,137,1838,864,1447,1896,1218,846,678,336,151,9275
POA2065,4465,2478,6666,6079,3943,2938,2407,1240,430,30634,3,0,3,4,6,0,0,0,3,14,148,149,235,241,149,228,244,216,168,1779,0,0,12,0,0,0,3,0,0,22,5,7,0,0,0,9,8,6,0,31,0,0,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,7,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,3,0,3,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,151,163,251,249,155,240,264,226,168,1868,155,163,256,249,160,240,264,223,169,1881,4617,2642,6925,6322,4101,3175,2666,1463,602,32516
POA2066,6302,3226,4902,5843,4448,3297,2545,1497,652,32705,0,0,0,0,3,0,0,3,0,15,74,72,87,76,39,51,29,24,41,495,0,5,0,0,0,0,4,0,0,12,5,0,3,0,0,5,4,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,6,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,82,81,98,79,38,60,41,25,39,550,82,81,98,82,44,60,43,34,40,562,6379,3308,4997,5922,4486,3356,2585,1531,692,33263
POA2067,4510,2887,4243,4790,3460,2520,2174,1205,641,26428,0,0,0,0,4,0,0,0,0,7,59,78,102,77,60,73,59,21,32,561,0,0,10,6,3,3,0,0,0,26,0,5,0,6,6,3,3,4,0,19,0,0,0,0,0,7,0,0,0,7,0,0,0,0,9,0,0,0,0,9,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,65,81,113,86,75,90,66,23,32,631,65,84,109,90,82,86,66,23,30,638,4577,2969,4356,4877,3535,2611,2246,1225,668,27062
POA2068,3545,1972,1231,2399,2801,2084,1476,860,443,16818,0,0,0,0,0,0,5,0,3,17,43,36,38,41,18,24,26,16,7,251,0,0,3,0,0,0,3,3,0,8,0,0,0,0,5,5,0,0,0,7,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,49,45,39,41,23,33,34,19,7,285,49,51,44,41,29,29,32,19,7,302,3596,2023,1277,2440,2826,2120,1513,880,449,17114
POA2069,2856,1864,1146,1884,2172,1722,1361,818,368,14195,5,0,0,0,5,0,0,0,0,11,28,32,40,38,16,22,17,6,9,204,0,0,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,28,36,43,37,23,22,16,8,10,231,30,44,48,39,21,22,19,8,10,240,2892,1907,1189,1924,2197,1741,1380,831,379,14436
POA2070,2930,1792,1180,2024,2136,1669,1299,840,403,14269,0,0,0,0,0,0,0,0,0,3,15,24,20,25,17,26,24,9,11,166,0,0,0,6,0,0,0,0,0,4,0,0,0,3,0,0,4,3,0,11,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,17,21,21,30,17,24,27,12,13,191,17,21,21,30,17,24,33,16,13,192,2949,1813,1199,2052,2153,1694,1331,854,408,14465
POA2071,2421,1866,1075,1647,2050,1670,1231,800,417,13175,0,0,0,0,0,0,0,0,0,8,21,50,45,22,24,24,5,11,10,202,0,4,0,3,0,0,0,0,0,10,6,0,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,27,49,42,30,24,24,9,12,10,227,27,49,42,30,22,24,9,13,15,232,2444,1916,1123,1672,2069,1693,1244,814,428,13410
POA2072,1476,1158,1025,1270,1300,1013,742,415,179,8574,0,0,0,0,0,0,0,0,0,0,16,42,29,15,14,15,3,9,4,158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,19,43,30,20,15,15,10,9,4,167,19,43,30,23,15,15,10,9,4,174,1496,1202,1062,1290,1314,1028,753,420,181,8749
POA2073,3453,2240,1258,2306,2614,2189,1527,824,349,16744,0,0,0,0,0,0,3,0,0,7,23,64,41,21,23,26,28,16,5,250,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,24,71,44,22,29,26,34,16,5,272,24,67,44,22,28,26,38,16,5,276,3476,2311,1303,2331,2638,2211,1561,837,352,17027
POA2074,4237,2834,1477,2887,3400,2790,2159,1868,1112,22759,0,0,0,0,0,0,3,0,4,10,47,43,49,24,25,24,39,39,52,344,0,0,0,0,0,5,0,0,0,12,0,0,0,0,0,0,4,0,0,10,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,5,0,0,0,5,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,47,48,51,28,24,33,45,40,52,384,47,48,51,28,30,33,47,45,57,394,4287,2878,1530,2912,3428,2825,2212,1912,1168,23152
POA2075,4501,2361,1232,2932,3182,2560,2098,1651,722,21238,0,0,0,0,0,0,0,0,5,8,43,47,47,41,17,26,23,15,7,263,0,0,0,0,0,0,4,5,0,7,0,0,0,0,3,0,4,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,43,54,47,41,23,27,37,25,8,290,41,55,53,41,25,27,37,25,12,297,4543,2417,1280,2974,3212,2589,2137,1669,732,21543
POA2076,4728,3113,1626,3230,3765,2944,2281,1799,1131,24609,0,0,0,0,0,0,6,9,4,14,81,83,102,69,61,85,80,92,98,747,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,8,0,4,0,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,85,97,103,72,61,95,88,93,99,785,85,97,103,72,61,95,87,97,104,799,4810,3207,1728,3298,3827,3041,2372,1899,1238,25412
POA2077,8159,4238,5944,8014,5496,4227,3386,1746,722,41936,0,3,0,3,0,6,3,0,3,27,80,84,109,90,67,93,74,66,80,745,4,0,5,3,0,0,4,0,0,24,4,0,0,0,4,6,6,0,0,11,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,3,0,0,0,6,0,0,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,6,0,0,0,0,0,0,0,0,0,0,88,87,129,96,73,102,80,72,82,806,88,90,128,99,78,101,86,75,82,830,8242,4328,6074,8116,5570,4338,3474,1822,806,42761
POA2079,1533,919,811,1137,1182,1065,611,325,86,7672,0,0,0,0,0,0,0,0,0,3,13,19,18,10,5,9,10,8,3,92,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,22,18,14,5,9,8,8,3,100,13,22,19,13,5,7,8,8,3,98,1550,937,831,1151,1188,1075,618,330,95,7771
POA2080,360,201,136,232,274,236,161,89,21,1709,0,0,0,0,0,0,0,0,0,0,9,0,0,3,5,4,0,0,3,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0,3,5,4,0,0,3,25,9,0,0,3,5,4,0,0,3,25,371,203,133,236,282,240,161,93,23,1737
POA2081,1112,713,377,681,875,744,440,280,53,5282,0,0,3,0,0,0,0,0,0,0,9,11,9,4,3,5,10,0,0,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,11,9,4,3,7,9,0,0,59,9,11,16,4,3,7,9,3,0,60,1120,722,395,686,876,758,446,284,53,5338
POA2082,1137,641,317,756,913,628,564,283,66,5301,0,0,0,3,0,0,0,0,0,9,12,22,7,8,11,3,11,6,0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,5,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,22,8,7,11,9,11,6,0,83,6,21,9,5,13,9,13,8,3,96,1148,659,330,759,923,637,572,290,71,5399
POA2083,206,136,137,173,247,331,222,118,18,1584,0,0,0,0,0,0,0,5,0,3,3,8,7,6,6,13,10,3,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,13,7,9,6,13,13,3,0,69,3,13,7,9,9,13,13,4,0,72,210,149,139,180,254,339,236,128,18,1656
POA2084,650,452,230,356,589,514,413,297,137,3645,0,0,0,0,0,0,0,0,0,0,11,11,19,19,12,16,4,4,0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,13,19,19,12,15,4,4,0,97,11,13,19,15,12,15,4,4,0,99,667,468,246,379,606,530,417,298,141,3742
POA2085,2120,1411,564,1240,1857,1236,1195,1128,471,11215,0,0,0,0,0,0,0,0,3,6,13,18,19,13,15,20,15,10,13,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,13,18,19,17,15,27,15,10,13,135,13,18,16,18,15,27,12,11,13,145,2133,1429,579,1258,1869,1260,1204,1133,486,11359
