POA_CODE_2021,Philippines_Before_1951,Philippines_1951_1960,Philippines_1961_1970,Philippines_1971_1980,Philippines_1981_1990,Philippines_1991_2000,Philippines_2001_2010,Philippines_2011_2015,Philippines_2016,Philippines_2017,Philippines_2018,Philippines_2019,Philippines_2020,Philippines_2021,Philippines_Yr_arrival_ns,Philippines_Tot,Poland_Before_1951,Poland_1951_1960,Poland_1961_1970,Poland_1971_1980,Poland_1981_1990,Poland_1991_2000,Poland_2001_2010,Poland_2011_2015,Poland_2016,Poland_2017,Poland_2018,Poland_2019,Poland_2020,Poland_2021,Poland_Yr_arrival_NS,Poland_Tot,Singapore_Before_1951,Singapore_1951_1960,Singapore_1961_1970,Singapore_1971_1980,Singapore_1981_1990,Singapore_1991_2000,Singapore_2001_2010,Singapore_2011_2015,Singapore_2016,Singapore_2017,Singapore_2018,Singapore_2019,Singapore_2020,Singapore_2021,Singapore_Yr_arrival_ns,Singapore_Tot,South_Africa_Before_1951,South_Africa_1951_1960,South_Africa_1961_1970,South_Africa_1971_1980,South_Africa_1981_1990,South_Africa_1991_2000,South_Africa_2001_2010,South_Africa_2011_2015,South_Africa_2016,South_Africa_2017,South_Africa_2018,South_Africa_2019,South_Africa_2020,South_Africa_2021,South_Africa_Yr_arrival_ns,South_Africa_Tot,Sri_Lanka_Before_1951,Sri_Lanka_1951_1960,Sri_Lanka_1961_1970,Sri_Lanka_1971_1980,Sri_Lanka_1981_1990,Sri_Lanka_1991_2000,Sri_Lanka_2001_2010,Sri_Lanka_2011_2015,Sri_Lanka_2016,Sri_Lanka_2017,Sri_Lanka_2018,Sri_Lanka_2019,Sri_Lanka_2020,Sri_Lanka_2021,Sri_Lanka_Yr_arrival_ns,Sri_Lanka_Tot,Taiwan_Before_1951,Taiwan_1951_1960,Taiwan_1961_1970,Taiwan_1971_1980,Taiwan_1981_1990,Taiwan_1991_2000,Taiwan_2001_2010,Taiwan_2011_2015,Taiwan_2016,Taiwan_2017,Taiwan_2018,Taiwan_2019,Taiwan_2020,Taiwan_2021,Taiwan_Yr_arrival_ns,Taiwan_Tot,Thailand_Before_1951,Thailand_1951_1960,Thailand_1961_1970,Thailand_1971_1980,Thailand_1981_1990,Thailand_1991_2000,Thailand_2001_2010,Thailand_2011_2015,Thailand_2016,Thailand_2017,Thailand_2018,Thailand_2019,Thailand_2020,Thailand_2021,Thailand_Yr_arrival_ns,Thailand_Tot,United_Kingdom_Before_1951,United_Kingdom_1951_1960,United_Kingdom_1961_1970,United_Kingdom_1971_1980,United_Kingdom_1981_1990,United_Kingdom_1991_2000,United_Kingdom_2001_2010,United_Kingdom_2011_2015,United_Kingdom_2016,United_Kingdom_2017,United_Kingdom_2018,United_Kingdom_2019,United_Kingdom_2020,United_Kingdom_2021,United_Kingdom_Yr_arrival_ns,United_Kingdom_Tot,USA_Before_1951,USA_1951_1960,USA_1961_1970,USA_1971_1980,USA_1981_1990,USA_1991_2000,USA_2001_2010,USA_2011_2015,United_States_America_2016,United_States_America_2017,United_States_America_2018,United_States_America_2019,United_States_America_2020,United_States_America_2021,USA_year_of_arrival_ns,USA_Total,Vietnam_Before_1951,Vietnam_1951_1960,Vietnam_1961_1970,Vietnam_1971_1980,Vietnam_1981_1990,Vietnam_1991_2000,Vietnam_2001_2010,Vietnam_2011_2015,Vietnam_2016,Vietnam_2017,Vietnam_2018,Vietnam_2019,Vietnam_2020,Vietnam_2021,Vietnam_Yr_arrival_NS,Vietnam_Tot,Born_elsewhere_Before_1951,Born_elsewhere_1951_1960,Born_elsewhere_1961_1970,Born_elsewhere_1971_1980,Born_elsewhere_1981_1990,Born_elsewhere_1991_2000,Born_elsewhere_2001_2010,Born_elsewhere_2011_2015,Born_elsewhere_2016,Born_elsewhere_2017,Born_elsewhere_2018,Born_elsewhere_2019,Born_elsewhere_2020,Born_elsewhere_2021,Born_elsewhere_Yr_arrival_ns,Born_elsewhere_Tot,Tot_Before_1951,Tot_1951_1960,Tot_1961_1970,Tot_1971_1980,Tot_1981_1990,Tot_1991_2000,Tot_2001_2010,Tot_2011_2015,Tot_2016,Tot_2017,Tot_2018,Tot_2019,Tot_2020,Tot_2021,Tot_Yr_arrival_NS,Tot_Tot
POA2033,0,0,3,11,31,12,26,31,10,5,0,23,0,0,0,153,0,0,3,7,10,0,4,10,0,0,0,0,0,3,0,45,0,0,0,3,6,9,15,16,6,8,25,5,7,10,0,123,0,0,0,5,23,36,43,15,0,0,3,3,0,0,0,135,0,0,0,0,17,11,15,5,0,6,9,7,3,0,0,65,0,0,0,0,8,12,14,11,0,5,6,9,6,0,0,70,0,0,0,5,9,18,48,12,10,7,8,4,3,0,0,121,4,9,38,40,29,48,87,61,14,22,30,26,3,0,4,423,0,0,0,7,0,9,19,15,3,0,6,7,9,0,0,86,0,0,3,12,7,10,23,17,0,7,8,14,0,0,4,108,7,33,49,91,94,110,148,132,48,74,80,92,58,9,19,1038,16,157,224,290,492,602,915,740,257,324,393,521,255,53,115,5356
POA2034,0,0,6,8,28,19,17,0,3,0,0,4,0,0,4,85,0,0,0,7,20,10,14,14,6,0,0,0,0,0,0,89,0,0,0,9,10,0,11,3,3,0,0,3,0,0,4,51,0,0,3,30,51,63,71,13,12,12,12,12,6,0,0,297,0,0,0,3,7,6,0,0,0,0,0,0,0,0,0,19,0,0,0,0,4,3,3,0,0,0,0,0,0,0,0,14,0,0,0,0,5,11,6,8,0,4,4,0,3,0,0,48,6,28,107,120,136,183,349,440,89,126,143,169,91,12,33,2045,0,3,3,26,15,28,54,57,4,18,39,32,11,12,5,314,0,0,0,21,18,7,3,0,0,0,0,0,0,0,0,51,19,38,87,136,154,256,267,257,105,106,128,166,54,20,23,1816,56,172,371,582,734,909,1247,1199,317,377,480,621,250,79,121,7517
POA2035,0,0,4,20,64,39,58,36,9,11,14,16,7,4,12,275,4,11,11,21,66,15,22,9,8,5,3,3,0,0,3,173,0,3,6,18,26,17,21,15,3,8,4,6,0,3,9,134,0,0,0,27,57,159,193,35,16,10,6,8,8,0,3,528,0,0,0,4,8,14,12,5,0,0,0,5,0,0,0,54,0,0,0,3,45,37,30,11,3,0,0,4,3,0,0,137,0,0,4,13,26,23,35,22,7,3,0,3,0,0,0,138,18,54,152,149,141,162,343,307,60,59,57,42,22,5,44,1616,0,0,4,7,15,23,47,42,14,11,13,18,4,4,0,211,0,0,3,55,37,21,19,17,4,10,9,0,4,0,5,182,36,120,223,446,386,511,659,507,241,227,305,340,105,30,89,4231,156,582,1060,1260,1811,1989,2668,1690,514,541,602,674,250,74,336,14205
POA2036,0,0,4,37,88,87,92,78,10,10,9,20,10,0,8,459,0,5,8,17,49,13,19,19,8,13,0,0,0,0,6,153,0,5,3,18,19,14,16,9,7,10,3,3,7,0,7,107,0,0,0,18,38,80,110,28,4,5,0,4,7,4,6,324,0,0,0,0,5,13,16,9,0,3,0,0,0,0,0,54,0,0,0,0,20,10,16,9,4,0,4,8,0,0,0,61,0,0,0,6,23,16,28,15,3,6,5,0,0,0,4,107,23,57,202,166,155,135,302,238,57,37,39,39,23,3,53,1524,0,0,0,12,11,16,32,28,9,3,9,5,4,0,10,149,0,0,0,25,39,11,24,17,0,0,3,4,0,0,17,138,25,96,213,416,463,476,469,427,158,174,169,168,40,11,141,3455,104,349,851,1198,1768,1794,2385,1678,472,499,488,533,213,52,478,12855
POA2037,0,0,0,13,23,15,24,16,14,9,3,13,3,0,5,140,0,0,0,6,12,0,8,3,3,0,0,0,7,0,0,48,0,0,0,16,8,7,25,5,7,0,3,3,6,0,3,83,0,0,3,8,11,24,35,11,8,0,5,3,0,3,0,113,0,0,0,10,16,6,13,4,5,0,0,0,0,0,0,51,0,0,0,0,10,15,10,12,0,4,3,9,0,0,4,61,0,0,4,3,8,15,48,33,8,8,4,7,0,0,0,133,14,32,98,97,97,128,187,134,26,28,45,44,9,8,13,956,0,3,4,19,17,24,44,40,8,12,22,13,13,3,3,230,0,0,0,43,94,57,24,22,11,12,3,19,4,3,6,299,8,27,65,109,127,157,172,176,59,66,76,115,40,9,15,1211,37,110,295,497,755,822,1106,898,278,289,362,446,195,56,93,6230
POA2038,0,0,0,6,17,8,9,0,0,0,0,3,6,0,0,59,0,0,4,4,8,0,4,0,0,0,0,0,0,0,0,23,0,0,9,3,3,8,8,11,0,3,0,0,0,6,3,44,0,0,0,7,22,11,19,11,4,4,0,0,0,0,0,79,0,0,0,0,4,6,7,0,0,0,0,0,0,0,0,17,0,0,0,5,3,0,0,4,0,0,0,0,0,0,0,14,0,0,0,0,7,9,16,13,0,0,0,0,0,0,3,42,11,21,63,55,57,83,145,74,7,12,9,9,7,3,13,567,0,0,3,10,11,12,39,24,0,4,5,9,9,0,3,134,0,0,0,14,15,9,9,0,0,3,0,0,0,0,0,51,6,14,46,56,53,44,74,52,18,19,18,24,7,4,10,451,29,100,207,272,342,306,499,299,71,72,65,77,36,18,68,2464
POA2039,0,0,0,5,8,10,5,8,0,0,9,0,0,0,0,43,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,17,0,0,0,0,6,9,8,0,0,0,0,0,0,0,0,30,0,0,4,8,9,17,23,8,0,6,3,3,3,0,0,90,0,0,4,0,7,14,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,3,4,10,12,0,0,0,0,0,0,0,35,5,13,65,71,103,115,233,112,20,21,27,20,5,4,3,813,0,0,5,6,12,17,16,23,0,3,4,11,0,0,0,106,0,0,0,4,3,3,0,0,0,3,0,0,0,0,4,15,5,13,32,46,42,60,56,58,20,18,22,19,7,0,3,413,24,60,184,225,361,406,575,340,74,79,94,87,34,10,35,2576
POA2040,0,0,5,16,44,20,24,16,3,6,3,7,3,0,5,161,4,0,0,0,15,3,3,11,0,0,0,0,0,0,0,32,0,3,0,5,10,12,15,6,0,0,4,0,0,0,0,62,0,5,10,20,28,21,34,15,3,3,0,0,0,0,0,136,0,0,4,0,17,11,8,3,0,0,0,0,0,0,3,51,0,0,0,5,13,5,5,8,0,0,0,0,0,0,0,38,0,0,0,0,18,10,42,16,5,11,0,0,0,0,4,104,6,41,135,145,206,215,383,169,35,36,23,21,11,3,18,1440,0,4,10,12,26,31,51,39,5,12,7,10,8,5,0,204,0,0,0,14,38,21,20,13,0,0,4,4,0,0,0,129,16,34,137,172,144,143,195,150,42,38,40,45,16,0,34,1226,51,270,704,679,913,928,1278,806,148,172,147,142,68,13,127,6443
POA2041,0,0,3,5,18,12,15,6,0,0,0,6,0,0,0,77,0,3,0,4,17,0,0,0,3,0,0,0,0,0,0,36,0,0,0,6,8,6,10,6,0,0,4,0,5,6,0,61,0,0,6,15,21,21,34,18,10,6,9,4,0,4,0,141,0,0,0,6,14,3,0,0,0,0,0,0,0,0,0,27,0,0,0,3,4,6,5,0,0,0,0,0,0,0,0,25,0,0,0,6,3,10,11,13,4,0,0,0,0,0,0,44,20,49,160,174,172,229,403,252,39,38,47,19,22,14,19,1668,0,0,17,25,15,24,44,52,13,19,18,14,14,9,6,259,0,0,0,10,14,12,3,4,0,0,0,3,0,0,0,55,19,23,46,68,77,82,130,102,17,35,36,18,10,13,13,678,62,161,375,463,630,668,990,641,126,136,153,109,66,61,65,4704
POA2042,0,0,0,12,29,23,28,15,0,3,9,7,3,0,0,131,0,0,0,3,8,6,5,8,0,0,0,0,0,0,0,42,0,0,0,5,14,13,11,7,0,0,3,0,0,0,0,63,0,0,0,10,14,34,38,3,5,3,0,3,4,3,0,122,0,0,3,5,5,10,10,4,0,0,0,3,3,0,0,34,0,0,0,0,3,7,4,4,0,0,0,3,6,0,0,32,0,0,0,0,12,22,55,40,12,11,6,9,3,0,5,178,3,19,96,95,148,194,256,219,35,34,47,48,23,3,14,1234,0,0,11,15,24,30,46,44,18,11,10,17,25,0,5,251,0,0,0,40,34,31,16,16,4,7,8,5,8,0,8,172,7,18,76,116,107,104,186,167,61,77,52,110,27,5,25,1133,22,102,351,453,702,787,1074,855,234,253,234,328,150,44,102,5679
POA2043,0,0,0,8,27,20,5,7,5,9,0,4,0,0,0,86,0,0,0,0,9,0,3,7,0,4,3,5,0,0,4,33,0,0,0,0,7,19,10,0,0,0,0,0,0,0,0,43,0,0,0,6,22,13,12,12,8,6,5,0,3,3,0,100,0,0,0,0,8,0,5,4,0,0,0,0,0,0,0,22,0,0,0,0,4,7,5,7,3,0,0,0,0,0,0,23,0,0,0,0,6,6,12,7,0,0,0,3,0,0,4,46,0,11,47,45,64,100,177,213,68,43,52,39,21,5,9,892,0,0,3,3,15,18,26,37,9,13,19,9,4,0,8,162,0,0,0,25,19,4,8,7,0,0,5,7,0,0,4,83,0,3,19,35,40,85,113,136,48,43,55,55,17,0,6,660,4,27,119,190,378,492,737,720,200,189,219,204,87,17,49,3617
POA2044,0,0,0,8,32,32,19,13,8,8,0,10,0,0,7,136,0,0,0,4,6,0,0,0,0,0,0,0,0,0,0,8,0,0,0,3,3,0,3,6,0,0,0,3,0,0,0,23,0,0,3,7,12,9,15,3,0,0,0,0,0,0,0,40,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,20,0,0,0,0,0,3,8,0,0,0,0,0,0,0,0,14,0,0,0,0,13,10,26,22,6,3,0,5,0,0,9,105,0,10,36,32,34,70,111,72,16,20,11,10,6,6,9,430,0,0,0,3,8,15,18,20,7,9,6,6,7,0,0,87,0,0,0,35,60,34,29,22,6,4,6,10,5,0,6,217,4,12,49,66,59,48,70,53,35,37,24,16,15,3,16,494,7,50,287,310,414,397,489,343,109,123,78,90,38,15,66,2814
POA2045,0,0,0,0,8,0,3,4,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,3,8,0,0,0,0,0,0,0,0,0,0,7,0,0,3,4,5,0,0,3,0,5,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,8,0,0,0,11,0,0,0,0,3,4,7,0,3,0,0,0,0,0,0,23,3,15,38,39,30,42,41,14,7,0,5,0,0,0,4,231,0,0,4,0,3,4,9,10,0,3,0,0,0,0,4,41,0,0,0,0,7,8,0,3,0,0,0,0,0,0,0,23,4,25,40,53,38,14,31,13,5,4,0,4,3,0,14,250,36,325,446,224,196,165,171,90,25,25,21,21,5,0,63,1818
POA2046,0,0,0,22,41,32,40,21,0,4,7,0,0,0,10,174,7,0,4,6,20,10,14,6,3,0,0,0,0,0,0,68,0,3,5,9,13,11,16,0,0,0,0,0,3,0,0,65,0,0,0,23,28,27,32,6,3,9,4,0,0,0,6,147,0,0,3,12,21,8,9,0,0,0,3,0,0,0,0,58,0,0,0,3,4,10,6,0,0,0,0,0,0,0,0,33,0,0,0,0,8,21,39,26,6,3,6,4,4,0,3,121,10,49,135,106,110,121,224,110,16,11,18,3,5,4,20,958,0,0,7,9,10,26,35,19,11,12,9,4,3,3,7,142,0,0,0,69,65,23,18,20,3,0,4,3,3,0,7,225,21,45,149,249,178,213,224,117,38,41,33,27,8,5,20,1376,104,799,1301,965,1181,1126,1383,726,157,153,140,128,55,19,253,8492
POA2047,0,0,0,12,27,25,17,7,6,0,7,6,0,0,0,107,0,3,8,0,3,0,0,5,0,0,0,0,0,0,0,19,0,0,0,11,6,3,9,6,0,0,0,0,3,0,0,33,0,0,3,11,16,8,11,9,8,0,4,6,0,5,0,79,0,0,0,4,10,15,8,4,0,0,0,0,0,0,0,40,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,18,0,0,0,3,10,8,13,10,4,5,0,0,0,0,4,57,14,22,63,55,70,58,128,79,20,22,25,14,10,0,12,578,0,0,0,20,7,17,18,9,13,0,0,0,3,0,0,97,0,0,0,15,24,10,9,3,3,0,0,4,6,0,0,71,12,27,51,96,90,64,127,99,24,29,36,34,5,0,10,694,53,217,364,385,505,437,592,412,93,90,104,94,44,14,57,3458
POA2048,0,0,0,8,10,5,7,8,6,5,0,0,0,0,0,46,0,0,0,0,0,6,0,0,0,0,0,0,0,0,5,12,0,0,0,0,4,15,8,4,0,4,0,0,0,0,0,40,0,0,0,12,5,13,10,0,0,0,0,0,0,0,0,38,0,0,0,0,3,6,6,0,0,0,0,0,0,0,0,14,0,0,0,5,0,3,5,0,0,0,0,0,0,0,0,10,0,0,0,4,6,5,15,10,0,0,0,0,0,0,3,48,0,11,51,47,56,58,81,45,12,11,4,13,4,0,14,418,0,0,0,11,5,12,21,15,0,3,0,0,0,0,0,75,0,0,0,13,19,15,7,14,3,0,5,4,0,0,0,84,3,20,82,76,73,43,47,45,16,19,28,22,14,0,11,502,8,84,243,226,310,323,349,205,66,63,57,71,39,7,69,2133
POA2049,0,0,0,4,23,25,17,20,5,0,3,7,0,0,0,107,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,24,0,0,3,3,9,3,8,5,0,0,0,0,0,0,0,26,0,0,0,8,10,17,14,4,0,4,0,0,5,0,0,60,0,0,0,0,6,6,5,8,0,0,0,0,0,0,3,37,0,0,0,0,5,0,4,0,0,0,4,0,0,0,0,22,0,0,0,0,7,8,10,19,0,5,0,6,0,0,0,63,4,13,53,52,64,116,137,80,5,11,13,18,10,0,23,606,0,0,8,9,15,16,19,18,6,7,4,8,6,0,5,122,0,0,0,30,37,17,16,15,0,8,12,0,4,0,0,136,3,11,84,129,122,80,68,73,35,52,46,38,17,0,33,775,19,99,322,370,521,492,632,434,110,130,142,121,60,4,117,3566
POA2050,0,0,0,4,18,20,23,18,3,6,7,14,6,4,0,118,0,0,0,0,14,9,6,0,5,7,6,4,0,0,0,38,0,0,4,0,4,10,11,10,3,0,0,8,3,0,0,43,0,0,0,5,11,14,29,8,0,0,0,6,3,0,0,79,0,0,0,0,3,10,13,0,0,0,0,0,0,0,0,35,0,0,0,0,3,4,10,5,3,6,0,0,0,0,0,40,0,0,0,0,3,3,20,9,3,0,0,0,0,0,0,47,0,8,28,56,55,78,145,70,18,11,22,37,5,0,11,562,0,0,5,7,11,16,38,24,7,9,7,10,19,5,4,152,0,0,0,13,14,7,9,0,0,4,3,0,0,0,0,61,0,9,14,32,53,74,96,104,22,31,32,30,18,3,8,535,8,35,90,181,349,443,740,503,127,148,172,228,149,42,41,3255
POA2060,0,0,0,15,28,16,33,30,12,21,13,15,8,8,0,198,0,0,0,3,16,9,6,10,5,3,3,4,0,0,0,64,0,0,0,7,10,18,13,3,3,7,3,3,3,0,0,79,0,0,0,22,40,42,48,19,6,13,14,20,3,3,0,232,0,0,6,9,18,20,18,6,3,0,3,0,0,0,0,83,0,0,0,3,5,16,14,4,3,3,0,3,3,3,0,69,0,0,0,5,9,7,25,30,14,5,4,0,0,3,0,113,15,34,113,106,105,110,198,153,35,50,43,44,18,7,16,1061,5,0,7,16,17,30,38,43,4,9,10,19,11,0,5,215,0,0,8,14,12,3,13,16,0,0,11,3,0,0,6,81,14,22,47,51,67,83,192,213,83,78,87,117,35,14,13,1115,63,144,275,396,699,739,1263,1041,302,360,358,455,170,95,76,6434
POA2061,0,0,0,5,15,9,11,3,5,3,5,7,5,0,0,65,0,0,0,0,8,6,0,7,0,0,0,5,0,0,0,18,0,0,0,5,10,3,11,9,0,0,0,0,0,0,0,42,0,0,3,6,12,14,24,4,0,0,5,8,0,0,3,83,0,0,0,0,7,6,5,3,0,0,0,3,0,0,0,29,0,0,0,0,12,13,5,0,0,0,0,3,0,0,0,37,0,0,0,0,0,5,10,13,0,0,5,0,0,0,0,43,8,10,59,42,45,36,79,74,14,16,16,15,15,4,3,442,0,0,3,8,11,12,21,15,5,10,7,3,6,6,0,106,0,0,3,8,7,6,0,3,0,0,0,0,0,0,0,22,7,12,25,31,33,50,63,65,13,31,30,31,11,7,8,401,42,48,141,233,416,371,425,356,82,114,122,133,94,29,40,2648
POA2062,0,0,3,5,15,10,4,0,0,5,4,5,0,0,0,47,0,0,0,0,7,0,11,10,0,0,0,0,0,0,0,33,0,0,4,4,5,3,6,6,0,0,0,0,3,3,0,35,0,0,0,21,15,23,26,14,3,3,6,0,12,0,0,123,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,12,0,0,0,0,12,5,11,3,4,0,0,0,0,0,0,38,0,0,0,0,7,0,16,11,0,0,0,0,3,0,0,37,6,13,49,51,56,66,106,80,15,9,4,16,3,0,11,489,0,0,3,7,12,14,22,9,0,0,0,0,12,0,0,90,0,0,0,8,8,0,3,0,0,0,0,0,0,0,0,15,7,16,25,39,38,31,95,61,15,26,21,25,18,4,4,411,29,60,161,210,294,331,492,295,75,61,77,80,70,16,27,2283
POA2063,0,0,4,0,0,0,8,5,0,0,0,0,0,0,0,14,3,5,0,3,3,0,7,0,4,0,0,0,0,0,0,24,0,0,0,7,8,0,4,7,4,0,7,0,0,5,0,40,0,0,4,12,15,12,22,5,0,0,5,0,0,0,3,71,0,0,0,4,4,0,6,0,0,0,0,0,0,0,0,11,0,0,0,0,18,6,0,0,0,3,0,0,4,0,0,30,0,0,0,3,0,0,14,0,0,0,0,0,0,0,0,17,8,16,40,38,59,48,86,40,4,7,4,4,0,0,8,363,0,0,5,10,11,5,16,10,0,0,4,6,0,0,3,68,0,0,0,7,0,0,0,7,0,0,0,0,0,0,0,20,10,16,27,38,34,32,32,29,9,10,4,13,0,0,0,251,32,82,156,218,375,255,380,206,32,37,32,52,33,14,30,1938
POA2064,0,0,0,7,20,19,36,32,16,6,10,21,3,0,4,179,0,0,4,4,4,0,4,4,0,0,0,0,0,0,0,21,0,0,0,0,12,4,14,9,5,3,3,5,0,0,3,64,0,0,0,3,11,14,21,0,4,8,0,0,0,0,0,66,0,0,0,4,7,6,7,3,0,0,0,0,0,3,0,36,0,0,0,4,14,10,26,15,5,5,3,0,0,0,0,71,0,0,0,3,3,3,43,42,7,15,12,15,5,0,4,151,3,20,38,30,37,42,63,29,15,18,7,8,3,4,7,311,0,0,0,5,11,7,15,8,0,7,12,4,4,4,0,81,0,0,0,16,17,6,10,0,0,4,0,3,0,0,0,62,6,14,22,38,48,56,97,85,23,28,31,29,14,0,0,492,27,54,129,234,542,630,1095,700,235,268,271,265,128,34,60,4672
POA2065,0,0,3,19,56,41,95,62,29,48,34,31,10,11,3,441,4,0,0,11,24,9,25,33,5,8,9,10,0,0,4,135,0,0,7,12,52,32,49,23,4,4,11,13,8,6,3,222,0,3,14,36,69,102,104,59,27,27,20,40,13,6,6,519,0,3,3,16,25,25,16,13,4,0,6,0,9,0,0,114,0,0,0,0,31,69,35,29,4,6,12,0,9,3,5,204,0,0,0,9,11,16,84,48,15,16,6,12,3,0,4,218,26,61,175,195,213,264,443,300,55,47,55,51,24,10,22,1941,0,0,18,28,30,54,72,81,27,33,19,19,18,13,8,416,0,0,0,38,28,13,20,22,3,3,8,8,0,0,3,153,22,34,81,139,163,207,422,341,115,112,121,131,54,22,26,1987,94,189,536,885,1691,2011,2921,2070,565,589,645,711,310,143,182,13541
POA2066,0,0,0,25,66,50,82,91,17,29,24,38,17,10,4,445,4,7,7,9,45,7,39,12,0,9,9,0,0,0,0,158,0,3,3,19,25,22,33,29,0,5,3,12,10,0,0,172,0,0,11,38,71,70,125,42,20,17,32,18,20,4,7,479,0,0,0,14,41,31,20,27,9,6,10,4,0,0,4,158,0,0,4,0,26,32,14,21,6,0,0,4,4,0,0,116,0,0,3,12,16,25,69,40,5,6,6,11,4,0,0,185,38,66,190,189,208,228,393,249,50,49,31,38,17,0,28,1772,0,7,6,22,36,47,87,48,11,13,10,18,8,3,8,324,0,0,3,35,26,12,20,16,13,5,0,8,0,5,0,156,26,51,104,185,190,249,402,357,112,85,87,96,25,13,21,1996,119,291,641,976,1751,1815,2911,2003,487,472,457,459,206,90,160,12844
POA2067,0,0,0,13,57,48,102,92,46,31,30,61,22,3,23,531,0,0,4,3,13,4,16,4,0,0,5,3,4,0,0,50,0,0,5,22,28,18,61,15,6,11,12,7,9,0,0,202,0,0,3,13,28,35,37,13,3,7,0,11,4,3,3,160,0,0,0,8,6,15,16,9,4,0,6,0,4,0,0,62,0,0,6,3,127,170,109,72,28,22,19,42,6,3,10,611,0,0,0,8,13,13,70,67,18,13,21,14,14,3,12,264,16,48,99,78,71,89,143,62,16,20,17,10,3,9,14,695,0,0,4,13,19,19,31,25,4,0,17,24,16,0,3,178,0,0,0,45,29,19,29,37,13,7,16,12,8,3,11,236,17,40,73,115,112,150,199,154,52,77,68,58,29,15,13,1163,68,232,442,754,1847,2321,3603,2457,746,890,902,1155,546,214,317,16495
POA2068,0,0,0,8,38,28,24,26,6,5,8,13,0,0,4,157,0,0,3,0,14,7,7,0,0,0,0,0,0,0,0,34,0,0,3,10,11,23,27,14,3,0,9,0,5,0,0,114,0,0,8,17,52,37,55,10,0,10,12,7,5,0,0,211,0,5,0,8,11,9,5,0,0,0,0,0,0,0,0,36,0,0,3,0,27,37,13,9,3,0,3,3,0,0,0,104,0,0,0,9,4,11,27,20,0,6,0,0,0,0,3,89,18,29,100,87,122,120,225,109,7,23,6,5,4,4,7,870,4,0,7,15,12,22,52,28,0,0,3,14,7,0,0,170,0,0,0,34,16,0,9,6,0,3,0,3,0,0,0,71,19,36,77,129,115,95,121,89,20,6,18,15,4,9,15,775,66,200,526,623,981,934,1186,677,111,111,136,149,69,30,90,5892
POA2069,0,0,0,11,15,12,14,7,6,5,8,9,4,0,0,98,0,3,0,0,3,4,5,0,0,0,0,0,0,0,0,21,0,6,6,19,12,8,18,22,3,3,5,0,4,8,0,110,0,3,0,24,19,29,48,11,7,6,9,9,0,3,3,167,0,0,0,6,10,14,4,9,0,0,4,0,0,0,0,56,0,0,0,6,24,51,17,14,0,4,0,0,0,0,0,113,0,0,0,4,0,3,19,7,3,7,3,7,0,0,0,48,10,38,98,95,82,89,171,76,0,8,10,20,10,0,10,719,0,0,12,18,7,26,36,47,4,7,9,12,4,6,3,193,0,0,0,20,16,5,9,5,0,0,0,0,0,0,0,62,24,43,53,106,84,59,83,60,32,15,9,14,11,0,8,605,67,171,313,526,864,872,1171,687,157,139,151,191,90,38,82,5503
POA2070,0,0,6,9,18,4,15,18,4,0,7,9,4,0,9,107,0,4,6,0,3,3,4,5,0,0,0,0,0,0,0,23,0,6,4,10,20,9,37,26,4,10,6,3,4,4,0,138,0,0,8,14,41,48,45,11,5,3,0,0,0,0,0,182,0,0,0,13,10,15,4,7,0,0,0,3,0,0,0,52,0,0,0,0,51,52,28,13,6,3,12,0,4,0,3,171,0,0,3,0,4,0,31,20,3,5,5,0,6,0,0,72,16,30,85,88,100,84,142,88,20,9,7,20,9,5,12,700,0,0,0,11,13,23,47,27,5,4,7,0,9,11,0,167,0,0,9,28,20,8,13,3,0,0,0,0,0,0,0,79,15,29,38,63,80,63,93,48,18,5,7,20,10,5,8,490,58,140,269,440,1020,1028,1407,839,189,180,179,210,118,59,101,6255
POA2071,0,0,0,7,15,10,17,13,3,4,0,12,0,0,0,84,0,0,0,0,6,4,3,0,0,0,0,0,0,0,0,24,0,0,4,8,26,12,37,13,6,5,4,6,3,3,0,123,0,0,3,26,37,47,51,41,15,0,5,3,0,0,6,230,0,0,5,16,33,23,14,4,0,0,4,7,0,0,0,95,0,0,0,0,30,42,12,6,0,0,12,10,3,0,0,122,0,0,0,3,3,12,14,9,0,3,6,0,0,0,3,52,31,29,68,66,68,80,150,79,18,14,11,23,7,8,7,644,0,0,9,9,14,15,35,11,9,11,7,3,4,0,4,127,0,0,0,31,19,9,12,4,0,3,0,0,0,0,9,84,26,29,42,96,74,71,99,59,18,17,18,22,0,10,10,588,80,121,231,480,1024,1107,1615,811,210,194,179,203,117,71,103,6539
