POA_CODE_2021,A0_14_SEO_B_05,A0_14_SEO_05_10,A0_14_SEO_11_15,A0_14_SEO_16,A0_14_SEO_17,A0_14_SEO_18,A0_14_SEO_19,A0_14_SEO_20,A0_14_SEO_21,A0_14_SEO_YNS,A0_14_SEO_T,A0_14_UOLSE_VWW_B_05,A0_14_UOLSE_VWW_05_10,A0_14_UOLSE_VWW_11_15,A0_14_UOLSE_VWW_16,A0_14_UOLSE_VWW_17,A0_14_UOLSE_VWW_18,A0_14_UOLSE_VWW_19,A0_14_UOLSE_VWW_20,A0_14_UOLSE_VWW_21,A0_14_UOLSE_VWW_YNS,A0_14_UOLSE_VWW_T,A0_14_UOLSE_NWNAA_B_05,A0_14_UOLSE_NWNAA_05_10,A0_14_UOLSE_NWNAA_11_15,A0_14_UOLSE_NWNAA_16,A0_14_UOLSE_NWNAA_17,A0_14_UOLSE_NWNAA_18,A0_14_UOLSE_NWNAA_19,A0_14_UOLSE_NWNAA_20,A0_14_UOLSE_NWNAA_21,A0_14_UOLSE_NWNAA_YNS,A0_14_UOLSE_NWNAA_T,A0_14_UOLSE_PinE_NS_B_05,A0_14_UOLSE_PinE_NS_05_10,A0_14_UOLSE_PinE_NS_11_15,A0_14_UOLSE_PinE_NS_16,A0_14_UOLSE_PinE_NS_17,A0_14_UOLSE_PinE_NS_18,A0_14_UOLSE_PinE_NS_19,A0_14_UOLSE_PinE_NS_20,A0_14_UOLSE_PinE_NS_21,A0_14_UOLSE_PinE_NS_YNS,A0_14_UOLSE_PinE_NS_T,A0_14_UOLSE_T_B_05,A0_14_UOLSE_T_05_10,A0_14_UOLSE_T_11_15,A0_14_UOLSE_T_16,A0_14_UOLSE_T_17,A0_14_UOLSE_T_18,A0_14_UOLSE_T_19,A0_14_UOLSE_T_20,A0_14_UOLSE_T_21,A0_14_UOLSE_T_YNS,A0_14_UOLSE_T_T,A0_14_L_PinE_NS_B_05,A0_14_L_PinE_NS_05_10,A0_14_L_PinE_NS_11_15,A0_14_L_PinE_NS_16,A0_14_L_PinE_NS_17,A0_14_L_PinE_NS_18,A0_14_L_PinE_NS_19,A0_14_L_PinE_NS_20,A0_14_L_PinE_NS_21,A0_14_L_PinE_NS_YNS,A0_14_L_PinE_NS_T,A0_14_T_B_05,A0_14_T_05_10,A0_14_T_11_15,A0_14_T_16,A0_14_T_17,A0_14_T_18,A0_14_T_19,A0_14_T_20,A0_14_T_21,A0_14_T_YNS,A0_14_T_T,A15_24_SEO_B_05,A15_24_SEO_05_10,A15_24_SEO_11_15,A15_24_SEO_16,A15_24_SEO_17,A15_24_SEO_18,A15_24_SEO_19,A15_24_SEO_20,A15_24_SEO_21,A15_24_SEO_YNS,A15_24_SEO_T,A15_24_UOLSE_VWW_B_05,A15_24_UOLSE_VWW_05_10,A15_24_UOLSE_VWW_11_15,A15_24_UOLSE_VWW_16,A15_24_UOLSE_VWW_17,A15_24_UOLSE_VWW_18,A15_24_UOLSE_VWW_19,A15_24_UOLSE_VWW_20,A15_24_UOLSE_VWW_21,A15_24_UOLSE_VWW_YNS,A15_24_UOLSE_VWW_T,A15_24_UOLSE_NWNAA_B_05,A15_24_UOLSE_NWNAA_05_10,A15_24_UOLSE_NWNAA_11_15,A15_24_UOLSE_NWNAA_16,A15_24_UOLSE_NWNAA_17,A15_24_UOLSE_NWNAA_18,A15_24_UOLSE_NWNAA_19,A15_24_UOLSE_NWNAA_20,A15_24_UOLSE_NWNAA_21,A15_24_UOLSE_NWNAA_YNS,A15_24_UOLSE_NWNAA_T,A15_24_UOLSE_PinE_NS_B_05,A15_24_UOLSE_PinE_NS_05_10,A15_24_UOLSE_PinE_NS_11_15,A15_24_UOLSE_PinE_NS_16,A15_24_UOLSE_PinE_NS_17,A15_24_UOLSE_PinE_NS_18,A15_24_UOLSE_PinE_NS_19,A15_24_UOLSE_PinE_NS_20,A15_24_UOLSE_PinE_NS_21,A15_24_UOLSE_PinE_NS_YNS,A15_24_UOLSE_PinE_NS_T,A15_24_UOLSE_T_B_05,A15_24_UOLSE_T_05_10,A15_24_UOLSE_T_11_15,A15_24_UOLSE_T_16,A15_24_UOLSE_T_17,A15_24_UOLSE_T_18,A15_24_UOLSE_T_19,A15_24_UOLSE_T_20,A15_24_UOLSE_T_21,A15_24_UOLSE_T_YNS,A15_24_UOLSE_T_T,A15_24_L_PinE_NS_B_05,A15_24_L_PinE_NS_05_10,A15_24_L_PinE_NS_11_15,A15_24_L_PinE_NS_16,A15_24_L_PinE_NS_17,A15_24_L_PinE_NS_18,A15_24_L_PinE_NS_19,A15_24_L_PinE_NS_20,A15_24_L_PinE_NS_21,A15_24_L_PinE_NS_YNS,A15_24_L_PinE_NS_T,A15_24_T_B_05,A15_24_T_05_10,A15_24_T_11_15,A15_24_T_16,A15_24_T_17,A15_24_T_18,A15_24_T_19,A15_24_T_20,A15_24_T_21,A15_24_T_YNS,A15_24_T_T,A25_34_SEO_B_05,A25_34_SEO_05_10,A25_34_SEO_11_15,A25_34_SEO_16,A25_34_SEO_17,A25_34_SEO_18,A25_34_SEO_19,A25_34_SEO_20,A25_34_SEO_21,A25_34_SEO_YNS,A25_34_SEO_T,A25_34_UOLSE_VWW_B_05,A25_34_UOLSE_VWW_05_10,A25_34_UOLSE_VWW_11_15,A25_34_UOLSE_VWW_16,A25_34_UOLSE_VWW_17,A25_34_UOLSE_VWW_18,A25_34_UOLSE_VWW_19,A25_34_UOLSE_VWW_20,A25_34_UOLSE_VWW_21,A25_34_UOLSE_VWW_YNS,A25_34_UOLSE_VWW_T,A25_34_UOLSE_NWNAA_B_05,A25_34_UOLSE_NWNAA_05_10,A25_34_UOLSE_NWNAA_11_15,A25_34_UOLSE_NWNAA_16,A25_34_UOLSE_NWNAA_17,A25_34_UOLSE_NWNAA_18,A25_34_UOLSE_NWNAA_19,A25_34_UOLSE_NWNAA_20,A25_34_UOLSE_NWNAA_21,A25_34_UOLSE_NWNAA_YNS,A25_34_UOLSE_NWNAA_T,A25_34_UOLSE_PinE_NS_B_05,A25_34_UOLSE_PinE_NS_05_10,A25_34_UOLSE_PinE_NS_11_15,A25_34_UOLSE_PinE_NS_16,A25_34_UOLSE_PinE_NS_17,A25_34_UOLSE_PinE_NS_18,A25_34_UOLSE_PinE_NS_19,A25_34_UOLSE_PinE_NS_20,A25_34_UOLSE_PinE_NS_21,A25_34_UOLSE_PinE_NS_YNS,A25_34_UOLSE_PinE_NS_T,A25_34_UOLSE_T_B_05,A25_34_UOLSE_T_05_10
POA2164,..,6,27,10,11,4,4,0,0,0,67,..,28,151,127,78,69,95,27,0,11,586,..,0,4,3,3,4,25,12,5,7,68,..,0,0,0,0,0,0,0,0,0,0,..,28,155,135,85,69,121,40,5,22,650,..,0,0,0,0,0,0,0,0,0,3,..,30,187,142,92,76,126,37,5,26,719,21,27,13,0,3,0,3,3,0,0,71,70,103,189,146,106,25,68,16,0,9,731,0,0,8,13,5,4,27,5,0,0,62,0,0,0,0,0,0,0,0,0,0,0,65,102,194,155,114,30,93,24,0,9,793,0,0,0,0,0,0,0,0,0,0,0,88,130,205,155,120,33,97,32,0,6,863,59,12,19,5,6,0,3,5,0,3,114,289,198,235,96,52,40,55,14,0,18,998,11,27,91,46,35,31,62,19,4,6,328,0,0,0,0,0,0,0,0,0,0,3,295,228
POA2165,..,13,59,25,19,3,6,9,5,6,135,..,39,306,379,251,155,249,64,6,37,1488,..,0,3,19,21,23,54,29,5,12,167,..,0,0,0,0,3,0,0,0,0,4,..,39,307,399,271,177,303,94,11,47,1658,..,0,0,0,0,0,0,3,0,0,7,..,55,363,424,293,186,307,101,14,57,1797,27,50,24,9,5,5,4,3,0,4,133,159,285,509,406,214,149,268,75,5,27,2098,3,0,21,25,25,28,77,24,0,9,221,0,0,0,0,0,0,0,0,0,0,4,162,285,535,432,242,181,346,95,3,30,2314,0,0,0,0,0,0,0,0,0,3,10,192,338,564,443,242,186,347,101,3,43,2459,108,28,21,5,5,8,7,0,0,7,187,516,475,545,239,162,116,165,43,7,29,2303,8,71,219,160,131,64,197,40,7,22,921,0,0,0,0,0,0,4,0,0,0,8,533,546
POA2166,..,11,68,23,19,4,9,7,3,21,166,..,70,244,121,103,72,76,52,9,45,787,..,3,4,14,13,11,42,34,28,15,166,..,0,4,3,0,0,3,0,5,3,15,..,73,243,139,118,84,119,85,38,61,967,..,0,0,0,0,0,3,0,0,9,9,..,82,317,159,136,95,131,91,41,84,1138,43,57,42,8,4,11,8,4,0,7,187,137,289,445,206,196,201,205,74,9,49,1808,0,10,54,41,35,39,65,32,14,12,313,0,0,0,0,0,0,0,0,0,0,4,144,302,501,245,226,235,274,106,29,58,2119,0,0,0,0,0,0,0,0,0,8,8,188,362,547,252,233,245,284,115,27,68,2312,118,36,58,6,9,7,12,0,0,11,262,631,559,700,142,140,107,118,26,3,65,2495,41,211,526,122,96,91,92,38,15,50,1276,3,3,3,0,0,0,6,0,0,6,12,671,773
POA2167,..,8,30,3,9,14,5,0,7,0,68,..,21,66,18,16,12,17,0,4,4,153,..,0,3,0,0,0,5,0,3,0,10,..,0,0,0,0,0,0,0,0,0,0,..,21,72,18,16,12,19,0,3,4,165,..,0,0,0,0,0,0,0,0,0,0,..,26,97,23,28,22,25,0,7,5,234,23,35,16,4,3,0,0,0,0,4,88,52,121,65,25,16,22,19,6,0,5,328,0,0,0,3,0,0,3,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,52,124,68,29,16,22,20,7,0,3,337,0,0,0,0,0,0,0,0,0,0,0,75,161,78,25,19,29,20,8,0,10,426,62,25,10,3,8,6,4,0,0,7,135,144,181,201,46,34,34,44,3,4,10,706,0,4,16,3,4,7,6,0,0,0,35,0,0,0,0,0,0,0,0,0,0,0,144,188
POA2168,..,12,55,14,9,10,8,0,0,14,128,..,48,213,132,71,35,86,20,4,21,631,..,0,5,0,10,4,20,10,5,3,59,..,0,5,0,0,0,3,0,0,3,10,..,48,224,135,82,44,114,26,9,30,700,..,0,0,0,0,0,0,0,0,4,6,..,55,277,149,96,52,114,29,9,48,832,48,57,39,5,0,6,7,4,0,12,184,179,268,255,132,59,46,82,19,6,16,1071,0,3,13,7,8,4,21,6,5,0,67,0,5,0,0,0,0,0,0,0,0,3,179,273,267,140,70,49,108,28,10,23,1148,0,0,0,0,0,0,0,0,0,0,5,229,331,310,144,74,57,112,30,10,33,1333,130,30,46,5,0,11,9,0,0,7,238,593,445,385,85,63,41,52,16,6,31,1727,11,67,164,43,40,33,44,15,8,4,433,0,0,0,0,0,0,0,0,0,0,8,607,521
POA2170,..,50,171,44,47,52,39,26,6,31,461,..,120,620,297,261,201,203,59,13,54,1832,..,0,16,11,26,42,71,21,20,20,224,..,0,0,0,0,0,5,0,0,0,11,..,120,634,310,291,245,274,83,31,78,2069,..,0,0,0,0,0,0,0,0,5,4,..,174,805,351,342,294,314,106,43,111,2531,156,212,99,29,11,15,32,7,3,21,588,448,863,766,258,225,210,275,82,11,58,3202,7,9,31,17,33,23,45,18,8,3,189,0,0,3,0,0,0,0,0,0,0,3,449,872,799,278,252,239,324,100,21,68,3387,0,3,0,0,0,0,0,0,0,3,8,609,1083,895,308,263,255,358,107,28,90,3991,507,162,163,37,54,45,38,11,0,29,1056,1565,1315,1516,399,400,421,358,118,41,66,6197,18,135,320,95,80,114,126,35,15,22,948,5,0,0,0,0,0,0,0,0,4,10,1587,1446
POA2171,..,24,51,11,18,6,9,4,0,8,127,..,43,130,64,47,21,44,5,0,14,368,..,0,0,0,3,0,10,0,3,0,26,..,0,0,0,0,0,0,0,0,0,4,..,43,134,67,49,23,54,6,6,14,396,..,0,0,0,0,0,0,0,0,0,0,..,58,182,79,66,29,59,8,12,24,525,52,79,34,0,0,6,3,6,0,10,193,172,282,188,77,56,28,29,13,6,20,860,0,0,0,3,3,3,3,3,3,0,28,0,0,0,0,0,0,0,0,0,0,0,172,285,185,80,61,26,35,19,7,20,892,0,0,0,0,0,0,0,0,0,0,0,233,367,223,80,61,33,39,20,7,35,1086,205,34,52,7,6,4,0,0,0,11,316,677,336,280,63,36,30,33,8,3,20,1481,4,19,53,21,8,10,10,9,3,4,134,0,0,0,0,0,0,0,0,0,0,4,683,354
POA2172,..,5,0,0,0,0,0,0,0,0,11,..,0,0,3,0,0,5,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,3,0,0,5,0,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,5,0,4,0,0,5,0,0,0,21,3,7,0,0,0,0,0,0,0,0,7,4,9,7,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,9,7,0,0,5,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,3,16,7,0,0,5,0,0,0,0,32,18,4,3,0,0,0,0,0,0,0,25,27,3,3,0,0,4,3,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,3
POA2173,..,14,33,9,10,9,5,5,0,3,84,..,22,68,15,27,7,18,3,0,3,165,..,0,0,0,0,0,0,0,0,0,11,..,0,0,0,0,0,0,0,0,0,0,..,22,71,15,27,10,23,3,0,6,170,..,0,0,0,0,0,0,0,0,0,0,..,34,104,22,35,15,27,3,0,8,252,21,47,20,0,0,6,4,4,0,0,99,35,61,43,7,18,10,13,4,0,0,189,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,35,61,40,7,18,10,13,4,0,0,198,0,0,0,0,0,0,0,0,0,0,0,64,115,58,7,18,10,15,3,0,5,295,66,19,31,4,3,5,3,0,0,7,141,123,81,85,21,21,23,15,5,0,3,372,0,0,11,4,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,124,81
POA2174,..,17,50,5,13,3,9,0,7,5,108,..,34,125,21,37,22,29,5,0,13,284,..,0,0,0,0,0,0,5,0,0,8,..,0,0,0,0,0,0,0,0,0,0,..,34,132,22,37,19,29,9,0,11,291,..,0,0,0,0,0,0,0,0,0,0,..,54,173,32,47,28,36,7,5,14,402,29,46,15,3,7,9,6,4,0,0,130,62,157,108,20,20,32,36,6,0,6,445,0,6,3,0,0,3,5,4,0,0,11,0,0,0,0,0,0,0,0,0,0,0,63,153,111,21,18,33,38,10,0,6,460,0,0,0,0,0,0,0,0,0,0,3,93,207,132,21,22,42,39,13,7,9,592,105,26,26,3,0,3,3,0,0,4,182,232,260,248,52,47,43,48,13,0,8,960,0,16,15,3,0,5,5,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,232,269
POA2175,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,9,0,0,5,0,0,0,0,0,0,0,3,9,6,0,0,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,9,6
POA2176,..,5,24,17,13,7,0,0,6,9,76,..,45,232,290,166,85,219,36,0,29,1096,..,0,3,8,4,5,28,16,4,9,74,..,0,0,0,0,0,0,0,0,0,0,..,45,239,294,171,95,243,44,4,42,1171,..,0,0,0,0,0,0,0,0,0,0,..,50,259,312,176,106,243,44,9,45,1247,34,42,21,0,0,4,3,0,0,3,115,200,319,447,239,138,89,127,14,4,19,1596,0,4,10,13,13,10,43,13,8,0,109,0,0,0,0,0,0,0,0,0,0,3,203,316,450,252,149,100,169,30,10,19,1700,0,0,0,0,0,0,0,0,0,3,0,240,361,471,255,149,105,172,25,10,26,1818,105,14,20,6,7,3,6,0,0,11,171,655,393,446,187,113,55,97,20,8,23,1995,15,32,109,83,55,50,112,15,12,7,487,0,0,0,0,0,0,0,0,0,0,0,670,425
POA2177,..,3,9,3,0,3,5,0,0,5,28,..,10,68,32,41,18,22,5,0,5,210,..,0,5,0,6,7,11,4,4,3,31,..,0,0,0,0,0,0,0,0,0,3,..,10,75,34,49,24,36,9,4,5,249,..,0,0,0,0,0,0,0,0,0,0,..,16,80,34,52,25,36,13,4,13,278,24,19,10,4,0,0,3,0,0,0,58,73,106,108,55,35,25,39,7,0,15,463,0,0,7,10,7,4,13,5,0,0,42,0,0,0,0,0,0,0,0,0,0,0,73,108,108,59,42,24,50,16,0,15,499,0,0,0,0,0,0,0,0,0,0,0,94,129,122,64,42,24,55,16,0,18,563,42,17,7,0,0,0,6,0,0,5,75,255,147,124,35,35,23,31,6,4,17,663,0,27,47,14,13,14,32,7,4,0,158,0,0,0,0,0,0,0,0,0,0,3,257,173
POA2178,..,0,0,0,0,0,0,0,0,0,0,..,0,5,4,0,0,4,0,0,5,15,..,0,0,0,0,0,0,0,0,0,0,..,0,0,0,0,0,0,0,0,0,0,..,0,5,4,0,0,4,0,0,5,15,..,0,0,0,0,0,0,0,0,0,0,..,0,5,4,0,0,4,0,0,3,15,0,4,0,0,0,0,0,0,0,0,4,5,8,9,0,3,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,9,0,4,3,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,7,6,10,6,4,3,0,0,0,0,33,6,0,3,0,0,0,0,0,0,0,13,27,6,9,0,6,0,0,0,0,0,41,0,3,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,27,10
POA2179,..,11,39,9,10,9,5,3,0,0,92,..,22,109,22,33,25,14,9,0,7,230,..,0,0,0,0,0,0,0,4,0,10,..,0,0,0,0,0,0,0,0,0,0,..,22,109,22,32,23,14,9,7,3,241,..,0,0,0,0,0,0,0,0,0,0,..,34,146,30,45,31,18,8,10,4,332,20,22,20,3,0,0,0,3,0,0,75,49,96,89,24,15,9,20,10,0,3,319,0,0,4,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,49,96,84,23,15,7,23,10,6,3,329,0,0,0,0,0,0,0,0,0,0,0,76,121,105,31,18,7,24,11,6,3,410,143,30,35,9,6,6,5,0,0,5,243,290,302,392,66,63,50,38,11,0,17,1230,0,11,25,3,0,0,3,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,287,309
POA2190,..,14,15,11,5,5,0,3,0,0,61,..,43,119,30,25,39,9,11,5,7,296,..,0,0,0,4,0,6,3,0,0,13,..,0,0,0,0,0,0,0,0,0,0,..,43,120,35,33,47,20,14,6,7,319,..,0,0,0,0,0,0,0,0,0,0,..,56,136,46,39,50,23,22,6,14,372,24,25,7,4,0,0,4,0,0,3,73,117,149,87,41,32,35,38,18,4,12,534,5,0,0,8,6,0,0,4,0,0,24,0,0,0,0,0,0,0,0,0,0,0,117,149,87,45,34,39,40,21,4,16,557,0,0,0,0,0,0,0,0,0,4,4,142,178,96,44,34,42,42,21,3,18,628,46,9,14,0,4,4,4,0,0,4,95,211,177,212,44,53,85,48,12,4,16,850,4,15,41,11,10,11,7,3,3,0,118,0,0,0,0,0,0,0,0,0,0,7,216,191
POA2191,..,0,4,0,0,0,0,0,3,0,6,..,4,14,5,0,0,0,0,0,0,27,..,0,0,0,0,3,0,0,0,0,5,..,0,0,0,0,0,0,0,0,0,0,..,4,14,5,0,5,0,0,0,0,31,..,0,0,0,0,0,0,0,0,0,0,..,6,19,5,0,5,0,0,3,0,40,7,5,0,0,0,0,0,0,0,0,21,18,21,24,3,4,3,3,0,0,0,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,21,24,0,5,3,3,0,0,0,77,0,0,0,0,0,0,0,0,0,0,0,22,28,23,8,5,5,4,3,0,0,98,19,9,9,0,0,0,0,0,0,0,38,35,35,36,6,8,9,8,0,0,0,139,0,4,4,0,7,0,4,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,35,31
POA2192,..,5,12,5,6,4,4,10,0,3,43,..,7,43,14,9,11,10,6,0,0,111,..,0,0,0,7,5,8,3,0,0,15,..,0,3,0,0,0,0,0,0,0,3,..,7,49,14,21,12,13,12,0,0,133,..,0,0,0,0,0,0,0,0,0,0,..,11,60,17,22,13,17,14,3,3,175,15,23,3,0,10,5,3,6,3,4,68,38,66,85,25,31,41,56,18,5,4,363,0,0,0,0,0,3,5,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,39,66,85,31,31,41,57,21,0,4,381,0,0,0,0,0,0,0,0,0,0,0,49,89,92,31,40,48,60,23,6,9,451,39,18,36,9,12,9,8,4,0,9,156,129,135,206,66,69,86,90,15,0,18,809,3,17,32,6,17,13,13,11,0,0,99,0,0,0,0,0,0,0,0,0,0,0,131,152
POA2193,..,4,22,3,7,8,5,0,0,8,53,..,6,27,14,32,24,20,7,0,7,137,..,0,0,0,0,6,10,9,0,0,26,..,0,0,0,0,0,0,0,0,0,0,..,6,27,14,32,32,35,11,0,10,171,..,0,0,0,0,0,0,0,0,0,0,..,12,46,19,41,37,34,11,0,15,221,29,26,12,0,4,10,7,0,0,5,87,29,40,63,45,59,59,67,18,0,9,391,0,0,3,3,5,6,7,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,29,40,63,50,56,69,74,18,0,14,415,0,0,0,0,0,0,0,0,0,0,0,59,60,76,58,63,75,76,17,0,16,499,95,31,76,19,25,17,24,8,0,4,307,99,174,350,130,142,133,120,22,0,27,1206,11,19,36,9,24,33,30,6,0,12,174,0,0,0,0,0,0,0,0,0,0,0,113,193
POA2194,..,9,20,6,5,10,10,9,0,3,67,..,23,83,26,14,40,36,4,4,12,237,..,0,0,4,9,4,14,9,0,4,48,..,0,0,0,0,0,0,0,0,0,6,..,23,82,26,19,52,51,14,10,16,298,..,0,0,0,0,0,0,0,0,0,0,..,31,106,36,29,55,56,21,6,20,361,31,24,9,8,8,19,13,4,0,5,126,96,136,165,94,180,310,257,67,4,26,1318,0,0,17,18,26,33,42,4,3,5,155,0,0,3,0,0,0,0,0,0,0,3,96,136,183,109,207,341,299,72,5,29,1474,0,0,0,0,0,0,0,0,0,11,11,132,157,187,114,218,359,309,77,5,47,1607,104,49,85,13,12,12,22,4,0,13,316,235,462,567,246,315,363,336,61,12,34,2625,24,92,185,59,120,100,90,10,3,41,728,0,0,4,0,0,0,5,0,0,0,17,255,555
POA2195,..,17,58,13,19,16,32,9,3,3,175,..,54,327,91,105,117,110,35,17,20,878,..,0,0,7,8,22,37,19,21,10,130,..,0,0,0,0,3,8,3,6,0,14,..,54,330,102,115,142,153,63,42,35,1029,..,0,0,0,0,0,0,0,0,0,0,..,67,388,115,130,155,190,68,45,39,1203,23,35,6,8,3,3,9,4,0,5,106,118,173,209,65,96,145,185,63,19,26,1100,0,3,12,0,4,10,16,6,3,4,57,0,0,0,0,0,0,0,0,0,0,5,120,175,216,68,98,150,207,75,23,26,1166,0,0,0,0,0,0,0,0,0,4,8,144,216,225,76,109,161,214,77,26,31,1276,52,30,60,19,23,23,26,6,0,15,266,230,427,1006,254,319,481,390,80,25,58,3275,7,46,213,34,38,41,42,5,13,21,457,0,0,4,0,0,3,5,0,0,6,12,234,474
POA2196,..,12,33,11,8,8,4,4,0,9,80,..,31,139,42,46,37,55,11,4,16,381,..,0,5,3,0,0,17,6,7,4,41,..,0,0,0,0,0,3,0,0,0,4,..,34,142,50,50,40,70,24,6,22,430,..,0,0,0,0,0,0,0,0,0,6,..,44,173,59,58,46,81,25,9,27,517,37,48,15,4,11,7,5,0,3,3,137,104,184,173,72,64,84,108,36,5,16,849,0,0,13,6,3,5,19,13,3,0,56,0,0,0,0,0,0,0,0,0,0,0,110,184,183,77,65,89,126,48,7,20,907,0,0,0,0,0,0,0,0,0,0,0,145,236,195,83,80,95,129,46,6,23,1044,73,26,57,17,12,17,11,6,5,7,239,293,301,489,125,140,174,163,40,14,27,1755,10,43,90,19,23,17,34,6,3,0,244,0,0,0,0,0,0,0,0,0,0,4,300,347
POA2197,..,5,9,0,0,4,0,0,0,0,15,..,10,29,24,5,5,9,3,5,5,83,..,0,0,0,0,0,0,3,0,0,7,..,0,0,0,0,0,0,0,0,0,0,..,11,30,24,3,9,8,7,5,5,91,..,0,0,0,0,0,0,0,0,0,0,..,16,36,24,3,13,8,7,5,3,110,11,6,0,0,0,4,0,0,0,0,27,22,32,37,15,15,11,11,3,5,0,152,0,0,0,0,0,4,0,0,0,5,11,0,0,0,0,0,0,0,0,0,0,0,22,32,42,17,18,14,11,3,4,7,166,0,0,0,0,0,0,0,0,0,0,0,34,37,40,16,18,19,14,3,4,7,197,23,10,9,0,0,0,0,0,0,0,38,82,81,88,13,12,14,14,4,0,7,324,0,11,34,3,5,10,7,0,0,3,67,0,0,0,0,0,0,0,0,0,0,0,82,89
POA2198,..,5,16,0,0,0,0,0,0,3,25,..,4,20,8,19,3,3,0,0,0,62,..,0,0,0,0,0,0,0,0,4,6,..,0,0,0,0,0,0,0,0,0,0,..,4,20,8,14,4,8,5,0,0,73,..,0,0,0,0,0,0,0,0,0,0,..,11,40,10,15,11,8,5,0,8,97,4,8,11,0,0,0,0,0,0,4,28,9,22,42,11,8,6,5,4,0,6,107,0,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,13,22,41,11,8,6,5,4,0,7,117,0,0,0,0,0,0,0,0,0,0,0,18,23,51,11,11,10,3,5,0,14,142,22,10,9,0,0,0,3,0,0,0,46,51,44,59,7,10,6,9,0,3,4,201,0,8,7,0,8,6,0,0,0,4,31,0,0,0,0,0,0,0,0,0,0,0,51,55
POA2199,..,7,21,0,5,4,9,0,5,0,46,..,29,67,31,22,36,11,8,0,10,207,..,0,0,0,3,0,0,0,4,0,16,..,0,0,0,0,0,0,0,0,0,4,..,29,66,29,25,39,17,6,8,15,230,..,0,0,0,0,0,0,0,0,0,0,..,31,90,32,27,41,21,6,14,18,274,25,24,6,3,0,4,0,0,0,0,68,51,100,91,53,37,48,39,5,5,13,449,0,0,9,3,3,4,6,0,0,0,29,0,0,0,0,0,0,0,0,0,0,0,51,101,93,52,39,55,49,4,3,14,474,0,0,0,0,0,0,0,0,0,0,0,77,122,103,58,45,61,49,4,3,19,540,56,16,27,0,8,4,8,0,0,0,124,170,192,244,53,47,37,31,13,4,19,803,0,45,74,14,14,21,16,4,4,4,202,0,0,0,0,0,0,0,0,0,0,3,170,238
POA2200,..,14,49,16,16,18,13,10,0,6,137,..,52,295,133,104,78,82,33,11,22,818,..,0,4,14,10,31,25,23,26,13,136,..,0,0,0,0,0,6,3,0,0,3,..,52,302,146,115,109,112,59,39,35,960,..,0,0,0,0,0,0,0,0,0,5,..,71,353,158,133,127,123,65,38,43,1097,36,45,29,7,16,10,10,3,3,3,156,190,279,352,153,182,151,186,79,15,35,1621,0,4,32,20,16,31,40,21,10,8,184,0,0,0,0,0,0,0,0,0,0,0,189,282,384,174,198,186,231,98,25,48,1809,0,0,0,0,0,0,0,0,0,3,3,226,330,408,180,211,194,235,101,23,58,1970,168,41,62,19,32,21,20,6,0,14,380,511,662,1063,235,291,286,240,82,19,73,3478,19,118,274,76,61,70,61,28,13,19,746,0,0,4,0,0,0,6,0,0,0,8,537,785
