POA_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
POA4554,..,94,94,208,11,223,88,3,89,107,0,107,51,0,51,53,0,53,501,111,614
POA4555,..,524,524,897,65,963,432,8,446,443,4,448,212,0,212,105,0,105,2089,602,2691
POA4556,..,3991,3991,5874,437,6309,2483,148,2633,2749,56,2805,1105,14,1123,412,3,413,12624,4649,17270
POA4557,..,1782,1782,2464,293,2761,1173,75,1253,1192,32,1228,436,8,447,141,4,141,5408,2196,7605
POA4558,..,3212,3212,3554,451,4002,1084,150,1238,840,41,879,303,10,314,122,7,122,5899,3873,9771
POA4559,..,513,513,793,44,835,440,12,455,439,0,446,221,0,217,98,0,100,1991,577,2571
POA4560,..,3419,3419,4832,366,5198,2008,51,2059,1882,14,1895,804,8,809,443,0,442,9969,3853,13825
POA4561,..,467,467,1002,78,1080,481,10,485,502,0,503,256,0,251,131,0,131,2359,559,2927
POA4562,..,392,392,1095,78,1168,473,6,485,531,0,535,231,0,235,126,0,126,2459,474,2933
POA4563,..,780,780,1483,68,1558,472,12,484,491,0,494,206,0,205,128,0,128,2786,868,3650
POA4564,..,1090,1090,1904,154,2062,603,20,630,508,11,521,190,0,190,83,0,83,3291,1281,4567
POA4565,..,1510,1510,2127,175,2307,811,27,839,720,8,726,283,0,280,122,4,130,4064,1728,5793
POA4566,..,1053,1053,1681,81,1764,376,23,399,349,3,350,123,0,124,39,0,39,2558,1160,3721
POA4567,..,1097,1097,1909,183,2091,615,30,644,574,13,590,197,7,202,48,0,48,3347,1331,4679
POA4568,..,257,257,519,38,556,231,0,235,181,0,186,87,0,87,44,0,44,1063,297,1361
POA4569,..,157,157,215,26,235,102,4,103,92,0,92,32,0,30,24,0,24,462,183,643
POA4570,..,4605,4605,6293,497,6784,2369,56,2422,2029,12,2044,982,4,985,635,4,641,12305,5173,17477
POA4571,..,82,82,123,15,140,46,3,47,37,0,36,13,0,13,10,0,10,233,101,334
POA4572,..,606,606,648,99,749,185,22,208,148,4,157,57,0,57,22,0,22,1064,735,1803
POA4573,..,2476,2476,3959,325,4285,1752,78,1835,1980,23,2003,714,6,721,217,4,215,8632,2915,11546
POA4574,..,145,145,212,12,225,62,0,63,64,0,65,23,0,23,22,0,22,378,160,544
POA4575,..,2606,2606,3736,340,4078,1476,129,1604,1536,57,1593,546,9,550,218,0,221,7510,3135,10646
POA4580,..,781,781,1155,70,1230,182,3,186,101,3,96,55,0,55,34,0,34,1526,853,2377
POA4581,..,219,219,249,21,265,45,6,46,31,0,31,13,0,13,4,0,4,337,243,582
POA4600,..,131,131,161,13,171,33,0,33,29,0,29,14,0,14,10,0,10,245,137,386
POA4601,..,151,151,162,13,172,50,0,50,41,0,41,22,0,22,18,0,18,299,161,458
POA4605,..,444,444,563,33,598,216,7,216,158,0,158,86,0,86,115,0,115,1136,484,1623
POA4606,..,320,320,374,20,392,118,0,122,78,0,78,39,0,39,18,0,18,636,343,976
POA4608,..,106,106,139,12,150,34,0,34,34,0,34,15,0,15,19,0,19,240,118,359
POA4610,..,1608,1608,1974,165,2142,725,28,755,614,10,623,354,5,357,210,3,216,3885,1819,5699
POA4611,..,7,7,19,0,21,6,0,6,8,0,8,3,0,3,0,0,0,36,11,50
POA4612,..,36,36,27,3,31,7,0,7,10,0,10,0,0,0,3,0,3,60,36,91
POA4613,..,124,124,140,15,147,23,0,28,24,0,24,21,0,21,15,0,15,214,142,350
POA4614,..,159,159,206,15,223,51,0,51,33,0,33,30,0,30,17,0,17,330,179,509
POA4615,..,912,912,1099,90,1187,320,11,327,219,0,223,146,0,146,76,0,76,1852,1022,2872
POA4620,..,61,61,70,11,76,21,0,24,11,0,11,5,0,5,6,0,6,114,67,178
POA4621,..,253,253,277,24,303,67,0,68,66,0,66,22,0,22,19,0,19,461,280,739
POA4625,..,306,306,370,26,392,117,3,127,101,0,101,46,0,47,29,4,23,661,337,996
POA4626,..,212,212,260,23,281,86,10,103,77,3,77,34,7,46,18,0,18,480,257,739
POA4627,..,97,97,113,5,122,40,4,40,33,0,33,18,0,18,11,0,11,208,101,318
POA4630,..,302,302,369,23,393,111,0,112,73,0,73,45,0,45,22,0,22,615,327,943
POA4650,..,4010,4010,5139,408,5546,1630,55,1689,1370,6,1377,601,0,601,397,4,399,9135,4476,13619
POA4655,..,6989,6989,10619,809,11435,3307,97,3398,2631,19,2653,1229,3,1239,742,0,742,18537,7917,26450
POA4659,..,632,632,1114,84,1193,217,9,222,135,0,135,80,0,80,44,0,44,1586,721,2308
POA4660,..,908,908,1435,92,1522,337,7,340,239,0,240,131,0,131,76,0,76,2215,1013,3227
POA4662,..,71,71,89,9,96,47,0,54,27,0,31,19,0,19,18,0,18,202,79,283
POA4670,..,9086,9086,11950,880,12833,4270,126,4397,3734,52,3782,1640,9,1652,1007,13,1016,22597,10170,32768
POA4671,..,670,670,918,109,1027,304,6,306,214,3,215,111,0,109,71,0,75,1621,790,2412
POA4673,..,70,70,110,7,118,24,0,26,35,0,35,7,0,7,7,0,7,181,79,265
POA4674,..,192,192,261,21,278,80,3,86,40,0,38,17,0,17,17,0,17,417,216,632
POA4676,..,20,20,26,0,27,8,0,8,5,0,5,3,0,3,0,0,0,42,26,69
POA4677,..,427,427,625,57,687,174,5,179,167,0,167,71,0,71,25,0,25,1062,491,1554
POA4678,..,73,73,153,10,162,28,0,32,26,0,26,15,0,15,10,0,10,238,87,323
POA4680,..,5102,5102,6370,526,6894,2985,71,3057,3069,12,3085,1326,5,1324,676,0,676,14423,5714,20141
POA4694,..,12,12,17,0,19,3,0,3,6,0,6,0,0,0,0,0,0,26,14,40
POA4695,..,81,81,154,9,162,45,0,45,48,0,48,18,0,18,30,0,30,288,92,376
POA4697,..,5,5,19,0,20,5,0,5,4,0,4,4,0,4,0,0,0,30,7,43
POA4699,..,37,37,57,0,59,16,0,16,20,0,20,16,0,16,7,0,7,123,35,160
POA4700,..,2282,2282,1960,208,2170,874,50,924,774,9,784,293,6,302,140,0,143,4042,2558,6601
POA4701,..,4382,4382,5072,422,5497,2303,67,2368,2370,33,2394,1004,4,1009,523,3,525,11270,4906,16176
POA4702,..,2220,2220,3273,222,3495,1447,27,1469,1488,3,1489,756,0,756,454,0,454,7412,2471,9876
POA4703,..,2187,2187,3286,198,3478,1262,32,1294,1250,3,1250,573,0,573,281,0,281,6640,2421,9065
POA4704,..,16,16,16,0,19,8,0,12,6,0,6,0,0,0,0,0,0,32,20,53
POA4705,..,40,40,56,3,61,12,0,12,17,0,17,10,0,10,9,0,9,100,39,138
POA4706,..,12,12,17,0,20,3,0,3,3,0,3,3,0,3,0,0,0,26,15,38
POA4707,..,48,48,30,3,33,16,0,15,11,0,11,4,0,4,0,0,0,58,52,111
POA4709,..,38,38,66,5,71,31,0,35,33,0,33,22,0,22,16,0,16,172,50,219
POA4710,..,494,494,786,50,839,232,3,232,216,0,216,94,0,94,60,0,60,1397,544,1939
POA4711,..,55,55,226,4,231,103,0,103,106,0,106,58,0,58,33,0,33,518,61,579
POA4712,..,36,36,30,0,32,15,0,15,8,0,8,7,0,7,3,0,3,68,35,103
POA4713,..,69,69,44,5,44,57,0,57,34,0,34,27,0,27,45,0,45,198,73,273
POA4714,..,472,472,376,49,416,126,5,132,81,0,81,29,0,29,36,0,36,647,520,1168
POA4715,..,610,610,775,64,840,350,14,362,371,0,371,152,0,150,88,0,84,1729,688,2421
POA4716,..,75,75,117,8,128,41,0,41,39,0,39,22,0,22,8,0,8,229,83,312
POA4717,..,386,386,445,37,483,217,7,226,222,0,226,114,0,114,53,0,53,1058,434,1492
POA4718,..,241,241,249,14,267,111,0,110,119,0,121,72,0,72,26,0,27,575,258,838
POA4719,..,134,134,135,7,144,36,0,36,50,0,50,24,0,24,7,0,7,257,146,397
POA4720,..,1141,1141,1424,131,1558,727,29,757,870,3,873,436,0,439,216,0,214,3676,1304,4981
POA4721,..,363,363,407,26,439,142,6,150,183,0,183,97,0,97,58,0,56,883,398,1288
POA4722,..,136,136,188,5,192,59,0,59,61,0,60,56,0,56,21,0,21,386,141,528
POA4723,..,122,122,174,9,186,67,0,68,66,0,66,45,0,40,17,0,17,369,138,502
POA4724,..,60,60,62,3,68,21,0,21,30,0,30,12,0,12,10,0,10,137,64,200
POA4725,..,198,198,202,10,209,63,0,70,61,0,61,32,0,32,15,0,15,370,212,581
POA4726,..,55,55,39,7,42,18,0,18,15,0,15,11,0,11,4,0,4,89,52,145
POA4727,..,33,33,37,5,47,17,0,17,8,0,8,3,0,3,0,0,0,72,38,107
POA4728,..,24,24,20,0,19,14,0,14,7,0,7,5,0,5,4,0,4,53,28,78
POA4730,..,390,390,367,36,404,158,7,163,110,0,110,70,0,70,33,0,33,732,433,1165
POA4731,..,28,28,39,3,41,5,0,4,4,0,4,4,0,4,5,0,5,59,34,88
POA4732,..,24,24,14,0,18,0,0,0,5,0,5,3,0,3,3,0,3,30,22,54
POA4733,..,6,6,15,0,12,3,0,3,7,0,7,10,0,10,0,0,0,35,5,41
POA4735,..,161,161,129,9,139,36,0,36,38,0,37,15,0,15,4,0,4,216,167,390
POA4736,..,22,22,19,0,20,6,0,6,3,0,3,0,0,0,3,0,3,28,23,50
POA4737,..,641,641,1026,62,1094,435,3,439,410,4,417,195,0,195,101,0,101,2172,713,2887
POA4738,..,91,91,164,7,175,43,0,43,50,0,50,34,0,34,18,0,18,304,98,396
POA4739,..,50,50,55,0,54,18,0,18,6,0,6,3,0,3,6,0,6,86,53,135
POA4740,..,7944,7944,9976,817,10798,4550,182,4734,4386,37,4424,2009,11,2015,947,0,949,21878,8993,30868
POA4741,..,469,469,896,41,933,319,4,319,353,0,353,172,0,172,76,0,76,1811,516,2324
POA4742,..,83,83,80,9,93,49,0,52,30,0,31,18,0,18,13,0,13,194,94,283
POA4743,..,55,55,49,3,53,19,0,19,26,0,26,9,0,9,4,0,4,106,62,163
POA4744,..,568,568,666,64,736,426,12,438,529,0,526,266,0,266,98,0,98,1989,647,2634
POA4745,..,231,231,268,22,286,123,0,125,128,0,128,72,0,72,24,0,24,611,256,864
POA4746,..,126,126,120,9,132,73,3,76,76,0,76,43,0,43,17,0,17,331,134,467
POA4750,..,378,378,660,40,698,332,4,339,385,0,384,178,0,178,62,0,62,1619,418,2040
POA4751,..,269,269,552,43,598,242,0,245,273,0,273,127,0,127,61,0,61,1259,318,1572
POA4753,..,172,172,460,22,477,271,3,279,301,0,301,160,0,160,58,0,58,1249,192,1446
POA4754,..,113,113,248,15,262,110,0,113,138,0,138,72,0,72,37,0,37,602,133,735
POA4756,..,77,77,78,7,87,31,0,29,25,0,25,11,0,11,8,0,8,152,81,234
POA4757,..,25,25,47,6,54,20,0,20,12,0,7,0,0,0,11,0,11,83,36,121
POA4798,..,62,62,86,8,93,26,0,26,26,0,26,13,0,13,7,0,7,157,67,231
POA4799,..,97,97,146,8,156,43,0,43,44,0,44,20,0,20,14,0,14,255,107,360
POA4800,..,862,862,1246,82,1330,488,11,495,524,3,525,245,0,245,100,0,100,2599,957,3559
POA4802,..,1174,1174,1414,210,1617,553,60,612,538,18,551,183,3,188,65,5,67,2752,1463,4214
POA4804,..,240,240,256,11,263,75,0,75,73,0,73,31,0,31,21,0,21,460,249,709
POA4805,..,1229,1229,1429,118,1550,497,38,530,463,11,477,257,9,267,133,8,137,2784,1403,4184
POA4806,..,384,384,578,24,602,156,0,165,167,0,167,86,0,86,34,0,34,1026,413,1431
POA4807,..,1296,1296,1492,87,1584,516,11,526,488,4,493,199,0,199,72,0,66,2766,1405,4171
POA4808,..,103,103,145,9,153,62,0,65,49,0,49,30,0,30,8,0,8,298,112,411
POA4809,..,114,114,123,14,133,41,0,41,36,0,36,27,0,27,11,0,11,239,128,363
POA4810,..,3855,3855,2900,445,3340,1017,82,1093,753,17,773,258,5,261,97,0,97,5017,4405,9421
POA4811,..,1240,1240,1538,199,1735,715,42,762,644,14,649,262,0,262,115,0,115,3267,1503,4769
POA4812,..,2998,2998,2338,267,2613,1007,58,1064,794,10,806,318,5,325,136,0,136,4598,3334,7932
POA4814,..,3847,3847,4876,547,5417,2460,200,2658,2239,93,2340,965,25,995,550,10,562,11091,4727,15821
POA4815,..,1629,1629,2342,206,2546,1238,37,1281,970,6,975,526,0,523,385,0,385,5464,1883,7345
POA4816,..,779,779,1160,92,1250,406,10,417,363,0,363,163,0,163,195,0,195,2283,877,3161
POA4817,..,2091,2091,3593,257,3854,1877,59,1934,1723,15,1738,764,5,762,437,0,439,8391,2426,10817
POA4818,..,1714,1714,3356,296,3657,1972,60,2024,2032,9,2047,826,0,832,429,0,429,8622,2084,10702
POA4819,..,385,385,451,41,489,95,4,101,54,3,54,15,0,15,11,0,11,627,435,1064
POA4820,..,1101,1101,1276,84,1364,477,18,495,413,0,413,221,0,221,108,0,108,2492,1210,3703
POA4821,..,177,177,163,21,186,43,0,43,64,0,61,34,0,34,12,0,12,322,198,520
POA4822,..,61,61,88,3,86,28,0,32,34,0,34,16,0,16,15,0,15,174,64,242
POA4823,..,94,94,61,7,71,35,0,35,26,0,26,18,0,18,19,0,18,164,97,263
POA4824,..,315,315,277,24,306,125,4,129,127,0,127,68,0,72,46,0,45,640,354,993
POA4825,..,1833,1833,1800,205,2004,920,38,956,924,13,930,469,0,470,344,0,344,4449,2086,6534
POA4828,..,21,21,20,4,20,3,0,3,13,0,13,6,0,6,4,0,4,44,25,69
POA4829,..,64,64,58,3,54,13,0,15,9,0,9,11,0,11,8,0,8,98,68,164
POA4830,..,80,80,79,9,86,55,3,54,40,0,40,38,0,42,93,0,93,303,88,391
POA4849,..,233,233,240,28,264,58,0,59,28,0,28,15,0,15,7,0,7,340,267,604
POA4850,..,1391,1391,1784,92,1874,488,3,490,398,0,397,199,0,199,86,0,86,2952,1484,4438
POA4852,..,446,446,689,63,747,160,3,169,159,4,160,57,0,57,18,0,18,1088,509,1599
POA4854,..,538,538,722,67,790,248,13,260,219,9,222,127,3,128,71,0,70,1383,635,2012
POA4855,..,85,85,119,11,129,36,0,36,29,0,29,19,0,19,4,0,4,206,94,304
POA4856,..,64,64,103,8,114,37,0,36,30,0,30,13,0,13,10,0,10,188,74,262
POA4858,..,140,140,203,16,217,72,0,73,74,0,74,36,0,36,20,0,20,404,151,553
POA4859,..,54,54,70,7,69,27,0,27,16,0,16,8,0,8,11,0,11,126,59,181
POA4860,..,1309,1309,1353,103,1461,575,20,594,453,9,460,205,4,207,177,0,177,2762,1452,4219
POA4861,..,183,183,204,11,216,69,0,75,66,0,68,30,0,30,20,0,20,395,197,587
POA4865,..,579,579,994,69,1064,442,6,456,484,0,484,200,0,200,126,0,126,2251,656,2906
POA4868,..,1914,1914,2621,253,2876,1316,31,1351,1179,8,1186,498,3,499,283,0,283,5904,2213,8114
POA4869,..,1205,1205,1943,177,2120,1102,36,1138,1126,3,1124,565,0,565,405,0,403,5136,1421,6560
POA4870,..,8709,8709,7767,1096,8862,3883,231,4117,3354,65,3426,1236,24,1256,790,13,800,17027,10140,27162
POA4871,..,919,919,1137,79,1212,456,8,465,383,4,387,197,0,197,279,0,278,2445,1008,3454
POA4872,..,425,425,603,33,641,175,4,179,157,0,156,88,0,91,59,0,59,1079,464,1545
POA4873,..,755,755,934,77,1009,286,10,295,286,3,291,131,0,131,73,0,73,1711,844,2557
POA4874,..,314,314,406,36,445,229,14,239,286,0,282,156,0,160,113,0,113,1193,368,1562
POA4875,..,448,448,388,31,419,264,10,270,274,3,278,215,0,215,318,0,318,1462,489,1947
POA4876,..,148,148,135,8,138,100,6,102,99,0,99,67,0,65,137,0,137,538,157,688
POA4877,..,572,572,763,103,872,230,22,246,177,8,183,72,5,72,18,0,25,1256,711,1973
POA4878,..,1631,1631,1892,256,2150,850,32,889,712,9,723,282,4,287,110,5,114,3850,1934,5791
POA4879,..,1875,1875,3179,258,3437,1286,30,1315,1156,15,1169,355,5,356,166,0,165,6137,2184,8324
POA4880,..,1243,1243,1648,121,1774,640,18,659,559,17,569,280,8,287,200,5,203,3316,1414,4733
POA4881,..,443,443,620,65,686,223,7,234,194,3,194,91,0,91,80,0,80,1215,518,1735
POA4882,..,259,259,464,24,490,135,4,139,141,5,143,81,0,80,30,0,34,852,293,1144
POA4883,..,1137,1137,1193,93,1285,446,16,459,343,10,352,166,0,167,104,0,104,2249,1256,3500
POA4884,..,192,192,331,20,349,84,3,91,78,0,78,32,0,32,17,0,17,542,215,759
POA4885,..,390,390,566,30,592,207,0,205,171,0,175,85,0,84,47,0,47,1071,419,1492
POA4886,..,116,116,135,16,156,30,0,28,33,0,33,16,0,16,17,0,17,229,134,366
POA4887,..,268,268,275,20,298,84,3,87,61,0,61,33,0,33,28,0,28,480,292,776
POA4888,..,345,345,416,35,453,117,0,126,71,0,71,48,0,48,45,0,45,693,385,1078
POA4890,..,95,95,95,10,108,66,3,68,51,0,51,50,0,50,36,0,36,300,103,405
POA4891,..,108,108,91,5,94,17,0,23,6,0,7,7,0,7,0,0,0,116,114,236
POA4892,..,272,272,266,21,291,193,3,193,147,0,145,127,0,127,240,0,240,963,306,1262
POA4895,..,531,531,448,41,492,204,3,204,174,0,174,94,0,94,85,0,85,1001,581,1578
POA5000,..,3741,3741,2423,847,3269,567,266,834,261,64,324,45,10,50,18,13,27,3317,4936,8254
POA5006,..,1194,1194,995,126,1126,272,38,308,149,14,163,49,9,55,17,0,16,1484,1375,2862
POA5007,..,1291,1291,1138,228,1365,423,100,523,286,18,309,82,5,84,33,9,35,1967,1645,3610
POA5008,..,1724,1724,1559,202,1761,878,82,960,756,27,782,256,7,265,159,11,168,3608,2051,5657
POA5009,..,620,620,609,61,672,330,26,360,325,7,333,106,3,116,48,0,45,1416,716,2138
POA5010,..,623,623,523,49,574,367,28,393,330,7,340,137,4,140,97,0,104,1452,711,2168
POA5011,..,1550,1550,1578,188,1763,899,40,944,799,8,807,262,8,270,125,0,126,3661,1800,5462
POA5012,..,1064,1064,949,130,1070,701,46,743,653,26,680,307,5,315,234,4,243,2839,1277,4114
POA5013,..,1326,1326,1067,137,1206,605,23,632,554,7,558,251,0,251,131,3,139,2613,1497,4109
POA5014,..,1841,1841,1537,126,1670,836,26,866,647,8,651,236,0,236,77,0,77,3336,2003,5340
POA5015,..,1100,1100,866,81,949,314,18,330,262,7,266,83,0,83,29,0,29,1555,1199,2760
POA5016,..,1161,1161,1209,83,1297,568,14,581,524,3,527,159,0,159,49,0,49,2504,1260,3769
POA5017,..,693,693,653,75,729,338,13,353,258,0,258,97,0,97,41,0,39,1389,780,2169
POA5018,..,592,592,938,30,971,347,4,350,292,0,292,90,0,90,32,0,32,1696,631,2330
POA5019,..,1410,1410,1322,105,1429,521,11,536,424,3,427,130,0,130,40,0,46,2450,1530,3978
POA5020,..,295,295,486,10,504,193,5,201,205,0,205,52,0,53,24,0,24,962,316,1279
POA5021,..,881,881,1199,52,1251,344,9,357,312,0,312,105,0,105,35,0,40,1998,942,2941
POA5022,..,1963,1963,2211,130,2338,877,24,905,1017,6,1021,303,3,306,96,0,94,4504,2133,6633
POA5023,..,2425,2425,2204,223,2426,1155,54,1208,911,18,928,288,4,292,130,5,133,4685,2727,7415
POA5024,..,1510,1510,1859,93,1952,822,24,844,956,6,965,340,4,341,78,0,82,4057,1633,5695
POA5025,..,854,854,1137,63,1203,562,38,605,599,13,613,212,0,217,71,3,75,2585,974,3561
POA5031,..,1286,1286,1213,207,1422,595,140,737,504,54,558,135,10,143,47,8,54,2499,1710,4210
POA5032,..,1686,1686,1591,161,1755,799,49,847,860,21,879,219,8,223,76,5,83,3542,1926,5468
POA5033,..,1240,1240,993,172,1161,503,76,575,437,28,470,142,13,147,56,6,58,2137,1528,3660
POA5034,..,1193,1193,1282,123,1406,544,54,602,614,15,627,188,5,195,56,0,57,2687,1391,4076
POA5035,..,896,896,803,101,906,357,49,396,355,17,371,104,0,110,26,0,27,1646,1060,2712
POA5037,..,1512,1512,1288,180,1465,689,93,788,614,32,641,214,8,224,72,3,80,2876,1830,4711
POA5038,..,2379,2379,2150,283,2430,1074,134,1208,912,45,956,272,8,284,108,5,113,4521,2848,7373
POA5039,..,1251,1251,946,124,1069,564,58,618,555,14,572,181,8,186,66,3,72,2308,1458,3762
POA5040,..,254,254,349,17,362,120,0,121,144,0,144,42,0,42,11,0,11,668,269,937
POA5041,..,1238,1238,1461,95,1557,779,34,816,1010,10,1014,312,3,319,78,3,80,3638,1386,5020
POA5042,..,1355,1355,1363,158,1529,646,75,720,559,34,589,215,25,233,95,7,105,2879,1651,4529
POA5043,..,3188,3188,2497,301,2795,1171,142,1308,919,32,957,340,10,347,136,0,140,5060,3678,8736
POA5044,..,1576,1576,1510,93,1597,616,29,644,668,9,681,212,4,215,53,0,59,3063,1708,4768
POA5045,..,2758,2758,2480,203,2678,822,43,866,691,7,700,225,0,230,43,0,43,4257,3021,7271
POA5046,..,1400,1400,1316,130,1451,570,46,613,477,15,492,160,0,160,43,0,44,2572,1588,4160
POA5047,..,1048,1048,1135,126,1269,576,60,641,435,19,457,161,3,165,75,0,77,2383,1266,3655
POA5048,..,2005,2005,2129,152,2279,824,35,857,834,16,852,282,5,277,86,0,85,4150,2210,6361
POA5049,..,881,881,1445,91,1542,637,14,660,632,4,638,204,3,210,73,0,71,3000,1000,3999
POA5050,..,454,454,739,34,769,340,16,355,370,3,375,133,7,139,33,7,38,1613,516,2128
POA5051,..,1011,1011,1810,71,1879,887,9,894,1176,4,1183,362,4,371,119,0,118,4352,1108,5457
POA5052,..,491,491,840,29,865,400,11,405,499,5,507,150,0,150,42,0,42,1927,540,2466
POA5061,..,1084,1084,1335,96,1433,528,39,565,576,15,590,206,4,210,39,3,43,2688,1241,3928
POA5062,..,1392,1392,1866,96,1963,813,30,846,1082,8,1095,402,0,401,99,0,102,4256,1533,5790
POA5063,..,1651,1651,1517,152,1670,672,64,731,785,18,800,251,0,249,51,0,51,3272,1885,5155
POA5064,..,888,888,1238,39,1278,501,15,518,725,16,746,272,6,275,88,0,92,2832,961,3795
POA5065,..,1396,1396,1294,74,1369,552,17,575,697,7,707,253,0,259,78,4,82,2885,1499,4381
POA5066,..,890,890,1429,39,1467,704,14,720,968,9,976,311,0,311,100,0,100,3510,951,4462
POA5067,..,1774,1774,1526,198,1726,538,80,617,488,21,505,133,0,135,32,0,33,2718,2078,4793
POA5068,..,1826,1826,1530,117,1648,643,39,681,743,15,754,251,7,262,69,3,71,3245,2001,5247
POA5069,..,1089,1089,1017,112,1125,448,34,482,499,17,517,169,3,170,36,0,39,2165,1259,3420
POA5070,..,2228,2228,1928,180,2111,855,63,916,853,22,870,260,12,279,74,8,81,3972,2513,6483
POA5072,..,1520,1520,1601,116,1715,819,48,865,897,17,918,318,8,321,84,9,92,3717,1714,5432
POA5073,..,1650,1650,1955,146,2099,1055,46,1109,1109,17,1125,366,0,365,130,4,132,4619,1864,6482
POA5074,..,1679,1679,1676,154,1838,936,54,989,857,14,869,254,9,264,96,0,100,3827,1914,5744
POA5075,..,1191,1191,1428,73,1495,682,28,705,632,9,641,246,3,257,94,4,102,3083,1299,4384
POA5076,..,667,667,1170,40,1213,660,7,669,706,0,710,226,4,229,64,0,64,2829,721,3551
POA5081,..,1175,1175,1255,96,1353,509,34,544,544,7,552,230,9,233,48,0,54,2585,1325,3913
POA5082,..,1684,1684,1799,226,2018,944,100,1044,1038,46,1083,344,8,350,102,12,117,4220,2065,6290
POA5083,..,944,944,874,92,963,491,47,539,492,25,515,174,7,181,51,0,51,2078,1116,3194
POA5084,..,1052,1052,867,183,1053,526,85,610,509,60,570,224,22,248,230,25,251,2354,1428,3784
POA5085,..,2440,2440,2297,301,2598,1531,130,1660,1425,50,1472,491,18,506,289,9,301,6028,2943,8969
POA5086,..,1778,1778,1800,157,1959,1092,55,1150,1115,29,1146,353,10,368,194,7,201,4561,2042,6598
POA5087,..,1510,1510,1408,179,1583,795,57,855,708,27,734,237,11,246,95,4,91,3235,1785,5022
POA5088,..,441,441,432,44,468,240,17,253,214,3,214,58,6,62,34,0,38,971,508,1476
POA5089,..,414,414,895,32,929,410,10,418,478,0,478,183,0,183,65,0,64,2029,455,2482
POA5090,..,1099,1099,1056,51,1108,459,7,467,389,4,391,160,0,160,69,6,74,2133,1167,3296
POA5091,..,630,630,1077,51,1126,505,5,511,496,0,496,162,0,162,79,0,79,2316,687,3002
POA5092,..,1769,1769,2244,141,2385,1141,31,1168,1087,12,1097,411,9,412,166,5,170,5045,1953,6997
POA5093,..,898,898,1170,79,1252,574,19,596,516,8,522,227,0,224,104,3,107,2585,1002,3587
POA5094,..,79,79,112,13,122,57,7,63,40,0,41,14,0,16,12,0,17,238,99,334
POA5095,..,2021,2021,2149,263,2408,1303,108,1412,1265,29,1296,481,19,502,277,8,286,5473,2450,7925
POA5096,..,1226,1226,1605,108,1707,838,27,862,790,5,793,336,0,336,189,0,187,3751,1369,5117
POA5097,..,1364,1364,1939,84,2021,870,14,884,819,7,826,266,0,264,98,0,98,3990,1464,5457
POA5098,..,1269,1269,1534,105,1641,721,16,734,771,12,784,264,7,266,163,0,167,3446,1411,4863
POA5106,..,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,17
POA5107,..,1265,1265,1665,111,1776,1118,27,1141,1073,23,1093,504,10,515,410,4,410,4763,1435,6199
POA5108,..,4192,4192,4084,406,4495,2475,81,2554,2154,20,2177,1096,5,1105,860,7,869,10668,4715,15377
POA5109,..,2148,2148,2420,149,2571,1180,30,1213,1050,3,1058,498,4,503,335,0,335,5487,2335,7821
POA5110,..,674,674,825,72,894,577,6,583,501,0,501,250,0,252,194,0,194,2351,754,3099
POA5111,..,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,9
POA5112,..,2589,2589,2001,216,2217,1110,43,1155,883,11,893,445,0,445,386,3,385,4818,2865,7682
POA5113,..,2333,2333,1913,289,2207,1080,39,1118,755,14,764,407,0,413,391,4,393,4548,2679,7232
POA5114,..,2670,2670,3742,309,4050,2200,37,2239,2075,6,2081,968,4,970,665,0,665,9650,3019,12670
POA5115,..,1030,1030,1262,138,1403,855,18,865,753,9,763,325,0,325,227,0,227,3423,1190,4616
POA5116,..,1223,1223,1325,94,1419,670,9,680,579,6,580,227,0,228,106,0,106,2902,1328,4232
POA5117,..,160,160,390,13,402,209,0,211,303,0,303,138,0,138,63,0,63,1105,168,1276
POA5118,..,1959,1959,2537,150,2693,1113,13,1123,1019,0,1025,440,0,439,200,0,202,5315,2129,7440
POA5120,..,198,198,278,14,287,170,3,177,163,0,163,74,0,74,49,0,49,734,213,947
POA5121,..,236,236,291,21,311,120,3,126,108,5,111,59,0,59,40,0,40,626,262,885
POA5125,..,1727,1727,2431,67,2498,1246,4,1249,1425,0,1426,515,0,520,177,0,177,5802,1805,7605
POA5126,..,581,581,964,49,1012,474,12,483,492,3,498,164,0,164,56,0,56,2150,641,2792
POA5127,..,664,664,1050,46,1097,524,4,531,523,0,523,146,0,146,69,0,69,2312,713,3022
POA5131,..,39,39,125,7,130,54,0,54,77,0,77,20,0,20,17,0,17,290,45,329
