SA2_CODE_2021,M_0_149_CFNC,M_0_149_CF_C_und15,M_0_149_CFNC_und15,M_0_149_1PF_C_und15,M_0_149_1PFNC_und15,M_0_149_OthF,M_0_149_Tot,M_150_299_CFNC,M_150_299_CF_C_und15,M_150_299_CFNC_und15,M_150_299_1PF_C_und15,M_150_299_1PFNC_und15,M_150_299_OthF,M_150_299_Tot,M_300_449_CFNC,M_300_449_CF_C_und15,M_300_449_CFNC_und15,M_300_449_1PF_C_und15,M_300_449_1PFNC_und15,M_300_449_OthF,M_300_449_Tot,M_450_599_CFNC,M_450_599_CF_C_und15,M_450_599_CFNC_und15,M_450_599_1PF_C_und15,M_450_599_1PFNC_und15,M_450_599_OthF,M_450_599_Tot,M_600_799_CFNC,M_600_799_CF_C_und15,M_600_799_CFNC_und15,M_600_799_1PF_C_und15,M_600_799_1PFNC_und15,M_600_799_OthF,M_600_799_Tot,M_800_999_CFNC,M_800_999_CF_C_und15,M_800_999_CFNC_und15,M_800_999_1PF_C_und15,M_800_999_1PFNC_und15,M_800_999_OthF,M_800_999_Tot,M_1000_1199_CFNC,M_1000_1199_CF_C_und15,M_1000_1199_CFNC_und15,M_1000_1199_1PF_C_und15,M_1000_1199_1PFNC_und15,M_1000_1199_OthF,M_1000_1199_Tot,M_1200_1399_CFNC,M_1200_1399_CF_C_und15,M_1200_1399_CFNC_und15,M_1200_1399_1PF_C_und15,M_1200_1399_1PFNC_und15,M_1200_1399_OthF,M_1200_1399_Tot,M_1400_1599_CFNC,M_1400_1599_CF_C_und15,M_1400_1599_CFNC_und15,M_1400_1599_1PF_C_und15,M_1400_1599_1PFNC_und15,M_1400_1599_OthF,M_1400_1599_Tot,M_1600_1799_CFNC,M_1600_1799_CF_C_und15,M_1600_1799_CFNC_und15,M_1600_1799_1PF_C_und15,M_1600_1799_1PFNC_und15,M_1600_1799_OthF,M_1600_1799_Tot,M_1800_1999_CFNC,M_1800_1999_CF_C_und15,M_1800_1999_CFNC_und15,M_1800_1999_1PF_C_und15,M_1800_1999_1PFNC_und15,M_1800_1999_OthF,M_1800_1999_Tot,M_2000_2199_CFNC,M_2000_2199_CF_C_und15,M_2000_2199_CFNC_und15,M_2000_2199_1PF_C_und15,M_2000_2199_1PFNC_und15,M_2000_2199_OthF,M_2000_2199_Tot,M_2200_2399_CFNC,M_2200_2399_CF_C_und15,M_2200_2399_CFNC_und15,M_2200_2399_1PF_C_und15,M_2200_2399_1PFNC_und15,M_2200_2399_OthF,M_2200_2399_Tot,M_2400_2599_CFNC,M_2400_2599_CF_C_und15,M_2400_2599_CFNC_und15,M_2400_2599_1PF_C_und15,M_2400_2599_1PFNC_und15,M_2400_2599_OthF,M_2400_2599_Tot,M_2600_2999_CFNC,M_2600_2999_CF_C_und15,M_2600_2999_CFNC_und15,M_2600_2999_1PF_C_und15,M_2600_2999_1PFNC_und15,M_2600_2999_OthF,M_2600_2999_Tot,M_3000_3999_CFNC,M_3000_3999_CF_C_und15,M_3000_3999_CFNC_und15,M_3000_3999_1PF_C_und15,M_3000_3999_1PFNC_und15,M_3000_3999_OthF,M_3000_3999_Tot,M_4000_4999_CFNC,M_4000_4999_CF_C_und15,M_4000_4999_CFNC_und15,M_4000_4999_1PF_C_und15,M_4000_4999_1PFNC_und15,M_4000_4999_OthF,M_4000_4999_Tot,M_5000over_CFNC,M_5000over_CF_C_und15,M_5000over_CFNC_und15,M_5000over_1PF_C_und15,M_5000over_1PFNC_und15,M_5000over_OthF,M_5000over_Tot,M_NS_CFNC,M_NS_CF_C_und15,M_NS_CFNC_und15,M_NS_1PF_C_und15,M_NS_1PFNC_und15,M_NS_OthF,M_NS_Tot,Tot_CFNC,Tot_CF_C_und15,Tot_CFNC_und15,Tot_1PF_C_und15,Tot_1PFNC_und15,Tot_OthF,Tot_Tot
102011035,11,8,3,5,0,0,29,6,0,0,0,0,0,8,7,8,7,0,0,0,15,3,4,0,5,3,0,16,15,0,4,0,0,0,25,7,5,8,0,8,0,29,13,11,14,0,3,0,42,18,22,15,0,3,0,60,9,40,14,0,9,0,74,17,45,28,6,3,0,98,16,37,17,5,4,0,82,27,65,9,4,4,0,121,26,42,11,3,3,0,88,18,33,8,0,0,0,52,23,53,8,3,3,0,92,32,66,19,10,4,0,135,11,14,4,0,0,0,26,4,7,4,0,0,0,11,13,22,7,5,9,0,53,264,490,166,66,62,8,1054
102011036,14,5,8,0,3,0,31,4,0,5,0,0,0,9,6,0,4,0,0,0,19,4,0,3,3,3,0,19,4,9,3,0,5,0,25,9,10,15,0,6,0,49,11,24,8,10,3,0,50,22,26,20,7,10,0,84,15,30,9,7,5,0,70,19,40,22,9,3,0,102,23,36,14,7,7,0,89,29,67,23,8,6,0,132,19,34,12,3,6,0,71,15,31,4,0,0,0,55,26,73,23,7,0,0,136,41,94,27,5,6,0,167,9,26,7,0,0,0,47,12,18,8,0,0,0,34,20,26,13,0,12,0,69,290,565,234,76,79,4,1245
102011037,7,3,4,0,0,0,26,0,0,0,0,0,0,3,5,9,4,0,0,0,14,6,4,6,0,0,0,12,5,3,3,0,0,0,21,9,14,10,5,5,0,38,12,8,0,3,0,0,31,10,15,7,0,6,0,40,12,15,19,3,6,0,49,14,33,15,3,7,0,68,15,30,9,4,0,0,60,23,49,19,9,4,0,102,8,23,7,0,5,0,48,13,16,5,0,0,0,40,24,49,13,6,4,0,91,28,56,22,0,0,0,114,12,8,3,0,0,0,25,0,9,0,0,0,0,7,10,20,8,0,4,0,36,219,375,151,42,45,3,829
102011038,18,6,6,0,0,0,28,0,0,0,0,0,0,6,3,0,5,0,3,0,15,5,0,0,0,6,0,11,8,4,4,0,0,0,12,13,6,10,3,3,0,36,11,12,12,0,0,0,38,9,17,3,0,8,0,37,13,16,9,0,0,0,42,15,34,18,4,6,0,72,5,29,11,7,8,0,61,27,60,22,7,7,0,126,9,32,13,5,3,0,62,7,25,4,0,0,0,44,35,67,21,7,5,0,137,42,80,13,8,4,0,142,15,16,12,0,0,0,48,12,12,6,0,0,0,31,15,23,18,4,0,0,57,264,450,192,52,59,0,1015
102011039,33,16,10,0,3,0,66,5,0,0,4,0,0,11,11,5,6,0,0,0,26,10,0,5,0,4,0,20,10,5,11,0,4,3,35,6,16,10,0,4,0,37,22,16,23,3,5,0,62,21,18,18,0,5,0,62,21,26,12,6,0,0,72,17,37,14,0,9,0,84,20,34,13,0,5,0,69,39,69,32,9,7,0,160,21,36,7,7,8,0,75,17,39,12,3,0,0,73,42,114,32,8,4,0,204,70,201,53,10,7,0,345,31,99,30,5,3,0,178,32,64,18,4,3,0,120,32,40,16,3,9,0,92,468,840,316,74,90,4,1798
102011040,35,21,13,5,11,0,78,9,9,6,0,0,0,19,18,5,9,0,4,0,38,14,3,0,0,0,0,28,19,10,8,6,3,0,51,18,17,17,0,14,0,68,26,22,19,4,19,0,82,23,34,22,15,13,0,106,18,37,28,17,16,0,119,46,55,23,10,20,0,149,31,68,21,19,9,0,154,59,101,33,14,14,0,218,39,65,14,7,5,0,135,29,79,16,3,4,0,139,79,145,23,10,8,0,268,96,143,28,12,9,0,292,35,38,12,5,6,0,89,22,29,3,5,0,0,57,41,38,16,6,19,0,121,670,923,307,142,172,4,2220
102011041,17,19,11,0,0,0,47,6,0,3,0,0,0,11,5,0,3,5,0,0,16,9,3,0,0,5,0,18,7,7,3,0,4,0,19,10,8,12,0,3,0,30,11,11,14,6,0,0,45,20,16,13,4,0,0,57,16,29,11,11,3,0,74,14,24,17,0,6,0,66,10,21,10,6,3,0,49,28,78,23,9,4,0,144,9,32,11,3,5,0,57,12,34,6,4,6,0,62,23,86,22,9,8,0,147,38,161,46,9,8,0,256,31,81,22,3,0,0,140,15,52,11,4,5,0,87,20,29,22,3,4,0,74,306,683,280,73,60,3,1407
102011042,18,3,7,4,3,0,38,9,3,5,0,3,0,12,8,3,9,4,9,0,29,5,3,3,6,7,0,18,14,3,4,0,6,0,36,18,10,10,0,4,0,41,26,8,6,3,10,0,51,16,22,10,7,4,0,67,30,25,16,14,4,0,91,30,38,26,9,9,0,106,25,38,10,7,8,0,81,50,65,14,10,7,0,151,26,39,13,6,4,0,90,22,30,6,0,4,0,66,47,68,19,7,16,0,152,56,79,21,6,9,0,163,18,16,6,0,4,0,45,16,15,0,0,0,0,32,20,30,13,0,10,0,72,438,498,201,93,110,11,1355
102011043,17,3,12,0,4,0,39,3,0,5,0,0,0,9,8,3,0,0,4,0,14,12,3,0,0,3,0,18,12,3,3,7,3,0,29,21,12,11,4,6,0,59,11,22,22,10,5,0,69,20,29,19,14,11,0,99,19,48,18,9,17,0,105,42,49,18,14,12,0,127,32,57,16,3,3,0,109,47,95,24,5,9,0,183,42,70,14,0,5,0,130,23,46,10,3,3,0,84,40,79,18,3,5,3,154,41,36,17,0,5,0,103,3,11,5,0,0,0,22,0,6,0,0,0,0,7,27,19,9,4,10,4,73,428,588,225,81,99,12,1443
102021044,31,21,18,5,9,0,84,4,3,8,0,4,0,23,23,10,4,3,0,0,42,10,8,9,6,0,0,36,29,9,13,3,12,0,69,40,23,16,8,21,0,97,31,26,19,13,16,0,109,38,60,35,21,28,0,184,38,67,27,16,23,0,167,43,96,42,24,23,0,229,31,103,27,23,15,0,191,83,187,65,24,16,0,373,45,117,13,9,11,0,196,42,64,25,3,7,3,146,88,178,41,24,12,0,339,70,162,38,10,4,0,276,26,40,15,7,0,0,89,9,25,5,0,0,0,34,41,58,25,19,20,0,166,728,1248,448,210,208,17,2859
102021045,14,7,5,3,0,0,32,6,0,0,0,0,0,11,9,0,0,0,6,0,17,3,4,4,0,0,0,15,4,4,11,4,8,0,33,14,12,17,10,13,0,57,27,21,17,17,18,0,99,29,28,22,15,12,0,104,46,51,26,15,8,0,154,42,78,28,18,17,0,182,44,63,13,18,9,3,146,55,95,29,16,14,0,206,28,44,7,5,0,0,83,9,19,7,6,0,0,44,16,29,18,6,5,0,70,9,13,12,0,3,3,41,4,0,0,0,0,0,14,0,7,0,0,0,0,5,25,27,10,4,6,3,77,386,514,218,134,121,19,1388
102021046,15,9,6,0,3,0,29,6,0,3,0,0,0,6,9,0,0,0,7,0,21,8,0,0,4,3,0,25,20,3,5,3,0,0,34,17,4,10,0,8,0,44,22,16,9,10,4,0,59,30,35,6,10,8,0,90,15,40,12,7,11,0,90,39,59,14,9,11,0,133,26,48,14,8,6,0,102,38,59,9,12,6,0,128,32,39,11,6,0,0,85,16,14,3,8,0,0,38,22,26,13,3,0,0,63,14,29,9,4,3,0,57,4,8,3,0,0,0,19,5,10,0,0,0,0,9,16,21,8,5,7,0,57,349,418,142,84,89,5,1089
102021047,23,10,13,8,12,0,60,9,0,3,0,4,0,27,17,0,7,3,5,0,34,11,4,4,0,3,0,23,17,12,14,3,5,0,47,31,20,20,5,5,0,82,32,30,26,9,13,0,108,29,41,29,11,13,0,128,32,74,34,6,24,0,166,48,90,43,17,15,0,215,40,71,21,12,7,0,154,76,148,41,24,11,0,300,48,90,20,9,9,0,173,37,48,6,0,4,0,94,58,138,37,14,12,0,270,56,116,38,10,11,3,229,15,27,18,6,4,0,75,13,21,9,0,0,0,43,32,54,27,6,7,0,120,617,1004,424,141,153,17,2354
102021048,25,8,11,0,8,3,52,10,4,7,0,3,0,24,16,7,3,6,3,0,34,28,4,8,0,3,3,50,29,8,9,7,10,5,65,36,23,18,17,25,3,118,30,27,21,9,26,0,116,46,60,32,17,26,3,189,62,92,40,27,27,3,254,71,106,37,20,25,4,272,66,96,23,22,9,6,215,70,145,36,13,15,0,275,33,68,23,10,6,0,140,29,35,7,3,0,0,77,45,54,17,7,5,4,138,30,42,17,11,4,0,101,3,10,6,4,3,0,35,5,3,0,0,0,0,10,45,47,13,10,8,0,125,677,836,349,183,210,29,2286
102021049,6,0,0,0,0,0,13,0,0,0,0,0,0,3,0,5,0,0,0,0,6,6,0,0,0,0,0,8,3,0,0,0,0,0,9,8,4,0,0,0,0,12,7,0,6,0,0,0,24,5,0,4,0,0,0,14,5,0,3,0,0,0,14,10,8,6,0,3,0,30,8,5,0,0,0,0,15,11,8,9,4,0,0,35,4,4,4,0,0,0,14,5,12,3,0,0,0,18,11,21,11,0,0,0,50,35,42,21,7,3,0,113,19,32,11,0,3,0,65,4,19,5,0,3,0,39,6,11,8,0,0,0,30,167,183,114,16,21,0,500
102021050,15,6,6,0,6,0,34,3,0,4,4,0,0,12,11,3,6,0,4,0,18,8,3,5,0,6,0,20,17,4,3,3,5,0,31,19,11,7,3,4,0,56,17,13,17,4,3,0,54,26,28,16,16,14,0,94,30,38,13,7,6,0,92,36,57,20,14,8,0,135,26,50,7,6,8,0,100,41,58,20,13,9,0,140,15,24,12,4,0,0,65,11,13,5,0,0,0,32,29,36,9,5,3,0,85,23,20,8,0,4,0,60,7,3,3,0,0,0,19,0,0,4,0,0,0,10,27,32,6,11,8,4,88,364,415,172,96,79,12,1144
102021051,10,9,3,0,0,0,17,5,0,0,0,0,0,6,3,0,4,0,0,0,9,3,0,0,0,0,0,9,9,13,0,0,0,0,21,10,12,6,0,3,0,29,12,8,15,3,0,0,35,16,19,0,3,0,0,45,13,6,15,4,5,0,42,19,20,8,8,3,0,54,4,16,6,5,7,0,33,21,32,12,3,5,0,65,7,21,3,0,3,0,41,12,19,8,0,0,0,37,11,27,9,7,4,0,59,18,46,15,4,4,0,83,7,19,5,0,0,0,34,5,13,7,0,3,0,27,8,13,9,0,3,0,42,184,288,126,33,41,4,682
102021052,11,0,4,0,0,0,22,3,0,0,0,0,0,6,7,0,3,0,0,0,11,5,0,4,0,0,0,9,6,7,5,0,0,0,21,4,11,10,4,0,0,28,16,12,0,4,3,0,42,20,15,11,0,8,0,55,16,34,18,6,3,0,74,34,43,15,4,11,0,97,12,33,14,3,3,0,63,38,53,11,9,5,0,120,9,25,10,0,0,0,40,4,18,0,0,0,0,33,17,41,12,9,3,0,77,19,21,13,3,0,0,60,6,3,0,0,0,0,16,0,0,0,0,0,0,7,17,17,11,0,8,4,57,253,325,141,49,49,9,829
102021053,17,3,8,0,4,0,41,4,3,5,0,0,0,13,0,3,0,0,4,0,16,8,6,0,0,8,0,22,3,3,0,0,7,0,15,12,5,8,0,0,0,30,16,7,6,4,5,0,51,20,18,14,10,4,0,68,30,17,9,11,11,0,78,23,35,16,10,9,3,97,13,41,13,6,8,0,83,33,56,13,9,14,0,130,17,27,4,8,3,0,59,18,29,10,4,5,0,68,30,46,15,3,11,0,105,40,70,25,6,4,0,147,20,36,9,0,0,0,60,12,10,9,0,0,0,34,23,19,5,3,3,0,55,357,426,185,81,91,4,1147
102021054,12,5,0,0,0,0,25,5,3,0,0,0,0,12,4,9,3,0,3,0,21,0,0,0,0,4,0,5,11,0,4,0,5,0,23,18,6,6,0,0,0,35,16,12,10,5,8,0,46,18,16,18,11,3,0,61,16,17,7,3,5,0,47,27,31,16,8,4,0,86,20,20,13,7,0,0,56,42,64,12,6,3,0,125,20,35,11,0,0,0,65,11,19,5,0,0,0,33,28,48,13,0,0,0,85,24,33,8,4,0,0,66,8,12,6,0,0,0,24,8,7,0,0,0,0,17,19,19,5,0,4,0,48,300,348,130,45,53,7,883
102021055,11,4,3,0,0,0,30,0,0,0,3,0,0,6,4,3,4,0,7,0,9,5,0,0,0,0,0,10,5,3,0,0,0,0,12,7,3,5,4,5,0,20,3,8,9,0,0,0,25,12,16,4,0,4,0,37,16,18,15,0,10,0,50,9,28,11,4,6,0,63,11,22,13,0,3,0,59,17,34,10,4,6,0,73,10,24,6,0,0,0,40,7,10,0,4,0,0,23,8,31,14,4,8,0,66,15,31,14,0,0,0,60,3,3,4,0,0,0,16,4,3,4,6,0,0,14,8,14,7,3,4,0,33,150,265,119,37,59,3,638
102021056,7,13,11,8,0,0,42,5,3,0,0,3,0,6,10,5,3,0,0,0,26,4,12,4,0,3,3,18,15,9,14,6,9,0,51,22,16,12,0,12,0,56,27,28,19,8,10,0,80,17,37,26,9,10,0,97,19,56,23,6,3,0,113,33,99,44,25,12,3,209,32,82,46,11,10,0,178,79,164,70,23,17,0,358,38,139,19,9,15,0,226,32,107,20,7,0,0,172,64,218,54,14,12,0,363,60,149,48,15,3,4,284,20,35,11,0,0,0,65,7,17,6,4,0,0,40,28,55,21,6,12,0,132,521,1243,456,160,130,15,2517
102021057,13,5,8,3,8,0,27,0,0,0,0,0,0,0,0,0,0,3,0,0,11,9,0,0,0,3,0,10,10,0,0,5,3,0,25,12,4,18,0,0,0,31,23,9,13,7,6,0,54,42,27,10,4,9,0,88,28,26,15,9,10,3,93,33,41,13,7,6,0,107,16,28,15,0,5,0,61,25,45,19,11,3,0,102,10,20,12,6,0,0,44,7,16,3,3,0,0,35,19,23,13,0,3,0,56,19,24,12,5,0,0,55,8,3,3,0,0,0,13,8,0,0,0,0,0,5,13,10,11,4,7,0,49,293,276,157,61,75,9,869
103011059,15,5,5,3,6,0,31,0,5,0,0,0,0,8,8,8,3,0,5,0,23,4,4,6,3,4,0,14,17,11,3,0,4,0,38,15,13,11,3,10,0,56,21,22,13,6,12,3,79,20,35,18,13,9,4,98,25,54,18,16,7,0,127,52,80,32,10,12,0,191,26,90,23,19,6,0,167,51,95,27,12,8,0,193,17,54,6,4,0,0,86,13,30,5,0,0,0,54,20,72,27,3,0,0,121,20,57,12,6,0,0,89,7,15,8,0,0,0,34,0,11,3,0,0,0,16,11,27,12,8,4,4,64,361,686,229,115,85,13,1484
103011060,19,6,6,0,0,0,28,6,3,0,0,0,0,6,6,3,0,0,0,0,10,15,6,5,0,4,0,25,18,15,3,5,3,0,37,13,11,10,4,0,0,36,11,17,9,6,0,0,46,13,23,18,5,0,0,58,17,23,7,0,4,0,53,19,29,16,3,0,0,62,14,26,4,4,4,0,57,30,39,23,7,4,0,101,8,22,4,3,0,0,32,7,9,5,0,4,0,21,19,42,5,0,0,0,71,26,66,17,3,3,0,107,7,12,7,0,0,0,28,13,6,0,0,0,0,30,17,16,19,0,0,0,59,264,376,155,35,33,0,875
103011061,11,0,0,0,0,0,14,0,0,0,0,0,0,4,0,0,4,0,0,0,4,8,0,0,0,0,0,11,8,4,0,6,0,0,18,11,8,0,0,5,0,22,22,18,3,0,3,0,41,15,22,9,10,5,0,52,15,16,8,5,0,0,46,10,20,3,7,0,0,44,18,13,3,3,0,0,33,15,15,3,3,0,0,43,3,12,0,0,0,0,11,5,4,0,0,0,0,12,10,7,0,0,0,0,20,14,7,4,0,0,0,21,0,3,0,0,0,0,5,0,5,3,0,0,0,7,17,6,5,6,0,0,32,167,154,56,31,23,0,440
103011612,7,5,3,0,4,0,14,4,0,0,0,0,0,9,3,0,0,0,0,0,12,11,3,0,0,0,0,18,10,0,3,4,0,0,15,6,4,6,0,0,0,25,19,16,10,4,7,0,51,30,23,5,3,5,0,66,27,29,3,8,5,0,70,26,23,11,3,6,0,62,11,13,8,3,0,0,30,20,17,0,3,3,0,44,7,12,4,0,0,0,24,0,5,0,0,0,0,11,6,9,5,6,0,0,19,5,11,3,0,0,0,23,5,6,0,0,0,0,10,7,7,0,0,0,0,8,6,5,0,0,6,0,29,212,180,60,39,42,7,532
103011613,25,5,7,0,4,0,38,6,0,5,6,0,0,17,7,0,4,0,0,0,16,10,0,7,4,4,0,20,13,7,7,4,4,0,34,16,17,15,4,11,0,69,28,31,11,11,11,3,92,35,69,21,15,11,0,156,35,88,17,22,10,0,177,61,109,24,24,7,0,222,50,68,17,12,9,0,157,37,115,26,7,15,0,208,12,49,11,0,0,0,67,14,24,9,7,5,0,49,31,60,13,3,0,0,117,31,44,17,0,7,0,103,5,11,12,0,0,0,37,6,14,7,3,0,0,28,26,32,11,4,6,0,82,446,762,243,129,105,7,1695
103021062,21,14,7,0,0,0,53,3,0,4,0,0,3,10,8,8,3,0,0,3,21,3,12,4,0,0,0,24,8,28,6,7,3,0,46,20,23,3,3,5,0,58,8,22,3,3,5,0,43,10,20,10,4,5,0,41,5,10,0,0,0,0,15,4,14,3,0,0,0,26,5,12,0,0,0,0,11,3,10,0,0,0,0,15,0,8,0,0,0,0,9,0,0,0,0,0,0,0,0,4,0,0,0,0,12,0,6,4,0,0,0,9,0,5,0,0,0,0,7,3,4,0,0,0,0,8,14,17,3,4,5,0,45,130,219,51,29,25,11,453
103021063,11,3,6,0,3,0,20,6,0,3,0,0,0,10,12,4,3,0,5,0,21,12,3,3,0,0,0,17,18,18,6,4,5,0,46,38,43,12,12,11,0,107,33,44,14,8,7,6,105,22,47,14,10,8,0,94,22,48,10,7,6,0,96,19,27,11,3,4,0,69,8,18,9,0,0,0,41,11,21,3,5,0,0,47,0,8,3,0,0,0,11,3,3,5,0,0,0,5,5,15,0,0,0,0,21,9,8,4,0,0,0,12,0,6,6,0,0,0,8,0,8,0,0,0,0,4,10,11,7,6,4,0,47,230,324,119,65,43,13,791
103021064,15,8,5,0,0,4,32,5,0,0,0,0,0,5,15,0,4,0,4,0,22,14,3,5,0,5,0,31,14,16,3,3,3,0,40,22,15,4,4,3,0,38,20,27,9,0,0,0,64,15,22,9,9,0,0,54,16,21,9,0,4,0,48,6,16,8,0,0,0,35,6,3,0,0,0,0,9,4,10,7,3,0,0,29,0,0,5,0,0,0,11,4,4,0,0,0,0,9,7,9,0,0,0,0,16,7,12,3,0,0,0,26,4,3,0,0,0,0,10,4,7,4,0,0,0,14,9,6,0,0,4,0,20,186,195,78,27,32,5,520
103021065,17,22,6,0,4,0,52,7,0,0,0,0,0,8,5,3,0,0,9,0,16,12,6,0,0,4,0,25,22,23,6,8,11,0,68,34,33,13,14,5,0,103,34,42,12,14,0,0,97,35,41,15,12,12,0,114,28,42,14,3,3,0,91,13,39,9,0,8,0,72,6,19,9,0,0,0,36,18,31,14,3,4,0,71,4,19,0,0,0,0,22,0,13,4,0,0,0,10,6,20,0,4,0,0,29,5,19,3,0,0,0,26,3,10,0,0,0,0,11,0,6,0,0,0,0,12,25,11,5,0,7,0,55,291,396,108,68,57,0,926
103021066,5,7,3,0,0,0,19,4,3,5,0,0,0,17,9,4,0,0,0,0,26,9,6,0,0,0,3,18,5,13,0,5,0,0,27,6,8,5,3,0,0,32,7,13,3,3,0,0,30,8,14,7,4,0,0,32,4,12,0,0,0,0,12,10,9,0,0,0,0,17,3,4,0,0,0,0,10,4,8,3,0,0,0,15,0,0,0,0,0,0,0,0,4,6,0,0,0,4,5,0,0,0,0,0,7,6,3,0,0,0,0,6,0,0,0,0,0,0,0,5,0,0,0,0,0,5,7,3,0,0,0,0,18,99,122,36,18,15,4,296
103021067,12,7,5,0,0,0,32,0,0,0,0,0,0,0,7,3,3,0,5,0,16,12,8,3,4,3,0,23,24,24,8,8,8,0,69,31,40,10,15,9,0,117,50,64,16,18,7,0,160,49,85,16,16,8,0,172,36,54,8,4,3,0,103,26,55,16,8,3,0,103,7,26,9,8,3,0,44,25,60,13,8,0,0,105,4,16,0,0,0,0,23,3,3,3,0,0,0,12,8,21,4,0,0,0,33,11,24,4,8,6,0,44,0,6,4,0,0,0,13,5,3,0,0,0,0,4,21,21,4,0,6,0,52,322,515,140,95,58,5,1136
103021068,16,5,4,0,0,0,30,3,0,0,0,0,0,3,0,0,3,0,0,0,10,0,7,3,4,0,0,19,0,6,0,0,0,0,20,7,14,0,4,0,0,24,10,8,6,0,0,0,15,8,6,6,4,0,0,22,6,10,5,0,0,0,21,7,3,3,0,0,0,10,0,5,0,0,0,0,8,9,9,0,0,0,0,19,0,0,0,0,0,0,3,0,3,0,0,0,0,4,0,11,6,0,0,0,14,0,4,0,0,0,0,7,0,0,0,0,0,0,4,0,0,3,0,0,0,4,8,5,6,0,0,0,20,86,106,38,14,10,0,249
103021069,11,15,7,4,3,0,38,0,0,0,0,0,0,3,9,0,0,3,0,0,13,7,10,0,3,5,0,27,18,10,3,4,7,0,38,21,25,0,0,3,0,51,16,26,9,11,4,0,53,19,30,5,4,0,0,64,6,22,3,4,0,0,37,11,16,5,0,0,0,26,3,10,0,0,0,0,14,12,17,3,0,0,0,34,0,3,0,0,0,0,8,0,0,0,0,0,0,4,0,7,3,0,0,0,12,3,7,4,0,0,0,14,0,3,0,0,0,0,5,4,3,0,0,0,0,8,9,11,8,3,0,0,31,152,220,53,40,27,3,487
103031070,6,6,3,3,4,0,32,3,0,0,0,0,0,13,5,4,0,0,6,0,18,12,0,0,4,4,0,22,15,9,8,5,7,0,38,22,18,4,13,4,0,60,34,31,24,9,11,6,114,40,42,17,10,12,3,119,33,41,19,15,10,0,113,28,41,20,0,6,0,104,13,22,11,0,4,0,49,19,50,17,3,10,0,99,9,29,0,0,0,0,40,5,16,3,0,0,0,28,16,40,8,5,4,0,72,15,20,7,5,4,0,54,4,5,6,0,0,0,17,0,0,0,0,3,0,11,16,20,9,6,3,0,50,300,412,158,77,82,13,1042
103031071,15,0,0,0,3,0,20,5,4,0,0,0,0,4,16,9,5,0,0,0,37,10,6,3,0,0,0,17,9,10,4,3,3,0,35,31,22,10,10,7,0,74,17,34,11,0,3,0,73,30,42,14,4,9,0,98,19,40,9,8,6,0,81,30,35,17,3,11,0,91,13,28,9,6,3,0,47,21,44,23,5,6,0,101,11,12,0,4,0,0,19,9,3,0,0,0,0,10,14,41,10,9,4,0,68,27,35,17,0,3,0,78,14,10,4,0,0,0,29,4,4,5,0,0,0,14,16,10,12,3,0,0,44,306,378,154,48,58,5,948
103031072,13,6,8,0,0,0,25,7,0,0,0,0,0,11,16,3,6,0,6,0,26,15,3,0,0,6,0,23,12,4,0,0,0,0,28,22,15,5,10,8,0,60,22,20,9,8,3,0,66,40,36,12,7,9,0,109,34,45,14,6,11,0,112,42,78,16,11,10,0,160,42,59,11,3,3,0,124,49,85,25,11,0,0,170,16,47,0,9,0,0,75,8,13,5,6,0,0,33,19,64,16,5,3,0,101,20,49,16,0,0,0,80,9,24,3,0,0,0,39,4,7,0,0,6,0,21,14,33,5,3,0,0,56,397,616,154,81,52,6,1311
103031073,4,4,0,0,0,0,4,4,0,0,0,0,0,3,7,0,0,0,0,0,15,3,0,0,0,0,0,10,9,5,4,6,0,0,19,11,10,0,0,0,0,23,9,8,4,0,6,0,22,15,3,0,0,0,0,25,7,4,0,0,0,0,12,7,8,4,0,3,0,20,11,5,0,0,0,0,11,4,8,3,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,0,0,0,5,5,0,4,0,0,0,9,0,0,0,0,0,0,0,4,0,0,0,0,0,3,10,6,4,0,0,0,14,99,70,36,11,12,0,228
103031074,20,12,9,0,0,0,42,5,0,4,0,0,0,11,18,3,7,0,0,0,28,16,3,3,0,5,0,30,24,9,10,4,8,0,49,25,18,5,0,4,3,60,24,44,10,4,3,0,88,42,47,14,4,7,5,116,29,39,14,7,0,0,88,43,51,16,14,3,0,129,19,38,5,4,0,0,63,35,65,19,0,0,0,127,6,27,4,0,0,0,43,8,23,4,4,0,0,36,19,42,11,3,0,0,81,37,55,13,0,4,0,110,6,20,3,4,0,0,38,9,12,9,3,0,0,35,29,27,11,3,3,0,76,416,538,174,55,36,9,1233
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
