SA2_CODE_2021,F_GrpH_Mem_0_14,F_GrpH_Mem_15_24,F_GrpH_Mem_25_34,F_GrpH_Mem_35_44,F_GrpH_Mem_45_54,F_GrpH_Mem_55_64,F_GrpH_Mem_65_74,F_GrpH_Mem_75_84,F_GrpH_Mem_85ov,F_GrpH_Mem_Tot,F_LonePsn_0_14,F_LonePsn_15_24,F_LonePsn_25_34,F_LonePsn_35_44,F_LonePsn_45_54,F_LonePsn_55_64,F_LonePsn_65_74,F_LonePsn_75_84,F_LonePsn_85ov,F_LonePsn_Tot,F_Vis_within_Aus_0_14,F_Vis_within_Aus_15_24,F_Vis_within_Aus_25_34,F_Vis_within_Aus_35_44,F_Vis_within_Aus_45_54,F_Vis_within_Aus_55_64,F_Vis_within_Aus_65_74,F_Vis_within_Aus_75_84,F_Vis_within_Aus_85ov,F_Vis_within_Aus_Tot,F_Tot_0_14,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85ov,F_Tot_Tot,P_Ptn_in_RM_0_14,P_Ptn_in_RM_15_24,P_Ptn_in_RM_25_34,P_Ptn_in_RM_35_44,P_Ptn_in_RM_45_54,P_Ptn_in_RM_55_64,P_Ptn_in_RM_65_74,P_Ptn_in_RM_75_84,P_Ptn_in_RM_85ov,P_Ptn_in_RM_Tot,P_Ptn_in_DFM_0_14,P_Ptn_in_DFM_15_24,P_Ptn_in_DFM_25_34,P_Ptn_in_DFM_35_44,P_Ptn_in_DFM_45_54,P_Ptn_in_DFM_55_64,P_Ptn_in_DFM_65_74,P_Ptn_in_DFM_75_84,P_Ptn_in_DFM_85ov,P_Ptn_in_DFM_Tot,P_LonePnt_0_14,P_LonePnt_15_24,P_LonePnt_25_34,P_LonePnt_35_44,P_LonePnt_45_54,P_LonePnt_55_64,P_LonePnt_65_74,P_LonePnt_75_84,P_LonePnt_85ov,P_LonePnt_Tot,P_CU15_0_14,P_CU15_15_24,P_CU15_25_34,P_CU15_35_44,P_CU15_45_54,P_CU15_55_64,P_CU15_65_74,P_CU15_75_84,P_CU15_85ov,P_CU15_Tot,P_DpStu_0_14,P_DpStu_15_24,P_DpStu_25_34,P_DpStu_35_44,P_DpStu_45_54,P_DpStu_55_64,P_DpStu_65_74,P_DpStu_75_84,P_DpStu_85ov,P_DpStu_Tot,P_NDpChl_0_14,P_NDpChl_15_24,P_NDpChl_25_34,P_NDpChl_35_44,P_NDpChl_45_54,P_NDpChl_55_64,P_NDpChl_65_74,P_NDpChl_75_84,P_NDpChl_85ov,P_NDpChl_Tot,P_OthRI_0_14,P_OthRI_15_24,P_OthRI_25_34,P_OthRI_35_44,P_OthRI_45_54,P_OthRI_55_64,P_OthRI_65_74,P_OthRI_75_84,P_OthRI_85ov,P_OthRI_Tot,P_URI_in_FH_0_14,P_URI_in_FH_15_24,P_URI_in_FH_25_34,P_URI_in_FH_35_44,P_URI_in_FH_45_54,P_URI_in_FH_55_64,P_URI_in_FH_65_74,P_URI_in_FH_75_84,P_URI_in_FH_85ov,P_URI_in_FH_Tot,P_GrpH_Mem_0_14,P_GrpH_Mem_15_24,P_GrpH_Mem_25_34,P_GrpH_Mem_35_44,P_GrpH_Mem_45_54,P_GrpH_Mem_55_64,P_GrpH_Mem_65_74,P_GrpH_Mem_75_84,P_GrpH_Mem_85ov,P_GrpH_Mem_Tot,P_LonePsn_0_14,P_LonePsn_15_24,P_LonePsn_25_34,P_LonePsn_35_44,P_LonePsn_45_54,P_LonePsn_55_64,P_LonePsn_65_74,P_LonePsn_75_84,P_LonePsn_85ov,P_LonePsn_Tot,P_Vis_within_Aus_0_14,P_Vis_within_Aus_15_24,P_Vis_within_Aus_25_34,P_Vis_within_Aus_35_44,P_Vis_within_Aus_45_54,P_Vis_within_Aus_55_64,P_Vis_within_Aus_65_74,P_Vis_within_Aus_75_84,P_Vis_within_Aus_85ov,P_Vis_within_Aus_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
102011029,..,11,13,11,17,11,30,10,0,87,..,0,11,13,39,103,199,123,83,572,16,20,9,4,4,17,3,8,5,88,886,465,359,600,728,866,887,429,150,5373,..,7,235,727,931,1051,1109,560,82,4710,..,34,177,179,212,168,121,34,5,936,..,4,25,80,99,73,30,20,36,370,1754,..,..,..,..,..,..,..,..,1754,..,503,..,..,..,..,..,..,..,503,..,356,176,58,48,34,6,3,0,677,..,21,19,9,6,28,45,26,8,167,..,12,17,9,9,8,5,0,0,75,..,14,21,8,25,30,50,20,0,168,..,6,20,40,90,182,330,210,114,992,28,32,26,13,9,33,16,19,3,178,1781,1002,717,1125,1437,1611,1718,896,251,10536
102011030,..,3,8,11,12,10,7,0,0,52,..,3,13,9,27,40,20,22,0,141,3,16,9,0,4,5,3,0,0,40,308,278,186,236,328,345,247,133,29,2079,..,8,92,249,386,415,343,173,28,1696,..,39,78,90,97,89,39,8,4,436,..,0,18,29,48,37,15,12,4,161,616,..,..,..,..,..,..,..,..,616,..,197,..,..,..,..,..,..,..,197,..,199,93,42,18,9,3,0,0,368,..,10,9,10,10,14,23,22,18,114,..,23,32,14,3,17,9,0,0,98,..,6,24,21,20,26,18,6,0,127,..,3,25,37,81,119,80,50,14,412,7,23,9,7,11,12,8,9,0,86,621,506,380,492,686,737,541,285,73,4316
102011031,..,12,11,5,8,20,8,14,6,84,..,8,21,10,44,148,327,357,241,1153,8,18,12,3,3,9,8,10,7,85,1088,701,538,752,863,967,1055,864,380,7198,..,6,342,977,1127,1164,1180,890,213,5895,..,63,194,162,136,107,83,27,7,774,..,6,41,117,176,116,57,36,30,577,2235,..,..,..,..,..,..,..,..,2235,..,745,..,..,..,..,..,..,..,745,..,445,267,93,56,38,10,0,0,911,..,43,27,15,16,44,52,64,29,277,..,58,47,16,23,9,7,3,4,161,..,22,32,21,29,29,23,28,15,203,..,18,38,28,88,246,437,486,315,1665,20,40,22,18,15,21,14,11,8,169,2255,1448,1013,1445,1652,1756,1861,1555,622,13609
102011032,..,136,139,39,26,39,30,6,3,413,..,56,191,139,206,351,378,304,188,1815,18,55,40,20,14,22,13,8,0,193,1471,1228,1674,1327,1247,1309,1059,616,283,10220,..,59,1025,1359,1077,1139,983,487,121,6245,..,348,858,373,254,210,90,32,7,2170,..,25,141,263,358,217,92,68,32,1194,3030,..,..,..,..,..,..,..,..,3030,..,762,..,..,..,..,..,..,..,762,..,594,305,109,81,49,9,0,0,1149,..,90,65,56,33,60,72,41,23,439,..,71,104,35,25,24,7,3,0,261,..,242,313,88,74,84,61,29,3,887,..,112,443,355,469,668,652,425,233,3354,40,78,75,42,46,44,23,6,3,361,3074,2379,3326,2683,2408,2479,1988,1102,428,19860
102011033,..,0,8,0,3,5,7,4,0,39,..,0,11,9,20,42,50,25,16,170,11,19,0,0,4,3,0,0,0,33,654,428,360,470,472,388,204,94,32,3111,..,11,229,615,596,537,261,98,29,2380,..,50,204,131,121,51,15,0,0,579,..,6,33,75,90,54,20,10,3,290,1372,..,..,..,..,..,..,..,..,1372,..,386,..,..,..,..,..,..,..,386,..,314,180,37,22,7,0,0,0,566,..,22,13,8,12,26,17,14,15,118,..,16,18,11,12,0,0,0,0,60,..,13,17,9,10,16,18,8,0,82,..,6,23,26,51,77,73,42,23,318,18,28,6,7,11,3,7,0,0,82,1388,856,729,909,926,764,407,178,70,6228
102011034,..,6,5,4,3,4,7,10,0,39,..,5,9,13,22,84,176,209,167,689,9,7,5,3,3,0,6,7,4,44,636,371,337,412,438,469,497,461,236,3860,..,8,221,492,500,530,491,421,112,2775,..,43,189,102,97,57,53,37,4,586,..,7,32,77,100,61,30,17,10,345,1286,..,..,..,..,..,..,..,..,1286,..,352,..,..,..,..,..,..,..,352,..,254,138,46,25,19,7,0,0,486,..,18,17,5,4,19,28,17,9,117,..,23,18,8,0,4,0,0,0,52,..,15,17,10,14,19,14,9,4,96,..,13,27,28,46,121,228,275,216,954,14,10,18,7,8,7,7,7,4,81,1298,737,674,771,808,841,861,783,365,7133
102011035,..,10,10,7,3,11,11,0,0,55,..,9,9,20,35,53,88,48,25,291,13,8,14,3,6,0,8,0,0,50,706,368,424,497,501,461,390,137,44,3541,..,7,306,624,582,560,442,164,24,2722,..,43,191,127,107,94,32,18,0,607,..,10,28,74,115,58,34,3,5,347,1426,..,..,..,..,..,..,..,..,1426,..,347,..,..,..,..,..,..,..,347,..,283,183,47,29,8,0,0,0,554,..,20,9,11,14,33,31,21,10,151,..,17,21,9,9,12,3,0,0,61,..,17,39,14,16,32,15,9,0,145,..,15,33,46,62,99,118,71,33,476,28,14,16,7,13,4,7,0,0,96,1451,780,828,965,959,895,681,289,76,6930
102011036,..,8,8,9,9,6,17,3,0,67,..,4,17,8,26,59,78,64,30,287,6,16,7,0,6,5,11,5,0,45,795,496,423,532,591,540,373,182,55,3993,..,7,301,664,760,671,477,178,31,3080,..,46,180,159,130,100,39,14,0,661,..,8,40,80,107,89,29,20,0,374,1619,..,..,..,..,..,..,..,..,1619,..,501,..,..,..,..,..,..,..,501,..,344,223,55,26,11,0,0,0,654,..,29,18,13,16,30,29,31,9,174,..,32,15,8,11,4,0,0,0,81,..,27,23,14,9,18,24,3,0,122,..,10,24,41,66,112,121,98,47,519,15,24,15,0,5,6,12,4,0,90,1636,1022,838,1035,1136,1037,731,355,97,7876
102011037,..,12,8,6,9,21,12,11,3,69,..,5,13,10,30,61,100,84,43,365,7,6,0,6,9,8,5,4,0,45,554,296,281,398,460,462,356,245,91,3138,..,0,177,460,529,522,381,273,42,2384,..,35,155,155,112,84,46,16,0,595,..,5,31,45,72,49,27,23,26,277,1067,..,..,..,..,..,..,..,..,1067,..,307,..,..,..,..,..,..,..,307,..,200,119,44,39,29,0,0,0,435,..,17,11,8,23,20,22,23,3,122,..,17,16,11,7,4,3,0,0,65,..,22,29,15,20,31,14,22,5,152,..,13,32,35,76,142,169,146,69,679,20,17,3,10,18,17,8,3,0,94,1085,631,578,778,893,891,678,505,150,6182
102011038,..,3,9,4,10,10,10,9,0,60,..,5,11,11,19,72,103,98,67,377,5,8,3,3,5,3,10,4,0,43,593,364,316,433,477,516,433,284,117,3531,..,7,212,550,563,619,533,338,74,2888,..,33,184,111,125,105,36,15,3,619,..,5,30,62,99,41,19,9,14,279,1242,..,..,..,..,..,..,..,..,1242,..,356,..,..,..,..,..,..,..,356,..,254,124,30,27,13,7,0,0,458,..,14,9,0,4,28,31,23,7,125,..,16,16,7,10,7,4,0,0,62,..,6,27,11,18,22,27,16,0,117,..,9,33,31,54,118,147,140,99,628,8,20,9,7,12,11,10,4,0,85,1246,720,632,806,911,956,816,548,209,6852
102011039,..,51,79,8,9,21,19,4,0,195,..,12,39,24,66,139,201,160,73,703,12,21,20,14,3,16,16,3,4,105,1230,790,684,936,1031,987,909,449,134,7153,..,11,353,1170,1295,1286,1211,545,79,5938,..,75,371,232,229,132,83,41,0,1164,..,5,36,137,211,94,36,28,23,575,2562,..,..,..,..,..,..,..,..,2562,..,838,..,..,..,..,..,..,..,838,..,493,219,71,39,37,0,0,0,867,..,25,30,10,15,25,34,33,26,193,..,44,35,11,9,8,0,6,0,123,..,94,179,17,20,39,36,10,5,404,..,23,85,72,157,235,298,230,90,1183,27,41,34,27,13,18,33,9,5,203,2586,1644,1348,1738,1993,1883,1734,898,227,14044
102011040,..,35,41,15,56,92,69,28,5,340,..,27,74,89,182,387,579,459,219,2011,22,32,20,14,19,23,32,27,7,197,1823,1027,1070,1540,1483,1768,1822,1111,407,12050,..,15,489,1473,1358,1490,1760,1054,200,7848,..,207,627,524,401,360,187,59,12,2373,..,26,162,343,377,225,109,96,74,1414,3801,..,..,..,..,..,..,..,..,3801,..,813,..,..,..,..,..,..,..,813,..,737,364,146,131,111,11,0,0,1505,..,93,61,34,47,103,134,76,54,607,..,62,52,40,34,32,18,7,0,245,..,63,106,57,119,179,146,51,6,740,..,62,155,193,411,682,853,696,302,3352,50,58,43,44,41,42,45,37,7,363,3850,2136,2065,2849,2925,3224,3274,2074,661,23056
102011041,..,19,34,8,11,9,11,7,0,94,..,6,17,17,32,88,123,99,62,437,20,19,9,11,5,0,13,6,3,87,1007,611,463,681,757,646,618,344,112,5241,..,9,264,874,1001,860,808,455,85,4340,..,73,239,186,156,105,57,19,0,839,..,0,29,82,134,62,20,16,9,361,2039,..,..,..,..,..,..,..,..,2039,..,649,..,..,..,..,..,..,..,649,..,360,174,57,38,14,10,0,0,659,..,18,15,17,10,23,40,20,28,173,..,24,32,9,13,16,3,0,0,93,..,43,81,13,20,24,18,11,0,209,..,13,40,41,68,142,175,131,80,683,35,33,16,28,13,11,30,6,3,174,2073,1216,890,1300,1451,1247,1154,665,206,10214
102011042,..,21,25,15,36,45,32,16,3,189,..,16,54,50,108,218,370,285,165,1271,13,16,9,11,12,6,14,4,8,107,973,610,735,839,878,1003,1006,669,277,6991,..,19,386,785,773,888,830,574,122,4369,..,139,373,267,234,190,108,42,7,1351,..,17,109,175,221,148,74,63,37,850,2026,..,..,..,..,..,..,..,..,2026,..,462,..,..,..,..,..,..,..,462,..,426,255,106,85,65,3,0,0,947,..,47,57,22,34,69,96,61,34,418,..,41,42,25,24,19,5,0,4,165,..,54,83,50,76,93,66,28,4,460,..,27,108,125,250,417,567,428,214,2134,34,28,31,28,33,18,26,4,11,206,2060,1266,1438,1590,1727,1911,1775,1212,427,13394
102011043,..,15,16,10,16,22,13,3,0,101,..,6,28,21,48,119,190,210,125,755,7,8,13,5,3,11,9,5,6,70,962,561,673,702,655,664,639,451,187,5499,..,12,473,781,660,630,638,412,83,3681,..,87,360,220,158,101,49,22,4,1011,..,10,64,145,163,117,69,37,28,626,2044,..,..,..,..,..,..,..,..,2044,..,471,..,..,..,..,..,..,..,471,..,393,210,73,60,33,13,0,0,781,..,61,49,17,19,42,47,32,16,283,..,40,32,21,18,14,8,3,0,126,..,36,47,27,37,60,31,10,4,254,..,26,68,72,107,210,294,270,170,1212,15,23,32,24,12,16,14,5,8,148,2057,1160,1338,1377,1228,1213,1160,789,307,10634
102021044,..,26,33,12,26,40,38,18,7,186,..,19,41,43,92,249,331,322,215,1308,28,32,22,14,18,23,10,5,6,152,2061,1054,1356,1384,1320,1402,1310,784,342,11024,..,37,844,1571,1349,1421,1452,674,143,7481,..,178,766,425,338,203,131,35,8,2085,..,18,191,299,331,225,106,90,54,1314,4218,..,..,..,..,..,..,..,..,4218,..,906,..,..,..,..,..,..,..,906,..,837,417,148,129,79,16,0,0,1629,..,81,60,25,35,97,108,66,30,512,..,54,64,29,24,21,11,6,0,210,..,46,96,39,64,79,71,30,5,426,..,36,92,123,197,409,498,450,283,2087,71,63,48,24,25,36,22,12,9,314,4284,2250,2577,2683,2499,2574,2422,1363,536,21183
102021045,..,24,20,4,28,31,15,10,0,132,..,15,25,18,56,84,99,70,27,385,29,20,15,7,7,12,10,3,3,98,1181,721,845,654,780,601,414,256,91,5541,..,19,461,590,672,594,455,263,41,3093,..,204,485,219,212,89,45,17,3,1272,..,50,191,204,217,97,43,41,25,861,2396,..,..,..,..,..,..,..,..,2396,..,450,..,..,..,..,..,..,..,450,..,539,235,68,62,39,4,0,0,953,..,71,32,32,38,81,57,25,21,354,..,54,59,23,27,19,12,0,0,200,..,37,45,18,61,60,38,26,4,293,..,31,79,64,129,166,153,111,46,766,58,42,40,18,20,20,7,12,3,213,2451,1489,1623,1238,1427,1168,812,491,136,10840
102021046,..,14,10,14,19,24,19,8,0,113,..,9,20,30,46,134,202,177,71,703,25,17,14,8,6,13,16,10,0,116,736,442,547,516,538,701,661,442,130,4704,..,10,294,460,486,642,655,406,68,3026,..,93,326,169,155,137,66,23,0,970,..,19,103,125,144,88,36,36,37,587,1519,..,..,..,..,..,..,..,..,1519,..,311,..,..,..,..,..,..,..,311,..,345,154,62,49,47,11,0,0,667,..,31,27,12,20,52,42,34,20,237,..,32,34,12,16,14,10,0,0,120,..,28,23,25,46,54,39,18,4,238,..,21,67,81,126,272,321,274,105,1266,35,28,34,25,14,32,26,15,0,211,1551,919,1066,971,1063,1330,1212,810,234,9156
102021047,..,18,29,5,14,38,17,8,4,130,..,16,25,19,63,113,191,191,106,721,21,21,10,13,11,6,14,4,0,100,1492,887,957,929,1018,1042,854,515,197,7887,..,27,672,1120,1133,1231,1025,517,103,5832,..,168,534,282,255,196,97,23,8,1567,..,26,99,178,207,145,58,44,28,785,2953,..,..,..,..,..,..,..,..,2953,..,709,..,..,..,..,..,..,..,709,..,638,334,108,60,35,6,0,0,1194,..,57,49,23,25,66,61,45,27,356,..,78,48,16,21,15,9,0,0,186,..,38,66,21,36,76,43,8,4,283,..,21,62,70,121,202,283,279,153,1193,46,50,21,23,22,19,18,7,0,214,2996,1810,1879,1844,1880,1983,1601,944,327,15276
102021048,..,43,53,12,47,55,46,23,8,290,..,20,72,63,107,279,375,334,187,1436,33,33,25,15,16,19,17,11,9,174,1724,1238,1347,1136,1268,1427,1286,840,335,10608,..,47,651,938,1148,1302,1233,721,154,6199,..,260,746,388,304,235,122,45,8,2109,..,64,273,363,362,206,137,94,64,1557,3536,..,..,..,..,..,..,..,..,3536,..,799,..,..,..,..,..,..,..,799,..,941,415,173,136,94,17,0,0,1780,..,129,70,37,59,119,108,78,38,650,..,100,86,40,39,39,14,5,0,331,..,91,130,49,108,133,113,43,13,678,..,40,174,198,292,527,603,476,265,2576,74,60,52,40,38,35,31,15,16,353,3616,2529,2603,2221,2486,2690,2382,1484,550,20568
102021049,..,0,0,3,7,5,0,4,0,21,..,4,5,3,9,7,10,11,3,50,0,3,3,0,5,3,0,0,0,20,255,243,120,185,269,251,180,75,11,1594,..,6,80,237,384,386,268,85,3,1455,..,22,55,41,62,51,21,14,5,267,..,3,7,18,24,21,6,4,0,90,570,..,..,..,..,..,..,..,..,570,..,215,..,..,..,..,..,..,..,215,..,170,77,22,5,6,0,0,0,287,..,14,5,0,9,8,23,22,7,78,..,18,7,7,7,5,3,6,0,54,..,0,0,5,10,14,6,4,0,45,..,4,9,6,10,23,39,25,4,115,3,6,8,0,4,4,0,0,0,30,573,458,239,353,519,533,361,155,26,3218
102021050,..,15,15,9,14,28,29,17,0,122,..,9,18,18,54,142,276,274,96,882,11,15,11,3,8,17,19,7,7,94,742,471,482,497,586,757,968,700,190,5395,..,6,307,459,538,805,1021,768,130,4029,..,110,257,197,136,143,81,43,3,969,..,9,90,120,159,81,44,34,30,559,1514,..,..,..,..,..,..,..,..,1514,..,344,..,..,..,..,..,..,..,344,..,376,179,52,58,40,11,0,0,722,..,28,22,17,16,37,40,37,21,217,..,25,24,14,15,8,5,0,0,97,..,28,27,18,31,52,55,33,10,250,..,15,47,52,122,255,411,434,145,1479,24,36,19,19,21,22,27,13,8,190,1530,981,980,951,1105,1435,1695,1355,337,10369
102021051,..,12,10,4,12,5,6,3,0,49,..,0,13,12,10,48,52,29,16,187,0,7,8,5,5,7,3,3,0,33,413,279,281,316,358,359,227,109,37,2376,..,3,157,376,425,486,297,110,18,1865,..,45,133,96,96,57,21,4,0,455,..,3,27,35,71,34,20,7,10,210,853,..,..,..,..,..,..,..,..,853,..,272,..,..,..,..,..,..,..,272,..,218,122,29,17,7,3,0,0,397,..,16,16,3,9,12,21,18,11,100,..,18,20,11,7,9,4,0,0,65,..,31,28,7,21,15,12,8,0,114,..,8,27,29,24,85,76,45,18,312,15,12,14,8,14,9,6,4,0,71,872,611,539,592,679,717,454,205,55,4716
102021052,..,0,4,0,11,12,6,5,0,38,..,6,14,12,23,51,69,75,24,272,9,13,0,6,7,9,10,3,0,50,525,311,312,334,429,441,441,223,56,3076,..,13,237,344,408,521,568,262,41,2400,..,71,177,133,147,98,29,22,0,673,..,10,39,73,107,43,37,8,10,330,1065,..,..,..,..,..,..,..,..,1065,..,233,..,..,..,..,..,..,..,233,..,269,100,37,33,9,3,0,0,458,..,21,13,10,12,26,30,32,12,158,..,22,12,9,21,11,4,0,0,79,..,0,0,5,18,22,30,9,3,104,..,9,39,48,62,123,134,111,42,571,8,24,7,8,15,17,10,3,0,97,1074,670,636,672,828,869,846,446,121,6163
102021053,..,32,42,26,40,55,40,12,3,258,..,32,74,91,151,308,389,273,167,1485,24,27,17,18,30,17,21,6,3,157,1004,707,818,852,962,1164,1187,660,296,7650,..,14,370,720,756,920,1169,627,157,4724,..,146,433,274,222,180,93,34,0,1393,..,20,127,211,288,162,82,49,48,978,2043,..,..,..,..,..,..,..,..,2043,..,508,..,..,..,..,..,..,..,508,..,507,233,96,73,63,19,0,0,994,..,47,40,29,41,70,76,49,35,388,..,50,48,21,28,23,10,6,0,185,..,74,108,51,90,117,90,29,4,565,..,53,154,212,352,580,654,428,213,2647,46,42,41,36,48,33,45,15,3,316,2088,1454,1548,1644,1899,2151,2232,1243,471,14736
102021054,..,13,16,11,24,28,24,7,3,125,..,14,39,38,74,146,192,206,107,811,18,17,14,6,4,12,8,10,0,98,694,437,513,492,540,655,636,455,181,4604,..,5,257,486,472,587,662,390,78,2940,..,115,309,141,151,134,71,33,3,968,..,24,95,119,139,72,46,27,33,556,1446,..,..,..,..,..,..,..,..,1446,..,299,..,..,..,..,..,..,..,299,..,312,149,50,51,42,10,0,0,607,..,42,17,8,24,40,43,32,19,219,..,35,14,12,18,9,0,0,0,100,..,24,37,22,45,59,60,25,8,276,..,17,88,104,160,282,362,305,162,1485,42,25,23,29,11,19,18,17,4,190,1489,898,1002,962,1073,1260,1273,826,296,9076
102021055,..,18,15,0,5,3,6,0,0,46,..,5,20,10,26,49,65,46,23,233,11,7,3,0,3,8,11,0,0,59,496,349,319,323,377,323,252,134,43,2622,..,6,205,370,411,358,252,164,27,1798,..,61,158,86,64,46,13,5,0,434,..,5,28,64,103,52,34,16,11,315,976,..,..,..,..,..,..,..,..,976,..,280,..,..,..,..,..,..,..,280,..,248,105,40,24,9,0,0,0,425,..,16,17,13,8,25,24,11,9,114,..,30,16,10,5,0,3,0,0,73,..,36,27,11,16,11,9,3,0,114,..,7,35,37,50,82,92,59,27,387,20,15,12,3,5,15,20,6,0,91,991,707,607,630,695,605,448,265,73,5018
102021056,..,36,42,16,16,30,10,7,0,156,..,14,37,32,47,91,147,149,55,567,17,29,13,11,13,6,9,6,0,112,2326,1260,1266,1503,1270,864,742,480,123,9835,..,26,880,1812,1608,1066,883,522,80,6879,..,215,616,355,246,114,52,18,5,1624,..,34,192,294,281,125,56,27,31,1038,4589,..,..,..,..,..,..,..,..,4589,..,1100,..,..,..,..,..,..,..,1100,..,935,308,94,64,36,15,0,0,1452,..,86,64,39,35,66,88,57,28,460,..,88,70,37,28,14,9,5,0,244,..,68,101,42,40,65,34,16,0,366,..,26,86,93,112,159,221,207,67,962,45,56,31,31,23,23,11,11,0,225,4628,2629,2338,2791,2439,1668,1363,868,215,18931
102021057,..,23,8,6,24,37,18,6,0,128,..,17,28,29,47,110,136,102,34,510,12,13,3,10,0,3,11,4,0,60,731,531,530,476,567,597,475,256,79,4248,..,26,279,448,523,544,476,229,43,2572,..,93,251,143,133,86,54,13,0,773,..,37,112,126,164,102,48,36,24,649,1505,..,..,..,..,..,..,..,..,1505,..,330,..,..,..,..,..,..,..,330,..,370,174,77,54,22,13,0,0,704,..,45,35,19,26,42,44,29,20,253,..,59,49,20,14,13,3,4,0,160,..,44,56,29,59,69,42,21,5,330,..,35,67,83,136,223,228,183,59,1023,23,25,21,19,11,14,16,4,0,130,1526,1065,1051,967,1131,1116,921,517,150,8435
103011059,..,28,13,10,8,15,14,7,4,102,..,10,31,16,43,73,117,80,59,438,11,28,12,5,10,11,13,9,0,105,1230,704,734,724,767,651,554,284,114,5750,..,17,511,814,871,764,731,374,81,4162,..,149,365,218,178,120,40,12,0,1073,..,24,125,169,173,85,27,26,10,639,2554,..,..,..,..,..,..,..,..,2554,..,613,..,..,..,..,..,..,..,613,..,460,183,61,29,23,6,0,0,756,..,64,43,4,27,35,37,21,9,242,..,46,41,12,20,9,0,0,0,129,..,54,48,27,22,27,24,16,4,217,..,29,70,71,107,151,189,122,77,828,26,54,30,16,15,21,15,15,0,198,2579,1510,1418,1387,1440,1238,1066,585,185,11409
103011060,..,4,0,0,4,14,17,8,0,47,..,4,5,9,19,62,51,49,17,209,7,10,7,6,0,11,3,3,0,52,543,315,257,345,480,514,374,157,37,3032,..,8,176,451,643,666,564,203,22,2730,..,37,134,82,108,126,53,20,0,568,..,4,16,39,49,30,13,16,11,189,1126,..,..,..,..,..,..,..,..,1126,..,302,..,..,..,..,..,..,..,302,..,205,108,37,17,10,0,0,0,382,..,13,5,0,12,16,33,19,7,101,..,19,16,3,13,7,4,5,3,62,..,4,5,6,13,34,32,9,0,100,..,14,24,25,60,143,127,80,29,509,17,25,18,17,19,18,15,10,0,133,1142,631,504,666,921,1046,840,362,72,6184
103011061,..,7,3,0,9,13,6,0,0,41,..,7,7,12,15,45,69,57,22,232,7,12,9,0,4,3,10,7,3,59,357,163,201,188,257,297,325,160,38,1999,..,3,132,195,279,364,409,170,19,1577,..,41,112,76,82,71,29,12,0,422,..,10,31,54,47,21,21,12,14,209,688,..,..,..,..,..,..,..,..,688,..,110,..,..,..,..,..,..,..,110,..,129,49,33,23,11,0,0,0,251,..,9,6,3,4,7,18,6,7,53,..,3,9,3,5,4,0,0,0,25,..,16,11,4,15,18,12,10,0,92,..,13,28,38,72,128,136,99,31,548,16,19,18,14,9,11,16,8,3,112,703,356,396,421,528,638,644,326,69,4085
103011612,..,115,55,13,24,21,13,0,0,236,..,82,114,60,105,180,170,216,94,1027,11,36,21,11,11,11,13,6,6,124,656,615,703,440,479,557,510,396,149,4499,..,28,308,349,329,429,466,306,68,2276,..,215,382,148,103,106,37,17,3,1008,..,22,94,115,134,76,44,30,18,529,1227,..,..,..,..,..,..,..,..,1227,..,219,..,..,..,..,..,..,..,219,..,206,91,43,38,31,5,0,0,414,..,60,50,5,19,32,23,17,14,218,..,48,41,5,10,11,3,4,0,121,..,239,135,33,42,46,40,4,0,543,..,145,267,175,248,357,300,288,117,1894,32,70,49,23,27,21,23,13,6,264,1255,1247,1408,907,956,1110,934,675,230,8713
103011613,..,71,37,11,16,18,12,0,0,161,..,26,58,28,82,150,151,139,63,697,8,19,19,5,9,12,11,0,0,87,1390,830,922,894,903,847,672,330,120,6906,..,30,620,932,1013,1011,854,354,67,4879,..,189,487,295,174,118,58,14,3,1339,..,27,122,196,215,91,41,32,22,739,2860,..,..,..,..,..,..,..,..,2860,..,669,..,..,..,..,..,..,..,669,..,482,201,60,42,32,3,0,0,809,..,69,38,22,22,38,50,22,17,265,..,35,34,18,18,9,0,0,0,107,..,117,87,29,37,36,34,5,0,350,..,51,126,104,157,255,247,195,80,1217,21,30,38,15,23,17,21,6,7,176,2888,1692,1754,1665,1689,1596,1308,627,191,13420
103021062,..,3,6,0,0,6,5,6,0,26,..,16,23,19,33,67,55,69,45,333,10,16,5,5,12,4,7,5,0,56,554,242,330,302,332,370,296,191,80,2688,..,7,235,348,363,393,395,211,48,2007,..,65,183,94,72,62,33,10,0,526,..,6,42,60,58,38,18,9,15,243,1145,..,..,..,..,..,..,..,..,1145,..,144,..,..,..,..,..,..,..,144,..,158,49,23,13,22,3,0,0,273,..,39,17,5,11,28,25,8,7,142,..,12,12,6,5,10,4,0,0,44,..,14,14,3,7,6,14,10,0,78,..,31,51,62,90,165,135,119,73,718,13,28,17,8,20,17,7,8,0,118,1160,508,617,608,638,748,640,379,147,5435
