SA2_CODE_2021,Num_MVs_per_dweling_0_MVs,Num_MVs_per_dweling_1_MVs,Num_MVs_per_dweling_2_MVs,Num_MVs_per_dweling_3_MVs,Num_MVs_per_dweling_4mo_MVs,Num_MVs_per_dweling_Tot,Num_MVs_NS,Total_dwelings
801051055,110,681,575,177,60,1608,20,1626
801051056,75,507,424,125,44,1175,7,1181
801051057,283,1296,682,153,73,2489,20,2514
801051058,190,938,765,237,107,2234,17,2253
801051060,303,1184,492,108,27,2113,20,2138
801051061,140,1211,1007,188,90,2633,21,2658
801051123,0,0,0,0,0,0,0,0
801051124,106,830,628,189,77,1833,6,1838
801051125,4,51,74,11,3,144,0,144
801051126,0,0,0,0,0,0,0,0
801051127,135,321,155,54,30,687,6,697
801051128,0,0,0,0,0,0,0,0
801061062,81,439,496,124,58,1202,12,1209
801061063,32,320,296,78,56,788,3,786
801061064,179,1139,750,178,66,2303,19,2319
801061066,0,0,0,0,0,0,0,0
801061067,169,1061,903,219,70,2423,25,2446
801061068,0,0,0,0,0,0,0,0
801061069,41,273,460,135,96,998,14,1011
801061070,45,461,537,116,70,1231,8,1233
801061129,49,609,238,23,10,935,7,943
801061130,0,7,6,0,0,11,0,11
801061131,208,2060,874,107,31,3276,16,3293
801071071,30,514,743,290,181,1761,11,1772
801071072,58,525,554,187,102,1425,15,1443
801071073,44,564,853,358,178,2003,13,2018
801071074,65,511,799,305,168,1850,14,1862
801071075,54,458,740,293,186,1732,16,1753
801071076,9,227,511,192,95,1038,4,1039
801071077,12,253,398,177,102,940,10,948
801071078,102,929,1167,398,248,2845,25,2874
801071079,34,257,539,196,75,1096,9,1106
801071080,180,1200,565,84,32,2064,30,2088
801071081,61,542,636,238,125,1597,12,1613
801071082,225,1935,2404,796,429,5789,59,5852
801071083,7,104,248,91,32,486,0,488
801071084,127,742,833,263,148,2103,15,2122
801071085,0,0,0,0,0,0,0,0
801071086,15,190,248,105,45,600,0,606
801071087,45,353,432,177,88,1096,14,1108
801071088,37,360,558,220,135,1308,12,1320
801071089,0,6,3,4,0,14,0,14
801071090,122,910,1238,396,204,2875,19,2897
801071132,0,0,0,0,0,0,0,0
801081091,29,260,462,175,102,1018,8,1023
801081092,41,391,531,161,89,1219,11,1231
801081093,68,472,481,105,81,1201,13,1213
801081094,41,416,461,103,56,1085,7,1092
801081095,71,477,524,140,63,1274,11,1278
801081096,36,264,309,100,52,758,6,770
801081097,79,394,437,106,48,1060,11,1073
801081098,72,586,581,147,71,1459,7,1469
801081133,0,0,3,0,0,3,0,3
801091099,64,454,376,115,58,1058,6,1059
801091100,104,702,874,223,111,2013,13,2023
801091101,58,465,529,190,102,1343,22,1368
801091102,64,469,509,130,73,1245,6,1257
801091103,69,434,456,115,49,1127,6,1131
801091104,27,281,412,127,55,906,5,915
801091105,150,630,404,108,43,1333,11,1342
801091106,87,603,494,107,68,1359,18,1375
801091107,4,59,121,60,60,306,6,318
801091108,53,422,368,124,78,1047,13,1055
801091109,254,1610,631,76,15,2592,30,2623
801091110,35,286,351,110,64,845,11,858
801101134,0,0,0,0,0,0,0,0
801101135,41,678,767,173,55,1707,19,1725
801101136,17,338,493,92,32,969,3,975
801101137,0,0,0,0,0,0,0,0
801101139,26,620,672,119,34,1466,8,1481
801101145,0,0,0,0,0,0,0,0
801101146,0,0,0,0,0,0,0,0
801111140,0,27,76,35,31,162,4,165
801111141,0,0,9,3,5,17,0,17
897979799,0,0,0,0,0,0,0,0
899999499,0,0,0,0,0,0,0,0
901011001,31,167,129,62,24,414,6,422
901021002,0,32,38,20,24,118,4,122
901031003,7,21,32,7,4,71,20,89
901041004,23,334,334,117,61,871,26,898
997979799,0,0,0,0,0,0,0,0
999999499,0,0,0,0,0,0,0,0
