SA2_CODE_2021,POL_Tamil_UOLSE_NWorNAA,POL_Tamil_UOLSE_Tot,POL_Tamil_NS,POL_Tamil_Tot,POL_Thai_SEO,POL_Thai_UOLSE_VWorW,POL_Thai_UOLSE_NWorNAA,POL_Thai_UOLSE_Tot,POL_Thai_NS,POL_Thai_Tot,POL_Turkish_SEO,POL_Turkish_UOLSE_VWorW,POL_Turkish_UOLSE_NWorNAA,POL_Turkish_UOLSE_Tot,POL_Turkish_NS,POL_Turkish_Tot,POL_Vietnamese_SEO,POL_Vietnamese_UOLSE_VWorW,POL_Vietnamese_UOLSE_NWorNAA,POL_Vietnamese_UOLSE_Tot,POL_Vietnamese_NS,POL_Vietnamese_Tot,POL_Oth_SEO,POL_Oth_UOLSE_VWorW,POL_Oth_UOLSE_NWorNAA,POL_Oth_UOLSE_Tot,POL_Oth_NS,POL_Oth_Tot,POL_Tot_SEO,POL_Tot_UOLSE_VWorW,POL_Tot_UOLSE_NWorNAA,POL_Tot_UOLSE_Tot,POL_Tot_NS,POL_Tot_Tot,P_LUatH_NS_SEO,P_LUatH_NS_UOLSE_VWorW,P_LUatH_NS_UOLSE_NWorNAA,P_LUatH_NS_UOLSE_Tot,P_LUatH_NS_NS,P_LUatH_NS_Tot,P_Tot_SEO,P_Tot_UOLSE_VWorW,P_Tot_UOLSE_NWorNAA,P_Tot_UOLSE_Tot,P_Tot_NS,P_Tot_Tot
106031123,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,44,3,45,3,48,..,95,11,105,3,106,..,5,0,3,196,202,5376,97,12,112,200,5693
106031124,0,6,0,9,..,6,0,8,0,8,..,0,0,0,0,0,..,3,0,4,0,4,..,37,0,42,0,42,..,188,23,214,0,216,..,6,4,12,403,419,5171,199,31,226,407,5804
106031125,0,3,0,3,..,14,3,18,0,18,..,0,0,0,0,0,..,12,0,16,0,16,..,105,24,131,6,132,..,428,65,496,6,506,..,32,6,35,576,613,13908,465,66,529,584,15020
106041126,5,15,0,18,..,28,4,33,0,33,..,0,0,0,0,0,..,6,0,6,0,6,..,98,11,105,6,109,..,538,48,586,3,596,..,33,0,35,979,1010,10665,572,51,622,986,12272
106041127,0,0,0,0,..,7,0,12,0,12,..,0,0,0,0,0,..,0,0,0,0,0,..,8,4,10,0,10,..,63,5,71,0,71,..,12,0,12,268,282,3736,74,5,82,268,4083
106041128,3,9,0,9,..,0,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,81,19,89,0,94,..,298,98,398,3,400,..,16,3,19,324,341,5292,321,101,418,330,6035
106041129,4,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,4,5,13,0,13,..,35,3,38,0,46,..,147,33,180,3,184,..,19,0,23,552,574,7436,170,36,196,558,8194
107011131,0,0,0,0,..,23,0,27,0,27,..,42,9,49,0,49,..,54,22,71,0,71,..,251,36,285,3,292,..,1535,222,1753,24,1774,..,72,3,75,893,970,21450,1603,224,1831,915,24195
107011132,0,15,0,15,..,17,3,19,0,23,..,18,0,18,0,18,..,15,4,21,0,21,..,148,19,167,4,175,..,1341,153,1497,24,1518,..,32,6,28,265,299,10341,1368,156,1526,292,12155
107011133,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,5,0,0,0,0,5
107011134,0,8,0,8,..,25,4,28,0,28,..,28,9,42,0,42,..,25,14,34,0,34,..,207,24,235,3,238,..,1983,311,2293,18,2313,..,52,5,61,532,589,12378,2035,319,2353,547,15280
107011545,0,6,0,6,..,20,5,25,0,24,..,127,40,164,0,169,..,72,47,120,0,120,..,439,95,531,3,538,..,3172,791,3961,20,3991,..,75,23,99,686,779,9438,3239,816,4058,707,14200
107011546,0,0,0,0,..,18,5,23,0,23,..,81,19,96,0,96,..,57,20,79,0,79,..,263,60,322,4,328,..,2049,767,2821,29,2847,..,44,12,57,607,668,6222,2097,777,2877,634,9740
107011547,0,0,0,0,..,6,0,3,0,3,..,0,0,0,0,0,..,6,4,7,0,7,..,40,9,52,3,50,..,304,60,363,0,368,..,4,0,4,248,249,3624,306,60,368,246,4239
107021135,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,4,0,4,..,0,0,0,0,0,4,0,0,4,0,9
107031136,0,8,0,11,..,29,3,30,0,30,..,26,0,29,0,29,..,15,0,24,0,24,..,148,28,170,7,174,..,1123,113,1230,19,1248,..,57,7,62,604,662,17112,1173,115,1292,620,19026
107031137,0,0,0,0,..,4,0,4,0,4,..,16,0,16,0,16,..,13,8,19,0,19,..,72,9,84,3,87,..,367,57,422,3,426,..,28,0,29,300,327,6161,391,59,451,305,6920
107031138,0,0,0,0,..,18,0,26,0,26,..,5,0,3,0,3,..,11,0,14,0,14,..,94,10,102,0,103,..,449,54,505,0,506,..,17,0,17,448,468,7814,467,54,518,450,8786
107031139,0,4,0,4,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,3,0,3,..,40,4,41,0,47,..,209,14,226,0,231,..,8,0,8,220,230,5601,218,14,236,224,6063
107031140,0,0,0,0,..,7,0,13,0,13,..,0,0,0,0,0,..,6,0,6,0,6,..,42,6,54,4,54,..,271,21,288,8,299,..,19,4,19,328,346,7496,281,23,310,331,8136
107031141,0,3,0,3,..,27,13,36,0,36,..,85,12,97,5,99,..,35,4,38,0,38,..,215,19,238,4,238,..,2042,245,2289,26,2316,..,69,6,74,693,765,16258,2108,256,2364,720,19341
107031142,0,0,0,0,..,11,0,14,0,14,..,37,10,47,0,47,..,35,14,47,0,47,..,111,15,123,4,126,..,1112,192,1306,13,1320,..,43,9,46,479,527,8746,1157,201,1355,488,10590
107031143,0,5,0,5,..,42,16,58,0,64,..,117,32,149,0,147,..,31,16,51,0,51,..,212,42,254,10,266,..,1771,369,2141,26,2169,..,88,11,94,1260,1355,16873,1859,381,2239,1286,20397
107041144,0,28,0,28,..,49,17,58,0,58,..,196,58,255,0,259,..,166,64,226,0,226,..,313,48,362,0,366,..,3213,547,3760,24,3786,..,53,14,65,921,988,16743,3268,559,3827,946,21519
107041145,0,10,0,10,..,65,9,80,0,80,..,39,15,56,0,56,..,62,24,86,0,86,..,223,38,261,5,269,..,1625,282,1898,15,1921,..,60,4,72,680,750,13373,1685,288,1969,694,16041
107041146,0,60,0,60,..,55,13,71,0,70,..,63,6,68,0,68,..,85,9,88,0,95,..,356,66,424,10,437,..,3998,523,4523,29,4550,..,74,22,91,923,1017,17204,4069,540,4610,958,22773
107041147,9,14,0,14,..,7,0,10,0,10,..,0,0,0,0,0,..,5,0,3,0,3,..,95,10,104,0,108,..,375,47,420,8,431,..,22,0,30,279,314,8398,400,54,449,286,9135
107041148,0,9,0,9,..,21,0,21,0,21,..,0,0,0,0,0,..,12,9,15,0,15,..,118,7,128,0,128,..,644,41,686,9,690,..,35,3,37,336,375,10897,673,44,718,346,11957
107041150,0,13,0,13,..,23,8,29,0,29,..,10,0,11,0,11,..,30,14,43,0,39,..,184,20,202,4,215,..,1132,128,1257,18,1273,..,68,3,65,663,732,18755,1199,129,1329,679,20761
107041548,0,24,0,23,..,70,25,92,3,92,..,70,22,87,0,87,..,123,22,143,0,143,..,291,79,365,8,373,..,3086,579,3665,26,3694,..,57,4,65,815,878,11453,3143,586,3729,837,16020
107041549,0,34,0,34,..,72,20,92,0,92,..,72,20,95,0,95,..,128,29,161,0,163,..,439,144,582,14,595,..,3843,837,4672,42,4713,..,76,21,99,824,923,10915,3918,856,4775,860,16551
108011151,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,30,6,36,0,36,..,95,11,104,0,104,..,3,0,3,455,462,4669,102,11,109,455,5235
108011152,0,0,0,0,..,22,0,20,0,20,..,0,0,0,0,0,..,21,0,24,0,24,..,82,8,83,5,91,..,496,42,536,14,551,..,50,0,50,853,905,13259,546,42,595,859,14709
108011153,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,6,5,4,0,4,..,31,3,35,0,35,..,169,21,188,0,188,..,9,0,9,574,577,6224,170,21,198,571,6988
108011154,0,0,0,0,..,9,0,8,0,8,..,0,0,0,0,0,..,3,0,3,0,3,..,25,5,30,0,30,..,174,35,212,3,212,..,51,20,69,322,384,5771,221,55,277,321,6376
108021155,0,0,0,0,..,11,3,11,0,11,..,0,0,0,0,0,..,0,0,0,0,0,..,142,0,144,13,153,..,417,34,445,12,461,..,53,6,57,1925,1978,13208,468,34,504,1936,15654
108021156,0,0,0,0,..,4,0,7,0,5,..,0,0,0,0,0,..,3,3,9,0,9,..,52,7,64,0,64,..,203,61,261,6,269,..,26,0,26,755,786,8415,229,61,285,764,9472
108021157,0,0,0,0,..,5,0,5,0,5,..,0,0,0,0,0,..,0,0,0,0,0,..,38,7,43,0,44,..,165,34,195,4,197,..,17,0,17,311,328,4663,181,34,214,310,5189
108021158,0,0,0,0,..,5,0,4,0,4,..,0,0,0,0,0,..,0,3,5,0,5,..,58,8,67,3,72,..,195,36,233,5,237,..,26,0,25,572,601,6279,225,38,260,577,7111
108021159,0,0,0,0,..,3,0,10,0,10,..,0,0,0,0,0,..,0,0,0,0,0,..,54,4,58,0,58,..,211,24,234,3,237,..,17,3,21,619,644,7223,224,26,250,626,8102
108021160,0,0,0,0,..,15,3,16,0,16,..,0,0,0,0,0,..,0,0,3,0,3,..,26,7,27,0,27,..,142,13,150,0,152,..,14,0,14,323,336,5143,158,13,171,319,5628
108031161,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,19,0,15,0,15,..,27,6,34,0,32,..,0,0,0,34,34,382,27,6,34,37,445
108041162,0,0,0,0,..,21,0,20,0,20,..,11,0,11,0,11,..,3,3,5,0,5,..,109,9,120,0,120,..,370,38,404,0,406,..,36,4,39,715,753,17330,408,40,447,715,18484
108041164,3,30,3,30,..,33,10,44,0,44,..,16,4,18,0,18,..,43,11,56,0,56,..,201,37,234,9,234,..,1162,136,1302,15,1312,..,59,4,65,1198,1265,18570,1225,137,1362,1217,21147
108041165,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,45,0,43,0,46,..,115,5,122,0,119,..,10,0,10,374,380,4799,117,5,128,373,5301
108041166,0,0,0,0,..,18,0,17,0,15,..,0,0,0,0,0,..,4,0,6,0,6,..,74,10,88,3,89,..,241,26,264,6,271,..,20,0,28,589,610,11911,266,23,295,594,12796
108041619,6,15,0,15,..,19,9,21,0,21,..,9,4,9,0,9,..,11,6,15,0,15,..,102,15,112,4,114,..,530,75,596,7,608,..,22,6,24,491,519,10644,550,74,627,497,11764
108041620,0,4,0,4,..,21,0,21,0,21,..,0,0,0,0,0,..,14,3,15,0,15,..,141,12,153,8,156,..,691,47,733,8,747,..,52,0,52,465,520,16018,742,47,790,473,17284
108051167,0,0,0,0,..,7,0,7,0,7,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,13,0,13,..,90,12,97,0,96,..,11,0,14,320,333,4876,103,13,111,318,5310
108051168,0,0,0,0,..,15,3,13,0,13,..,0,0,0,0,0,..,5,0,5,0,5,..,76,8,82,0,85,..,364,41,402,7,408,..,24,0,24,692,710,11358,387,41,428,690,12476
108051169,0,10,0,10,..,22,7,30,0,30,..,5,0,5,0,5,..,21,7,30,0,30,..,129,19,147,8,153,..,809,78,891,14,900,..,69,8,74,1645,1724,18496,879,87,962,1661,21123
108051170,0,0,0,0,..,15,0,21,0,21,..,0,0,0,0,0,..,0,0,0,0,0,..,62,6,69,5,69,..,233,13,246,3,254,..,20,0,17,812,828,11961,252,14,266,815,13044
108051171,0,0,0,0,..,6,0,4,0,4,..,0,0,0,0,0,..,0,0,5,0,5,..,34,5,33,3,39,..,117,11,124,4,124,..,12,0,12,351,361,4907,122,11,129,355,5395
109011172,0,23,0,26,..,13,3,16,0,16,..,0,0,0,0,0,..,8,0,10,0,10,..,232,27,255,7,264,..,1110,153,1263,17,1281,..,51,3,57,595,651,15904,1161,159,1323,610,17831
109011173,0,8,0,8,..,11,0,16,0,16,..,0,0,0,0,0,..,17,4,23,0,23,..,104,19,124,4,130,..,681,146,830,9,836,..,31,8,40,738,779,8912,714,150,867,747,10527
109011174,0,9,0,9,..,14,5,20,0,20,..,0,0,0,0,0,..,13,4,16,0,16,..,90,15,104,5,111,..,738,82,814,11,834,..,25,0,24,603,623,9065,761,79,844,617,10519
109011175,0,10,0,10,..,4,0,3,0,3,..,0,0,0,0,0,..,4,0,4,0,4,..,68,14,86,0,84,..,244,18,270,4,271,..,18,3,22,923,943,11284,267,27,292,925,12507
109011176,0,6,0,6,..,32,5,36,0,36,..,0,3,7,0,7,..,23,4,27,0,24,..,212,77,286,8,300,..,1419,377,1805,23,1825,..,52,19,70,950,1022,12816,1471,398,1873,981,15665
109021177,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,23,0,26,0,26,..,98,16,112,3,117,..,13,0,13,332,350,2434,107,18,130,337,2897
109021178,0,4,0,4,..,11,0,19,0,19,..,11,0,11,0,11,..,0,0,0,0,0,..,63,12,73,4,75,..,229,25,257,3,261,..,31,10,43,707,743,5508,260,32,297,713,6511
109021179,0,0,0,0,..,0,4,6,0,6,..,0,0,0,0,0,..,7,7,14,0,14,..,63,17,76,0,75,..,225,100,318,0,324,..,7,0,13,519,530,2800,229,99,329,524,3648
109031180,0,0,0,0,..,7,3,10,0,10,..,0,0,6,0,6,..,4,0,6,0,6,..,21,3,22,0,25,..,130,23,149,5,148,..,17,4,18,302,318,5130,141,24,166,305,5595
109031181,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,3,0,3,0,3,..,31,10,35,3,37,..,112,19,132,3,137,..,16,0,16,591,605,6523,124,19,143,594,7262
109031182,0,4,0,4,..,5,0,5,0,5,..,3,0,3,0,3,..,3,0,5,0,5,..,28,3,35,5,39,..,190,25,217,4,222,..,9,0,14,648,654,6160,200,25,226,653,7038
109031183,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,28,0,28,0,30,..,151,21,173,0,177,..,10,0,12,570,579,6083,158,24,189,574,6837
109031184,0,3,0,3,..,8,0,8,0,8,..,0,0,0,0,0,..,9,0,17,0,17,..,43,3,43,0,49,..,193,22,213,6,220,..,8,0,12,405,425,6296,204,20,228,411,6930
109031185,0,9,0,9,..,4,0,6,0,6,..,0,0,0,0,0,..,5,0,3,0,3,..,54,3,54,0,60,..,265,30,294,3,302,..,21,0,26,934,958,8519,291,33,324,943,9778
110011186,0,23,0,25,..,23,0,31,0,29,..,7,0,12,0,12,..,74,18,91,0,91,..,626,258,884,9,892,..,2384,389,2771,29,2802,..,105,31,139,2199,2341,18828,2491,421,2913,2231,23967
110011187,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,5,0,7,0,7,..,63,23,89,0,89,..,145,36,186,0,189,..,6,3,7,523,530,3815,155,42,191,519,4527
110011188,0,0,0,0,..,16,0,17,0,17,..,0,0,0,0,0,..,3,0,8,0,8,..,22,0,22,0,22,..,141,6,151,0,145,..,12,0,12,317,328,5417,150,6,158,319,5894
110011189,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,34,0,33,0,33,..,58,0,57,0,57,..,13,0,12,312,321,2759,67,3,72,312,3144
110021190,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,48,7,58,0,59,..,188,21,207,0,206,..,34,3,39,968,1006,7718,218,24,241,972,8931
110021191,0,0,0,0,..,10,4,12,0,12,..,0,0,0,0,0,..,28,4,35,0,35,..,158,16,173,0,175,..,508,82,589,8,604,..,32,6,34,970,1010,10449,540,90,626,982,12057
110021192,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,0,16,3,16,..,52,5,62,6,67,..,12,0,12,558,565,4569,64,5,67,566,5200
110021193,0,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,15,0,17,0,20,..,56,0,58,0,59,..,16,3,18,522,540,5135,69,3,74,520,5734
110021194,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,41,3,44,7,53,..,167,18,184,8,195,..,34,0,34,612,646,5968,205,18,222,622,6810
110031195,0,11,0,11,..,17,5,17,0,17,..,0,0,0,0,0,..,6,4,8,0,8,..,74,0,74,0,74,..,319,30,347,0,349,..,24,5,27,1384,1403,6087,349,34,377,1382,7845
110031196,0,0,0,0,..,4,0,4,0,4,..,0,0,0,0,0,..,0,0,0,0,0,..,26,5,27,0,34,..,115,10,124,3,127,..,7,0,10,1305,1322,3909,122,14,130,1313,5356
110031197,0,9,0,9,..,3,0,3,0,3,..,6,0,6,0,6,..,3,0,3,0,3,..,34,10,45,3,45,..,193,29,221,6,226,..,10,0,10,522,536,6143,203,29,235,525,6898
110031198,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,21,0,22,0,19,..,59,14,73,3,75,..,10,0,10,642,652,3892,68,14,81,643,4616
110041199,0,8,0,8,..,6,0,9,0,9,..,5,0,5,0,3,..,5,5,11,0,11,..,83,11,90,3,92,..,320,44,365,6,369,..,29,3,31,793,827,8549,345,42,395,810,9745
110041200,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,20,0,21,0,24,..,52,8,58,0,60,..,5,0,5,442,449,3858,60,11,70,442,4369
110041201,0,0,0,0,..,3,0,3,0,3,..,3,0,3,0,3,..,3,0,3,0,3,..,68,3,70,0,70,..,182,18,203,0,202,..,19,0,19,829,848,6498,203,18,219,832,7551
110041202,0,13,0,13,..,16,7,24,0,29,..,4,0,4,0,4,..,96,59,155,0,155,..,221,30,252,10,255,..,1008,263,1273,20,1289,..,74,3,75,1323,1399,18672,1081,266,1347,1342,21360
110041203,0,19,0,19,..,16,5,20,0,20,..,0,0,0,0,0,..,95,65,158,0,158,..,180,39,218,17,236,..,1257,243,1498,36,1531,..,57,9,67,1059,1126,13860,1310,249,1564,1092,16517
110041204,0,0,0,0,..,6,0,9,0,9,..,0,0,0,0,0,..,12,18,31,0,31,..,114,13,128,0,133,..,364,69,437,5,439,..,23,0,23,719,743,4810,389,69,460,728,5998
110041205,3,0,0,0,..,3,0,3,0,3,..,0,0,0,0,0,..,6,4,6,0,6,..,106,9,116,0,116,..,323,41,367,3,365,..,34,0,35,1131,1168,17505,353,44,397,1129,19038
111011206,0,4,0,4,..,26,4,29,0,34,..,0,0,0,0,0,..,12,3,18,0,18,..,103,21,121,0,127,..,608,81,688,11,697,..,36,0,36,594,630,16531,647,81,722,603,17864
111011207,0,5,0,5,..,10,0,10,0,10,..,0,0,0,0,0,..,0,3,0,0,0,..,35,4,34,0,41,..,140,19,163,5,164,..,6,0,13,267,280,5236,150,23,171,270,5680
111011208,0,12,0,12,..,33,17,43,0,42,..,3,0,3,0,3,..,22,7,27,0,31,..,192,32,230,10,240,..,1469,236,1705,23,1731,..,69,7,77,775,856,22668,1541,246,1787,804,25254
111011209,0,18,0,18,..,38,9,51,0,51,..,11,0,11,0,11,..,42,16,56,0,57,..,246,31,271,11,287,..,1367,162,1531,24,1552,..,91,4,95,753,848,22190,1456,170,1624,775,24588
111011210,0,4,0,4,..,17,0,24,0,25,..,0,0,0,0,0,..,15,0,22,0,22,..,75,10,87,12,90,..,388,55,441,16,460,..,23,5,26,614,635,8415,410,55,463,622,9504
111011211,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,16,5,27,0,27,..,145,15,154,0,154,..,70,0,66,171,233,3392,204,15,225,171,3785
111011212,0,0,0,0,..,27,0,28,0,28,..,7,0,7,0,7,..,4,0,4,0,4,..,93,15,104,0,104,..,403,43,442,4,450,..,26,0,32,404,437,11680,431,47,474,404,12559
111011213,3,12,0,12,..,11,4,17,0,17,..,0,0,0,0,0,..,4,0,5,0,5,..,114,16,128,6,134,..,532,53,584,7,593,..,24,0,29,224,251,11723,557,49,604,233,12568
111011214,0,17,0,17,..,14,3,14,0,14,..,4,0,4,0,4,..,14,0,19,0,19,..,129,14,135,5,143,..,757,87,847,15,862,..,29,0,29,453,484,13341,789,87,874,473,14694
111021215,0,0,0,0,..,16,5,19,0,19,..,0,0,0,0,0,..,11,3,18,0,14,..,74,12,94,7,98,..,385,57,448,13,461,..,48,3,49,560,604,9067,429,64,496,574,10135
111021216,0,0,0,0,..,9,5,13,0,13,..,0,0,0,0,0,..,0,0,0,0,0,..,97,8,109,0,109,..,370,32,402,3,407,..,20,0,20,332,349,8938,394,32,421,332,9691
111021217,0,45,0,45,..,18,9,24,0,24,..,0,4,3,0,3,..,30,9,37,0,37,..,192,39,228,4,230,..,1432,177,1613,20,1631,..,60,11,66,517,584,14164,1487,192,1680,533,16375
111021218,0,12,0,12,..,27,14,41,0,41,..,0,0,0,0,0,..,5,0,13,0,13,..,194,28,218,5,223,..,759,96,854,11,869,..,43,14,59,746,808,16459,803,111,913,757,18129
111021219,0,0,0,0,..,9,7,18,0,18,..,0,0,0,0,0,..,20,0,25,3,24,..,77,7,82,4,88,..,467,54,518,3,532,..,38,0,37,540,583,12855,507,52,561,551,13961
111021220,0,0,0,0,..,17,5,24,0,19,..,9,0,9,0,9,..,5,0,5,0,5,..,77,8,90,3,91,..,292,36,324,9,336,..,18,0,18,383,401,8735,311,36,345,391,9467
111021221,0,11,0,11,..,13,3,15,0,15,..,0,0,0,0,0,..,0,0,0,0,0,..,36,7,43,0,43,..,147,22,166,0,164,..,27,0,20,214,235,6845,165,20,189,212,7254
111031222,0,4,0,4,..,33,15,45,0,45,..,0,3,3,0,3,..,36,11,42,0,42,..,133,15,152,3,152,..,1196,150,1343,12,1363,..,38,7,48,429,475,14768,1236,159,1390,441,16600
111031223,0,7,0,7,..,18,7,20,0,20,..,0,0,0,0,0,..,13,12,23,0,23,..,71,22,93,8,94,..,300,106,405,8,416,..,25,0,25,361,383,7767,326,106,432,363,8561
111031224,0,4,0,4,..,8,7,13,0,13,..,3,0,3,0,3,..,41,16,51,6,56,..,138,31,173,7,172,..,1131,202,1337,12,1348,..,41,0,43,796,836,10584,1177,203,1378,802,12772
111031225,0,34,0,34,..,11,6,19,0,19,..,3,0,3,0,3,..,32,9,39,0,39,..,162,35,201,6,205,..,1239,206,1447,17,1461,..,48,4,54,555,609,15275,1288,208,1501,569,17343
111031226,0,83,0,88,..,15,0,18,0,18,..,6,3,10,0,10,..,79,24,102,0,102,..,282,37,318,14,329,..,2368,305,2675,37,2709,..,42,14,50,389,444,13283,2409,316,2726,423,16429
111031227,0,13,0,13,..,29,3,36,0,36,..,3,0,3,0,3,..,78,43,125,0,122,..,251,47,298,3,307,..,1189,247,1433,15,1452,..,60,11,69,634,705,13368,1244,262,1505,655,15526
111031228,0,8,0,8,..,17,4,21,0,21,..,0,0,0,0,0,..,9,7,13,0,13,..,133,18,151,3,155,..,834,64,897,6,906,..,38,3,44,390,429,13169,873,71,942,391,14506
111031229,0,19,0,15,..,21,3,20,0,20,..,13,0,10,0,10,..,23,9,27,0,27,..,176,11,186,7,191,..,1140,105,1247,21,1261,..,28,0,36,589,619,10925,1167,112,1278,607,12805
111031230,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,0,0,..,0,0,0,5,5,24,0,0,0,5,31
111031231,0,28,0,28,..,23,4,27,0,27,..,5,0,5,0,5,..,77,18,94,0,94,..,528,105,636,15,647,..,2149,400,2552,24,2570,..,64,20,85,1273,1363,8658,2216,423,2639,1299,12593
111031232,0,0,0,0,..,13,0,12,0,12,..,0,0,0,0,0,..,8,0,9,0,9,..,69,13,82,0,81,..,302,33,334,4,341,..,25,8,29,470,502,7986,332,38,366,477,8824
111031233,0,50,0,50,..,37,9,44,0,44,..,19,4,22,0,22,..,55,19,78,0,78,..,251,66,311,15,326,..,2045,379,2420,34,2455,..,60,7,68,796,854,17647,2102,386,2488,824,20958
111031234,0,14,0,14,..,17,4,21,0,21,..,0,0,0,0,0,..,61,12,72,3,82,..,262,25,287,0,289,..,1197,174,1373,22,1385,..,46,6,56,787,842,10650,1244,181,1423,806,12883
111031235,0,4,0,4,..,10,4,18,0,18,..,8,0,8,0,6,..,0,0,0,0,0,..,89,6,97,4,97,..,550,52,602,9,609,..,25,5,26,327,355,8204,572,55,632,333,9171
112011236,0,3,0,3,..,59,7,62,0,62,..,0,0,0,0,0,..,18,8,23,0,23,..,125,19,137,7,148,..,797,87,883,18,896,..,57,4,56,1204,1258,16472,855,90,942,1214,18629
112011237,0,11,0,11,..,35,8,41,0,41,..,0,0,0,0,0,..,15,3,23,0,23,..,176,16,189,0,195,..,725,59,788,9,796,..,30,0,35,819,855,16680,756,61,820,828,18327
112011238,0,3,0,3,..,12,5,13,0,13,..,0,0,0,0,0,..,3,0,3,0,3,..,82,6,89,0,90,..,397,32,434,10,444,..,60,0,60,750,808,5707,454,34,487,758,6958
112011239,0,0,0,0,..,7,3,14,0,14,..,5,0,5,0,5,..,0,0,0,0,0,..,144,7,152,3,157,..,699,40,737,9,744,..,32,0,32,711,742,7681,729,40,766,716,9170
112011240,0,0,0,0,..,32,3,34,0,34,..,3,0,3,0,5,..,11,3,14,0,14,..,200,7,206,4,208,..,1409,82,1490,11,1502,..,41,4,40,899,935,8469,1449,83,1533,907,10914
112011241,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,60,3,61,6,69,..,129,10,137,6,137,..,13,0,13,536,552,4950,144,10,155,539,5643
112011242,0,0,0,0,..,17,3,25,0,25,..,3,0,3,5,11,..,0,0,0,0,0,..,80,9,92,0,93,..,447,36,481,11,492,..,27,0,27,408,439,8309,473,39,512,419,9236
112011243,0,0,0,0,..,10,0,10,0,10,..,0,0,0,0,0,..,5,0,5,0,6,..,197,10,211,0,206,..,721,34,752,5,761,..,24,0,24,1125,1151,6981,745,34,780,1131,8896
112021244,0,0,0,0,..,10,0,6,0,6,..,0,0,0,0,0,..,0,0,0,0,0,..,84,17,97,0,97,..,262,35,291,10,298,..,57,9,59,1035,1092,10905,316,39,348,1041,12298
112021245,0,0,0,0,..,0,0,3,0,3,..,0,0,0,0,0,..,0,0,0,0,0,..,64,5,69,0,76,..,147,15,164,9,169,..,27,3,36,812,846,6366,171,21,194,819,7381
112021246,0,6,0,6,..,9,5,15,0,15,..,5,0,5,0,5,..,31,13,45,3,44,..,152,18,173,5,175,..,736,80,815,17,826,..,38,3,37,684,718,12046,769,82,851,693,13591
112021247,0,0,0,0,..,6,0,6,0,6,..,0,0,0,0,0,..,3,0,3,0,3,..,73,9,83,0,83,..,235,21,251,0,253,..,18,0,19,711,729,6626,252,23,274,714,7611
112021248,0,0,0,0,..,28,0,28,0,28,..,0,0,0,0,0,..,14,9,20,0,20,..,152,27,176,5,185,..,741,81,821,11,828,..,42,0,43,1117,1162,13236,785,83,867,1126,15229
112021249,0,0,0,0,..,40,7,43,0,43,..,0,0,0,0,0,..,7,0,9,0,9,..,162,12,166,5,170,..,651,32,682,4,688,..,30,0,31,1359,1385,13716,674,35,709,1361,15786
112031250,0,7,0,9,..,19,0,18,0,18,..,4,0,4,0,4,..,4,0,4,0,4,..,106,6,111,4,115,..,541,36,577,6,587,..,56,0,58,701,765,13467,600,39,634,711,14818
112031251,0,3,0,3,..,15,6,18,0,18,..,0,0,0,0,0,..,5,5,7,0,7,..,83,6,85,4,88,..,407,43,454,5,459,..,44,0,44,674,712,8334,450,43,495,676,9501
