SA2_CODE_2021,CF_C_BPBO_DC_0_4,CF_C_BPBO_DC_5_9,CF_C_BPBO_DC_10_12,CF_C_BPBO_DC_13_14,CF_C_BPBO_DC_15_17,CF_C_BPBO_DC_18_20,CF_C_BPBO_DC_21_24,CF_C_BPBO_Tot,CF_C_FBO_DC_0_4,CF_C_FBO_DC_5_9,CF_C_FBO_DC_10_12,CF_C_FBO_DC_13_14,CF_C_FBO_DC_15_17,CF_C_FBO_DC_18_20,CF_C_FBO_DC_21_24,CF_C_FBO_Tot,CF_C_MBO_DC_0_4,CF_C_MBO_DC_5_9,CF_C_MBO_DC_10_12,CF_C_MBO_DC_13_14,CF_C_MBO_DC_15_17,CF_C_MBO_DC_18_20,CF_C_MBO_DC_21_24,CF_C_MBO_Tot,CF_C_BPBAu_DC_0_4,CF_C_BPBAu_DC_5_9,CF_C_BPBAu_DC_10_12,CF_C_BPBAu_DC_13_14,CF_C_BPBAu_DC_15_17,CF_C_BPBAu_DC_18_20,CF_C_BPBAu_DC_21_24,CF_C_BPBAu_Tot,CF_C_BP_NS_DC_0_4,CF_C_BP_NS_DC_5_9,CF_C_BP_NS_DC_10_12,CF_C_BP_NS_DC_13_14,CF_C_BP_NS_DC_15_17,CF_C_BP_NS_DC_18_20,CF_C_BP_NS_DC_21_24,CF_C_BP_NS_Tot,CF_C_Tot_DC_0_4,CF_C_Tot_DC_5_9,CF_C_Tot_DC_10_12,CF_C_Tot_DC_13_14,CF_C_Tot_DC_15_17,CF_C_Tot_DC_18_20,CF_C_Tot_DC_21_24,CF_C_Tot_Tot,One_PF_BPBO_DC_0_4,One_PF_BPBO_DC_5_9,One_PF_BPBO_DC_10_12,One_PF_BPBO_DC_13_14,One_PF_BPBO_DC_15_17,One_PF_BPBO_DC_18_20,One_PF_BPBO_DC_21_24,One_PF_BPBO_Tot,One_PF_FBO_DC_0_4,One_PF_FBO_DC_5_9,One_PF_FBO_DC_10_12,One_PF_FBO_DC_13_14,One_PF_FBO_DC_15_17,One_PF_FBO_DC_18_20,One_PF_FBO_DC_21_24,One_PF_FBO_Tot,One_PF_MBO_DC_0_4,One_PF_MBO_DC_5_9,One_PF_MBO_DC_10_12,One_PF_MBO_DC_13_14,One_PF_MBO_DC_15_17,One_PF_MBO_DC_18_20,One_PF_MBO_DC_21_24,One_PF_MBO_Tot,One_PF_BPBAu_DC_0_4,One_PF_BPBAu_DC_5_9,One_PF_BPBAu_DC_10_12,One_PF_BPBAu_DC_13_14,One_PF_BPBAu_DC_15_17,One_PF_BPBAu_DC_18_20,One_PF_BPBAu_DC_21_24,One_PF_BPBAu_Tot,One_PF_BP_NS_DC_0_4,One_PF_BP_NS_DC_5_9,One_PF_BP_NS_DC_10_12,One_PF_BP_NS_DC_13_14,One_PF_BP_NS_DC_15_17,One_PF_BP_NS_DC_18_20,One_PF_BP_NS_DC_21_24,One_PF_BP_NS_Tot,One_PF_Tot_DC_0_4,One_PF_Tot_DC_5_9,One_PF_Tot_DC_10_12,One_PF_Tot_DC_13_14,One_PF_Tot_DC_15_17,One_PF_Tot_DC_18_20,One_PF_Tot_DC_21_24,One_PF_Tot_Tot,Tot_DC_0_4,Tot_DC_5_9,Tot_DC_10_12,Tot_DC_13_14,Tot_DC_15_17,Tot_DC_18_20,Tot_DC_21_24,Tot_Tot
102021049,4,0,12,4,10,0,0,31,13,19,8,9,8,0,0,59,16,9,8,9,11,6,0,52,92,150,89,56,85,49,24,548,0,0,0,0,0,0,0,0,118,180,112,81,115,56,27,682,0,0,3,0,0,0,0,5,0,8,7,5,0,0,0,17,0,0,0,0,4,0,0,8,9,20,13,9,14,3,3,65,0,0,0,0,0,0,0,0,14,31,21,17,14,4,3,94,133,207,132,94,130,56,29,784
102021050,10,15,7,0,3,0,4,40,23,18,9,7,6,3,7,68,31,17,12,13,14,5,0,83,318,306,171,129,141,50,24,1142,0,0,3,0,0,0,0,7,377,354,210,147,163,54,24,1338,0,0,4,0,3,0,0,12,8,20,7,3,5,6,0,56,0,5,5,6,3,0,0,19,88,117,84,63,53,19,7,424,0,0,4,0,0,0,0,10,98,144,103,71,62,24,10,522,478,495,309,223,227,81,38,1855
102021051,14,23,11,8,18,5,4,92,22,27,27,15,12,3,3,108,25,36,19,12,11,7,0,112,157,146,106,80,92,45,14,639,0,3,0,0,0,0,0,3,225,234,162,112,130,64,21,953,0,0,0,0,0,0,0,7,4,16,3,3,0,0,0,30,0,3,4,0,3,0,0,16,18,22,24,16,28,8,3,116,0,0,0,0,0,0,0,4,31,42,34,19,34,10,3,173,252,271,198,137,170,70,27,1123
102021052,8,13,4,6,9,3,0,36,5,7,10,11,9,6,7,52,11,17,22,4,13,0,0,75,229,223,131,87,101,30,13,812,0,0,0,0,0,0,0,0,262,256,164,104,127,37,17,972,0,0,5,4,0,0,0,7,13,9,6,0,0,0,0,24,4,5,4,0,3,3,0,26,57,83,51,33,25,10,0,267,0,5,0,0,0,0,0,3,72,97,69,40,37,9,6,328,332,354,233,143,168,45,20,1296
102021053,50,51,21,12,21,9,4,169,33,39,11,15,22,4,0,126,43,44,30,20,11,8,0,157,421,329,180,115,177,52,20,1292,0,0,4,0,0,0,0,3,534,472,248,161,233,68,25,1741,0,7,5,0,8,0,0,30,16,19,20,9,14,5,4,89,0,14,11,15,10,0,0,51,133,163,121,78,104,12,13,619,6,5,4,0,0,0,0,15,155,209,165,101,134,21,16,802,689,673,409,268,371,93,38,2549
102021054,4,14,3,12,6,6,6,50,20,26,19,11,14,6,6,93,33,27,9,7,14,3,0,98,312,259,171,93,103,23,14,967,0,5,4,0,0,0,0,5,372,337,208,118,135,39,19,1219,0,0,0,0,3,0,0,7,11,9,13,8,11,0,0,51,4,7,0,0,0,5,0,16,99,115,76,53,58,18,4,423,7,4,3,7,0,0,0,22,120,135,98,61,79,28,3,527,491,471,306,179,209,61,27,1743
102021055,32,34,34,12,23,8,4,151,15,19,23,15,12,3,0,80,24,24,8,8,3,0,0,69,156,181,104,65,92,34,11,637,0,11,0,0,0,0,0,10,232,266,169,96,133,44,17,955,7,3,4,0,3,0,0,23,3,9,8,0,4,4,0,39,0,7,3,3,4,3,0,26,41,55,36,29,35,15,11,210,0,0,0,0,0,0,0,0,53,71,53,33,47,24,7,300,287,345,220,129,182,70,29,1251
102021056,194,207,112,74,84,32,17,718,95,96,64,44,44,15,8,370,76,82,54,39,49,11,12,318,782,781,496,350,400,113,56,2983,11,13,4,0,0,0,0,26,1165,1172,734,499,581,170,85,4412,10,13,12,11,10,4,0,66,27,19,14,20,17,0,0,100,11,18,19,5,13,0,3,72,216,259,202,127,155,35,12,1010,14,7,0,0,5,0,0,22,269,322,252,166,200,37,20,1267,1437,1493,987,670,784,214,104,5686
102021057,47,39,28,19,20,7,3,169,16,23,16,10,11,5,6,93,23,37,18,12,21,3,0,117,224,204,133,89,91,29,13,785,0,0,0,0,0,0,0,5,315,313,194,130,142,46,28,1156,7,8,10,6,4,4,5,50,8,16,11,10,10,0,0,54,4,7,4,7,9,0,5,44,157,135,86,52,50,17,9,511,6,4,0,3,3,0,0,20,187,170,114,86,79,31,8,677,502,480,303,216,220,76,39,1833
103011059,44,47,22,26,18,5,9,172,25,27,22,16,23,4,3,122,19,33,22,14,14,4,4,105,488,539,342,220,285,76,12,1957,0,4,0,0,0,0,0,5,580,653,408,271,340,82,28,2363,5,5,0,3,3,0,3,20,4,7,7,5,9,0,0,38,4,8,5,4,6,3,0,26,147,193,135,93,108,20,3,699,8,7,3,0,0,4,0,20,168,218,154,107,128,21,9,803,744,867,562,375,468,112,33,3162
103011060,3,9,5,4,4,3,0,24,6,12,8,4,14,0,0,45,12,19,20,9,15,4,7,82,273,292,193,145,166,42,18,1131,0,0,4,0,0,0,0,5,299,333,230,158,199,53,19,1288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,5,0,0,0,8,25,38,32,17,27,7,0,131,0,0,0,0,0,0,0,0,25,37,31,20,26,7,0,144,319,369,263,178,222,57,20,1430
103011061,15,9,6,7,4,0,0,48,4,0,0,0,0,0,0,16,5,9,10,4,0,0,0,22,137,155,92,60,46,14,4,507,0,6,3,0,0,0,0,6,160,175,111,74,61,16,6,610,0,0,3,3,0,0,0,7,3,0,3,0,0,0,0,9,0,5,5,0,0,0,0,12,41,34,33,25,24,3,0,160,0,0,0,3,0,0,0,6,41,44,45,31,24,4,0,194,203,225,154,106,83,22,6,800
103011612,89,59,17,8,9,4,0,192,12,14,5,13,12,4,0,52,10,15,13,6,3,4,0,54,212,166,97,76,64,18,8,637,4,0,0,0,0,0,0,6,322,261,139,107,84,32,9,941,0,0,6,0,0,0,0,20,6,3,10,3,8,0,0,29,4,9,3,6,7,0,0,35,84,120,69,55,52,20,4,398,10,5,0,0,0,0,0,13,104,146,88,63,72,22,5,500,422,402,227,170,155,48,12,1444
103011613,45,44,25,15,20,11,0,165,44,53,26,17,27,11,3,181,30,37,26,24,19,6,3,146,597,603,374,228,317,58,19,2195,0,4,0,0,0,0,0,8,722,740,454,281,390,84,24,2697,3,7,0,0,5,0,8,19,8,14,7,9,8,4,0,49,7,9,0,3,15,0,0,34,135,218,122,98,116,17,4,705,4,13,0,3,0,0,0,26,162,253,133,112,139,23,14,835,880,992,597,392,527,110,34,3531
103021062,19,21,0,3,0,0,0,49,4,0,3,0,0,0,0,10,5,13,6,4,5,0,0,34,271,290,175,60,76,9,0,896,0,0,0,6,0,0,0,7,304,322,186,78,88,17,3,994,0,0,0,0,0,0,0,0,0,3,0,4,0,0,0,13,0,0,3,0,3,0,0,8,56,87,57,38,29,0,5,266,0,3,0,0,0,0,0,6,64,97,62,43,37,0,5,294,365,420,252,114,125,13,5,1293
103021063,32,23,9,10,14,4,3,89,13,4,8,0,4,0,0,34,10,6,7,8,6,0,0,30,287,298,181,121,159,30,4,1081,3,0,0,0,0,0,0,6,341,333,201,136,186,33,4,1242,5,0,0,4,4,0,0,7,3,8,4,3,7,0,0,24,0,4,0,0,0,0,0,6,137,177,79,68,48,6,0,521,5,6,0,0,0,0,0,16,150,190,91,77,58,13,0,579,485,526,290,214,241,48,4,1822
103021064,12,16,9,3,3,0,0,34,13,7,6,6,5,0,0,34,4,5,0,0,5,0,0,15,174,175,128,93,110,4,5,686,0,0,0,3,0,0,0,6,200,203,142,107,124,8,5,775,0,4,0,0,0,0,0,3,0,3,4,0,0,0,0,7,0,0,0,0,0,0,0,0,38,44,31,26,29,0,0,169,0,6,0,0,0,0,0,11,36,54,35,29,35,0,0,189,235,253,175,132,158,11,5,964
103021065,6,18,4,7,6,0,0,39,8,8,4,4,11,0,0,42,13,13,8,6,9,0,0,53,399,392,260,175,158,39,9,1432,0,0,5,0,0,0,0,9,424,439,289,191,180,38,9,1570,0,0,0,0,0,0,0,0,9,5,0,8,0,0,0,26,0,0,0,3,0,0,0,9,101,147,72,58,66,11,0,457,4,6,3,3,4,0,0,19,113,163,82,75,70,11,0,509,538,600,367,261,252,52,10,2080
103021066,8,0,5,0,5,0,0,11,4,3,3,9,5,0,0,20,3,7,10,9,6,0,0,24,115,115,72,47,69,16,0,434,0,3,0,0,0,0,0,3,131,132,78,62,75,16,0,501,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,0,0,0,0,0,7,26,30,17,17,15,3,0,111,0,3,5,0,0,0,0,6,26,34,23,22,19,3,0,119,158,167,102,79,100,16,0,622
103021067,20,23,14,17,17,3,0,90,15,20,7,8,3,0,0,59,24,19,10,8,12,7,0,75,438,402,276,184,190,31,5,1528,0,3,4,0,0,0,0,10,496,467,315,217,228,36,6,1764,3,0,0,3,6,0,0,12,7,12,3,9,3,0,0,30,0,4,3,3,0,0,0,12,147,181,112,89,75,10,4,617,3,4,0,3,3,0,0,7,153,196,122,102,92,10,4,681,647,661,439,316,317,54,13,2447
103021068,5,5,6,0,0,0,0,11,0,3,0,0,4,0,0,12,4,0,6,5,3,0,0,18,133,133,57,51,58,11,0,455,0,0,0,0,0,0,0,3,144,146,72,55,64,13,0,499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,5,31,53,42,23,25,0,0,176,0,0,0,0,0,0,0,0,29,51,42,30,27,0,0,190,176,195,117,84,91,13,0,682
103021069,11,4,9,6,8,0,0,32,10,11,0,0,0,0,0,22,12,0,6,0,3,0,0,26,248,233,167,80,77,12,7,826,0,6,0,0,0,0,0,4,281,253,181,93,85,15,7,912,0,0,0,0,0,0,0,0,3,5,3,4,0,0,0,12,0,0,3,0,0,0,0,3,31,48,40,23,32,3,0,182,0,0,0,0,0,0,0,0,31,56,44,28,33,0,0,202,315,307,229,122,125,19,7,1109
103031070,26,23,16,6,18,7,0,95,12,9,13,12,8,7,0,65,21,17,11,6,8,0,0,71,344,377,218,148,160,42,8,1291,0,0,5,0,0,0,0,8,403,430,257,172,193,57,11,1523,0,8,9,0,11,0,0,27,8,10,5,9,7,5,0,38,3,7,7,4,6,0,0,30,105,171,107,89,66,6,4,554,10,8,0,8,5,0,0,25,129,206,128,109,89,12,4,677,526,633,391,282,284,73,15,2206
103031071,8,8,5,0,6,0,0,38,8,16,13,9,9,0,0,58,7,16,6,6,9,0,0,48,258,303,191,143,142,34,13,1083,0,7,0,0,0,0,0,7,288,349,227,160,165,37,14,1241,0,0,0,0,3,0,0,6,0,4,3,0,0,0,0,10,0,0,0,0,0,0,0,0,57,89,53,38,47,12,7,303,6,0,0,0,0,0,0,13,62,99,57,43,51,12,7,333,346,444,291,205,217,46,23,1575
103031072,34,34,7,0,14,3,0,100,33,32,15,9,11,0,0,105,40,22,18,9,13,0,0,99,614,575,300,194,199,35,0,1923,4,0,5,0,0,0,0,11,725,659,343,221,240,44,4,2233,0,4,0,0,0,0,0,5,6,9,6,7,11,0,0,44,0,7,0,3,3,0,0,19,117,180,113,59,46,14,0,532,4,8,4,0,0,0,0,13,130,204,123,78,60,14,0,615,849,859,471,296,302,63,10,2848
103031073,0,3,0,0,3,0,0,14,4,3,5,6,4,0,0,17,6,0,4,0,6,0,0,13,81,103,54,30,37,10,0,313,0,0,0,0,0,0,0,6,94,112,72,35,43,10,0,363,0,0,6,0,0,0,0,8,0,0,0,0,4,0,0,4,0,0,4,0,0,0,0,8,18,37,17,16,25,0,0,117,0,0,0,3,0,0,0,5,17,42,26,22,24,0,0,135,109,154,94,58,74,10,0,505
103031074,9,4,11,5,0,6,0,32,14,22,13,4,18,5,0,73,12,30,7,13,6,3,0,77,381,528,324,234,234,38,9,1735,0,4,4,0,0,0,0,9,412,590,355,256,259,45,10,1927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,5,0,0,0,12,74,111,77,50,46,4,3,359,7,5,3,0,0,0,0,15,81,118,77,50,47,6,3,385,494,709,435,306,308,52,9,2311
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,3,7,0,0,0,0,0,13,14,15,16,10,8,5,0,72,16,14,14,8,14,0,0,61,336,345,229,122,158,30,4,1231,0,0,0,0,0,0,0,6,368,385,263,141,180,38,4,1383,0,0,0,3,0,0,0,7,6,5,12,0,3,0,0,26,0,0,0,0,0,0,0,0,54,94,51,46,45,9,0,300,0,0,0,0,0,0,0,0,56,92,67,49,49,9,0,336,429,480,325,190,238,56,11,1723
103041077,75,55,22,24,22,11,0,206,32,38,24,13,16,4,7,128,46,49,22,17,21,3,0,156,688,617,348,241,234,47,11,2189,0,5,6,0,0,0,0,7,845,756,423,293,293,65,15,2694,5,10,7,5,3,0,0,21,21,26,18,8,6,3,0,78,6,3,4,5,7,3,3,33,209,264,181,127,127,15,3,933,7,8,3,4,7,0,0,26,245,311,213,149,152,26,6,1100,1089,1067,636,439,447,91,18,3793
103041078,197,165,77,46,51,11,12,568,71,72,42,35,32,4,0,260,67,61,40,26,23,9,6,225,1064,1115,665,423,460,97,23,3843,6,9,0,5,0,0,0,21,1414,1424,820,537,564,121,37,4912,3,9,13,4,3,0,0,32,12,16,18,16,20,0,0,82,9,8,11,3,8,0,0,40,206,298,183,122,151,25,7,989,3,10,7,3,3,0,0,28,231,340,238,147,178,27,7,1172,1643,1772,1056,688,748,147,45,6087
103041079,3,11,11,4,16,3,0,49,16,31,22,13,10,3,0,96,29,30,16,18,16,3,4,118,493,657,390,264,322,71,22,2222,0,8,0,0,0,0,0,14,543,728,445,302,369,83,25,2500,0,0,0,0,0,0,0,0,3,6,3,5,0,0,0,16,0,0,0,3,4,0,0,15,58,80,56,38,37,8,4,269,0,8,3,0,0,0,0,13,64,90,60,45,40,11,6,319,611,822,500,352,408,98,34,2818
104011080,46,34,12,14,4,4,0,111,19,21,17,12,7,0,0,81,33,28,14,17,11,3,0,105,621,616,378,264,275,46,8,2205,0,0,0,0,4,0,0,7,718,699,429,306,300,54,8,2506,0,6,5,0,0,0,0,19,11,13,16,8,10,0,0,60,5,9,6,3,4,0,0,31,285,381,245,159,159,24,4,1256,7,15,5,0,4,0,0,35,313,420,275,174,181,25,4,1391,1027,1116,701,486,481,71,17,3893
104011081,3,11,14,7,10,0,5,54,12,28,14,14,15,4,0,87,26,19,5,12,19,4,0,85,460,511,329,247,286,38,14,1892,5,5,0,0,0,0,0,11,510,571,371,284,329,50,15,2128,0,0,5,0,6,0,0,6,10,12,4,5,5,0,0,41,0,4,7,0,7,0,0,26,99,143,122,82,73,13,3,535,10,5,4,5,0,0,0,25,121,163,142,89,95,14,3,631,633,739,517,377,420,60,17,2754
104011082,26,36,13,15,14,6,3,112,40,58,27,18,31,0,0,167,49,61,30,21,15,5,0,183,439,436,278,200,214,43,9,1610,0,0,0,0,0,0,0,5,552,591,350,253,274,49,7,2077,0,0,4,3,4,3,0,20,9,10,12,10,11,0,0,49,5,16,3,4,9,0,0,40,119,142,106,89,82,8,0,540,0,0,4,3,0,0,0,12,137,172,126,112,103,15,0,663,688,761,479,365,378,62,13,2743
104021083,10,25,26,9,7,0,0,82,23,36,25,15,20,4,0,124,26,32,20,3,16,5,0,104,155,175,138,85,86,14,6,662,0,0,0,0,0,0,0,0,217,261,211,117,139,20,8,974,0,4,3,3,4,0,0,18,4,19,12,9,15,4,0,66,0,13,8,7,4,0,0,37,22,59,51,40,55,0,3,233,0,4,0,0,0,0,0,9,34,99,77,63,84,6,3,362,252,361,290,178,223,30,7,1341
104021084,125,158,89,39,70,18,8,516,35,56,28,23,23,4,0,171,53,55,31,13,17,0,0,172,433,450,276,172,213,54,12,1613,4,0,0,0,7,0,0,13,652,725,421,248,325,81,21,2479,17,20,16,19,26,21,6,125,19,14,21,6,12,0,0,75,8,11,9,4,11,0,0,41,170,218,174,117,106,25,10,815,8,6,0,0,5,4,0,21,219,276,222,148,158,47,23,1080,868,999,648,397,482,128,41,3560
104021085,113,145,72,35,49,11,7,432,32,28,15,8,15,0,3,100,29,28,11,9,8,3,0,97,226,227,128,89,114,21,10,818,0,0,4,0,0,0,0,3,396,430,231,147,183,43,18,1448,12,26,13,10,6,3,3,80,11,12,12,10,7,0,0,56,3,5,3,3,3,0,0,20,73,112,73,57,69,9,0,403,3,0,0,0,0,0,0,7,106,164,104,84,96,20,4,567,502,593,333,229,283,64,20,2016
104021086,14,15,12,8,10,5,0,63,12,8,3,9,9,0,0,40,18,16,10,5,12,0,0,62,120,150,114,79,72,16,9,568,0,0,0,0,0,0,0,0,164,190,137,101,106,22,11,727,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,12,0,0,0,0,0,0,0,0,12,25,25,12,5,3,0,92,0,0,0,0,0,0,0,3,20,28,22,22,14,5,0,113,183,224,163,121,116,22,11,837
104021087,0,4,3,4,3,0,0,13,9,9,8,0,0,0,0,18,9,6,4,0,0,0,0,22,88,98,45,41,35,9,5,315,0,0,0,0,0,0,0,5,106,118,56,53,36,7,5,376,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,0,0,0,0,0,0,0,0,23,22,26,12,12,3,0,93,3,0,0,0,0,0,0,9,27,25,27,11,16,7,0,108,130,144,85,64,55,13,5,485
104021088,30,44,43,35,28,5,0,186,47,42,32,17,21,6,0,168,25,59,32,26,25,5,0,173,370,412,273,162,193,41,7,1453,0,10,0,0,0,0,0,6,479,560,380,242,258,57,9,1994,0,0,0,4,6,0,0,16,4,3,5,11,9,0,0,32,4,8,15,3,7,0,0,37,53,90,53,43,54,10,0,309,0,8,0,0,0,0,0,9,71,108,72,56,73,13,0,404,554,673,453,302,332,70,12,2396
104021089,57,54,37,24,36,16,5,222,47,77,46,35,40,8,0,254,63,54,42,25,21,4,4,212,566,635,454,284,331,75,23,2360,4,3,0,0,0,0,0,3,730,821,579,370,422,103,31,3051,0,9,8,8,8,4,0,34,14,19,28,12,19,7,5,98,4,17,11,9,15,3,0,56,175,230,156,135,126,27,9,859,6,15,0,0,0,0,0,35,201,298,204,164,168,38,11,1078,933,1116,784,534,590,140,40,4133
104021090,4,4,0,5,4,0,0,10,9,11,9,7,8,0,0,34,7,11,3,3,5,0,0,30,119,132,88,60,53,15,7,482,0,0,3,0,0,0,0,3,137,152,108,73,72,18,7,569,0,5,0,0,0,0,0,3,4,3,4,5,5,0,0,26,0,0,0,3,3,0,0,7,31,58,38,21,25,0,0,177,0,0,0,0,0,0,0,3,38,68,46,28,39,3,0,224,179,227,150,101,108,20,4,791
104021091,131,90,74,26,22,11,6,361,43,41,26,18,20,10,4,160,74,59,29,10,22,5,0,203,342,438,270,176,187,34,10,1457,3,7,3,0,0,0,0,14,591,640,403,227,249,60,25,2200,7,8,4,3,6,3,0,31,4,6,16,4,11,0,0,38,8,10,10,3,3,0,0,37,125,143,113,80,68,11,0,542,4,3,0,0,0,0,0,10,146,170,142,90,89,18,0,658,741,814,545,323,341,79,25,2857
105011092,12,6,4,0,6,0,0,21,3,4,6,0,0,0,0,16,7,4,0,0,0,0,0,11,125,125,64,38,47,3,0,401,8,6,4,0,0,0,0,20,158,137,77,38,51,0,0,467,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,6,0,0,0,0,0,0,0,0,46,63,45,26,19,0,0,199,0,4,3,0,0,0,0,7,47,71,47,26,22,0,0,218,207,206,128,66,67,4,0,679
105011093,21,15,8,0,8,0,0,50,7,5,0,0,0,0,0,18,14,10,0,3,0,0,0,34,140,138,91,55,48,7,0,481,0,0,0,0,0,0,0,4,181,178,100,60,56,8,0,592,0,10,3,0,0,0,0,11,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,7,35,48,27,16,18,0,0,148,0,3,4,0,0,0,0,3,35,65,33,15,20,0,0,175,219,238,137,78,78,7,0,761
105011094,6,3,0,3,0,0,0,13,3,4,0,0,0,3,0,13,3,7,0,0,0,0,0,9,164,128,81,44,49,18,8,488,0,0,0,0,0,0,0,0,181,136,87,49,47,23,6,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,3,73,86,44,38,25,4,0,272,4,0,0,0,0,0,0,7,78,92,44,41,29,4,0,282,258,231,127,90,74,25,6,810
105011095,14,9,11,3,4,0,0,42,8,6,6,0,0,0,0,16,15,9,6,0,6,0,0,33,173,167,112,69,77,11,0,614,0,0,0,0,0,0,0,0,211,189,128,76,87,13,0,707,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,5,3,0,0,0,0,0,0,11,58,58,27,12,16,0,0,183,9,3,4,0,0,0,0,11,70,66,32,18,19,0,0,205,288,249,158,95,106,19,0,914
105011096,10,3,6,0,0,0,0,18,5,5,3,0,3,0,0,13,9,6,3,0,0,0,0,22,152,133,74,40,47,11,4,448,0,0,4,0,0,0,0,10,173,142,86,41,45,10,4,510,0,0,0,0,0,0,0,0,0,4,8,0,0,0,0,12,0,0,0,0,0,0,0,0,66,86,41,35,26,4,0,253,0,0,0,0,0,0,0,10,73,95,49,36,28,4,0,279,242,240,131,76,74,19,4,789
105021097,37,44,19,15,10,0,0,124,19,10,5,6,5,0,0,51,24,26,11,10,10,0,0,80,509,459,297,179,223,24,8,1703,0,4,3,0,0,0,0,8,592,546,337,208,247,28,11,1966,3,5,5,8,5,0,0,20,5,6,4,4,9,0,0,32,5,7,0,6,0,0,0,16,258,311,196,114,121,16,3,1013,8,11,3,0,4,0,0,27,277,334,213,136,133,20,3,1105,866,878,547,341,376,46,10,3070
105021098,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,9,4,0,0,0,0,0,0,4,68,88,42,15,13,0,0,218,0,0,0,0,0,0,0,4,74,87,42,17,13,0,0,233,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,37,17,23,11,0,0,109,0,0,3,0,0,0,0,4,29,37,20,21,11,0,0,123,100,126,62,42,24,0,0,353
105031099,5,3,0,3,0,0,0,18,8,7,5,5,5,0,0,32,22,4,6,8,4,0,0,46,246,251,171,125,130,27,3,944,0,0,0,0,0,0,0,0,275,271,190,133,139,29,9,1043,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,13,0,4,9,0,4,0,0,22,58,77,61,43,59,8,0,309,3,0,0,0,0,0,0,8,68,79,78,47,69,9,0,358,344,356,263,187,211,39,9,1395
105031100,74,42,15,18,10,3,0,156,9,15,4,9,7,0,0,41,25,16,5,3,3,3,0,57,387,442,262,168,170,35,7,1470,5,5,0,0,0,0,0,4,498,511,285,196,191,39,13,1734,0,0,0,0,0,0,0,13,5,0,5,0,0,0,0,15,3,0,3,0,0,0,0,9,153,162,107,68,52,5,0,553,0,3,0,0,0,0,0,8,170,172,112,74,56,9,0,590,670,684,397,268,244,49,15,2322
105031101,249,180,64,29,40,8,7,572,42,27,25,11,14,3,0,120,64,32,19,12,18,0,0,140,772,661,399,232,296,54,14,2431,5,3,0,0,0,0,0,12,1131,902,501,282,360,70,17,3273,6,11,13,5,5,3,0,41,7,9,11,6,11,0,0,52,4,9,8,6,6,0,0,28,206,277,191,117,124,33,5,944,4,5,0,6,4,0,0,21,225,304,217,138,148,34,5,1080,1359,1214,726,426,506,106,23,4358
105031102,86,57,23,12,13,5,0,195,22,16,8,7,6,0,0,59,26,16,4,4,6,5,0,50,438,415,236,163,159,34,6,1445,0,0,0,0,0,0,0,4,576,504,265,181,177,36,10,1756,0,6,3,3,0,0,0,12,4,3,10,8,4,0,0,26,6,3,3,0,3,0,0,19,154,194,103,73,61,3,0,590,0,5,5,7,0,0,0,13,167,210,116,89,71,3,6,666,738,714,383,272,254,42,12,2414
105031103,0,0,0,3,0,0,0,4,5,5,4,0,4,3,0,20,9,8,8,3,3,0,0,33,253,311,209,162,152,35,6,1125,0,0,0,0,0,0,0,4,265,324,220,172,165,41,6,1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,3,27,41,38,30,17,3,0,165,0,0,0,0,0,0,0,0,26,48,43,30,17,3,0,169,294,368,256,201,183,42,11,1361
105031104,4,9,0,0,0,0,0,14,0,6,5,0,0,0,0,12,9,0,0,0,0,0,0,13,164,152,102,59,70,14,0,554,0,4,0,0,0,0,0,6,177,162,111,60,66,14,0,596,0,0,0,0,0,0,0,5,0,4,4,0,0,0,0,7,4,0,0,3,0,0,0,10,60,66,49,24,27,5,0,226,0,0,0,0,0,0,0,9,66,68,47,26,30,3,0,252,250,238,162,90,98,19,0,851
