SA2_CODE_2021,Num_Psns_UR_1_FamHhold,Num_Psns_UR_1_NonFamHhold,Num_Psns_UR_1_Total,Num_Psns_UR_2_FamHhold,Num_Psns_UR_2_NonFamHhold,Num_Psns_UR_2_Total,Num_Psns_UR_3_FamHhold,Num_Psns_UR_3_NonFamHhold,Num_Psns_UR_3_Total,Num_Psns_UR_4_FamHhold,Num_Psns_UR_4_NonFamHhold,Num_Psns_UR_4_Total,Num_Psns_UR_5_FamHhold,Num_Psns_UR_5_NonFamHhold,Num_Psns_UR_5_Total,Num_Psns_UR_6mo_FamHhold,Num_Psns_UR_6mo_NonFamHhold,Num_Psns_UR_6mo_Total,Total_FamHhold,Total_NonFamHhold,Total_Total
112031252,..,754,754,1281,113,1391,479,24,500,488,4,490,229,3,233,148,0,148,2619,899,3520
112031253,..,1185,1185,1702,118,1825,683,17,702,850,8,856,325,0,325,135,4,140,3706,1332,5032
112031254,..,2957,2957,2935,335,3272,1067,57,1129,793,14,803,311,8,317,156,0,156,5260,3364,8627
112031550,..,1703,1703,2289,135,2426,860,29,887,843,6,852,350,0,353,154,0,156,4503,1875,6372
112031551,..,131,131,349,14,365,169,3,176,222,0,222,92,0,92,64,0,63,902,157,1058
112031552,..,1404,1404,1234,139,1371,426,17,445,296,5,303,131,3,135,57,4,60,2138,1571,3711
113011256,..,1874,1874,2075,149,2222,1086,52,1141,1067,18,1083,525,8,532,317,9,327,5072,2110,7182
113011257,..,1035,1035,1436,64,1504,588,11,603,574,3,580,342,0,346,190,0,190,3134,1123,4259
113011258,..,1024,1024,1171,65,1234,513,13,527,458,3,461,259,3,263,109,3,120,2512,1112,3625
113011259,..,698,698,755,46,801,285,0,287,209,6,214,137,0,137,70,0,70,1452,751,2206
113021260,..,362,362,527,23,546,148,0,146,142,0,142,68,0,68,33,0,33,917,384,1300
113021261,..,830,830,869,43,910,348,4,352,324,0,324,133,3,136,60,0,60,1735,873,2608
113021262,..,484,484,665,23,695,217,4,217,207,0,207,125,0,124,49,0,49,1261,512,1772
113031263,..,1027,1027,1229,51,1280,322,0,330,311,0,311,149,0,152,74,0,74,2091,1081,3171
113031264,..,395,395,429,22,454,178,8,183,142,5,147,104,0,104,47,0,47,897,431,1323
113031265,..,585,585,703,47,748,270,5,280,257,5,264,136,3,140,65,5,69,1433,645,2082
113031266,..,852,852,963,37,1003,275,0,278,261,0,262,132,0,132,113,0,113,1741,895,2633
113031267,..,1592,1592,2056,144,2195,954,28,980,866,7,869,451,0,449,222,0,222,4547,1765,6309
113031268,..,372,372,484,59,552,295,41,331,296,18,319,142,10,158,38,5,44,1268,501,1772
113031269,..,2268,2268,2570,204,2774,1210,53,1257,1130,21,1147,570,5,575,327,0,330,5811,2545,8358
113031270,..,2027,2027,1454,190,1644,521,44,565,419,16,430,204,4,209,102,4,106,2693,2289,4981
113031271,..,1284,1284,2050,117,2167,850,32,881,861,15,875,507,3,511,257,0,258,4525,1456,5977
114011272,..,1075,1075,1684,69,1759,398,5,409,392,0,391,173,0,173,86,0,86,2733,1152,3896
114011273,..,407,407,650,28,679,171,3,173,139,0,139,64,0,64,29,0,29,1058,439,1496
114011274,..,683,683,861,61,927,243,7,247,199,6,200,88,3,90,33,0,33,1429,759,2186
114011275,..,8,8,13,0,13,0,0,0,0,0,0,3,0,3,0,0,0,18,8,23
114011276,..,604,604,825,46,871,244,3,245,218,0,216,63,0,63,25,0,25,1372,655,2023
114011277,..,1729,1729,2206,152,2355,855,17,873,779,12,786,334,0,333,170,0,175,4336,1908,6248
114011278,..,2222,2222,2426,205,2627,1152,42,1191,1001,25,1027,490,8,497,288,3,295,5367,2493,7856
114011279,..,1777,1777,2445,170,2615,760,11,770,632,5,630,269,0,271,138,0,138,4240,1961,6205
114011280,..,755,755,853,49,899,197,3,197,149,3,148,56,0,56,29,0,29,1280,808,2087
114011281,..,217,217,482,20,500,202,0,202,186,0,186,104,0,104,52,0,52,1024,241,1263
114011282,..,2008,2008,2817,141,2958,827,25,845,722,5,730,300,3,303,127,0,127,4794,2176,6970
114011283,..,659,659,1014,48,1062,245,7,246,242,0,242,103,0,103,39,0,39,1642,710,2352
114021284,..,1627,1627,2292,69,2364,543,14,559,617,5,629,274,8,284,102,0,102,3833,1726,5564
114021285,..,399,399,667,43,712,382,6,387,381,0,382,194,0,194,109,0,109,1740,444,2182
114021286,..,1119,1119,1408,90,1492,607,14,620,576,3,581,234,4,234,113,0,112,2939,1228,4164
114021287,..,1142,1142,1404,70,1468,579,9,579,525,4,527,252,4,259,104,0,104,2855,1229,4087
114021288,..,301,301,567,25,599,173,3,176,181,0,181,105,0,105,40,0,40,1071,330,1403
114021289,..,698,698,1146,46,1199,308,7,317,346,0,348,150,0,150,82,0,83,2034,756,2792
115011290,..,1439,1439,2209,112,2322,1674,19,1687,1938,12,1949,664,3,667,257,0,257,6731,1583,8316
115011291,..,798,798,1947,48,1997,1315,21,1339,1657,18,1673,689,16,698,342,13,356,5952,908,6859
115011294,..,396,396,720,17,739,313,0,313,396,0,396,232,0,232,79,0,79,1751,415,2165
115011296,..,375,375,1167,15,1183,820,0,824,960,0,966,392,0,397,222,0,222,3564,394,3967
115011553,..,477,477,726,34,765,470,4,477,596,4,595,214,0,214,92,0,92,2099,520,2622
115011554,..,520,520,428,4,431,257,5,257,393,0,393,132,0,132,76,0,76,1280,535,1811
115011555,..,481,481,1138,22,1161,691,9,698,923,6,928,401,0,403,200,0,204,3357,521,3874
115011556,..,483,483,1012,53,1061,709,14,721,747,0,752,286,0,288,141,0,141,2894,557,3450
115011557,..,138,138,356,10,365,334,4,338,425,0,424,182,0,182,100,0,100,1402,151,1545
115011558,..,671,671,1562,26,1586,1201,5,1202,1633,6,1638,567,0,570,273,0,271,5227,710,5942
115011621,..,437,437,1179,33,1212,1064,11,1075,1524,3,1526,699,4,698,293,0,293,4756,487,5247
115011622,..,449,449,868,41,914,685,22,708,908,18,934,338,17,349,165,3,167,2974,542,3522
115021297,..,977,977,1932,71,2005,1042,16,1052,1413,6,1425,779,3,784,567,0,572,5732,1073,6807
115021298,..,339,339,537,25,570,246,12,253,327,0,330,160,0,160,116,0,116,1385,376,1764
115031299,..,249,249,359,21,378,146,0,153,106,0,113,63,0,63,46,0,46,721,276,1003
115031300,..,1072,1072,2191,100,2292,1208,11,1214,1371,0,1374,736,0,731,462,0,462,5958,1181,7145
115041301,..,574,574,977,36,1006,581,8,587,735,0,735,406,0,411,251,0,251,2952,618,3567
115041623,..,215,215,717,28,740,684,5,689,929,0,931,327,0,328,157,0,157,2809,252,3052
115041624,..,483,483,1058,62,1118,1028,8,1041,1507,4,1515,628,0,634,291,0,291,4514,565,5079
115041625,..,427,427,1051,40,1091,1002,4,1010,1632,4,1635,693,0,693,277,0,277,4663,476,5132
116011303,..,1406,1406,1484,199,1686,1105,59,1161,947,25,974,382,19,396,252,8,261,4176,1714,5889
116011304,..,1280,1280,1710,153,1867,1263,47,1316,1244,39,1280,536,6,548,383,9,388,5143,1536,6674
116011306,..,1031,1031,1589,114,1702,1440,39,1477,1606,22,1623,744,7,754,460,4,467,5841,1215,7054
116011307,..,1815,1815,2367,162,2532,1545,38,1588,1625,16,1648,682,3,687,367,3,373,6590,2047,8641
116011560,..,792,792,1003,88,1084,751,37,791,829,7,835,349,5,353,241,0,242,3164,930,4097
116011561,..,960,960,1310,120,1429,1049,54,1104,992,30,1019,444,8,457,330,14,343,4123,1183,5303
116011626,..,980,980,1367,85,1454,892,29,922,987,10,1004,393,11,403,233,9,239,3873,1123,4999
116011627,..,674,674,903,92,991,794,24,817,822,19,842,272,15,285,179,5,188,2965,826,3796
116021309,..,313,313,864,27,897,952,15,963,1454,6,1460,548,8,560,305,5,311,4132,366,4500
116021562,..,106,106,243,7,251,265,5,265,325,5,330,119,0,119,52,0,52,1003,117,1125
116021563,..,948,948,1759,101,1857,1729,39,1762,1924,13,1935,725,5,731,376,4,380,6507,1109,7616
116021628,..,515,515,1082,59,1145,1110,21,1129,2066,9,2074,757,0,762,361,0,361,5388,599,5986
116021629,..,396,396,864,44,904,1064,14,1079,1307,3,1308,497,0,497,280,0,280,4019,455,4471
116021630,..,606,606,1097,91,1189,986,15,999,968,8,971,367,5,373,224,0,221,3642,722,4362
116021631,..,184,184,542,33,570,705,10,714,821,0,825,322,0,321,207,0,207,2595,229,2822
116021632,..,860,860,1572,153,1723,1776,50,1823,2153,22,2173,653,6,660,370,0,371,6519,1090,7612
116021633,..,463,463,735,27,763,748,15,759,1039,8,1045,354,3,359,202,0,202,3078,519,3592
116031313,..,1177,1177,1465,133,1594,1021,19,1042,806,0,812,466,0,467,509,0,509,4271,1328,5598
116031314,..,297,297,578,32,611,514,5,516,588,0,588,257,0,258,193,0,193,2116,339,2456
116031315,..,728,728,1261,88,1352,1128,8,1136,1481,9,1493,755,4,754,562,0,570,5186,840,6027
116031316,..,1452,1452,1504,155,1658,1126,14,1137,1175,5,1183,596,3,598,558,3,558,4959,1628,6583
116031317,..,1523,1523,1527,157,1685,1190,34,1228,1139,15,1155,731,0,733,649,3,657,5241,1744,6980
116031318,..,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,5,0,8
116031319,..,970,970,1431,86,1516,1303,21,1325,1357,9,1364,781,8,787,569,0,570,5438,1094,6533
117011320,..,64,64,82,3,86,37,0,41,17,0,17,0,0,0,0,0,0,135,72,203
117011321,..,1144,1144,1329,133,1462,856,18,873,883,8,893,271,3,275,101,0,101,3436,1312,4748
117011323,..,1601,1601,1575,241,1817,944,65,1011,817,20,835,298,0,302,118,0,122,3754,1929,5684
117011324,..,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5
117011325,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
117011634,..,995,995,906,117,1027,547,29,571,523,14,533,209,0,215,85,6,85,2271,1160,3430
117011635,..,1761,1761,2478,630,3103,1285,264,1551,952,89,1043,359,39,391,227,21,248,5296,2807,8104
117021327,..,2710,2710,2441,451,2896,1004,230,1231,927,118,1048,262,38,298,67,5,75,4694,3555,8247
117021328,..,707,707,1014,181,1194,519,94,606,434,41,475,105,17,125,63,8,67,2134,1042,3176
117021636,..,1312,1312,1480,263,1743,694,143,837,586,67,654,153,15,168,98,9,108,3008,1809,4818
117021637,..,1877,1877,1707,310,2016,778,101,877,627,49,679,196,10,209,140,10,144,3445,2358,5802
117031329,..,2785,2785,1610,306,1911,308,111,419,145,58,202,40,14,53,14,6,15,2109,3275,5384
117031330,..,3043,3043,3271,606,3883,988,205,1191,639,70,711,105,16,120,37,3,41,5040,3945,8988
117031331,..,3982,3982,2930,481,3408,953,211,1157,613,87,704,129,16,146,48,8,63,4674,4790,9463
117031333,..,6107,6107,2695,478,3175,455,80,542,178,18,201,35,3,33,10,3,17,3374,6699,10076
117031336,..,3640,3640,2356,554,2913,466,240,706,271,113,389,63,33,96,25,5,30,3183,4590,7776
117031638,..,965,965,890,233,1119,310,143,448,205,91,296,61,20,75,12,4,11,1475,1447,2924
117031639,..,1726,1726,1069,380,1449,215,127,341,95,65,165,24,20,41,9,10,20,1419,2324,3743
117031640,..,2388,2388,1937,454,2385,669,303,973,505,124,624,98,30,130,27,3,33,3236,3297,6528
117031641,..,1838,1838,1995,342,2336,684,137,820,424,45,471,70,10,86,25,4,35,3203,2382,5583
117031642,..,2585,2585,1794,405,2197,526,237,765,343,101,445,94,24,113,25,14,36,2786,3363,6153
117031643,..,1442,1442,1869,374,2243,800,123,926,461,30,492,122,5,125,46,3,51,3292,1980,5275
117031644,..,1719,1719,1391,186,1574,295,45,337,145,24,171,29,4,32,19,4,17,1870,1981,3848
117031645,..,2323,2323,2188,692,2883,713,328,1045,526,254,781,243,118,367,164,71,240,3845,3799,7644
117031646,..,1071,1071,790,268,1059,296,162,453,179,57,241,39,31,68,21,9,32,1329,1601,2926
117031647,..,3256,3256,2601,771,3367,735,210,940,318,44,359,81,14,91,25,0,25,3746,4298,8046
117031648,..,1918,1918,2180,738,2925,663,143,805,295,31,322,57,9,64,20,4,25,3215,2840,6054
118011339,..,2248,2248,2268,613,2884,967,207,1176,896,44,942,311,15,332,93,4,97,4538,3134,7673
118011340,..,2667,2667,2435,743,3176,1015,249,1259,987,53,1044,311,8,318,78,6,81,4820,3727,8541
118011341,..,2279,2279,2143,351,2495,926,142,1060,912,55,965,247,10,261,64,3,71,4293,2835,7127
118011342,..,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
118011344,..,1036,1036,1217,113,1328,593,16,607,701,3,708,342,0,345,90,0,89,2938,1166,4111
118011345,..,2528,2528,1902,263,2166,761,167,924,610,83,695,167,18,182,29,0,29,3469,3055,6528
118011346,..,1018,1018,1311,90,1406,630,13,644,722,3,719,345,0,346,96,0,96,3110,1124,4235
118011347,..,1032,1032,1001,142,1143,373,41,414,360,4,366,111,6,112,24,0,24,1863,1225,3094
118011649,..,1514,1514,1871,288,2161,710,74,784,719,12,733,334,0,333,104,0,104,3739,1893,5630
118011650,..,1786,1786,1622,219,1850,492,89,586,304,7,314,89,0,88,23,0,23,2536,2109,4647
118021564,..,1322,1322,1327,264,1593,549,106,659,486,25,513,144,15,157,65,6,64,2575,1739,4310
118021565,..,1411,1411,1232,370,1598,733,155,886,756,75,836,245,23,269,88,21,114,3062,2051,5112
118021566,..,902,902,1070,109,1177,531,35,566,639,11,649,228,9,237,75,4,80,2543,1070,3611
118021567,..,1501,1501,1293,169,1464,649,38,689,639,12,644,184,4,190,65,0,65,2836,1722,4560
118021568,..,940,940,1115,193,1306,619,60,677,623,16,636,175,6,184,67,8,72,2596,1223,3818
118021569,..,2109,2109,2063,416,2481,948,109,1059,794,17,814,238,0,241,40,3,40,4082,2664,6749
118021570,..,1510,1510,1559,304,1860,698,105,804,600,35,632,165,7,170,61,9,64,3074,1966,5040
118021651,..,2166,2166,2606,591,3194,1067,233,1303,967,32,1001,291,6,294,65,6,70,4999,3033,8034
118021652,..,974,974,1048,66,1116,534,12,543,573,5,578,230,0,230,92,0,92,2482,1053,3534
118021653,..,1027,1027,1182,95,1276,803,27,830,962,7,968,362,7,362,149,4,147,3453,1155,4607
118021654,..,640,640,473,42,519,273,14,285,384,7,390,157,0,163,55,5,56,1341,711,2054
119011354,..,1273,1273,1548,72,1618,1039,12,1047,1197,8,1200,832,0,832,728,0,730,5338,1368,6701
119011355,..,65,65,110,9,120,72,0,74,88,0,88,52,0,52,36,0,36,361,73,433
119011356,..,491,491,725,46,773,554,12,562,643,8,651,477,0,477,464,3,465,2863,556,3419
119011358,..,1302,1302,1620,106,1724,1023,21,1045,1086,10,1096,462,5,465,276,0,276,4469,1440,5909
119011360,..,1174,1174,1452,92,1546,1020,28,1042,1062,11,1075,540,3,544,361,0,357,4432,1306,5741
119011361,..,1294,1294,1407,109,1517,1104,24,1132,1128,16,1145,739,3,747,707,8,716,5092,1459,6546
119011571,..,1257,1257,1259,123,1378,1077,38,1108,950,21,974,493,12,502,302,7,313,4070,1460,5527
119011572,..,1175,1175,1278,147,1425,975,55,1025,898,25,921,519,15,534,470,17,488,4136,1432,5568
119011655,..,842,842,805,51,852,638,9,651,664,11,673,523,3,525,527,6,527,3156,921,4079
119011656,..,551,551,678,32,710,554,13,567,591,4,596,541,0,539,547,0,549,2917,599,3517
119011657,..,691,691,1030,58,1086,671,15,681,768,0,769,351,0,353,186,5,189,3004,762,3769
119011658,..,1081,1081,1449,63,1515,896,12,910,1151,0,1159,492,0,493,244,0,244,4227,1171,5397
119021362,..,1722,1722,1843,171,2017,1207,44,1248,1045,22,1063,501,9,512,367,8,378,4974,1973,6947
119021366,..,1205,1205,1268,132,1403,1014,52,1067,981,28,1009,705,17,723,747,14,759,4706,1456,6160
119021367,..,966,966,1151,93,1243,789,14,807,905,5,909,461,7,466,308,5,314,3616,1094,4706
119021573,..,964,964,920,205,1125,767,122,890,912,67,980,535,29,565,403,19,422,3538,1406,4950
119021574,..,668,668,572,115,683,569,42,605,538,39,581,288,15,301,242,15,259,2208,886,3095
119021659,..,843,843,1014,180,1191,758,90,850,574,52,630,242,25,262,192,17,214,2781,1209,3993
119021660,..,717,717,790,134,928,615,78,692,414,43,460,152,20,175,113,6,128,2094,999,3091
119021661,..,1120,1120,1269,166,1430,845,31,879,614,21,632,243,8,250,137,0,140,3107,1347,4458
119021662,..,1178,1178,1739,117,1854,1051,27,1074,1237,15,1253,488,6,492,250,3,259,4772,1339,6109
119021663,..,380,380,574,37,607,335,3,341,412,3,415,188,3,191,119,0,119,1624,427,2050
119031370,..,1157,1157,1250,79,1328,784,24,807,892,9,901,361,9,370,228,4,228,3512,1279,4795
119031371,..,772,772,1247,62,1311,768,7,780,875,10,882,381,7,384,168,0,167,3435,864,4298
119031372,..,1404,1404,1911,85,2000,1194,18,1210,1348,8,1353,587,0,587,281,0,281,5323,1516,6838
119031373,..,1338,1338,1149,131,1277,703,30,734,559,9,570,255,5,260,183,5,186,2843,1526,4368
119031374,..,1534,1534,2096,196,2291,1539,92,1636,1581,65,1643,739,35,768,400,16,414,6356,1924,8286
119031664,..,871,871,1152,196,1342,929,99,1028,612,66,681,242,23,261,119,10,130,3049,1262,4312
119031665,..,615,615,929,86,1020,720,40,759,755,32,787,334,5,343,263,7,269,3006,781,3797
119031666,..,1246,1246,1437,98,1535,922,27,948,976,9,985,395,0,395,156,0,157,3889,1381,5265
119031667,..,1003,1003,1011,75,1083,617,30,653,532,19,548,178,4,181,114,4,111,2447,1139,3578
119041377,..,911,911,1217,72,1288,804,15,827,868,6,867,370,3,374,186,3,186,3445,1010,4458
119041378,..,1305,1305,1338,191,1532,904,61,963,760,15,775,211,10,221,85,11,91,3295,1587,4886
119041379,..,1284,1284,1596,160,1760,1080,44,1125,961,21,976,400,9,407,197,6,202,4229,1519,5757
119041380,..,1844,1844,1638,167,1806,828,13,847,737,7,741,262,0,262,137,0,139,3606,2028,5639
119041381,..,1619,1619,1915,338,2255,1263,137,1401,1006,79,1086,413,33,444,236,20,259,4832,2232,7056
119041382,..,2014,2014,1944,127,2069,1008,12,1020,934,3,940,375,0,374,148,0,149,4410,2153,6557
119041668,..,1200,1200,1614,235,1852,879,82,959,783,34,820,383,11,394,339,6,346,4000,1570,5565
119041669,..,581,581,799,47,846,603,10,610,594,6,601,296,4,295,224,0,224,2518,638,3156
119041670,..,1228,1228,1480,155,1629,1030,67,1096,891,22,909,372,10,379,221,3,232,3991,1483,5467
119041671,..,1200,1200,1675,486,2158,634,164,797,267,49,316,102,9,111,49,3,55,2722,1901,4629
120011383,..,1932,1932,3028,134,3160,1368,23,1395,1394,3,1400,557,6,564,207,3,206,6552,2108,8656
120011385,..,1901,1901,2355,179,2529,1123,51,1179,1121,9,1130,371,3,375,80,0,80,5050,2141,7193
120011386,..,2334,2334,2665,200,2859,1343,23,1366,1287,6,1297,386,5,388,130,0,130,5810,2568,8378
120011672,..,873,873,1148,147,1300,833,58,891,871,21,895,329,8,333,116,5,118,3297,1104,4412
120011673,..,1287,1287,1848,352,2201,842,89,926,427,30,456,106,0,108,33,0,33,3253,1752,5009
120021387,..,2072,2072,2193,157,2350,896,33,926,901,13,911,245,3,249,38,0,42,4277,2273,6541
120021389,..,1652,1652,1758,161,1917,858,52,911,861,17,882,206,4,211,41,0,43,3728,1892,5613
120021674,..,1192,1192,1123,134,1257,541,56,601,552,25,577,126,0,129,28,0,28,2367,1415,3781
120021675,..,1779,1779,2084,249,2337,1103,97,1202,1175,36,1213,268,6,274,49,0,49,4675,2173,6848
120031392,..,1054,1054,1429,180,1610,772,47,817,712,22,736,251,3,253,85,4,93,3256,1313,4564
120031393,..,1603,1603,1634,159,1790,1099,42,1137,1038,12,1050,429,6,439,233,3,242,4436,1824,6255
120031394,..,2574,2574,2317,385,2704,1049,103,1155,872,45,914,206,11,223,78,6,83,4525,3118,7642
120031395,..,1476,1476,1585,176,1761,810,47,860,803,16,818,249,0,253,71,5,76,3522,1719,5241
120031396,..,1641,1641,2079,476,2555,1472,189,1665,1135,107,1239,358,37,398,125,20,147,5173,2472,7644
120031576,..,266,266,334,22,364,250,5,258,246,0,246,94,0,99,50,0,47,979,299,1279
120031676,..,1563,1563,1293,253,1545,715,94,814,512,35,544,143,16,156,75,8,84,2741,1974,4714
120031677,..,1455,1455,1387,242,1628,717,76,794,544,36,571,203,20,218,107,16,119,2953,1838,4792
120031678,..,1477,1477,1577,508,2081,948,243,1187,664,126,795,249,38,286,144,28,167,3581,2420,5998
120031679,..,787,787,996,81,1079,679,40,720,632,16,650,272,7,284,179,8,192,2760,951,3707
120031680,..,1244,1244,1347,342,1686,870,254,1125,794,198,988,306,106,410,176,41,212,3490,2178,5666
120031681,..,435,435,748,51,794,529,13,543,562,8,570,288,4,290,204,6,215,2331,517,2853
121011399,..,2198,2198,2393,294,2686,1390,73,1466,1389,22,1412,388,8,397,120,6,122,5680,2597,8282
121011401,..,1847,1847,1756,219,1978,743,57,802,580,5,584,122,0,122,31,0,33,3234,2132,5366
121011682,..,908,908,985,160,1148,695,25,720,623,5,632,157,5,161,51,0,51,2514,1112,3625
121011683,..,696,696,1309,37,1351,734,7,743,1042,0,1041,439,0,447,132,0,132,3665,741,4410
121011684,..,1797,1797,2188,231,2421,1285,75,1359,1182,40,1221,326,12,341,157,6,163,5132,2160,7295
121011685,..,947,947,1440,103,1538,682,31,709,872,12,882,392,6,400,102,4,107,3484,1098,4581
121011686,..,1686,1686,1891,148,2038,1028,25,1059,986,6,991,344,5,346,93,0,93,4350,1862,6215
121011687,..,916,916,1241,82,1321,747,19,767,1011,6,1022,377,0,380,106,0,102,3482,1027,4504
121021403,..,1201,1201,2159,112,2266,1571,14,1587,1694,9,1696,585,9,588,226,0,226,6234,1333,7563
121021404,..,634,634,1176,38,1220,704,4,708,958,0,957,347,0,347,130,0,130,3316,677,3992
121021406,..,984,984,1710,66,1778,1204,22,1225,1560,9,1571,558,7,563,189,0,190,5224,1090,6314
121021577,..,1527,1527,1403,163,1565,943,37,982,605,23,629,164,3,167,78,0,79,3197,1755,4954
121021578,..,755,755,1046,61,1113,657,16,673,779,4,785,280,3,280,124,0,124,2883,836,3719
121021579,..,1127,1127,1203,75,1282,939,13,947,775,7,778,184,6,189,85,0,86,3184,1224,4413
121031407,..,1466,1466,2285,103,2387,1508,21,1529,1624,10,1636,602,5,607,212,3,216,6230,1599,7831
121031408,..,1469,1469,2318,119,2434,1498,25,1526,1894,12,1901,743,10,748,259,0,262,6705,1629,8337
121031409,..,755,755,1564,54,1618,1073,7,1078,1383,4,1384,555,0,555,202,0,202,4772,815,5595
121031410,..,1157,1157,2173,53,2225,1316,5,1322,1668,3,1671,661,0,662,255,7,256,6068,1224,7291
121031411,..,1339,1339,2079,63,2145,1191,12,1201,1506,0,1510,593,0,592,176,5,183,5551,1420,6969
121031412,..,892,892,1753,52,1803,1074,8,1082,1417,3,1423,525,0,522,210,0,210,4974,955,5932
121041413,..,2947,2947,2707,244,2951,1097,71,1169,997,11,1009,249,5,254,59,0,59,5113,3284,8400
121041414,..,2963,2963,2880,345,3222,1154,119,1268,731,19,753,136,3,140,29,4,29,4929,3446,8380
121041416,..,3635,3635,2686,348,3036,803,97,903,578,18,593,119,0,128,34,0,34,4222,4097,8319
121041417,..,2426,2426,2247,197,2446,632,44,682,348,14,363,82,0,81,24,4,27,3327,2691,6021
121041688,..,1838,1838,1925,103,2031,746,17,761,717,5,717,284,0,285,68,0,76,3741,1967,5710
121041689,..,1819,1819,1852,117,1963,751,12,770,860,0,865,328,0,330,90,0,90,3884,1951,5833
122011418,..,1230,1230,1966,129,2097,1164,42,1203,1687,7,1697,661,3,659,169,0,169,5638,1406,7044
122011419,..,2774,2774,3211,432,3641,1216,196,1420,1104,39,1145,326,9,334,72,6,73,5925,3452,9381
122021420,..,958,958,1613,61,1671,643,12,657,779,4,784,403,0,406,141,0,141,3583,1032,4613
122021421,..,846,846,1215,34,1248,566,11,571,729,0,732,338,3,340,151,0,150,2990,899,3894
122021422,..,984,984,1673,73,1745,763,24,785,924,7,925,388,0,394,112,0,112,3860,1087,4944
122021690,..,1240,1240,1654,70,1720,733,18,748,947,6,951,399,3,407,148,3,149,3876,1341,5215
122021691,..,577,577,952,45,999,658,5,662,841,4,849,340,0,339,129,0,129,2920,635,3554
122031424,..,904,904,1159,60,1218,762,18,777,1098,11,1111,463,0,463,230,0,231,3719,995,4716
122031425,..,540,540,696,26,721,419,7,429,624,5,629,242,5,254,115,0,115,2099,587,2687
122031427,..,789,789,1052,26,1078,690,4,690,1137,4,1138,459,3,464,143,0,143,3480,827,4307
122031429,..,2038,2038,2593,328,2923,1260,70,1324,1336,17,1354,493,6,494,173,3,174,5846,2467,8311
122031430,..,1281,1281,1542,121,1661,891,18,912,1384,7,1396,554,0,559,178,0,178,4549,1436,5980
122031432,..,182,182,372,12,386,178,5,181,269,0,271,113,0,117,62,0,62,995,204,1196
122031692,..,568,568,787,22,803,455,0,462,682,0,682,268,0,263,94,0,94,2287,592,2880
122031693,..,1029,1029,1438,114,1553,795,16,812,924,15,938,383,0,383,167,4,163,3704,1170,4875
122031694,..,706,706,890,107,995,506,29,532,609,0,613,262,4,268,100,6,112,2366,856,3221
122031695,..,2320,2320,2527,343,2870,1242,68,1309,876,27,903,181,12,193,105,0,104,4929,2765,7696
122031696,..,604,604,1350,46,1397,936,13,947,1556,14,1572,576,0,579,222,0,226,4642,687,5326
