SA2_CODE_2021,M_0_299_DS_DS_Sept_house,M_0_299_DS_DS_sd_row_tce_hs_t,M_0_299_DS_DS_Flat_apart,M_0_299_DS_DS_Other_dwg,M_0_299_DS_ns,M_0_299_Tot,M_300_449_DS_Separate_hse,M_300_449_DS_sd_row_tc_hse_th,M_300_449_DS_Flat_apart,M_300_449_DS_Other_dwg,M_300_449_DS_ns,M_300_449_Tot,M_450_599_DS_Separate_hse,M_450_599_DS_sd_row_tce_hs_th,M_450_599_DS_Flat_apart,M_450_599_DS_Other_dwg,M_450_599_DS_ns,M_450_599_Tot,M_600_799_DS_Separate_hse,M_600_799_DS_sd_row_tc_hs_th,M_600_799_DS_Flat_apart,M_600_799_DS_Other_dwg,M_600_799_DS_ns,M_600_799_Tot,M_800_999_DS_Separate_hse,M_800_999_DS_sd_row_tc_hs_th,M_800_999_DS_Flat_apart,M_800_999_DS_Other_dwg,M_800_999_DS_ns,M_800_999_Tot,M_1000_1399_DS_Separate_hse,M_1000_1399_DS_sd_rw_tc_h_th,M_1000_1399_DS_Flat_apart,M_1000_1399_DS_Other_dwg,M_1000_1399_DS_ns,M_1000_1399_Tot,M_1400_1799_DS_Separate_hse,M_1400_1799_DS_sd_rw_tc_h_th,M_1400_1799_DS_Flat_apart,M_1400_1799_DS_Other_dwg,M_1400_1799_DS_ns,M_1400_1799_Tot,M_1800_2399_DS_Separate_hse,M_1800_2399_DS_sd_rw_tc_h_th,M_1800_2399_DS_Flat_apart,M_1800_2399_DS_Other_dwg,M_1800_2399_DS_ns,M_1800_2399_Tot,M_2400_2999_DS_Separate_hse,M_2400_2999_DS_sd_rw_tc_h_th,M_2400_2999_DS_Flat_apart,M_2400_2999_DS_Other_dwg,M_2400_2999_DS_ns,M_2400_2999_Tot,M_3000_3999_DS_Separate_hse,M_3000_3999_DS_sd_rw_tc_h_th,M_3000_3999_DS_Flt_apart,M_3000_3999_DS_Other_dwg,M_3000_3999_DS_ns,M_3000_3999_Tot,M_4000_over_DS_Separate_hse,M_4000_ov_DS_sd_rw_tce_hs_th,M_4000_over_DS_Flat_apart,M_4000_over_DS_Other_dwg,M_4000_DS_over_ns,M_4000_over_Tot,Mort_Rpmnt_ns_DS_Separat_hs,Mrt_Rpmt_ns_DS_sd_rw_tc_hs_th,Mrt_Rpmt_ns_DS_Flat_apart,Mort_Rpmnt_ns_DS_Other_dwg,Mort_Rpmnt_ns_DS_ns,Mort_Rpmnt_ns_Total,Tot_DS_Separate_hse,Tot_DS_sd_row_tce_hse_thse,Tot_DS_Flat_apartment,Tot_DS_Other_dwg,Tot_DS_ns,Tot_Tot
103021069,46,4,0,0,0,53,23,0,0,0,0,23,33,0,0,0,0,35,50,0,0,0,0,48,62,0,0,0,0,63,129,0,0,0,0,130,70,0,0,0,0,74,60,0,0,0,0,58,15,0,0,0,0,15,10,0,0,0,0,10,15,0,0,0,0,20,37,0,0,0,0,41,561,5,0,6,5,578
103031070,62,7,0,0,0,67,30,0,0,0,0,31,33,4,0,0,0,31,66,3,0,0,0,66,91,5,0,0,0,99,292,6,0,0,0,306,253,5,0,0,0,261,203,0,3,0,0,210,110,0,0,0,0,111,58,0,0,0,0,58,26,0,0,0,0,26,64,3,0,0,0,72,1294,37,6,3,4,1340
103031071,48,0,0,0,0,44,46,0,0,0,0,50,25,0,0,0,0,25,38,0,0,0,0,40,99,0,0,0,0,103,200,5,0,0,0,208,192,7,0,0,0,200,180,0,0,0,0,178,80,0,0,0,0,83,83,0,0,0,0,84,45,0,0,0,0,51,59,0,0,0,0,59,1097,12,0,10,0,1120
103031072,45,9,0,0,0,50,33,0,0,0,0,33,24,0,0,0,0,22,37,4,0,0,0,36,69,6,0,0,0,68,219,12,0,0,0,227,311,12,0,0,0,318,404,6,0,0,0,406,145,0,0,0,0,144,83,4,0,0,0,88,59,0,0,0,0,59,66,3,0,0,0,67,1484,43,0,4,0,1527
103031073,19,0,0,0,0,14,20,0,0,0,0,20,12,0,0,0,0,12,29,0,0,0,0,29,36,0,0,0,0,39,58,0,0,0,0,58,31,0,0,0,0,31,37,0,0,0,0,37,10,0,0,0,0,10,10,0,0,0,0,10,6,0,0,0,0,8,24,0,0,0,0,24,298,0,0,3,0,296
103031074,60,0,0,7,0,62,39,0,0,0,0,37,43,0,0,0,0,43,58,0,0,0,0,58,79,0,0,0,0,79,230,0,0,0,0,228,237,4,0,0,0,242,243,0,0,0,0,249,115,0,0,0,0,116,114,0,0,0,0,111,72,0,0,0,0,74,79,0,0,0,0,83,1377,10,0,4,0,1388
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,50,0,0,0,0,50,15,0,0,0,0,15,19,0,0,0,0,19,36,0,0,0,0,38,68,4,0,0,0,74,200,5,0,0,0,199,165,0,0,0,0,167,156,0,0,0,0,156,69,0,0,0,0,71,68,0,0,0,0,67,45,0,0,0,0,52,45,0,0,0,0,45,942,9,0,4,8,955
103041077,61,6,0,0,0,70,31,0,0,0,0,36,30,0,0,0,0,31,91,10,0,0,0,101,128,11,0,0,0,138,441,29,11,0,0,478,501,12,0,0,0,508,342,4,0,0,0,350,97,0,0,0,0,100,80,0,0,0,0,80,53,0,0,0,0,60,94,0,0,0,0,102,1962,72,18,0,0,2059
103041078,76,3,7,0,0,83,40,5,0,0,0,46,40,7,0,0,0,50,93,0,3,0,0,100,116,4,0,0,0,128,405,14,7,0,0,424,675,16,0,0,0,688,825,0,0,0,0,831,315,0,0,0,0,316,210,0,0,0,0,210,127,0,0,0,0,133,148,4,4,0,0,155,3093,44,21,0,0,3165
103041079,58,4,0,6,0,69,24,0,0,0,0,26,24,0,4,0,0,27,53,0,0,0,0,51,94,0,0,4,0,94,247,0,0,4,0,255,214,0,0,10,0,226,263,3,0,13,0,279,141,0,0,8,0,155,138,0,0,4,0,142,146,0,0,7,0,153,99,0,0,3,0,104,1511,9,0,62,0,1582
104011080,71,0,0,0,0,77,42,0,0,0,0,42,58,5,6,0,0,62,122,3,0,0,0,132,185,7,0,3,0,185,573,14,11,3,0,598,442,10,6,3,0,460,272,6,0,3,0,285,58,0,0,0,0,60,45,0,0,0,0,47,36,0,0,0,0,39,84,0,0,4,0,93,1987,45,24,25,0,2080
104011081,109,0,0,3,0,114,85,0,0,0,0,88,68,0,0,0,0,68,114,0,0,0,0,119,150,0,0,0,0,148,410,0,0,11,0,420,372,0,0,3,0,377,311,0,0,4,0,314,102,0,0,0,0,104,62,0,0,0,0,67,46,0,0,0,0,47,129,0,0,0,0,132,1958,10,4,29,0,2000
104011082,91,9,0,0,0,95,45,0,0,0,0,46,33,3,0,0,0,41,73,10,0,0,0,76,108,8,0,0,0,120,257,25,0,6,0,288,263,15,3,0,0,288,320,15,6,3,0,340,96,4,0,0,0,99,56,4,3,4,0,61,46,0,3,0,0,49,87,17,0,4,0,105,1474,97,26,14,6,1618
104021083,38,0,0,0,0,41,24,0,0,0,0,24,22,3,0,0,0,23,27,0,0,0,0,31,54,0,0,0,0,54,118,0,0,0,0,128,116,0,0,0,0,116,129,0,0,0,0,129,54,0,0,0,0,63,46,0,0,0,0,41,16,0,0,0,0,16,33,4,0,0,0,35,671,7,4,0,3,690
104021084,63,13,7,0,0,79,26,4,0,0,0,28,21,4,3,0,0,27,58,9,3,0,0,69,71,17,20,0,0,98,220,51,32,0,0,309,323,44,20,0,0,385,439,31,20,0,0,488,135,3,3,0,0,144,73,9,3,0,0,79,42,4,0,0,0,42,96,13,5,3,0,118,1566,197,121,5,0,1880
104021085,35,5,6,0,0,52,7,0,3,0,0,12,8,0,4,0,0,17,25,0,3,0,0,32,36,14,15,0,0,58,94,15,37,0,0,152,150,14,19,0,0,186,185,22,17,0,0,225,86,8,0,0,0,93,39,8,5,0,0,53,15,0,0,0,0,15,34,10,8,0,0,52,731,91,122,0,0,946
104021086,24,0,0,0,0,24,18,0,0,0,0,18,8,0,0,0,0,8,25,0,0,0,0,26,28,0,0,0,0,26,83,0,0,0,0,83,101,0,0,0,0,98,109,0,0,0,0,111,56,0,0,0,0,56,45,0,0,0,0,45,20,0,0,0,0,20,37,0,0,0,0,37,550,0,0,9,0,554
104021087,27,0,0,0,0,30,17,0,0,0,0,17,8,0,0,0,0,8,21,0,0,0,0,21,28,0,0,0,0,28,85,0,0,0,0,85,42,0,0,0,0,41,35,0,0,0,0,35,9,0,0,0,0,9,4,0,0,0,0,4,13,0,0,0,0,13,15,0,0,0,0,15,299,5,0,0,0,307
104021088,63,4,0,0,0,71,17,3,0,0,0,21,20,5,0,0,0,23,32,0,0,0,0,34,50,5,7,0,0,57,135,9,0,0,0,145,168,23,4,0,0,189,306,25,5,0,0,333,181,3,0,0,0,192,152,6,0,0,0,156,67,7,0,4,0,80,74,0,0,0,0,73,1246,98,12,4,4,1375
104021089,104,6,4,0,0,117,46,14,3,0,0,58,48,13,0,0,0,61,72,8,4,0,0,83,108,11,6,0,0,125,320,30,16,0,0,372,445,36,10,0,0,496,514,21,7,0,0,535,220,6,0,0,0,228,135,0,4,0,0,138,67,0,0,0,0,70,125,4,6,0,0,134,2201,150,60,6,0,2417
104021090,24,0,0,0,0,25,8,0,0,0,0,10,9,0,0,0,0,9,11,0,0,0,0,14,26,0,0,0,0,29,90,4,0,0,0,87,79,8,3,0,0,93,104,5,0,0,0,110,34,0,0,0,0,35,36,0,0,0,0,35,16,4,0,0,0,20,33,0,0,0,0,33,461,20,4,4,5,492
104021091,74,3,0,0,0,83,44,0,0,0,0,46,22,0,0,0,0,25,60,0,0,5,0,65,63,3,0,0,0,64,203,7,0,5,0,208,257,6,0,0,0,262,420,7,0,0,0,428,158,0,0,0,0,158,73,3,4,0,0,78,41,0,0,0,0,42,99,4,0,0,0,104,1521,35,8,10,0,1573
105011092,26,0,0,0,0,26,16,0,0,0,0,16,13,0,0,0,0,13,28,0,0,0,0,28,24,0,0,0,0,24,30,0,0,0,0,30,28,0,0,0,0,26,6,0,0,0,0,6,3,0,0,0,0,3,4,0,0,0,0,4,9,0,0,0,0,6,16,0,0,0,0,17,205,0,0,0,4,212
105011093,27,0,0,0,0,27,18,0,0,0,0,18,24,0,0,0,0,24,36,0,0,0,0,39,51,0,0,0,0,51,82,0,0,0,0,83,48,0,0,0,0,52,41,0,4,0,3,46,5,0,0,0,0,5,11,0,0,0,0,11,14,0,0,0,0,12,23,0,0,0,0,22,376,0,0,5,3,383
105011094,51,0,0,0,0,49,20,0,0,0,0,26,22,0,0,0,0,22,31,0,0,0,0,31,26,0,0,0,0,25,60,0,0,0,0,60,22,0,0,0,0,24,21,0,0,0,0,18,7,0,0,0,0,7,3,0,0,0,0,3,22,0,0,0,0,22,26,0,0,0,0,22,307,4,0,0,0,309
105011095,26,0,0,0,0,32,19,0,0,0,0,18,18,0,0,0,0,18,47,0,0,0,0,47,51,0,0,0,0,54,80,0,0,0,0,85,48,0,0,0,0,48,38,0,0,0,3,38,14,0,0,0,0,14,9,0,0,0,0,9,11,0,0,0,0,15,31,0,0,0,0,31,393,4,0,0,8,402
105011096,48,0,0,0,0,48,17,0,0,0,0,19,14,0,0,3,0,17,21,0,0,0,0,26,18,0,0,0,0,26,35,0,0,3,0,40,9,0,0,0,0,10,13,0,0,0,0,15,4,0,0,0,0,4,7,0,0,0,0,11,13,0,0,0,0,18,21,0,0,0,0,20,233,0,0,15,3,259
105021097,138,0,0,0,0,138,179,6,0,0,0,180,174,0,0,0,0,178,331,0,0,0,0,335,322,3,0,0,0,324,475,0,0,0,0,473,225,0,0,0,0,227,110,0,0,0,0,110,38,0,0,0,0,38,25,0,0,0,0,22,23,0,0,0,0,23,143,0,0,0,0,143,2179,8,0,0,4,2195
105021098,21,0,0,0,0,22,4,0,0,0,0,4,9,0,0,0,0,9,4,0,0,0,0,4,4,0,0,0,0,4,4,0,0,0,0,6,3,0,0,0,0,3,6,0,0,0,0,6,4,0,0,0,0,4,4,0,0,0,0,4,11,0,0,0,3,8,14,0,0,0,0,13,76,0,0,0,8,81
105031099,76,0,0,0,0,76,55,0,0,0,0,61,55,0,0,0,0,54,75,0,0,0,0,78,71,0,0,0,0,74,119,0,0,0,0,119,59,0,0,0,0,64,33,0,0,0,3,38,20,0,0,0,0,20,17,0,0,0,0,17,25,0,0,0,0,26,48,0,0,0,0,51,662,0,0,0,9,678
105031100,37,0,0,0,0,39,15,0,0,0,0,14,15,0,0,0,0,15,30,7,0,0,0,34,72,11,0,0,0,85,274,14,0,0,0,294,273,0,0,0,0,273,236,7,0,0,0,241,91,0,0,0,0,92,59,0,0,0,0,59,35,0,0,0,0,35,70,5,0,0,0,76,1204,40,0,0,0,1252
105031101,61,0,0,0,0,62,33,0,0,0,0,32,30,0,0,0,0,34,68,0,0,0,0,67,119,3,3,0,0,128,486,20,8,0,0,505,612,14,4,0,0,632,463,4,0,0,3,467,149,3,0,0,0,152,86,0,0,0,0,88,58,0,0,0,0,61,135,7,0,0,0,138,2290,53,17,0,3,2372
105031102,23,0,0,0,0,26,13,4,0,0,0,21,26,0,0,0,0,28,56,0,0,0,0,62,102,0,8,0,0,104,267,0,0,0,0,266,255,0,0,0,0,259,275,0,0,0,0,274,81,0,0,0,0,81,44,0,0,0,0,44,25,0,0,0,0,27,88,0,0,0,0,87,1261,9,10,0,0,1280
105031103,54,0,0,0,0,52,17,0,0,0,0,17,8,0,0,0,0,8,24,3,0,0,0,31,48,0,0,0,0,52,128,0,0,0,0,130,136,5,0,0,0,136,165,3,0,0,0,164,95,0,0,0,0,94,57,0,0,0,0,57,41,0,0,0,0,41,54,0,0,0,0,54,822,8,0,0,0,832
105031104,66,0,0,0,0,66,17,0,0,0,0,17,18,4,0,0,0,26,34,0,0,0,0,34,36,0,0,0,0,36,68,0,0,0,0,68,54,0,0,0,0,54,31,0,0,0,0,31,8,0,0,0,0,8,12,0,0,0,0,12,21,0,0,0,0,21,31,0,0,0,0,31,404,4,0,0,0,407
105031105,55,0,0,0,0,55,19,0,0,0,0,25,14,0,0,0,0,14,53,0,0,0,0,53,82,0,0,0,0,79,134,0,0,0,0,134,96,0,0,0,0,94,75,0,0,0,0,75,27,0,0,0,0,30,17,0,0,0,0,17,24,0,0,0,0,22,41,0,0,0,0,41,638,0,0,0,0,648
105031106,53,0,0,0,0,53,30,0,0,6,0,40,34,0,0,0,0,35,92,0,0,0,0,96,113,0,0,0,0,117,154,0,0,0,0,159,105,0,0,0,0,111,92,0,0,0,0,92,34,0,0,0,0,35,30,0,0,0,0,30,27,0,0,0,0,27,49,0,0,0,0,53,820,6,0,6,8,834
106011107,62,3,0,0,0,61,23,0,0,0,0,23,22,0,0,0,0,22,53,0,0,0,0,54,69,0,0,0,0,72,250,12,0,0,0,260,372,12,0,0,0,387,545,9,0,0,0,555,244,0,0,0,0,247,214,0,0,0,0,219,122,0,0,0,0,118,114,3,0,0,0,117,2073,43,4,0,6,2128
106011108,84,9,0,0,0,95,51,3,0,0,0,58,46,0,0,0,0,46,85,7,0,0,0,91,163,9,0,0,0,164,556,17,5,0,0,578,626,17,0,0,0,647,453,3,0,0,0,455,124,0,0,0,0,124,107,0,0,0,0,111,43,0,0,0,0,43,146,6,0,4,0,159,2487,74,8,6,3,2575
106011109,56,0,0,0,0,56,26,0,0,0,0,26,23,0,0,0,0,23,38,0,0,0,0,43,71,0,0,0,0,71,200,0,0,0,0,200,240,0,0,0,0,244,284,0,0,0,0,288,159,0,0,0,0,162,150,0,0,0,0,152,88,0,0,0,0,88,85,0,0,0,0,85,1422,5,0,0,6,1432
106011110,52,0,0,0,0,57,32,0,0,0,0,32,19,0,0,0,0,19,38,0,0,0,0,37,68,0,0,0,0,70,205,0,0,0,0,205,212,0,0,0,0,214,256,0,0,0,0,255,183,0,0,0,0,183,152,0,0,0,0,150,73,0,0,0,0,73,90,0,0,0,0,90,1378,6,0,3,3,1393
106011111,99,0,0,0,0,104,45,3,0,0,0,50,50,0,0,0,0,52,98,0,0,0,0,101,160,11,0,0,0,173,552,26,6,0,0,582,669,6,0,0,0,681,620,3,0,0,0,628,209,0,0,0,0,213,142,0,0,0,0,142,59,0,0,0,0,59,162,4,0,0,0,166,2863,68,10,0,3,2946
106011112,79,0,0,0,0,85,21,0,3,0,0,29,29,3,0,0,0,28,46,8,0,0,0,56,77,13,4,0,0,97,303,24,3,0,0,329,507,24,5,0,0,534,603,15,3,0,0,622,235,4,0,0,0,244,161,6,4,0,0,165,73,0,0,0,0,73,123,9,0,0,0,132,2267,105,20,0,0,2396
106011113,21,0,0,0,0,23,12,0,0,0,0,11,7,0,0,0,0,7,10,0,0,0,0,10,23,0,0,0,3,28,68,0,0,0,0,68,82,0,0,0,0,91,138,0,0,0,0,136,98,0,0,0,0,98,106,0,0,0,0,106,52,0,0,0,0,52,40,0,0,0,0,41,668,0,0,0,3,678
106021114,34,0,0,0,0,36,15,4,0,0,0,22,15,0,0,0,0,15,30,4,0,0,0,33,43,0,0,0,0,48,130,4,0,3,0,140,226,13,0,0,0,237,361,8,0,4,5,372,109,3,0,0,0,113,90,0,0,0,0,92,50,0,0,0,0,50,59,5,0,0,0,59,1158,33,4,8,4,1206
106021116,68,0,0,0,0,66,21,0,0,0,0,21,18,0,0,0,0,18,27,0,0,0,0,27,23,0,0,0,0,23,129,0,0,0,0,131,189,4,0,0,0,195,376,3,0,0,0,382,222,0,0,0,0,222,168,0,0,0,0,168,80,0,0,0,0,80,63,0,0,0,0,67,1373,18,0,0,0,1390
106021614,100,8,0,0,0,105,40,5,0,0,0,44,32,6,0,0,0,34,47,4,3,0,0,54,81,12,0,0,0,87,319,27,4,0,0,349,467,34,8,0,0,506,589,13,0,0,0,600,220,3,0,0,0,228,141,0,0,0,0,144,69,3,0,0,0,73,100,4,0,0,0,111,2208,115,18,0,0,2338
106021615,68,0,0,0,0,74,27,0,0,0,0,33,28,3,0,0,0,34,51,0,0,0,0,45,81,4,0,0,0,89,281,19,0,0,0,299,499,19,0,0,0,516,686,9,0,0,0,696,279,6,0,0,0,279,175,0,0,0,0,172,101,0,0,0,0,101,125,4,0,0,0,127,2403,64,0,0,0,2471
106021616,35,0,0,0,0,35,10,0,0,0,0,10,21,0,0,0,0,23,25,3,0,0,0,31,56,3,0,0,0,61,219,3,3,0,0,228,297,3,0,0,0,302,273,3,0,0,0,284,65,4,0,0,0,65,37,0,0,0,0,37,30,0,0,0,0,30,64,0,0,0,0,64,1128,18,3,0,4,1154
106021617,38,3,0,0,0,42,12,4,0,0,0,14,21,0,0,0,0,23,35,7,0,0,0,42,40,6,0,0,0,45,180,28,0,0,0,207,291,17,4,0,0,311,339,12,0,0,0,352,110,0,0,0,0,109,82,0,0,0,0,80,34,0,0,0,0,34,67,4,0,0,0,70,1246,73,11,0,0,1323
106021618,70,0,0,0,0,70,30,0,0,0,0,30,20,0,0,0,0,20,41,0,0,0,0,47,56,0,0,0,0,61,244,8,0,0,0,259,388,11,0,0,0,400,711,12,0,0,0,722,395,0,0,0,0,395,208,0,0,0,0,208,86,0,0,0,0,81,127,0,0,0,0,128,2376,38,6,0,5,2426
106031119,31,0,0,0,0,32,3,0,0,0,0,9,13,5,0,0,0,16,26,0,0,0,0,26,32,4,0,0,0,39,83,10,0,0,0,90,92,23,0,0,0,112,155,15,3,0,0,176,84,0,0,0,0,86,54,0,0,0,0,55,31,0,0,0,0,33,36,6,0,0,0,38,636,69,3,3,0,711
106031120,44,0,0,0,0,48,26,0,0,0,0,26,16,0,0,0,0,18,32,0,0,0,0,32,50,4,0,0,0,52,123,6,0,0,0,129,166,3,0,0,0,175,149,8,0,0,0,157,55,0,0,0,0,55,30,0,0,0,0,30,15,0,0,0,0,12,56,0,0,0,0,54,757,30,0,3,0,790
106031121,115,25,3,0,0,140,31,4,4,0,0,48,25,17,0,0,0,47,49,14,13,0,0,79,60,22,5,0,0,85,186,55,13,0,0,261,217,60,12,0,0,294,380,91,14,6,0,484,213,23,3,0,0,245,172,11,5,0,0,187,109,7,0,0,0,123,99,25,5,0,0,129,1665,365,81,3,9,2127
106031122,52,6,0,0,0,57,30,6,0,0,0,36,24,6,0,0,0,33,69,3,0,0,0,82,80,12,0,0,0,98,333,51,0,0,0,384,421,14,0,0,0,432,324,11,0,0,0,343,82,0,0,0,0,89,40,0,0,0,0,40,23,0,0,0,0,31,78,0,0,0,0,84,1562,112,5,3,0,1687
106031123,39,0,0,0,0,39,14,0,3,0,0,15,14,0,0,0,0,14,21,0,0,0,0,21,28,0,0,0,0,28,106,0,0,0,0,106,115,0,0,0,0,115,177,0,0,0,0,181,121,0,0,0,0,121,128,0,0,0,0,128,65,0,0,0,0,65,79,0,0,0,0,77,895,3,4,0,0,907
106031124,43,0,0,0,0,46,16,0,0,0,0,19,9,0,0,0,0,9,11,0,0,0,0,12,20,0,0,0,0,15,56,5,0,0,0,62,63,3,0,0,0,67,87,4,0,0,0,91,41,0,0,0,0,43,25,6,0,0,0,27,12,0,0,0,0,12,29,0,0,0,0,33,417,22,7,0,0,443
106031125,82,0,0,0,0,78,40,0,0,0,0,40,27,0,0,0,0,28,75,0,0,0,0,78,90,5,0,0,0,91,279,5,0,0,0,285,338,5,0,0,0,346,517,0,0,0,0,525,276,0,0,0,0,276,205,0,0,0,0,205,74,0,0,0,0,74,115,0,0,0,0,117,2125,15,3,0,0,2139
106041126,45,4,0,0,0,51,27,0,0,0,0,27,28,0,0,0,0,29,71,4,0,0,0,79,95,3,0,0,0,95,312,7,0,0,0,325,353,3,0,0,0,360,254,0,0,0,0,255,72,0,0,0,0,77,63,0,0,0,0,63,38,0,0,0,0,38,90,0,0,0,0,90,1456,32,3,0,0,1492
106041127,14,0,0,0,0,14,6,0,0,0,0,7,6,0,0,0,0,6,18,0,0,0,0,18,20,0,0,0,0,20,78,3,3,0,0,82,84,3,0,0,0,90,106,0,0,0,0,106,65,0,0,0,0,65,37,0,0,0,0,36,23,0,0,0,0,23,28,0,0,0,0,28,485,4,6,4,0,501
106041128,30,0,0,0,0,38,12,0,0,0,0,12,11,0,0,0,0,11,17,0,0,0,0,17,43,8,0,0,0,41,150,6,0,0,0,156,175,3,0,0,0,179,161,4,0,0,0,168,62,0,0,0,0,62,52,0,0,0,0,52,26,0,0,0,0,26,39,5,0,0,0,39,783,22,3,0,0,801
106041129,58,0,0,0,0,62,30,0,0,0,0,30,24,0,0,0,0,24,46,0,0,0,0,48,67,0,0,0,0,71,181,0,0,0,0,181,168,0,0,0,0,168,148,0,0,0,0,149,65,0,0,0,0,65,54,0,0,0,0,55,54,0,0,0,0,52,52,0,0,0,0,53,946,4,0,0,0,957
107011131,111,14,0,0,0,125,55,3,0,0,0,63,39,5,0,0,0,40,84,11,0,0,0,97,110,8,5,0,0,124,361,28,6,0,0,396,540,50,9,0,0,599,818,80,4,0,0,908,424,24,0,0,0,449,243,11,0,0,0,247,120,6,0,0,0,131,132,9,0,0,0,143,3039,245,31,0,0,3321
107011132,48,3,0,0,0,45,27,0,0,0,0,24,23,0,0,0,0,24,38,4,0,0,0,38,64,0,0,0,0,69,163,7,0,0,0,174,240,10,0,0,0,253,541,21,0,0,0,566,414,3,0,0,0,417,324,5,0,0,0,330,110,0,0,0,0,109,101,9,0,0,0,107,2087,77,0,0,0,2160
107011133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107011134,82,3,0,0,0,85,33,0,0,0,0,40,27,3,0,0,0,33,45,4,0,0,0,48,64,0,0,0,0,70,172,3,0,0,0,183,249,10,3,0,0,261,446,18,4,4,0,467,321,0,3,0,0,330,248,3,0,0,0,252,121,0,0,0,0,122,81,3,3,0,0,82,1900,60,15,5,0,1980
107011545,48,4,6,0,0,57,33,0,3,0,0,37,21,0,0,0,0,23,36,5,3,0,0,44,59,0,0,0,0,61,183,4,6,0,0,191,244,10,9,0,0,268,336,17,9,0,0,360,151,5,0,0,0,155,83,9,0,0,0,94,44,0,0,0,0,47,100,0,6,0,0,115,1343,55,47,0,0,1439
107011546,37,0,4,0,0,39,9,0,3,0,0,15,5,3,0,0,0,9,20,3,0,0,0,25,24,0,5,0,0,32,97,11,12,0,0,119,112,6,6,0,0,132,180,7,5,0,0,194,77,8,0,0,0,89,57,3,0,0,0,61,34,3,0,0,0,40,42,0,3,0,0,44,703,41,42,0,0,792
107011547,19,0,0,0,0,19,8,0,0,0,0,8,9,0,0,0,0,10,31,0,0,0,0,32,22,0,0,0,0,24,46,7,0,0,0,53,29,0,0,0,0,31,90,0,4,0,0,90,45,0,0,0,0,50,37,0,0,0,0,43,23,0,0,0,0,30,33,4,0,0,0,30,394,23,7,0,0,429
107021135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
107031136,80,7,0,0,0,84,37,6,0,0,0,45,45,4,0,0,0,47,63,0,0,0,0,68,59,9,0,0,0,68,256,12,0,0,0,275,371,45,3,0,0,418,876,102,8,0,4,985,651,36,0,0,0,681,359,12,0,0,0,375,117,5,0,0,0,118,179,12,0,0,0,187,3078,257,12,0,4,3347
107031137,31,10,0,0,0,36,12,8,0,0,0,15,9,0,0,0,0,8,25,6,0,0,0,30,43,3,0,0,0,47,104,23,0,0,0,126,136,27,5,0,0,168,249,29,0,0,0,279,94,8,0,0,0,101,54,4,0,0,0,61,15,3,0,0,0,15,46,4,0,0,0,53,811,125,5,0,0,940
107031138,56,10,7,0,0,69,11,0,7,0,0,15,6,4,0,0,0,13,14,6,0,0,0,23,16,3,0,0,0,23,46,15,5,0,0,67,65,35,3,0,0,107,132,46,10,0,0,194,114,28,6,0,0,150,117,25,3,0,0,147,81,9,3,0,0,96,28,9,6,0,0,49,687,199,49,0,0,942
107031139,29,0,0,0,0,29,11,0,0,0,0,11,3,0,0,0,0,3,18,3,0,0,0,21,17,0,0,0,0,17,70,4,0,0,0,78,70,6,0,0,0,72,145,8,0,0,0,155,124,0,0,0,0,133,140,0,0,0,0,148,70,0,0,0,0,71,51,0,0,0,0,55,753,31,10,0,0,794
107031140,43,5,0,0,0,49,18,4,0,0,0,16,7,0,0,0,0,7,14,0,0,0,0,14,30,0,0,0,0,34,76,4,0,0,0,79,74,11,0,0,0,83,165,9,4,0,0,176,106,11,0,0,0,120,131,4,0,0,0,135,114,0,0,0,0,113,42,6,0,0,0,49,813,51,10,4,0,874
107031141,101,9,6,0,0,109,28,0,0,0,0,32,28,0,0,0,0,34,50,6,0,0,0,54,55,13,0,0,0,74,173,21,6,0,0,205,227,40,8,0,0,273,506,85,6,0,0,599,358,62,0,0,0,426,377,27,6,0,0,408,230,11,5,0,0,249,132,17,0,0,0,152,2266,303,44,0,5,2619
107031142,42,4,0,0,0,55,18,4,0,0,0,24,12,5,0,0,0,12,26,7,0,0,0,33,40,12,0,0,0,52,116,22,8,0,0,148,144,31,7,0,0,185,235,45,11,0,0,288,131,12,0,0,0,149,114,0,0,0,0,121,56,0,0,0,0,59,73,4,3,0,0,77,1013,147,30,0,0,1196
