SA2_CODE_2021,M_Current_ADF_Regular_15_24,M_Current_ADF_Regular_25_34,M_Current_ADF_Regular_35_44,M_Current_ADF_Regular_45_54,M_Current_ADF_Regular_55_64,M_Current_ADF_Regular_65_74,M_Current_ADF_Regular_75_84,M_Current_ADF_Regular_85_ov,M_Current_ADF_Regular_Tot,M_Current_ADF_Reserves_15_24,M_Current_ADF_Reserves_25_34,M_Current_ADF_Reserves_35_44,M_Current_ADF_Reserves_45_54,M_Current_ADF_Reserves_55_64,M_Current_ADF_Reserves_65_74,M_Current_ADF_Reserves_75_84,M_Current_ADF_Reserves_85_ov,M_Current_ADF_Reserves_Tot,M_Prev_ADF_Ncs_15_24,M_Prev_ADF_Ncs_25_34,M_Prev_ADF_Ncs_35_44,M_Prev_ADF_Ncs_45_54,M_Prev_ADF_Ncs_55_64,M_Prev_ADF_Ncs_65_74,M_Prev_ADF_Ncs_75_84,M_Prev_ADF_Ncs_85_ov,M_Prev_ADF_Ncs_Tot,M_Tot_ADF_ev_ser_15_24,M_Tot_ADF_ev_ser_25_34,M_Tot_ADF_ev_ser_35_44,M_Tot_ADF_ev_ser_45_54,M_Tot_ADF_ev_ser_55_64,M_Tot_ADF_ev_ser_65_74,M_Tot_ADF_ev_ser_75_84,M_Tot_ADF_ev_ser_85_ov,M_Tot_ADF_ev_ser_Tot,M_never_served_15_24,M_never_served_25_34,M_never_served_35_44,M_never_served_45_54,M_never_served_55_64,M_never_served_65_74,M_never_served_75_84,M_never_served_85_ov,M_never_served_Tot,M_NS_15_24,M_NS_25_34,M_NS_35_44,M_NS_45_54,M_NS_55_64,M_NS_65_74,M_NS_75_84,M_NS_85_ov,M_NS_Tot,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85_ov,M_Tot_Tot,F_Current_ADF_Regular_15_24,F_Current_ADF_Regular_25_34,F_Current_ADF_Regular_35_44,F_Current_ADF_Regular_45_54,F_Current_ADF_Regular_55_64,F_Current_ADF_Regular_65_74,F_Current_ADF_Regular_75_84,F_Current_ADF_Regular_85_ov,F_Current_ADF_Regular_Tot,F_Current_ADF_Reserves_15_24,F_Current_ADF_Reserves_25_34,F_Current_ADF_Reserves_35_44,F_Current_ADF_Reserves_45_54,F_Current_ADF_Reserves_55_64,F_Current_ADF_Reserves_65_74,F_Current_ADF_Reserves_75_84,F_Current_ADF_Reserves_85_ov,F_Current_ADF_Reserves_Tot,F_Prev_ADF_Ncs_15_24,F_Prev_ADF_Ncs_25_34,F_Prev_ADF_Ncs_35_44,F_Prev_ADF_Ncs_45_54,F_Prev_ADF_Ncs_55_64,F_Prev_ADF_Ncs_65_74,F_Prev_ADF_Ncs_75_84,F_Prev_ADF_Ncs_85_ov,F_Prev_ADF_Ncs_Tot,F_Tot_ADF_ev_ser_15_24,F_Tot_ADF_ev_ser_25_34,F_Tot_ADF_ev_ser_35_44,F_Tot_ADF_ev_ser_45_54,F_Tot_ADF_ev_ser_55_64,F_Tot_ADF_ev_ser_65_74,F_Tot_ADF_ev_ser_75_84,F_Tot_ADF_ev_ser_85_ov,F_Tot_ADF_ev_ser_Tot,F_never_served_15_24,F_never_served_25_34,F_never_served_35_44,F_never_served_45_54,F_never_served_55_64,F_never_served_65_74,F_never_served_75_84,F_never_served_85_ov,F_never_served_Tot,F_NS_15_24,F_NS_25_34,F_NS_35_44,F_NS_45_54,F_NS_55_64,F_NS_65_74,F_NS_75_84,F_NS_85_ov,F_NS_Tot,F_Tot_15_24,F_Tot_25_34,F_Tot_35_44,F_Tot_45_54,F_Tot_55_64,F_Tot_65_74,F_Tot_75_84,F_Tot_85_ov,F_Tot_Tot,P_Current_ADF_Regular_15_24,P_Current_ADF_Regular_25_34,P_Current_ADF_Regular_35_44,P_Current_ADF_Regular_45_54,P_Current_ADF_Regular_55_64,P_Current_ADF_Regular_65_74,P_Current_ADF_Regular_75_84,P_Current_ADF_Regular_85_ov,P_Current_ADF_Regular_Tot,P_Current_ADF_Reserves_15_24,P_Current_ADF_Reserves_25_34,P_Current_ADF_Reserves_35_44,P_Current_ADF_Reserves_45_54,P_Current_ADF_Reserves_55_64,P_Current_ADF_Reserves_65_74,P_Current_ADF_Reserves_75_84,P_Current_ADF_Reserves_85_ov,P_Current_ADF_Reserves_Tot,P_Prev_ADF_Ncs_15_24,P_Prev_ADF_Ncs_25_34,P_Prev_ADF_Ncs_35_44,P_Prev_ADF_Ncs_45_54,P_Prev_ADF_Ncs_55_64,P_Prev_ADF_Ncs_65_74,P_Prev_ADF_Ncs_75_84,P_Prev_ADF_Ncs_85_ov,P_Prev_ADF_Ncs_Tot,P_Tot_ADF_ev_ser_15_24,P_Tot_ADF_ev_ser_25_34,P_Tot_ADF_ev_ser_35_44,P_Tot_ADF_ev_ser_45_54,P_Tot_ADF_ev_ser_55_64,P_Tot_ADF_ev_ser_65_74,P_Tot_ADF_ev_ser_75_84,P_Tot_ADF_ev_ser_85_ov,P_Tot_ADF_ev_ser_Tot,P_never_served_15_24,P_never_served_25_34,P_never_served_35_44,P_never_served_45_54,P_never_served_55_64,P_never_served_65_74,P_never_served_75_84,P_never_served_85_ov,P_never_served_Tot,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_ov,P_NS_Tot,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_ov,P_Tot_Tot
101041027,0,0,0,5,3,0,0,0,5,0,0,0,0,0,0,0,0,0,0,8,13,20,54,109,72,40,314,0,8,13,27,57,109,72,40,319,320,291,330,396,701,935,437,100,3517,39,30,27,35,64,76,42,21,339,358,332,368,455,821,1127,548,161,4168,0,0,0,5,4,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,4,7,8,16,3,3,47,0,3,4,13,13,16,3,3,55,233,324,380,502,867,1042,466,230,4048,28,37,40,41,46,77,37,50,362,266,364,425,553,929,1136,503,284,4459,0,0,0,5,6,0,0,0,6,0,0,0,0,0,0,0,0,3,0,9,16,32,63,127,77,43,364,0,8,16,31,68,127,77,43,373,554,617,708,901,1569,1980,895,328,7556,74,71,70,75,112,152,81,74,700,624,691,792,1006,1748,2262,1058,444,8634
101051539,0,4,3,0,3,0,0,0,16,3,8,3,8,9,0,0,0,22,3,40,39,72,114,118,112,72,578,4,52,48,77,121,118,112,72,613,1315,1428,1228,1181,1287,1069,609,167,8276,143,269,176,175,103,78,43,22,1012,1463,1746,1456,1436,1508,1264,756,261,9895,0,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,4,0,3,12,9,26,22,10,6,89,0,11,14,9,34,22,10,6,97,1171,1544,1330,1388,1432,1364,870,426,9517,78,99,86,68,63,77,59,35,558,1248,1650,1432,1467,1527,1460,933,470,10178,3,5,3,0,3,0,0,0,16,3,7,10,10,9,0,0,0,30,3,43,53,84,143,140,116,78,667,9,57,58,91,151,140,116,78,709,2482,2968,2559,2568,2719,2428,1477,594,17791,217,363,262,245,162,156,99,59,1573,2708,3394,2882,2907,3036,2721,1688,733,20071
101051540,0,0,3,0,0,0,0,0,4,0,0,3,0,8,0,0,0,6,6,9,19,47,81,97,67,34,356,6,13,25,46,87,97,67,34,367,639,548,595,824,1066,876,397,94,5028,74,48,56,71,115,84,54,21,519,710,610,680,942,1261,1056,509,145,5915,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,5,0,0,11,8,10,6,5,0,30,0,0,12,6,10,6,5,0,38,591,548,676,867,1058,855,387,131,5117,57,51,70,61,87,85,46,24,490,645,600,756,940,1160,938,432,158,5643,0,0,3,0,0,0,0,0,4,0,0,3,3,8,0,0,0,17,6,11,27,49,91,101,64,35,387,6,13,42,57,95,101,64,35,402,1223,1096,1270,1690,2124,1733,780,225,10145,124,105,128,130,205,170,102,45,1005,1357,1207,1434,1877,2423,1996,948,299,11558
101061541,0,0,7,6,7,0,0,0,20,0,4,4,4,0,0,0,0,12,3,14,19,41,38,56,24,16,208,3,22,31,45,43,56,24,16,241,355,312,350,334,356,280,156,52,2200,21,27,15,28,14,18,21,17,161,381,356,400,402,416,356,198,89,2594,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,0,3,0,4,7,0,4,7,0,4,31,0,3,11,6,6,7,0,4,44,308,373,416,447,384,379,230,142,2673,21,12,15,11,11,20,25,25,142,332,389,437,471,405,407,254,166,2860,0,0,6,11,7,0,0,0,21,0,4,5,7,0,0,0,0,17,3,16,27,44,44,61,24,22,239,3,25,41,52,47,61,24,22,279,668,684,762,782,743,661,383,191,4872,37,37,31,37,28,42,40,33,301,711,746,841,871,820,767,452,252,5451
101061542,0,7,21,18,6,0,0,0,56,3,3,11,18,19,0,0,0,52,5,24,36,101,91,95,41,19,403,6,33,68,131,118,95,41,19,507,670,452,604,886,771,562,269,33,4250,35,32,31,51,45,47,33,6,282,711,517,709,1074,939,702,338,58,5041,0,5,10,5,3,0,0,0,20,0,0,10,11,5,0,0,0,20,0,10,27,30,35,10,0,0,117,0,14,39,46,39,10,0,0,154,655,508,800,1004,781,619,261,63,4681,34,39,44,44,47,48,29,4,288,691,553,887,1090,865,677,290,72,5127,4,10,35,19,9,0,0,0,74,3,4,20,25,26,0,0,0,67,5,34,62,130,125,106,41,22,517,7,42,106,177,159,106,41,22,660,1321,962,1402,1890,1556,1179,531,97,8939,65,70,85,97,96,92,59,9,572,1400,1068,1595,2162,1805,1374,631,135,10172
101061543,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,5,6,15,32,64,53,31,209,0,5,6,12,30,64,53,31,209,571,511,521,532,587,528,295,81,3623,39,48,44,55,58,45,33,13,334,608,567,570,600,674,640,381,128,4165,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,0,15,0,0,31,0,4,4,7,0,15,0,0,26,585,559,622,581,669,643,407,185,4250,47,45,43,40,46,46,41,32,331,638,600,665,632,714,694,444,224,4611,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,7,0,8,10,20,32,75,51,35,238,0,10,12,28,33,75,51,35,241,1160,1068,1139,1113,1262,1164,699,264,7870,91,93,80,96,100,89,76,46,665,1246,1170,1236,1229,1390,1334,829,344,8779
101061544,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,10,15,32,46,35,22,158,0,3,10,15,36,46,35,22,164,306,315,291,414,544,502,276,54,2703,39,34,28,50,73,47,38,5,313,348,348,329,475,648,594,346,78,3181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,0,0,22,0,0,0,3,7,8,0,0,25,321,355,322,454,546,530,259,83,2859,23,34,37,42,60,55,33,9,295,346,389,355,503,610,590,294,89,3174,0,0,0,0,3,0,0,0,6,0,0,0,0,0,0,0,0,0,0,3,7,17,39,53,39,22,182,0,3,7,18,45,53,39,22,189,627,667,616,870,1086,1032,535,132,5566,69,67,65,89,131,96,71,15,604,692,738,689,978,1262,1188,643,171,6360
102011028,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,4,3,0,12,20,21,30,31,5,115,4,0,12,24,20,30,31,5,123,471,218,404,522,517,390,165,29,2719,17,4,17,16,17,9,0,3,94,488,231,438,561,548,433,193,38,2935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,4,0,0,0,13,0,0,4,9,4,0,0,0,14,436,269,480,591,531,413,179,40,2943,12,6,20,9,10,9,10,4,91,449,281,504,613,548,429,184,46,3048,0,0,0,6,0,0,0,0,6,0,0,0,5,0,0,0,0,4,3,0,13,23,24,32,33,6,132,4,0,13,25,25,32,33,6,138,912,490,883,1116,1048,810,334,66,5663,23,15,42,34,29,22,13,4,179,935,514,941,1178,1099,860,382,81,5981
102011029,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,5,7,5,18,32,68,72,27,230,0,14,5,20,38,68,72,27,242,534,352,526,692,725,768,406,64,4073,24,17,21,28,26,32,21,9,182,565,375,554,735,789,874,499,108,4493,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,11,4,0,25,0,0,0,3,5,11,4,0,25,469,361,598,731,873,905,422,140,4493,20,9,21,26,25,34,36,11,182,482,372,619,760,905,949,462,158,4700,0,3,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,5,5,8,6,21,39,77,73,32,258,0,12,6,19,40,77,73,32,269,999,710,1126,1421,1596,1673,827,209,8563,42,24,48,52,52,69,57,17,359,1048,745,1176,1497,1697,1821,958,260,9199
102011030,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,5,3,15,14,27,9,7,85,0,4,3,15,14,27,9,7,85,232,182,246,347,386,275,137,32,1845,20,21,20,36,33,31,16,4,183,253,212,268,396,431,333,168,45,2111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,8,271,186,236,332,350,248,127,29,1775,26,22,16,24,29,23,15,3,164,296,207,255,359,382,275,148,27,1946,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,8,14,15,27,9,7,94,0,6,8,14,20,27,9,7,93,503,372,484,679,739,521,266,64,3618,51,41,37,66,62,55,36,3,344,551,422,525,758,818,601,314,79,4061
102011031,0,0,0,4,0,0,0,0,0,0,7,0,5,0,0,0,0,9,5,11,11,22,37,74,90,71,317,5,14,13,28,37,74,90,71,330,752,470,690,779,768,742,592,159,4940,23,21,22,45,36,51,101,131,425,779,498,726,848,838,867,780,361,5692,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,3,7,8,5,8,31,0,3,0,7,7,8,5,8,34,703,537,751,866,975,1050,837,352,6072,17,24,32,27,28,77,148,288,636,718,560,782,894,1004,1136,991,652,6742,0,0,0,4,0,0,0,0,4,0,7,0,5,0,0,0,0,9,5,12,9,27,43,81,92,77,345,3,16,14,36,43,81,92,77,357,1455,1004,1434,1639,1743,1792,1434,507,11013,41,45,57,66,64,129,239,421,1062,1501,1059,1508,1740,1841,2000,1770,1008,12434
102011032,0,4,0,6,5,0,0,0,10,0,6,6,0,0,0,0,0,16,5,23,37,39,61,71,64,51,350,4,31,40,45,63,71,64,51,376,1145,1626,1312,1130,1110,872,430,110,7730,73,107,83,72,79,62,20,16,520,1224,1772,1440,1243,1255,1010,517,177,8628,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,4,5,3,9,18,11,10,11,13,74,8,5,9,20,13,10,11,13,79,1222,1675,1310,1227,1316,1065,599,311,8721,64,98,76,76,77,56,44,51,541,1293,1778,1399,1322,1400,1129,650,369,9339,0,6,0,3,5,0,0,0,17,0,6,6,0,3,0,0,0,17,4,26,44,57,71,83,72,58,421,8,36,49,58,82,83,72,58,453,2367,3299,2621,2358,2425,1939,1029,420,16457,136,210,162,147,151,121,64,70,1055,2519,3544,2836,2564,2658,2140,1160,551,17965
102011033,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,6,0,5,3,14,28,7,19,6,93,5,9,5,18,28,7,19,6,107,460,361,434,447,353,192,65,26,2330,16,17,16,18,11,4,6,0,95,476,388,454,480,401,211,84,33,2530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,8,433,356,472,470,393,197,99,31,2454,10,6,20,16,12,3,11,6,78,440,365,486,490,409,205,105,38,2539,0,0,0,0,0,0,0,0,4,0,3,5,0,0,0,0,0,6,0,5,3,16,34,14,20,6,106,5,9,7,18,34,14,20,6,112,892,720,902,913,743,391,157,57,4781,25,26,28,32,25,14,13,3,171,920,756,936,968,804,418,195,74,5066
102011034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,6,16,15,36,66,38,185,3,12,6,19,15,36,66,38,188,361,335,356,351,366,345,265,109,2468,6,19,13,14,14,17,22,38,138,371,357,369,379,391,392,348,184,2791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,3,0,5,5,19,0,0,0,4,3,0,5,5,19,371,336,412,436,478,505,457,279,3279,9,18,12,11,15,27,51,66,200,387,354,424,452,501,527,516,345,3494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,12,6,19,11,41,69,43,197,3,12,6,19,11,41,69,43,202,736,669,760,788,844,849,723,381,5751,17,35,26,24,32,41,70,99,340,754,711,789,833,887,931,860,520,6293
102011035,4,0,3,0,0,0,0,0,3,0,6,0,0,3,0,0,0,7,0,3,7,14,25,31,29,14,129,0,4,14,17,25,31,29,14,140,416,397,458,440,408,263,124,17,2521,12,14,18,15,13,7,0,0,76,433,418,481,474,446,302,152,29,2741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,3,5,0,0,13,0,0,3,6,3,5,0,0,13,367,426,496,504,463,388,142,40,2837,5,8,19,8,6,14,3,6,76,374,437,519,514,475,402,149,49,2923,4,0,3,0,0,0,0,0,3,0,6,0,0,3,0,0,0,7,0,5,8,20,28,39,29,14,140,0,6,13,24,33,39,29,14,156,787,823,951,944,873,656,267,57,5356,19,23,38,28,25,16,6,8,151,808,856,1005,992,921,707,295,78,5667
102011036,0,0,3,0,0,0,0,0,4,3,0,0,0,0,0,0,0,5,4,13,11,30,24,43,16,12,155,4,14,21,30,24,43,16,12,164,525,405,480,518,474,318,154,48,2924,11,22,6,14,14,8,5,0,82,539,441,506,556,518,366,175,66,3166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,6,0,23,0,0,0,4,7,4,6,0,25,503,427,530,589,539,375,187,121,3266,3,16,16,15,12,4,8,8,86,509,441,550,604,567,385,200,132,3376,0,0,3,3,0,0,0,0,7,3,0,0,0,0,0,0,0,5,4,13,15,29,35,43,25,20,175,4,14,17,29,35,43,25,20,188,1026,830,1013,1106,1015,687,341,166,6187,14,36,22,24,27,18,11,14,169,1044,878,1060,1162,1080,751,370,194,6544
102011037,0,0,0,0,0,0,0,0,3,4,4,4,0,0,0,0,0,9,0,0,3,19,18,34,41,24,142,8,3,3,19,18,34,41,24,149,326,289,375,421,414,294,225,62,2397,13,6,9,18,19,8,11,7,98,342,302,396,456,447,340,273,92,2648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,6,3,7,0,5,25,0,0,0,8,5,7,0,5,28,294,288,394,449,458,359,257,118,2612,14,9,17,14,16,11,28,39,144,306,291,413,470,482,375,291,163,2783,0,0,0,0,0,0,0,0,3,0,4,4,0,0,0,0,0,8,0,0,9,26,24,37,44,29,165,7,3,6,25,26,37,44,29,177,620,573,772,873,871,653,481,177,5011,24,18,25,31,36,16,45,51,241,651,590,811,923,925,711,562,252,5428
102011038,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,15,17,15,15,37,47,30,167,0,19,16,19,15,37,47,30,179,358,307,364,426,434,356,219,65,2532,11,16,18,18,15,9,16,12,102,374,339,396,461,464,406,276,99,2813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,0,21,0,0,0,0,5,3,3,0,21,362,315,434,479,518,432,274,98,2908,18,8,16,14,8,23,17,21,122,380,324,449,493,533,454,296,123,3051,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,10,0,18,17,14,27,41,48,28,191,0,19,16,18,27,41,48,28,198,723,626,798,907,952,787,496,161,5440,25,25,31,31,22,30,27,30,220,748,667,846,949,999,857,569,222,5861
102011039,0,0,0,3,5,0,0,0,13,0,3,0,0,0,0,0,0,9,4,12,20,23,34,74,58,21,241,7,12,20,27,34,74,58,21,262,848,662,792,942,869,769,388,66,5335,37,46,51,40,47,36,29,10,297,893,724,864,1009,948,878,473,99,5895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,3,8,3,0,0,24,0,5,3,3,8,3,0,0,24,796,689,936,1032,987,925,448,128,5936,32,43,49,36,37,47,37,23,287,826,735,983,1069,1029,973,483,151,6246,0,0,0,3,5,0,0,0,13,0,3,0,0,0,0,0,0,9,0,18,23,26,41,77,58,21,265,9,14,17,31,47,77,58,21,285,1645,1349,1733,1974,1852,1692,835,196,11267,63,90,98,74,77,85,65,35,590,1714,1458,1844,2078,1978,1859,962,253,12143
102011040,0,5,0,0,0,0,0,0,7,0,0,7,4,0,0,0,0,9,5,13,23,52,62,132,122,90,510,5,18,31,52,69,132,122,90,533,1102,969,1274,1397,1397,1331,849,185,8510,76,80,67,78,80,90,78,40,586,1182,1079,1368,1532,1545,1558,1044,318,9629,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,16,12,8,12,71,0,3,5,15,15,12,8,12,69,1023,1067,1529,1470,1762,1809,1118,436,10212,63,71,93,70,92,116,117,115,726,1083,1140,1626,1550,1863,1945,1242,558,11013,0,5,0,0,0,0,0,0,6,0,0,7,4,3,0,0,0,14,8,19,29,70,77,153,132,98,577,6,26,33,66,87,153,132,98,602,2122,2035,2805,2870,3158,3143,1967,624,18723,138,156,150,149,175,205,191,154,1313,2267,2214,2998,3084,3410,3497,2288,879,20635
102011041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,14,13,18,18,38,47,24,165,0,11,13,23,18,38,47,24,171,607,425,615,683,598,501,279,69,3773,24,23,26,22,30,22,17,7,166,635,455,659,726,641,561,333,98,4110,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,4,0,5,5,0,16,0,0,6,3,0,5,5,0,19,615,468,678,746,657,614,332,108,4220,24,17,32,25,27,26,20,14,169,635,478,712,773,680,649,361,123,4414,0,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,3,0,14,11,22,17,44,48,26,180,0,11,18,28,17,44,48,26,192,1224,888,1292,1432,1255,1123,609,177,7994,48,39,61,47,53,51,35,24,339,1267,936,1374,1505,1328,1212,692,217,8528
102011042,4,4,0,0,0,0,0,0,7,0,4,0,0,0,0,0,0,4,0,11,13,28,54,68,90,57,310,0,18,9,31,54,68,90,57,325,641,678,740,821,856,704,468,129,5032,46,61,43,43,40,42,31,17,325,692,754,794,893,951,813,590,205,5680,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,0,0,3,11,13,8,0,40,4,0,0,3,8,13,8,0,43,599,725,826,880,999,992,672,355,6046,51,59,39,50,34,56,57,39,385,653,789,872,929,1043,1060,739,398,6477,4,7,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,4,0,13,13,33,66,76,98,55,353,10,15,13,34,62,76,98,55,372,1241,1402,1571,1693,1852,1692,1146,483,11080,96,121,81,93,76,104,90,64,712,1340,1539,1663,1821,1994,1871,1330,598,12162
102011043,4,0,0,0,0,0,0,0,3,3,5,0,0,5,0,0,0,11,0,18,24,20,34,58,47,34,238,4,26,22,21,34,58,47,34,255,590,641,647,557,521,479,306,114,3846,39,36,30,28,26,27,30,27,250,635,695,702,604,582,565,383,178,4349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,5,5,0,0,25,3,3,3,7,5,5,0,0,28,554,675,697,651,659,635,474,263,4609,37,36,31,38,26,31,35,61,294,590,719,727,691,695,670,511,323,4936,5,0,0,0,0,0,0,0,3,3,5,0,0,5,0,0,0,15,0,19,19,24,42,61,47,38,265,9,26,25,25,41,61,47,38,282,1143,1319,1344,1206,1175,1110,777,375,8458,77,71,61,62,52,67,67,84,543,1230,1415,1426,1298,1276,1238,897,504,9278
102021044,0,3,0,0,0,0,0,0,5,0,7,0,0,3,0,0,0,6,0,16,31,38,45,110,84,71,384,5,24,30,37,45,110,84,71,399,1177,1203,1267,1153,1137,1030,504,148,7613,67,65,68,56,60,68,64,80,527,1244,1288,1363,1248,1236,1206,648,297,8534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,14,9,7,5,44,4,0,0,13,14,9,7,5,46,1052,1346,1376,1315,1398,1307,779,398,8972,51,79,98,57,51,70,127,205,742,1106,1433,1473,1382,1465,1392,905,607,9762,0,3,0,0,0,0,0,0,5,0,7,0,0,3,0,0,0,10,3,25,30,43,54,123,86,69,431,5,26,31,45,53,123,86,69,441,2229,2551,2642,2470,2542,2331,1278,546,16583,113,152,166,114,114,139,190,282,1269,2350,2728,2840,2627,2703,2598,1553,903,18298
102021045,0,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,5,0,21,10,22,28,51,40,16,186,4,22,13,22,31,51,40,16,192,750,762,569,620,543,354,194,34,3826,34,38,29,30,24,14,11,7,184,792,818,613,672,598,415,244,50,4208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,3,3,4,0,21,0,0,6,3,5,3,4,0,27,708,833,650,773,590,408,245,90,4305,41,36,29,31,25,20,18,9,205,752,874,684,808,626,431,264,98,4535,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,7,0,21,15,28,32,51,42,17,209,4,24,14,28,34,51,42,17,216,1463,1599,1220,1392,1134,762,434,123,8136,76,75,59,61,49,35,31,14,395,1542,1694,1296,1478,1220,852,508,153,8741
102021046,0,0,4,0,0,0,0,0,8,0,4,0,0,0,0,0,0,0,0,5,15,25,31,49,66,32,222,0,10,21,25,31,49,66,32,236,471,511,430,503,612,506,296,68,3410,39,45,36,44,37,20,33,7,255,515,562,492,574,674,571,395,112,3896,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,3,6,3,6,3,0,25,0,0,3,3,3,6,3,0,25,437,545,506,533,701,658,410,128,3919,29,34,42,33,26,34,40,18,251,465,579,554,572,726,696,461,145,4196,0,0,4,0,0,0,0,0,8,0,4,0,3,0,0,0,0,7,0,7,23,33,29,56,70,32,253,3,13,24,30,29,56,70,32,258,914,1058,942,1041,1315,1167,709,194,7331,67,75,74,71,56,55,76,26,506,982,1141,1041,1146,1399,1273,853,261,8092
102021047,0,0,3,0,0,0,0,0,5,0,4,0,0,0,0,0,0,6,8,16,19,36,45,88,61,36,315,11,15,20,41,45,88,61,36,326,909,909,899,827,909,678,368,96,5601,41,28,35,34,31,27,32,26,250,962,956,952,901,989,789,463,163,6180,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,8,10,9,10,4,37,0,0,0,13,7,9,10,4,38,890,948,931,1007,1044,848,499,199,6370,36,33,24,37,40,30,57,56,314,926,983,951,1060,1092,888,565,262,6731,0,0,3,5,0,0,0,0,8,0,0,0,3,0,0,0,0,12,10,16,17,50,53,95,72,40,349,10,18,18,53,54,95,72,40,369,1801,1864,1829,1837,1956,1529,870,301,11969,69,61,57,74,73,56,88,82,567,1881,1945,1908,1961,2083,1682,1025,423,12905
