SA2_CODE_2021,M_Ptn_in_RM_0_14,M_Ptn_in_RM_15_24,M_Ptn_in_RM_25_34,M_Ptn_in_RM_35_44,M_Ptn_in_RM_45_54,M_Ptn_in_RM_55_64,M_Ptn_in_RM_65_74,M_Ptn_in_RM_75_84,M_Ptn_in_RM_85ov,M_Ptn_in_RM_Tot,M_Ptn_in_DFM_0_14,M_Ptn_in_DFM_15_24,M_Ptn_in_DFM_25_34,M_Ptn_in_DFM_35_44,M_Ptn_in_DFM_45_54,M_Ptn_in_DFM_55_64,M_Ptn_in_DFM_65_74,M_Ptn_in_DFM_75_84,M_Ptn_in_DFM_85ov,M_Ptn_in_DFM_Tot,M_LonePnt_0_14,M_LonePnt_15_24,M_LonePnt_25_34,M_LonePnt_35_44,M_LonePnt_45_54,M_LonePnt_55_64,M_LonePnt_65_74,M_LonePnt_75_84,M_LonePnt_85ov,M_LonePnt_Tot,M_CU15_0_14,M_CU15_15_24,M_CU15_25_34,M_CU15_35_44,M_CU15_45_54,M_CU15_55_64,M_CU15_65_74,M_CU15_75_84,M_CU15_85ov,M_CU15_Tot,M_DpStu_0_14,M_DpStu_15_24,M_DpStu_25_34,M_DpStu_35_44,M_DpStu_45_54,M_DpStu_55_64,M_DpStu_65_74,M_DpStu_75_84,M_DpStu_85ov,M_DpStu_Tot,M_NDpChl_0_14,M_NDpChl_15_24,M_NDpChl_25_34,M_NDpChl_35_44,M_NDpChl_45_54,M_NDpChl_55_64,M_NDpChl_65_74,M_NDpChl_75_84,M_NDpChl_85ov,M_NDpChl_Tot,M_OthRI_0_14,M_OthRI_15_24,M_OthRI_25_34,M_OthRI_35_44,M_OthRI_45_54,M_OthRI_55_64,M_OthRI_65_74,M_OthRI_75_84,M_OthRI_85ov,M_OthRI_Tot,M_URI_in_FH_0_14,M_URI_in_FH_15_24,M_URI_in_FH_25_34,M_URI_in_FH_35_44,M_URI_in_FH_45_54,M_URI_in_FH_55_64,M_URI_in_FH_65_74,M_URI_in_FH_75_84,M_URI_in_FH_85ov,M_URI_in_FH_Tot,M_GrpH_Mem_0_14,M_GrpH_Mem_15_24,M_GrpH_Mem_25_34,M_GrpH_Mem_35_44,M_GrpH_Mem_45_54,M_GrpH_Mem_55_64,M_GrpH_Mem_65_74,M_GrpH_Mem_75_84,M_GrpH_Mem_85ov,M_GrpH_Mem_Tot,M_LonePsn_0_14,M_LonePsn_15_24,M_LonePsn_25_34,M_LonePsn_35_44,M_LonePsn_45_54,M_LonePsn_55_64,M_LonePsn_65_74,M_LonePsn_75_84,M_LonePsn_85ov,M_LonePsn_Tot,M_Vis_within_Aus_0_14,M_Vis_within_Aus_15_24,M_Vis_within_Aus_25_34,M_Vis_within_Aus_35_44,M_Vis_within_Aus_45_54,M_Vis_within_Aus_55_64,M_Vis_within_Aus_65_74,M_Vis_within_Aus_75_84,M_Vis_within_Aus_85ov,M_Vis_within_Aus_Tot,M_Tot_0_14,M_Tot_15_24,M_Tot_25_34,M_Tot_35_44,M_Tot_45_54,M_Tot_55_64,M_Tot_65_74,M_Tot_75_84,M_Tot_85ov,M_Tot_Tot,F_Ptn_in_RM_0_14,F_Ptn_in_RM_15_24,F_Ptn_in_RM_25_34,F_Ptn_in_RM_35_44,F_Ptn_in_RM_45_54,F_Ptn_in_RM_55_64,F_Ptn_in_RM_65_74,F_Ptn_in_RM_75_84,F_Ptn_in_RM_85ov,F_Ptn_in_RM_Tot,F_Ptn_in_DFM_0_14,F_Ptn_in_DFM_15_24,F_Ptn_in_DFM_25_34,F_Ptn_in_DFM_35_44,F_Ptn_in_DFM_45_54,F_Ptn_in_DFM_55_64,F_Ptn_in_DFM_65_74,F_Ptn_in_DFM_75_84,F_Ptn_in_DFM_85ov,F_Ptn_in_DFM_Tot,F_LonePnt_0_14,F_LonePnt_15_24,F_LonePnt_25_34,F_LonePnt_35_44,F_LonePnt_45_54,F_LonePnt_55_64,F_LonePnt_65_74,F_LonePnt_75_84,F_LonePnt_85ov,F_LonePnt_Tot,F_CU15_0_14,F_CU15_15_24,F_CU15_25_34,F_CU15_35_44,F_CU15_45_54,F_CU15_55_64,F_CU15_65_74,F_CU15_75_84,F_CU15_85ov,F_CU15_Tot,F_DpStu_0_14,F_DpStu_15_24,F_DpStu_25_34,F_DpStu_35_44,F_DpStu_45_54,F_DpStu_55_64,F_DpStu_65_74,F_DpStu_75_84,F_DpStu_85ov,F_DpStu_Tot,F_NDpChl_0_14,F_NDpChl_15_24,F_NDpChl_25_34,F_NDpChl_35_44,F_NDpChl_45_54,F_NDpChl_55_64,F_NDpChl_65_74,F_NDpChl_75_84,F_NDpChl_85ov,F_NDpChl_Tot,F_OthRI_0_14,F_OthRI_15_24,F_OthRI_25_34,F_OthRI_35_44,F_OthRI_45_54,F_OthRI_55_64,F_OthRI_65_74,F_OthRI_75_84,F_OthRI_85ov,F_OthRI_Tot,F_URI_in_FH_0_14,F_URI_in_FH_15_24,F_URI_in_FH_25_34,F_URI_in_FH_35_44,F_URI_in_FH_45_54,F_URI_in_FH_55_64,F_URI_in_FH_65_74,F_URI_in_FH_75_84,F_URI_in_FH_85ov,F_URI_in_FH_Tot
101041027,..,7,65,147,190,374,596,319,72,1766,..,27,89,72,89,119,112,35,0,535,..,0,0,17,16,13,16,8,8,73,574,..,..,..,..,..,..,..,..,574,..,128,..,..,..,..,..,..,..,128,..,120,57,36,22,15,6,0,0,266,..,13,12,10,9,3,9,5,4,54,..,5,9,0,0,7,3,0,0,28,..,13,22,13,12,28,22,12,0,122,..,3,30,36,71,160,205,93,41,631,8,6,13,8,10,15,25,5,0,94,584,319,295,335,410,730,993,485,117,4272,..,8,96,171,230,460,574,214,37,1787,..,24,111,78,99,113,95,24,0,548,..,7,39,58,65,34,37,22,20,286,554,..,..,..,..,..,..,..,..,554,..,93,..,..,..,..,..,..,..,93,..,56,25,21,14,18,7,0,0,140,..,6,6,0,4,9,15,16,9,76,..,6,8,3,0,5,4,0,0,31
101051539,..,12,433,682,622,774,691,408,108,3731,..,133,382,196,150,111,64,24,0,1065,..,4,27,52,78,49,18,21,7,254,2137,..,..,..,..,..,..,..,..,2137,..,381,..,..,..,..,..,..,..,381,..,484,216,98,64,41,5,0,0,907,..,58,54,23,28,22,26,13,5,223,..,35,46,21,15,10,5,3,0,128,..,75,93,37,36,48,37,12,7,342,..,52,143,112,221,292,272,176,70,1341,25,36,42,32,21,18,25,13,5,225,2159,1269,1430,1252,1234,1365,1148,671,195,10729,..,25,572,706,700,753,647,311,62,3774,..,200,372,188,175,88,52,9,3,1096,..,46,192,240,220,123,69,57,34,980,2018,..,..,..,..,..,..,..,..,2018,..,348,..,..,..,..,..,..,..,348,..,352,121,42,38,21,5,0,0,576,..,46,23,13,28,42,63,34,8,264,..,32,26,13,5,6,0,0,0,78
101051540,..,5,149,389,511,692,607,281,65,2702,..,38,135,102,129,130,61,18,0,617,..,0,6,15,29,21,12,5,0,93,1089,..,..,..,..,..,..,..,..,1089,..,224,..,..,..,..,..,..,..,224,..,280,139,32,38,16,0,0,0,507,..,18,11,10,9,17,21,13,10,110,..,26,20,3,4,9,5,0,0,68,..,9,10,0,16,22,30,7,0,94,..,16,46,37,98,189,187,130,38,734,17,24,28,22,27,33,21,6,7,172,1103,643,541,609,857,1128,954,465,119,6422,..,12,218,437,570,699,545,206,25,2711,..,60,157,107,124,100,56,10,4,610,..,14,48,63,70,39,33,25,19,318,971,..,..,..,..,..,..,..,..,971,..,269,..,..,..,..,..,..,..,269,..,168,55,27,14,13,0,0,0,282,..,7,10,3,7,27,27,34,14,126,..,14,14,4,3,7,3,0,0,48
101061541,..,4,104,226,213,244,223,105,33,1146,..,34,92,72,55,47,25,10,0,329,..,0,0,11,23,16,6,0,0,62,646,..,..,..,..,..,..,..,..,646,..,117,..,..,..,..,..,..,..,117,..,156,65,25,16,6,5,0,0,269,..,16,6,3,6,10,8,0,0,47,..,7,10,0,4,0,7,0,0,25,..,11,15,7,13,7,3,0,0,54,..,7,31,26,43,54,50,38,10,263,6,7,3,12,7,8,9,7,3,57,650,349,328,379,378,389,326,161,48,3002,..,3,142,236,251,218,215,84,16,1169,..,31,115,63,62,27,18,6,0,331,..,6,40,58,57,30,27,7,8,227,606,..,..,..,..,..,..,..,..,606,..,120,..,..,..,..,..,..,..,120,..,90,33,21,10,3,7,0,0,160,..,16,4,3,5,12,8,7,6,59,..,8,0,0,0,0,0,0,0,11
101061542,..,7,181,445,704,598,443,222,26,2631,..,34,109,103,145,97,48,15,4,550,..,0,0,13,34,24,7,5,6,83,1189,..,..,..,..,..,..,..,..,1189,..,327,..,..,..,..,..,..,..,327,..,246,102,30,31,14,3,0,0,421,..,16,10,6,8,9,19,19,6,89,..,10,17,5,4,5,8,0,0,60,..,6,11,9,9,6,18,9,3,65,..,12,26,33,53,85,88,32,6,332,9,17,19,15,11,18,13,11,0,113,1195,663,481,653,1001,853,641,308,56,5857,..,5,241,547,731,549,402,148,17,2638,..,50,126,146,137,81,43,10,0,581,..,3,30,53,73,36,20,14,11,236,1167,..,..,..,..,..,..,..,..,1167,..,353,..,..,..,..,..,..,..,353,..,171,72,23,15,3,0,0,0,284,..,10,9,8,9,12,24,29,9,106,..,23,16,8,4,7,5,0,0,68
101061543,..,10,139,285,296,369,363,238,44,1747,..,51,157,90,66,55,27,9,0,452,..,0,14,19,31,17,7,0,0,88,1059,..,..,..,..,..,..,..,..,1059,..,182,..,..,..,..,..,..,..,182,..,205,79,34,20,14,4,0,0,354,..,34,18,9,4,10,22,7,4,112,..,21,17,6,6,4,4,0,0,62,..,24,23,10,14,18,16,4,0,113,..,25,56,51,87,118,122,73,40,572,13,14,18,11,12,10,11,4,4,102,1072,574,516,522,543,611,569,340,102,4850,..,19,180,323,322,377,368,174,16,1773,..,87,153,94,60,40,16,11,0,460,..,24,102,112,113,48,15,23,20,459,1034,..,..,..,..,..,..,..,..,1034,..,199,..,..,..,..,..,..,..,199,..,158,39,12,14,9,4,0,0,234,..,19,3,9,4,23,36,18,15,123,..,19,4,9,4,0,0,0,0,34
101061544,..,0,99,189,235,313,327,196,38,1393,..,26,94,32,68,49,24,8,0,300,..,0,3,9,18,11,15,6,8,63,647,..,..,..,..,..,..,..,..,647,..,102,..,..,..,..,..,..,..,102,..,128,48,22,29,8,0,0,0,241,..,10,0,7,5,15,14,7,0,52,..,0,14,3,3,9,3,0,0,32,..,5,10,5,7,18,15,3,0,63,..,9,34,25,69,130,124,84,15,495,3,10,10,6,9,10,17,4,0,67,647,299,303,301,435,565,537,304,61,3459,..,3,132,206,274,339,315,127,18,1408,..,48,95,44,69,40,19,4,0,322,..,9,45,34,46,22,22,13,3,197,529,..,..,..,..,..,..,..,..,529,..,110,..,..,..,..,..,..,..,110,..,76,38,9,13,3,0,0,0,140,..,10,0,0,6,15,13,5,6,61,..,8,5,0,0,0,4,0,0,20
102011028,..,0,55,274,371,347,278,117,17,1460,..,15,45,75,63,51,29,10,0,288,..,0,0,21,25,19,5,0,3,73,733,..,..,..,..,..,..,..,..,733,..,247,..,..,..,..,..,..,..,247,..,175,60,26,10,3,0,0,0,274,..,10,12,5,6,5,14,3,0,50,..,5,17,6,4,6,3,0,0,40,..,8,10,0,12,11,6,9,0,45,..,4,13,15,35,50,48,29,3,200,10,19,7,3,8,15,8,0,0,71,745,476,220,417,538,504,388,169,30,3489,..,3,103,317,378,339,248,87,10,1479,..,24,66,70,67,42,24,4,0,295,..,0,16,49,104,40,17,9,7,245,689,..,..,..,..,..,..,..,..,689,..,251,..,..,..,..,..,..,..,251,..,103,32,13,4,3,0,0,0,171,..,4,7,0,6,9,7,11,4,45,..,15,10,7,4,6,0,0,0,39
102011029,..,3,91,343,451,504,575,328,56,2350,..,12,85,81,108,78,65,19,0,457,..,0,0,11,25,17,11,0,10,76,879,..,..,..,..,..,..,..,..,879,..,242,..,..,..,..,..,..,..,242,..,225,116,42,40,17,4,0,0,441,..,15,17,9,6,11,13,10,0,76,..,7,12,5,9,5,4,0,0,39,..,4,6,0,9,16,25,10,0,80,..,6,6,24,57,80,129,85,28,419,15,12,13,7,6,14,6,6,4,96,891,535,356,528,712,749,828,465,98,5162,..,6,143,384,482,550,540,232,23,2362,..,22,96,101,104,89,55,14,0,478,..,7,20,65,75,62,22,20,24,290,878,..,..,..,..,..,..,..,..,878,..,260,..,..,..,..,..,..,..,260,..,131,63,18,11,14,3,0,0,236,..,13,5,0,3,15,22,22,9,88,..,5,8,5,4,0,7,0,0,32
102011030,..,0,36,108,187,204,182,99,20,849,..,11,41,47,51,43,22,3,0,223,..,0,0,5,18,12,5,8,4,55,317,..,..,..,..,..,..,..,..,317,..,90,..,..,..,..,..,..,..,90,..,104,61,25,15,8,0,0,0,214,..,10,12,8,9,10,9,0,4,55,..,7,14,14,4,8,0,0,0,47,..,5,19,12,16,19,9,6,0,80,..,0,10,27,55,81,57,24,7,267,3,8,8,5,7,8,4,10,0,53,318,233,192,250,360,394,300,151,43,2235,..,8,60,139,199,211,167,69,8,854,..,25,40,44,44,42,17,3,0,216,..,0,18,23,27,21,9,6,0,110,303,..,..,..,..,..,..,..,..,303,..,112,..,..,..,..,..,..,..,112,..,90,32,14,8,4,0,0,0,154,..,4,0,0,0,5,15,14,18,62,..,17,12,0,0,6,4,5,0,51
102011031,..,0,139,460,573,543,599,497,143,2942,..,22,90,81,66,54,43,22,5,388,..,0,6,22,29,29,20,7,4,114,1153,..,..,..,..,..,..,..,..,1153,..,370,..,..,..,..,..,..,..,370,..,251,153,69,33,22,4,0,0,529,..,26,15,12,4,25,11,14,6,113,..,33,22,8,12,3,7,3,0,88,..,17,22,18,18,11,11,17,12,122,..,12,21,18,47,92,111,132,69,508,11,23,15,14,4,8,4,3,0,83,1170,753,472,697,791,795,811,688,237,6411,..,8,201,517,559,616,582,396,79,2953,..,44,100,76,72,48,39,5,0,387,..,3,39,98,141,80,37,32,24,458,1080,..,..,..,..,..,..,..,..,1080,..,372,..,..,..,..,..,..,..,372,..,200,116,26,23,14,8,0,0,379,..,18,7,6,7,18,42,41,21,164,..,24,25,7,9,7,6,0,4,75
102011032,..,15,435,673,539,567,514,285,83,3111,..,141,436,196,140,105,53,18,4,1095,..,0,17,51,53,53,26,17,6,225,1582,..,..,..,..,..,..,..,..,1582,..,385,..,..,..,..,..,..,..,385,..,339,207,76,56,26,5,0,0,705,..,50,33,38,23,22,22,14,4,202,..,39,60,30,8,12,0,4,0,151,..,103,178,47,52,42,28,18,0,472,..,57,249,215,263,319,270,125,41,1539,21,27,35,22,31,18,12,0,3,164,1599,1149,1650,1353,1166,1170,930,484,139,9643,..,41,587,680,538,569,469,199,46,3135,..,212,424,178,116,104,37,12,0,1080,..,25,123,210,306,161,65,52,32,967,1450,..,..,..,..,..,..,..,..,1450,..,373,..,..,..,..,..,..,..,373,..,256,98,37,25,21,8,0,0,444,..,42,28,20,10,33,49,31,15,241,..,37,38,10,12,6,3,0,0,112
102011033,..,0,99,293,293,281,153,49,17,1182,..,20,99,67,63,24,7,4,0,285,..,0,3,12,26,12,0,8,0,59,724,..,..,..,..,..,..,..,..,724,..,186,..,..,..,..,..,..,..,186,..,169,116,33,8,8,0,0,0,337,..,11,11,5,4,9,4,4,4,40,..,10,11,9,11,0,0,0,0,42,..,9,12,5,7,7,10,3,0,47,..,4,13,15,31,39,24,9,11,150,8,14,6,9,7,0,7,0,0,51,734,420,372,440,449,377,207,79,33,3116,..,11,132,324,308,259,110,46,7,1195,..,35,105,59,56,30,6,5,0,289,..,5,30,64,70,42,16,6,3,231,649,..,..,..,..,..,..,..,..,649,..,198,..,..,..,..,..,..,..,198,..,142,58,8,5,3,0,0,0,221,..,11,6,0,6,21,14,14,11,76,..,6,10,0,4,0,0,0,0,17
102011034,..,3,94,226,248,253,253,234,77,1381,..,17,90,56,41,36,34,26,0,295,..,0,4,14,18,11,8,0,0,51,651,..,..,..,..,..,..,..,..,651,..,172,..,..,..,..,..,..,..,172,..,132,85,38,19,15,0,0,0,281,..,11,8,5,5,6,11,3,0,45,..,11,8,3,0,0,0,0,0,29,..,5,12,3,6,16,7,6,0,59,..,5,18,13,28,35,54,60,46,266,6,9,12,0,4,8,5,0,0,36,662,362,336,362,365,375,368,320,132,3279,..,3,124,267,253,277,240,192,41,1391,..,25,98,46,56,24,22,14,5,290,..,7,28,67,83,45,23,19,10,288,630,..,..,..,..,..,..,..,..,630,..,182,..,..,..,..,..,..,..,182,..,117,52,12,12,4,4,0,0,205,..,12,3,0,8,14,19,16,3,73,..,13,9,3,0,4,0,0,0,25
102011035,..,0,134,290,306,284,225,104,18,1360,..,16,94,65,52,47,19,12,0,300,..,0,3,15,25,11,3,0,0,62,729,..,..,..,..,..,..,..,..,729,..,169,..,..,..,..,..,..,..,169,..,180,98,33,17,3,0,0,0,336,..,15,5,11,6,14,3,8,0,70,..,9,11,3,11,10,0,0,0,40,..,5,30,13,8,22,6,0,0,95,..,6,19,30,30,42,33,25,10,187,16,7,6,9,5,0,3,0,0,45,743,416,400,463,461,432,297,153,31,3391,..,5,176,332,276,273,219,64,4,1356,..,26,93,62,57,42,11,5,0,303,..,10,29,65,93,49,30,5,4,281,696,..,..,..,..,..,..,..,..,696,..,176,..,..,..,..,..,..,..,176,..,101,80,9,13,0,0,0,0,222,..,5,3,0,10,15,19,10,3,85,..,9,8,0,0,4,0,0,0,22
102011036,..,0,131,312,375,331,257,108,21,1539,..,17,80,79,66,52,24,9,0,327,..,0,5,13,30,25,7,6,0,87,830,..,..,..,..,..,..,..,..,830,..,248,..,..,..,..,..,..,..,248,..,206,147,38,19,9,0,0,0,412,..,13,6,9,9,12,9,5,0,64,..,15,11,8,4,6,0,0,0,44,..,16,10,11,0,9,10,0,0,56,..,4,16,31,39,53,43,29,15,237,15,11,7,4,0,5,4,0,0,41,839,525,411,500,543,495,357,166,44,3886,..,5,166,346,395,336,214,71,14,1544,..,26,101,77,62,48,18,5,0,332,..,9,33,66,76,64,17,14,0,283,791,..,..,..,..,..,..,..,..,791,..,259,..,..,..,..,..,..,..,259,..,137,72,19,11,3,0,0,0,245,..,17,11,6,0,22,21,21,8,107,..,15,9,0,5,4,0,0,0,32
102011037,..,0,75,223,249,256,189,166,30,1190,..,11,79,73,57,37,29,9,5,297,..,0,4,3,17,4,10,8,7,49,529,..,..,..,..,..,..,..,..,529,..,171,..,..,..,..,..,..,..,171,..,110,82,26,29,13,0,0,0,266,..,10,3,3,16,6,12,3,0,59,..,8,16,4,3,6,6,0,0,44,..,9,24,9,10,15,9,11,3,83,..,9,16,24,48,75,73,56,17,311,11,11,3,4,8,11,6,0,0,45,534,336,294,384,440,428,324,254,60,3048,..,0,109,233,279,266,189,104,13,1195,..,20,74,77,55,45,18,6,0,302,..,5,28,43,54,41,18,13,19,226,542,..,..,..,..,..,..,..,..,542,..,144,..,..,..,..,..,..,..,144,..,90,42,16,14,12,0,0,0,168,..,9,0,3,7,10,17,21,5,65,..,8,5,0,3,0,0,0,0,20
102011038,..,0,86,258,280,304,272,188,48,1437,..,13,94,53,57,50,26,11,0,303,..,0,0,11,23,10,5,4,8,61,655,..,..,..,..,..,..,..,..,655,..,163,..,..,..,..,..,..,..,163,..,146,77,23,20,3,4,0,0,267,..,7,6,0,7,16,15,9,5,61,..,6,12,0,4,4,0,0,0,31,..,0,14,7,13,9,15,3,0,60,..,4,17,25,34,41,45,50,36,247,4,13,3,4,3,3,6,0,0,41,660,357,318,374,432,441,385,266,92,3326,..,5,118,295,284,313,257,148,29,1453,..,22,93,58,63,50,17,3,5,314,..,5,28,51,80,31,14,9,13,220,585,..,..,..,..,..,..,..,..,585,..,191,..,..,..,..,..,..,..,191,..,116,43,10,13,6,8,0,0,189,..,8,0,0,4,14,18,17,3,65,..,6,4,5,3,0,0,0,0,27
102011039,..,6,151,527,631,634,632,322,53,2959,..,29,174,119,117,64,46,28,0,581,..,0,4,20,57,30,16,9,10,134,1341,..,..,..,..,..,..,..,..,1341,..,393,..,..,..,..,..,..,..,393,..,316,141,53,26,27,0,0,0,559,..,12,15,5,6,11,8,3,7,76,..,18,24,7,4,6,4,3,0,61,..,38,102,15,11,17,13,7,7,208,..,16,47,40,90,98,94,70,15,483,15,14,18,14,9,3,16,0,0,96,1355,850,665,810,957,897,829,439,86,6894,..,6,204,640,663,643,581,226,22,2985,..,44,198,109,113,67,40,14,0,581,..,5,35,114,155,69,25,25,17,437,1219,..,..,..,..,..,..,..,..,1219,..,441,..,..,..,..,..,..,..,441,..,179,80,20,9,13,0,0,0,314,..,8,11,3,5,19,25,24,19,119,..,23,14,4,10,0,0,0,0,55
102011040,..,4,201,683,686,701,886,602,139,3904,..,80,292,253,208,176,104,40,9,1156,..,0,10,56,97,44,23,28,15,273,2004,..,..,..,..,..,..,..,..,2004,..,412,..,..,..,..,..,..,..,412,..,451,232,96,84,63,10,0,0,931,..,43,52,23,30,42,51,27,11,271,..,34,42,25,16,22,12,6,0,148,..,30,69,40,65,84,79,26,6,401,..,36,76,100,226,297,273,239,83,1340,28,27,21,28,25,26,16,9,0,170,2029,1107,999,1309,1434,1450,1452,965,255,11009,..,11,289,786,674,792,875,455,66,3939,..,129,337,273,186,183,87,25,0,1224,..,26,147,283,279,175,84,76,66,1141,1802,..,..,..,..,..,..,..,..,1802,..,401,..,..,..,..,..,..,..,401,..,288,127,47,47,50,4,0,0,564,..,53,13,10,20,58,84,47,43,332,..,28,14,12,22,8,6,0,0,96
102011041,..,3,104,408,487,432,403,256,61,2151,..,25,125,96,80,54,23,13,5,418,..,0,4,12,34,11,6,6,0,76,1049,..,..,..,..,..,..,..,..,1049,..,302,..,..,..,..,..,..,..,302,..,216,99,36,31,10,4,0,0,396,..,9,9,10,8,8,13,5,4,72,..,9,18,0,4,11,3,0,0,51,..,18,53,9,7,6,15,5,0,120,..,3,19,23,36,61,50,36,21,243,15,10,8,13,4,9,13,3,0,88,1062,606,427,621,696,605,534,325,95,4974,..,5,159,464,516,423,401,193,21,2182,..,46,123,87,80,46,28,12,0,423,..,0,26,68,99,44,18,16,8,279,988,..,..,..,..,..,..,..,..,988,..,349,..,..,..,..,..,..,..,349,..,141,73,18,13,10,5,0,0,261,..,8,8,4,0,14,30,15,21,103,..,14,11,3,7,3,0,0,0,39
102011042,..,4,157,369,382,443,424,321,88,2185,..,59,177,120,123,101,59,30,7,669,..,0,9,29,50,37,17,16,7,158,1060,..,..,..,..,..,..,..,..,1060,..,222,..,..,..,..,..,..,..,222,..,263,164,81,58,37,0,0,0,602,..,21,38,12,26,24,34,13,10,171,..,19,19,18,16,15,4,0,0,101,..,30,57,36,45,47,39,17,0,265,..,11,57,74,139,192,197,144,41,865,18,14,17,10,14,11,6,0,0,99,1085,651,700,751,847,905,768,543,149,6401,..,12,224,413,390,446,404,256,35,2188,..,78,192,145,113,91,49,18,0,691,..,20,94,154,171,111,61,54,35,695,963,..,..,..,..,..,..,..,..,963,..,241,..,..,..,..,..,..,..,241,..,167,96,28,26,28,5,0,0,349,..,22,19,7,14,44,63,48,26,243,..,23,15,10,9,0,5,0,4,60
102011043,..,9,200,384,319,312,319,241,56,1833,..,35,173,121,85,50,27,11,3,500,..,4,5,15,27,21,18,10,3,104,1086,..,..,..,..,..,..,..,..,1086,..,229,..,..,..,..,..,..,..,229,..,225,141,52,43,21,8,0,0,486,..,27,30,14,6,12,19,10,3,124,..,26,21,11,13,9,0,0,0,79,..,18,32,14,22,32,15,9,4,150,..,15,35,46,56,88,105,60,44,457,4,15,22,21,7,0,7,0,5,75,1090,593,661,679,579,548,518,338,121,5133,..,4,273,395,345,318,316,170,26,1848,..,53,190,104,72,55,28,10,0,507,..,12,62,126,133,95,50,27,20,519,956,..,..,..,..,..,..,..,..,956,..,242,..,..,..,..,..,..,..,242,..,166,72,20,19,12,4,0,0,293,..,37,20,3,12,29,34,21,16,157,..,19,14,8,4,3,3,0,0,49
102021044,..,15,352,771,659,687,747,382,103,3711,..,59,375,219,162,105,72,20,0,1019,..,0,16,35,66,57,25,10,13,232,2181,..,..,..,..,..,..,..,..,2181,..,452,..,..,..,..,..,..,..,452,..,525,264,108,93,41,7,0,0,1039,..,49,32,23,21,33,30,15,5,210,..,25,38,20,20,20,8,0,0,132,..,25,59,19,40,41,34,17,0,241,..,17,55,79,104,160,169,128,70,783,46,29,26,14,9,18,12,6,3,163,2224,1194,1220,1297,1171,1170,1106,577,191,10159,..,22,493,793,688,728,703,296,48,3768,..,113,393,205,174,94,56,14,6,1061,..,20,174,259,266,172,82,75,44,1084,2033,..,..,..,..,..,..,..,..,2033,..,452,..,..,..,..,..,..,..,452,..,310,156,41,39,36,8,0,0,588,..,32,29,5,15,64,79,48,28,300,..,34,22,8,8,4,0,4,0,78
102021045,..,9,203,288,309,307,241,158,22,1538,..,85,251,104,110,46,20,6,3,622,..,0,14,38,47,12,14,11,0,139,1241,..,..,..,..,..,..,..,..,1241,..,208,..,..,..,..,..,..,..,208,..,333,149,53,35,27,4,0,0,602,..,42,26,17,16,32,28,7,7,161,..,33,39,18,15,12,7,0,0,124,..,17,28,13,38,30,25,18,0,162,..,19,58,45,64,88,59,36,14,381,30,22,24,14,10,9,0,0,0,111,1267,770,780,580,644,569,402,234,51,5294,..,9,264,302,360,292,209,110,15,1561,..,116,238,114,104,42,23,5,0,643,..,43,172,171,168,80,35,28,26,716,1156,..,..,..,..,..,..,..,..,1156,..,241,..,..,..,..,..,..,..,241,..,207,86,18,22,15,3,0,0,353,..,27,9,11,24,51,31,19,17,185,..,21,15,5,13,9,4,0,0,68
102021046,..,5,124,215,240,308,331,223,48,1493,..,44,156,77,83,68,39,14,0,477,..,3,10,16,35,24,5,9,11,116,804,..,..,..,..,..,..,..,..,804,..,151,..,..,..,..,..,..,..,151,..,204,113,44,32,28,5,0,0,430,..,14,17,12,12,19,17,13,7,106,..,13,30,8,11,6,5,0,0,77,..,11,16,13,24,29,24,13,0,130,..,12,45,50,80,129,117,92,35,570,9,12,17,16,13,17,15,6,0,100,818,482,525,460,526,630,552,368,106,4452,..,4,177,240,243,340,331,182,20,1535,..,53,176,83,75,67,35,9,0,498,..,18,88,104,111,65,28,26,28,468,708,..,..,..,..,..,..,..,..,708,..,162,..,..,..,..,..,..,..,162,..,136,40,17,18,12,10,0,0,237,..,13,13,5,7,34,27,24,14,133,..,16,12,4,8,6,4,0,0,48
102021047,..,15,276,552,538,615,533,293,68,2893,..,73,263,142,119,106,49,16,5,769,..,0,11,32,52,33,12,9,5,154,1492,..,..,..,..,..,..,..,..,1492,..,331,..,..,..,..,..,..,..,331,..,375,227,80,38,21,3,0,0,744,..,39,37,15,7,29,25,12,0,161,..,41,24,13,16,6,10,0,0,115,..,15,37,10,22,36,25,6,0,151,..,8,39,53,58,85,95,91,47,473,21,27,10,15,12,14,6,0,0,108,1511,918,925,914,864,941,749,434,126,7384,..,16,388,568,596,619,486,223,41,2944,..,99,269,138,137,94,47,13,0,799,..,26,83,145,156,111,46,31,26,631,1467,..,..,..,..,..,..,..,..,1467,..,377,..,..,..,..,..,..,..,377,..,266,110,28,24,17,4,0,0,450,..,24,11,3,20,36,41,34,24,195,..,34,19,10,5,5,3,0,0,73
