SA2_CODE_2021,P_NS_0_14,P_NS_15_24,P_NS_25_34,P_NS_35_44,P_NS_45_54,P_NS_55_64,P_NS_65_74,P_NS_75_84,P_NS_85_over,P_NS_Tot,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
209041435,184,114,78,110,124,53,30,10,5,708,2961,1830,1489,2250,1995,1180,629,215,45,12594
209041436,140,112,101,89,105,79,70,48,43,787,2254,1670,1805,1716,1786,1341,903,576,335,12386
209041437,461,158,311,272,143,95,58,17,4,1519,7106,2427,5190,5239,2036,1253,854,253,48,24406
209041527,306,113,98,171,150,95,39,14,0,986,4359,2061,1851,2916,2345,1283,1001,418,63,16297
209041528,181,80,110,95,68,33,22,9,0,598,2889,1051,1878,2104,1127,717,501,178,21,10466
209041529,157,107,143,110,106,76,64,54,18,835,1610,1170,1568,1407,1137,1040,987,739,293,9951
209041530,262,134,162,141,150,91,67,51,18,1076,2688,1618,1965,1981,1637,1312,1146,813,350,13510
209041531,198,84,103,113,80,53,46,21,0,698,2995,1133,1813,2289,1229,816,742,352,51,11420
209041532,213,96,138,141,71,44,22,5,0,730,3301,1339,2039,2469,1395,769,449,154,29,11944
210011226,74,47,66,71,57,51,37,47,21,471,1349,742,1281,1273,1028,892,770,562,265,8162
210011227,0,0,0,0,4,0,0,0,0,4,0,0,3,4,6,0,0,0,0,13
210011228,89,74,65,62,82,62,64,50,16,564,1424,943,847,987,1154,1094,1068,751,285,8553
210011230,65,48,51,59,72,70,46,18,19,448,1331,960,884,1047,1185,898,611,337,216,7469
210011231,98,84,53,70,112,71,49,27,16,580,1893,1403,910,1292,1585,1281,988,462,213,10027
210011533,129,65,108,110,99,87,76,85,24,783,1977,1175,1376,1659,1510,1373,1424,1280,607,12381
210011534,161,108,116,113,122,95,92,83,28,918,2640,1611,1638,1950,2139,1650,1479,1452,514,15073
210021232,191,142,60,147,144,117,88,42,17,948,3173,1640,1127,2061,2130,1763,1326,742,254,14216
210021233,57,28,15,29,42,44,46,15,3,279,727,329,197,450,554,525,500,205,34,3521
210021234,77,43,24,34,61,39,26,17,6,327,861,550,396,546,695,661,493,223,33,4458
210021235,163,113,103,100,123,133,99,58,13,905,2109,1176,1299,1320,1568,1499,1169,532,99,10771
210031236,90,57,97,94,97,64,32,50,71,652,1493,859,1358,1475,1204,808,489,408,337,8431
210031237,288,158,192,188,121,87,79,80,71,1264,2972,1710,2307,2097,1478,1243,888,781,520,13996
210031439,37,21,27,16,23,13,11,9,11,168,600,390,368,432,489,319,228,204,71,3101
210031440,112,72,107,48,59,45,33,32,12,520,1190,650,1103,889,719,596,441,417,231,6236
210031535,289,173,279,203,145,109,81,55,43,1377,2684,1770,2996,2301,1544,1343,907,740,508,14793
210031536,108,81,176,95,91,38,25,25,22,661,1447,1057,2203,1371,866,716,463,406,319,8848
210031537,81,59,94,87,65,36,22,25,13,482,1322,892,1534,1462,950,760,482,295,204,7901
210031538,174,133,180,209,167,104,78,50,47,1142,3029,1779,3276,2912,2197,1659,1039,726,607,17224
210041240,220,128,136,113,129,106,54,31,16,933,2618,1759,1741,1722,1986,1883,1266,519,183,13677
210041539,75,40,82,54,44,39,25,7,0,366,1116,483,1287,884,523,509,314,94,14,5224
210041540,211,138,136,158,137,109,67,62,30,1048,2771,1742,2082,2134,1985,1640,1429,812,380,14975
210041541,164,106,121,106,119,99,50,16,12,793,2159,1355,1741,1487,1463,1481,970,401,110,11167
210051242,376,262,395,343,217,169,91,73,11,1937,2798,1853,2783,2016,1396,1376,858,562,221,13863
210051243,402,244,259,240,182,191,108,81,33,1740,3485,2179,2381,2005,1879,1622,1246,938,327,16062
210051245,249,167,181,162,189,157,127,81,27,1340,3053,2071,2370,2336,2254,2328,2094,1173,352,18031
210051246,331,190,210,209,196,173,98,42,10,1459,4641,3006,3214,3148,2983,2678,1668,627,132,22097
210051247,395,235,263,216,193,166,80,41,3,1592,3198,2196,2248,1868,1818,1821,1106,530,108,14893
210051248,9,9,6,6,8,4,4,0,0,46,12,20,21,15,18,17,14,8,0,125
210051250,63,58,112,76,58,53,41,26,9,496,998,609,1165,955,782,740,738,466,117,6570
210051441,162,77,115,91,89,82,32,9,3,660,1722,1135,1209,1124,997,1014,615,224,59,8099
210051442,249,128,120,139,84,72,19,13,3,827,3150,1753,1779,2292,1564,1030,525,168,50,12311
210051443,443,262,268,293,200,128,71,11,3,1679,5351,3031,3570,3746,2502,1998,1074,320,85,21677
210051445,542,187,460,312,165,102,47,12,0,1827,6792,2325,6038,4436,1740,1222,614,171,43,23381
210051542,157,61,93,114,33,43,12,0,0,513,3018,1033,2041,2164,766,478,259,67,17,9843
210051543,238,127,152,161,74,50,50,39,43,934,3445,1557,2399,2547,1244,829,533,314,113,12981
210051544,140,133,98,98,94,57,27,8,7,662,1849,1705,1301,1168,1400,1181,572,236,64,9476
210051545,298,156,146,149,155,86,46,26,10,1072,3683,2482,2014,2037,1933,1389,678,347,99,14662
211011251,145,80,121,123,107,87,48,48,45,804,2067,1320,2061,2010,1540,1378,1126,760,338,12600
211011254,130,96,103,123,106,91,66,78,32,825,2997,2064,2066,2633,2242,1897,1573,893,230,16595
211011255,49,55,30,44,60,72,27,9,4,350,1136,1075,619,757,1119,1104,532,204,51,6597
211011256,112,91,98,80,92,118,71,40,13,715,2521,1892,2038,2003,2042,2425,1488,744,272,15425
211011257,58,55,46,44,73,59,26,17,11,389,1460,1149,744,982,1324,1072,628,404,134,7897
211011258,90,89,53,57,88,77,49,33,11,547,1673,1545,1022,1207,1657,1641,957,514,151,10367
211011259,151,111,73,96,94,83,77,45,19,749,2648,1527,1544,2101,1753,1718,1806,843,404,14344
211011260,126,107,112,96,78,115,92,81,62,869,2652,2217,2002,2202,2236,2489,2184,1252,708,17942
211011446,321,176,246,217,207,155,163,72,37,1594,3979,2356,3715,3561,2943,2596,2350,1439,626,23565
211011447,156,108,134,122,130,96,73,61,24,904,2403,1454,1915,2090,1858,1670,1454,944,354,14142
211011448,182,121,126,117,135,116,68,45,22,932,2712,1881,1988,2143,2175,1973,1493,741,226,15332
211011449,54,43,40,31,45,41,20,13,3,290,868,496,525,601,661,569,423,164,43,4350
211021261,166,119,63,99,138,94,81,79,56,895,2752,2227,1243,1829,2529,2220,1714,1213,550,16277
211021262,107,111,43,54,93,95,76,24,7,610,1668,1597,657,957,1741,1603,1170,524,198,10115
211031263,134,95,100,117,94,90,50,47,74,801,2142,1392,1607,1763,1629,1552,1019,479,278,11861
211031265,171,126,105,124,142,124,77,49,16,934,3329,2477,1797,2331,2698,2677,1703,791,249,18052
211031266,175,122,156,186,137,102,76,48,41,1043,3199,2001,3110,3048,2319,1841,1564,1044,584,18710
211031267,233,127,128,176,160,138,98,75,41,1176,4042,2333,2635,3221,2947,2363,1890,1197,505,21133
211031268,91,68,32,50,69,61,40,29,14,454,1764,1172,866,1250,1400,1297,1030,657,208,9644
211031450,165,117,150,120,121,128,82,58,24,965,2895,1533,2620,2448,1921,1758,1628,936,372,16111
211031451,139,85,118,94,84,88,85,64,70,827,2552,1474,1712,1963,1732,1503,1434,1170,595,14135
211031452,68,28,49,34,50,32,22,19,8,310,991,483,650,748,653,561,460,257,82,4885
211041269,93,55,48,89,75,52,64,56,16,548,1754,1194,1218,1522,1457,1267,1056,849,456,10773
211041270,121,86,107,99,106,84,55,46,24,728,2975,1858,2374,2675,2308,1876,1484,909,326,16785
211041271,130,84,123,116,109,86,65,67,71,851,2175,1351,1816,1951,1658,1223,1028,771,437,12410
211041272,91,77,34,71,50,44,39,35,6,447,2265,1297,933,1756,1594,1124,969,800,257,10995
211041273,61,66,48,59,66,56,103,82,138,679,1762,1506,1103,1314,1579,1481,1653,1063,495,11956
211051274,128,113,77,94,98,81,55,20,6,672,1903,1227,1008,1502,1537,1353,1013,386,79,10008
211051275,182,99,83,89,107,78,58,52,6,754,2301,1421,1536,1629,1502,1362,1174,691,165,11781
211051276,193,127,138,130,146,197,125,74,22,1152,2402,1427,1510,1606,1877,2070,1773,1030,374,14069
211051277,115,64,89,75,55,64,35,26,16,539,1850,1030,1521,1402,1054,1087,950,733,280,9907
211051278,239,152,169,155,174,178,104,82,30,1283,3421,2417,2613,2419,2658,2491,1947,1181,445,19592
211051279,91,50,54,50,71,64,41,23,12,456,1080,698,567,698,925,784,653,307,94,5806
211051280,79,54,56,46,63,46,32,23,40,439,1362,767,781,926,953,809,703,430,213,6944
211051281,293,214,202,190,167,156,113,60,32,1427,4590,2805,3374,3363,2908,2532,2080,1146,346,23144
211051282,132,63,48,95,92,116,79,29,7,661,1690,987,812,1238,1580,1476,1308,513,113,9717
211051283,113,77,64,67,69,72,42,27,6,537,1962,1201,1304,1326,1305,1231,935,452,76,9792
211051284,100,74,75,71,74,80,66,13,3,556,1844,1116,1095,1391,1491,1425,1009,332,81,9784
211051285,86,83,61,63,94,74,44,18,10,533,1497,1027,979,924,1153,1102,723,394,94,7893
211051286,324,221,154,192,274,203,177,84,22,1651,2996,1890,1962,1904,2395,2448,1999,904,295,16793
212011289,344,224,163,215,237,224,159,66,20,1652,3722,2269,1839,2438,2791,2673,1879,793,227,18631
212011546,335,226,247,206,200,130,76,41,15,1476,5464,3077,4157,3869,2975,2020,1358,585,125,23630
212011547,201,119,103,112,132,156,93,54,18,988,1945,1232,1064,1151,1373,1410,993,535,174,9877
212011548,187,86,118,111,114,84,88,50,31,869,2103,1174,1665,1213,1193,1106,950,480,185,10069
212011549,322,157,221,181,134,81,65,53,38,1252,3707,1738,3042,2269,1664,1247,968,568,234,15437
212011550,135,50,58,75,45,29,22,23,3,440,1931,852,1419,1254,764,563,463,206,28,7480
212011551,141,60,139,76,76,46,36,39,21,634,1156,730,1274,785,674,616,542,501,163,6441
212011552,561,236,298,284,211,126,88,64,38,1906,6772,3297,4154,4542,3072,2052,1566,980,360,26795
212021293,264,211,172,162,215,180,127,133,87,1551,3822,2825,2392,2800,3195,3021,2279,1790,842,22966
212021295,259,148,250,182,137,108,85,66,32,1267,2327,1437,2272,1790,1287,1156,889,522,200,11880
212021297,205,137,163,112,134,96,65,28,28,968,2261,1447,1753,1477,1296,1385,993,558,314,11484
212021299,117,90,51,59,76,78,70,30,13,584,1456,1288,694,846,1267,1233,844,409,197,8234
212021453,159,126,123,123,144,88,78,30,16,887,2065,1513,1623,1641,1539,1736,1261,518,198,12094
212021454,181,111,145,118,111,101,97,36,11,911,2404,1560,1783,1841,1559,1914,1554,588,167,13370
212021455,196,181,132,133,127,135,55,17,8,984,2607,2011,1845,1810,1924,1787,901,469,148,13502
212021456,239,144,250,176,132,115,58,38,17,1169,2881,1846,2650,2082,1773,1653,1118,546,217,14766
212021553,252,163,104,163,167,97,72,28,0,1046,4218,2688,1750,3003,2889,1669,996,451,87,17751
212021554,174,93,96,122,95,40,25,8,0,653,2797,1468,1552,2128,1596,939,519,192,62,11253
212031300,533,295,359,314,281,220,127,73,21,2223,4299,2800,3494,3027,2661,2358,1648,742,245,21274
212031303,274,145,216,167,133,110,71,40,10,1166,4233,1803,3498,2778,1832,1541,1052,498,172,17407
212031304,365,162,252,200,149,92,56,28,14,1318,5714,2389,4086,3976,2224,1548,1019,428,151,21535
212031306,277,133,147,186,133,75,45,13,12,1021,4588,2299,2539,3453,2414,1447,828,303,163,18034
212031308,150,76,78,121,96,111,60,20,3,715,1536,957,951,1021,1138,1161,846,331,89,8030
212031457,144,155,66,70,104,87,39,14,7,686,2729,2312,1291,1644,2236,1591,866,404,82,13155
212031458,248,177,136,152,154,79,44,27,10,1027,3790,2735,2269,2428,2412,1704,892,373,114,16717
212031555,152,71,91,100,55,22,28,12,0,531,3100,1126,1579,2282,1182,569,465,205,20,10528
212031556,272,107,175,151,71,46,17,6,0,845,4384,1531,3544,3105,1182,650,316,92,5,14809
212031557,485,186,247,284,143,94,51,38,14,1542,6456,2949,3681,4534,2438,1364,1064,711,221,23418
212031558,226,105,173,132,64,33,26,36,20,815,3323,1438,2543,2306,1006,626,457,372,222,12293
212031559,200,107,120,109,78,34,16,11,8,683,3749,1719,1820,2628,1524,730,401,157,45,12773
212031560,252,130,145,122,102,99,42,27,3,922,2720,1598,1832,1751,1546,1368,711,329,61,11916
212031561,262,193,202,151,146,101,58,23,7,1143,2807,1861,2110,1719,1582,1486,745,315,83,12708
212031562,298,148,212,177,136,116,68,31,8,1194,2791,1874,2137,1931,1553,1563,997,422,107,13375
212041309,89,67,106,87,89,84,99,64,24,709,1738,1159,1366,1539,1408,1520,1533,909,395,11567
212041310,98,147,171,112,106,77,65,54,22,852,1892,1762,3092,1918,1440,1209,1048,746,283,13390
212041312,382,235,315,281,234,197,167,94,52,1957,3943,2692,3343,3129,2753,2515,2239,1366,543,22523
212041313,106,61,50,77,64,81,72,41,21,573,1847,1205,843,1332,1550,1406,1227,773,321,10504
212041316,98,78,83,74,72,62,57,29,7,560,1264,892,999,984,1009,857,824,519,115,7463
212041317,268,217,373,182,196,175,100,75,40,1626,3222,2959,4544,2996,2530,2346,1828,1200,614,22239
212041318,142,87,125,118,99,103,64,43,25,806,2076,1730,1937,1710,1531,1581,1186,642,229,12622
212041459,174,125,236,162,112,127,74,46,28,1084,2068,1461,2811,2010,1307,1311,907,539,327,12741
212041460,271,159,256,193,160,147,93,84,21,1384,3204,2622,3606,2711,2217,2038,1671,1087,428,19584
212041563,432,290,539,409,287,248,182,118,53,2558,3677,2574,4457,3307,2283,2078,1531,1038,541,21486
212041564,186,79,136,138,71,59,60,34,13,776,2044,1179,1807,1457,966,718,642,414,141,9368
212041565,183,96,129,139,106,107,85,59,23,927,2532,1784,2096,1984,1781,1806,1762,1012,339,15096
212041566,154,93,107,120,82,70,32,13,7,678,3387,2104,2189,2763,2093,1406,771,274,119,15106
212051319,207,136,268,161,133,130,100,67,26,1228,3229,2377,3519,2987,2449,1969,1477,973,531,19511
212051321,152,132,95,142,119,114,88,80,62,984,3641,2911,2164,2918,2865,2462,2258,1700,686,21605
212051322,160,181,199,167,145,119,102,65,42,1180,3440,2893,2799,3002,2690,2430,1769,1308,712,21043
212051323,108,116,108,90,112,103,49,51,25,762,2700,2264,1873,2153,2186,1955,1349,1075,524,16079
212051324,149,159,144,118,151,110,74,69,60,1034,3288,2463,2418,2659,2661,2145,1642,1320,665,19261
212051325,179,138,148,139,153,115,100,90,38,1100,3516,2190,2704,2894,2599,2073,1965,1420,519,19880
212051326,243,192,270,208,177,116,82,59,26,1373,3634,2883,4138,3345,3007,2422,1664,1168,660,22921
212051327,131,118,90,111,122,118,149,167,179,1185,3017,2369,1759,2325,2729,2387,2685,2204,1178,20653
212051567,73,346,344,108,47,35,26,11,23,1013,673,3651,2897,915,476,410,314,255,230,9821
212051568,92,154,310,112,83,65,54,87,108,1065,1260,2309,3714,1590,974,819,612,479,295,12052
213011328,121,81,163,142,88,76,56,34,13,774,1162,759,1602,1275,839,696,625,359,186,7503
213011329,150,93,120,83,109,68,44,4,7,678,1931,1548,1319,1431,1558,1222,718,221,92,10040
213011331,115,76,106,87,69,88,61,29,7,638,1293,1060,1207,967,1093,1193,830,329,96,8068
213011332,206,106,165,128,134,134,106,45,8,1032,2068,1510,1752,1589,1561,1852,1729,769,249,13079
213011333,256,166,177,190,140,129,94,46,10,1208,2604,1731,1981,1852,1676,1684,1663,658,136,13985
213011334,441,305,450,340,272,242,150,97,37,2334,3494,2628,3819,2699,2259,2224,1953,1105,391,20572
213011335,321,223,328,251,193,214,171,188,219,2108,2723,2283,2945,2211,2054,1927,1687,1103,529,17462
213011336,146,94,192,123,109,68,43,33,20,828,1534,1085,1982,1503,1147,930,640,381,229,9431
213011337,220,181,172,168,153,125,73,42,22,1156,2010,1532,2046,1548,1501,1441,1026,614,338,12056
213011338,283,215,291,208,204,140,116,89,46,1592,3094,2189,3066,2595,2261,1974,1733,1235,412,18559
213011339,166,103,133,119,101,87,47,30,17,803,1965,1681,1869,1523,1637,1458,836,463,296,11728
213011340,155,152,151,112,146,158,93,29,8,1004,2366,2482,1883,1646,2602,3028,1861,802,241,16911
213011569,396,199,329,254,201,151,126,74,7,1737,3667,2043,3072,2800,2082,1754,1632,799,157,18006
213011570,181,64,88,103,61,40,20,7,5,569,2432,1052,1167,1799,1116,639,305,115,16,8641
213021341,193,75,111,179,143,103,83,57,29,973,2383,1104,1569,2238,2016,1602,1370,887,398,13567
213021342,256,152,209,188,186,180,127,71,65,1434,3029,1857,2588,2659,2459,2569,2003,919,402,18485
213021343,314,119,250,195,131,95,84,73,40,1301,2900,1336,2619,2376,1729,1223,1082,1064,606,14935
213021344,214,99,165,212,177,106,67,41,27,1108,4038,1682,2485,3494,2881,2069,1183,594,320,18746
213021345,65,35,56,51,40,45,15,10,6,323,1047,545,639,825,697,644,353,166,44,4960
213021346,140,134,100,112,147,136,112,47,26,954,2791,1887,1282,1908,2640,2493,1789,813,303,15906
213031347,258,229,379,258,187,151,99,33,32,1626,2983,2368,4422,3051,2180,1817,1361,592,296,19070
213031348,159,180,444,265,168,145,115,87,47,1610,1813,1891,5187,3152,1773,1440,971,573,334,17134
213031349,98,80,167,107,93,77,70,17,6,715,1725,1585,2698,2087,1687,1357,952,366,114,12571
213031350,77,46,97,101,72,54,31,24,10,512,1762,713,1685,1873,1402,920,466,273,147,9241
213031351,138,80,234,173,129,89,41,30,20,934,2016,1051,2636,2224,1534,1104,643,357,169,11734
213031352,177,88,154,158,125,108,45,36,14,905,2955,1396,2634,2875,2356,1586,856,507,293,15458
213041353,414,204,247,211,219,175,160,78,21,1729,5158,2767,3571,3442,3135,2664,2371,1187,431,24726
213041358,580,281,264,324,221,146,108,33,9,1966,5439,2706,3187,3408,2534,1843,1455,542,104,21218
213041359,272,463,1114,843,410,160,61,23,3,3349,4318,1802,4639,3850,1471,814,498,144,22,17558
213041360,317,190,133,179,166,87,46,25,4,1147,4923,2837,2031,3523,3140,1561,961,450,108,19534
213041461,90,45,44,48,34,41,42,42,59,445,1202,741,718,844,715,649,425,294,200,5788
213041462,88,45,35,72,45,26,9,4,3,327,1842,787,673,1441,818,455,267,78,11,6372
213041463,287,174,188,205,217,133,85,27,10,1326,4548,2997,2397,3304,3420,1886,1242,477,95,20366
213041571,206,116,111,88,83,59,48,12,14,737,2557,1227,1435,1552,1055,842,714,330,107,9819
213041572,207,71,140,116,50,26,13,0,0,623,2331,761,1994,1528,486,314,150,34,9,7607
213041573,58,21,26,37,20,24,15,0,0,201,859,277,336,583,439,261,195,37,6,2993
213041574,151,97,92,110,58,41,22,3,0,574,2788,1163,1980,2103,1006,594,357,91,15,10097
213041575,222,158,135,158,168,111,53,18,5,1028,3173,2587,2019,2269,2735,1867,1051,410,75,16186
213041576,263,136,147,137,136,84,63,34,7,1007,2561,1527,1672,1636,1479,1349,917,381,106,11628
213041577,232,117,148,129,108,105,87,57,11,994,1483,869,1069,1030,949,894,1004,481,109,7888
213041578,560,217,339,278,193,127,87,39,14,1854,4447,1911,2895,2580,1720,1266,1195,471,165,16650
213051361,318,218,215,206,209,168,96,32,18,1480,3414,2562,2565,2429,2538,2639,1535,575,185,18442
213051362,370,217,273,228,185,166,109,64,9,1621,3652,2293,2779,2672,2165,2267,1889,876,167,18760
213051363,190,133,235,180,105,84,47,12,10,996,2309,1449,2698,2271,1166,866,499,145,55,11458
213051368,273,171,222,220,162,150,96,75,45,1414,3177,1912,2629,2707,2026,1773,1356,802,435,16817
213051464,370,201,246,254,166,85,39,18,0,1379,5248,2159,2870,3992,2473,1394,841,246,42,19265
213051466,320,107,142,228,94,50,27,5,0,973,6124,1636,2397,5369,1919,843,654,142,7,19091
213051467,381,186,267,223,205,161,144,120,129,1816,3707,2320,2944,2581,2340,2226,1593,900,402,19013
213051468,472,233,347,246,195,125,73,20,8,1719,5171,2675,4646,3731,2336,1996,1240,443,111,22349
213051579,238,67,116,140,57,29,17,0,0,664,3236,1070,1982,2564,938,451,248,85,46,10620
213051580,183,133,104,141,140,69,34,28,0,832,3191,1874,1702,2397,2397,1300,784,440,81,14166
213051581,130,79,82,124,54,33,23,3,4,532,2453,1129,1312,2137,1321,609,385,139,73,9558
213051582,240,77,196,149,53,29,15,3,0,762,3195,979,2568,2261,595,311,157,48,7,10121
213051583,688,271,398,416,214,103,56,18,7,2171,7889,3521,5036,6098,2723,1515,913,341,78,28114
213051584,190,76,161,118,27,15,11,0,0,598,2137,740,2037,1646,347,183,91,20,4,7205
213051585,265,126,134,160,83,48,19,12,0,847,3184,1430,1750,2183,1194,703,453,228,49,11174
213051586,180,279,543,413,132,42,12,12,0,1613,2343,1019,2714,2203,601,285,126,35,3,9329
213051587,161,74,125,126,41,25,15,7,0,574,2778,880,2100,2379,752,420,220,51,11,9591
213051588,509,190,316,317,145,77,48,17,9,1628,5898,2114,3407,4197,1636,938,601,245,39,19075
213051589,208,137,176,129,70,34,19,3,0,776,2430,1199,2110,1694,721,507,270,81,20,9032
213051590,272,124,136,151,127,83,44,23,8,968,3341,1716,2000,2321,1670,1262,839,324,76,13549
214011370,374,189,247,211,213,162,114,69,66,1645,4218,2481,3684,3199,2883,2557,1703,835,423,21983
214011371,397,265,357,315,303,243,156,97,44,2177,3810,2768,3674,3265,3109,2835,2408,1227,494,23590
214011372,390,268,354,274,256,239,146,108,36,2071,3387,2065,3182,2620,2353,2257,1817,1264,504,19449
214011373,241,125,116,145,162,130,103,70,71,1163,3589,2060,1568,2371,2704,2378,1996,1378,758,18802
214011374,334,224,167,229,261,175,146,77,33,1646,4951,2961,3161,3479,3453,3167,2266,1123,373,24934
214011375,278,137,197,236,245,164,100,79,38,1474,3032,1589,2352,2682,2445,2036,1682,1016,385,17219
214011376,159,105,75,116,124,80,58,27,7,751,2854,1667,1453,2079,2036,1691,1042,402,83,13307
214021377,174,100,94,113,172,161,173,118,42,1147,1798,1237,1134,1324,1809,1958,2215,1442,451,13368
214021378,59,51,41,35,78,122,123,57,29,595,763,517,347,428,789,1196,1211,576,169,5996
214021379,417,252,238,276,284,249,218,125,48,2107,4227,2934,2742,2745,2887,3067,3023,1843,511,23979
214021381,254,151,53,134,181,140,122,85,35,1155,3848,2201,913,2140,2989,2471,2194,1446,531,18733
214021382,284,176,79,146,220,157,143,101,54,1360,3814,2269,1144,2246,3132,2514,2445,1657,618,19839
214021383,315,171,182,220,270,336,357,190,77,2118,2743,1464,1563,1859,2582,3211,3741,2054,592,19809
214021384,327,216,187,205,261,233,283,264,147,2123,3216,1977,2163,2251,2633,3042,3572,2720,1365,22939
214021385,260,155,165,144,173,175,117,66,32,1287,3236,2175,2443,2144,2386,2611,1999,1089,436,18519
214021591,176,104,82,112,157,103,101,115,74,1024,2724,1655,1334,1746,2181,1590,1661,1541,744,15176
214021592,67,58,70,50,85,98,153,145,163,889,1141,825,765,961,1234,1551,2043,1456,596,10572
215011386,105,96,261,245,230,171,141,77,34,1360,1223,868,1177,946,1052,1175,1093,664,303,8501
