SA2_CODE_2021,Buddhism_M,Buddhism_F,Buddhism_P,Christianity_Anglican_M,Christianity_Anglican_F,Christianity_Anglican_P,Christianity_Asyrin_Apstlic_M,Christianity_Asyrin_Apstlic_F,Christianity_Asyrin_Apstlic_P,Christianity_Baptist_M,Christianity_Baptist_F,Christianity_Baptist_P,Christianity_Brethren_M,Christianity_Brethren_F,Christianity_Brethren_P,Christianity_Catholic_M,Christianity_Catholic_F,Christianity_Catholic_P,Christianity_Church_Christ_M,Christianity_Church_Christ_F,Christianity_Church_Christ_P,Christianity_Eastrn_Orthdox_M,Christianity_Eastrn_Orthdox_F,Christianity_Eastrn_Orthdox_P,Christinty_Jehvahs_Witnses_M,Christinty_Jehvahs_Witnses_F,Christinty_Jehvahs_Witnses_P,Christianity_Lattr_day_Snts_M,Christianity_Lattr_day_Snts_F,Christianity_Lattr_day_Snts_P,Christianity_Lutheran_M,Christianity_Lutheran_F,Christianity_Lutheran_P,Christianity_Orintal_Orthdx_M,Christianity_Orintal_Orthdx_F,Christianity_Orintal_Orthdx_P,Christianity_Othr_Protestnt_M,Christianity_Othr_Protestnt_F,Christianity_Othr_Protestnt_P,Christianity_Pentecostal_M,Christianity_Pentecostal_F,Christianity_Pentecostal_P,Christinty_Prsbytrin_Refrmd_M,Christinty_Prsbytrin_Refrmd_F,Christinty_Prsbytrin_Refrmd_P,Christianity_Salvation_Army_M,Christianity_Salvation_Army_F,Christianity_Salvation_Army_P,Christnty_Sevnth_dy_Advntst_M,Christnty_Sevnth_dy_Advntst_F,Christnty_Sevnth_dy_Advntst_P,Christianity_Uniting_Church_M,Christianity_Uniting_Church_F,Christianity_Uniting_Church_P,Christianity_Christian_nfd_M,Christianity_Christian_nfd_F,Christianity_Christian_nfd_P,Christianity_Othr_Christian_M,Christianity_Othr_Christian_F,Christianity_Othr_Christian_P,Christianity_Tot_M,Christianity_Tot_F,Christianity_Tot_P,Hinduism_M,Hinduism_F,Hinduism_P,Islam_M,Islam_F,Islam_P,Judaism_M,Judaism_F,Judaism_P,Othr_Rel_Aust_Abor_Trad_Rel_M,Othr_Rel_Aust_Abor_Trad_Rel_F,Othr_Rel_Aust_Abor_Trad_Rel_P,Othr_Rel_Sikhism_M,Othr_Rel_Sikhism_F,Othr_Rel_Sikhism_P,Othr_Reln_Other_reln_groups_M,Othr_Reln_Other_reln_groups_F,Othr_Reln_Other_reln_groups_P,Other_Religions_Tot_M,Other_Religions_Tot_F,Other_Religions_Tot_P,SB_OSB_NRA_NR_M,SB_OSB_NRA_NR_F,SB_OSB_NRA_NR_P,SB_OSB_NRA_SB_M,SB_OSB_NRA_SB_F,SB_OSB_NRA_SB_P,SB_OSB_NRA_OSB_M,SB_OSB_NRA_OSB_F,SB_OSB_NRA_OSB_P,SB_OSB_NRA_Tot_M,SB_OSB_NRA_Tot_F,SB_OSB_NRA_Tot_P,Religious_affiliation_ns_M,Religious_affiliation_ns_F,Religious_affiliation_ns_P,Tot_M,Tot_F,Tot_P
102021049,9,9,19,300,362,667,0,0,0,51,73,120,0,0,0,351,353,699,0,0,3,11,16,24,3,6,7,0,0,0,3,6,11,0,0,0,31,20,55,9,10,20,32,23,51,3,3,11,9,7,16,45,43,90,61,66,128,5,3,15,922,1004,1920,0,3,4,6,3,6,4,3,3,0,3,3,0,0,0,0,0,7,0,3,8,655,561,1226,0,0,0,0,4,3,659,565,1228,127,98,223,1732,1684,3420
102021050,21,31,60,1097,1399,2499,0,0,0,73,87,159,0,0,0,1114,1294,2406,0,0,0,25,27,52,29,37,71,4,9,14,8,16,28,0,0,0,34,27,63,41,63,102,127,172,306,14,21,37,18,16,35,124,151,277,98,101,202,0,4,4,2815,3425,6240,6,4,16,26,13,38,0,6,4,3,6,9,0,0,0,9,12,23,11,20,31,2017,1821,3840,19,12,31,10,8,16,2045,1845,3889,338,345,681,5263,5696,10960
102021051,9,30,30,341,429,773,0,0,0,45,44,90,11,17,30,429,441,866,6,3,9,6,14,28,5,3,16,7,12,24,4,4,11,0,0,0,37,33,71,27,30,56,59,53,107,6,6,13,13,18,27,52,71,126,55,65,118,5,5,7,1109,1255,2369,12,8,24,11,14,22,9,5,9,0,0,0,0,0,3,8,9,17,8,14,21,1150,1008,2159,12,14,23,4,7,13,1164,1026,2195,145,114,261,2460,2459,4928
102021052,26,24,48,576,674,1253,0,0,0,35,42,78,0,0,0,744,798,1544,0,0,0,33,23,59,8,11,13,7,5,16,9,7,10,0,0,0,12,17,25,14,14,27,69,70,133,3,8,11,7,4,11,69,90,157,55,54,108,4,0,4,1624,1828,3451,0,0,6,8,8,18,0,0,0,6,4,3,0,0,4,4,8,18,10,13,29,1384,1161,2544,5,5,8,7,0,10,1394,1170,2565,188,181,371,3258,3235,6492
102021053,63,110,170,1259,1467,2724,0,0,0,93,92,183,0,0,0,1911,2255,4163,3,3,6,61,86,147,16,34,49,15,12,33,3,22,25,11,15,23,34,49,81,43,58,96,143,171,315,21,22,34,14,21,40,136,238,372,151,169,321,0,9,5,3924,4710,8631,66,55,117,38,32,73,10,14,26,4,4,6,36,46,80,20,28,45,62,71,132,2838,2554,5390,26,19,41,7,18,31,2874,2595,5470,601,626,1223,7630,8207,15839
102021054,45,51,91,822,994,1813,0,0,0,46,70,118,0,0,0,1120,1250,2372,0,3,3,33,25,57,10,16,26,3,4,18,6,0,13,0,0,0,17,26,41,31,45,71,88,117,203,6,3,9,7,12,22,75,109,189,87,97,189,0,4,7,2361,2794,5154,14,16,31,21,9,25,0,0,0,0,3,3,4,3,0,12,16,29,16,27,39,2004,1736,3743,8,9,15,11,23,31,2021,1765,3789,384,394,785,4868,5048,9909
102021055,15,37,57,402,449,852,0,0,0,56,60,113,11,14,24,526,620,1142,0,4,3,28,25,53,4,6,13,5,5,16,9,8,16,6,0,0,35,38,73,18,28,49,40,59,104,7,4,11,17,24,40,43,48,91,77,92,174,0,0,3,1281,1493,2776,55,39,90,30,15,47,3,0,3,0,0,0,14,9,24,14,24,33,28,29,58,949,963,1915,3,10,14,5,4,6,961,978,1932,134,141,270,2500,2732,5229
102021056,73,99,166,1392,1844,3240,3,0,3,130,143,275,0,0,0,2423,2806,5222,8,4,10,78,83,161,25,49,73,51,51,102,12,8,20,33,25,64,56,75,129,107,121,225,179,202,379,17,17,40,50,51,95,172,213,389,160,213,371,9,7,12,4895,5923,10813,125,105,228,52,45,98,8,4,9,0,6,6,32,30,58,29,39,72,57,76,132,3808,3513,7316,24,14,42,12,12,25,3841,3540,7382,592,628,1225,9640,10415,20051
102021057,27,74,100,695,788,1488,0,0,0,68,101,174,0,0,0,827,922,1750,0,0,0,26,40,67,25,36,65,3,13,16,3,8,13,4,3,6,49,36,81,53,51,107,67,84,159,17,21,39,14,18,36,62,109,174,109,118,226,4,6,6,2041,2363,4404,48,46,101,40,36,68,0,0,3,0,0,0,13,14,27,12,13,29,26,31,59,1939,1616,3555,14,11,27,4,15,15,1954,1639,3597,417,372,792,4557,4563,9120
103011059,28,39,66,947,1081,2022,0,0,0,56,66,120,17,11,29,1922,2080,4008,5,4,9,23,21,41,18,17,37,8,5,17,7,19,33,0,3,3,12,16,26,33,35,62,206,217,420,13,14,27,10,9,20,167,220,390,70,80,154,0,5,9,3512,3907,7422,47,54,101,50,42,96,0,0,0,0,5,14,23,11,36,11,20,39,39,45,84,2022,1745,3762,13,7,19,0,5,10,2038,1756,3795,383,388,771,6096,6235,12330
103011060,14,17,35,649,652,1300,0,0,0,33,42,73,0,0,0,940,916,1856,0,4,11,11,12,24,3,10,15,7,0,13,5,8,10,0,0,0,9,12,14,29,28,61,141,148,284,0,3,4,4,8,12,84,95,178,54,64,116,0,7,9,1975,2006,3984,7,6,11,6,0,3,6,0,6,0,0,0,0,3,4,8,5,16,10,14,25,1151,977,2129,9,7,16,0,0,0,1159,988,2147,469,238,706,3634,3277,6909
103011061,4,14,21,370,399,765,0,0,0,10,18,29,0,0,0,661,689,1351,0,0,4,24,17,41,4,3,11,4,0,3,14,7,19,0,0,5,0,0,7,18,18,41,37,48,94,0,0,0,25,26,54,94,97,195,41,37,77,5,3,3,1316,1379,2692,22,19,39,19,12,28,4,4,10,0,0,0,4,3,10,0,5,6,10,6,19,722,557,1283,11,0,7,0,4,4,730,568,1295,428,303,730,2531,2307,4834
103011612,55,66,122,614,776,1386,0,0,0,48,63,115,0,0,0,1143,1396,2539,6,7,8,19,21,35,5,8,11,0,0,0,9,3,12,3,3,9,15,20,33,20,32,53,146,194,338,12,18,23,11,23,33,119,156,273,66,86,153,0,0,5,2234,2790,5021,120,97,217,70,54,118,3,0,10,5,3,5,55,50,106,32,18,45,87,75,162,1858,1756,3617,20,15,40,9,12,14,1886,1785,3671,1112,326,1440,5565,5189,10752
103011613,34,45,78,1026,1237,2270,0,0,0,75,86,163,73,70,143,1963,2247,4206,4,4,10,25,29,49,26,24,49,3,4,9,12,17,22,0,0,0,27,22,52,60,55,112,225,235,461,17,13,26,14,11,30,200,245,442,126,132,256,0,0,6,3877,4420,8299,54,57,108,37,25,67,0,0,0,0,0,0,8,8,19,17,25,40,23,38,57,2477,2340,4822,31,18,54,4,9,11,2519,2370,4883,405,406,819,6946,7367,14313
103021062,0,9,11,599,664,1269,0,0,0,10,9,22,88,90,179,755,802,1566,0,0,0,3,0,3,3,5,9,0,0,0,8,9,16,0,0,0,12,11,21,14,30,40,175,162,338,4,4,3,4,5,9,196,194,391,72,83,157,0,0,0,1954,2065,4017,24,18,46,10,6,15,0,0,0,0,0,3,3,3,8,4,0,10,11,9,21,764,630,1394,0,4,5,0,0,0,762,637,1397,425,445,866,3191,3187,6372
103021063,24,24,48,889,1065,1957,0,0,0,58,66,130,75,70,149,1161,1287,2442,0,0,4,23,16,35,36,54,86,20,22,43,8,3,14,3,7,7,14,12,23,39,42,81,168,209,380,8,13,16,0,5,6,138,183,321,71,90,165,5,3,10,2718,3154,5869,10,22,32,16,11,25,0,0,0,7,9,14,5,5,7,10,14,25,18,28,48,1331,1139,2475,9,9,19,3,4,5,1346,1155,2499,401,361,752,4526,4746,9273
103021064,3,14,18,623,688,1319,0,0,0,20,21,37,0,0,0,724,704,1429,0,6,6,5,5,14,15,14,30,5,0,4,3,3,8,0,0,0,6,4,11,4,7,9,75,94,167,5,6,7,4,5,9,153,156,303,54,56,110,7,7,12,1702,1771,3473,8,7,12,3,0,3,0,0,0,0,0,0,3,3,4,8,13,22,7,16,21,792,719,1513,4,0,7,3,8,10,803,727,1531,327,331,654,2860,2862,5716
103021065,18,15,34,1028,1101,2131,0,0,0,66,83,148,0,0,0,1530,1616,3149,0,0,0,4,6,11,14,17,25,0,0,0,18,20,35,0,0,0,6,6,14,7,27,38,111,126,239,17,9,24,5,7,6,208,241,450,69,89,155,0,0,0,3082,3352,6433,15,17,28,3,0,6,0,0,5,0,0,0,0,4,5,0,5,5,3,7,10,1314,1202,2523,6,0,6,0,4,4,1317,1208,2523,527,455,983,4970,5052,10020
103021066,0,3,7,401,414,819,0,0,0,10,11,21,0,0,0,426,442,861,0,0,0,3,3,4,4,5,7,0,0,3,11,4,11,0,0,0,3,0,3,22,17,37,111,112,228,12,12,23,0,5,4,111,97,214,21,32,54,0,0,0,1132,1152,2285,0,0,3,0,5,4,0,0,0,0,0,0,0,0,0,0,3,5,0,3,5,528,448,983,0,0,0,4,0,5,536,451,987,162,141,301,1840,1753,3597
103021067,27,34,54,1058,1235,2289,3,5,3,112,130,242,29,29,62,1351,1488,2842,0,0,0,3,5,8,4,7,5,3,7,8,18,27,41,3,3,8,6,8,11,50,67,117,157,191,346,7,9,16,6,14,21,234,339,573,110,139,248,0,0,0,3173,3687,6864,28,20,47,19,10,30,0,0,0,0,0,0,5,0,6,9,15,27,11,19,35,1640,1396,3031,10,6,19,5,3,9,1653,1409,3060,438,388,822,5350,5567,10919
103021068,3,7,10,329,313,643,0,0,0,54,45,93,0,0,0,349,335,682,0,0,0,5,0,9,0,0,0,0,0,0,15,14,25,0,0,0,7,5,9,22,23,49,74,72,147,0,5,5,4,3,12,139,120,263,73,67,135,4,3,11,1075,1016,2084,0,4,9,0,0,0,0,0,0,6,0,0,0,0,0,3,0,3,4,0,4,434,346,781,0,0,0,9,0,9,444,346,784,196,175,367,1715,1541,3262
103021069,5,12,17,558,659,1217,0,0,0,12,20,36,0,0,0,677,723,1400,3,5,8,0,4,5,9,18,29,3,0,7,46,47,87,0,0,0,6,18,23,6,5,14,153,135,292,12,10,20,0,6,8,146,149,298,94,109,202,0,0,0,1741,1904,3652,10,10,21,3,3,10,0,0,0,0,0,0,0,0,3,3,7,13,8,12,16,678,530,1204,4,5,6,0,0,0,681,536,1214,326,261,592,2776,2744,5525
103031070,36,68,102,919,1107,2026,0,0,0,91,88,172,86,81,172,1204,1369,2569,0,0,0,26,21,47,27,33,64,9,19,27,10,0,11,0,0,0,23,19,42,44,49,91,185,199,383,16,28,39,20,16,38,284,349,640,92,94,184,7,3,9,3031,3490,6516,42,37,77,29,17,46,5,6,16,0,3,6,5,5,14,16,40,61,24,53,75,2224,2017,4234,31,26,56,9,21,29,2260,2060,4317,802,437,1235,6226,6163,12385
103031071,28,40,72,720,744,1458,0,0,0,44,51,92,0,0,0,954,914,1864,0,0,0,14,8,26,0,3,4,4,4,10,5,3,6,0,0,0,20,17,36,23,28,48,113,140,252,15,6,22,12,14,22,169,222,393,79,57,135,3,6,11,2165,2226,4390,8,15,23,14,12,23,0,4,7,0,0,0,0,3,4,16,21,33,15,17,42,1636,1434,3065,13,9,22,10,9,14,1657,1451,3105,399,380,778,4299,4150,8448
103031072,15,41,57,1096,1340,2434,0,0,0,39,65,109,0,0,0,1500,1593,3087,0,0,0,22,20,38,20,43,63,0,0,8,0,8,9,0,0,0,11,8,20,58,57,119,153,168,324,6,13,18,7,9,17,143,191,333,84,113,202,0,4,10,3154,3641,6795,38,33,71,21,16,34,7,4,14,4,0,5,20,23,43,5,21,31,28,42,77,2414,2214,4621,21,12,31,6,9,14,2436,2235,4673,430,416,848,6134,6433,12563
103031073,10,16,26,434,463,903,0,0,0,5,10,12,0,0,0,323,297,619,0,0,0,10,0,11,6,5,10,0,0,0,0,10,13,0,0,0,5,8,11,4,8,16,39,34,72,4,5,4,5,8,8,62,70,132,44,33,72,0,3,0,941,950,1889,0,7,3,10,0,11,0,0,0,0,0,0,0,0,0,0,3,6,0,3,6,566,490,1054,7,7,14,0,3,3,572,500,1069,214,176,389,1749,1651,3398
103031074,13,20,37,1340,1336,2681,0,0,0,49,36,90,0,0,0,1324,1280,2606,0,0,0,11,13,23,9,9,19,5,0,3,7,7,15,0,0,0,9,11,18,20,15,34,185,186,373,16,13,27,3,5,9,106,131,237,46,69,118,0,0,0,3132,3133,6265,7,0,3,0,0,0,0,0,0,5,0,3,0,0,3,16,17,33,26,22,44,1877,1582,3456,10,17,27,9,7,13,1890,1605,3493,661,560,1222,5726,5341,11072
103031075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
103041076,8,25,32,729,755,1481,0,0,0,67,66,135,0,0,0,886,962,1847,0,0,0,4,7,13,4,5,11,0,0,0,15,11,23,0,0,0,12,14,16,32,42,68,111,139,253,11,14,22,3,6,9,171,197,375,72,73,140,0,4,4,2119,2282,4396,0,5,3,11,9,20,0,3,3,0,0,0,0,0,3,10,24,33,11,22,32,1277,1145,2423,5,5,12,3,0,4,1287,1155,2439,300,286,589,3735,3783,7517
103041077,84,85,172,1349,1631,2981,0,0,0,98,118,217,9,14,24,2145,2516,4657,3,7,16,32,36,64,34,47,82,12,16,33,16,15,33,0,0,4,101,99,198,83,145,228,188,229,422,18,22,38,14,14,31,397,532,929,223,262,493,3,0,3,4734,5710,10440,113,107,220,47,40,88,9,4,13,4,0,4,18,15,38,26,52,78,49,68,116,3364,3018,6385,23,13,39,6,18,28,3398,3049,6453,750,773,1519,9185,9840,19023
103041078,79,105,180,1594,1955,3546,0,0,0,131,165,290,110,121,229,3060,3312,6370,8,10,17,56,58,116,32,37,67,14,11,24,20,21,39,16,9,20,126,134,265,139,165,309,223,235,459,10,17,29,15,20,34,446,573,1019,297,315,615,3,3,8,6296,7162,13453,148,120,267,101,91,195,5,6,11,0,4,4,44,34,78,22,27,49,71,59,130,3756,3535,7288,30,34,59,5,17,21,3786,3576,7368,666,629,1294,11150,11744,22895
103041079,17,23,36,1257,1366,2621,0,0,0,133,135,262,35,38,71,1492,1522,3012,3,7,8,11,5,23,3,3,8,0,0,0,3,8,17,0,0,0,32,50,85,46,46,92,145,137,287,3,14,15,4,12,17,342,374,710,140,119,263,3,0,3,3662,3836,7493,3,3,6,9,4,17,4,4,8,0,0,0,6,7,6,8,17,27,9,25,32,1773,1479,3255,18,11,29,4,7,11,1791,1501,3295,491,451,939,5990,5842,11830
104011080,25,57,85,1826,2191,4018,0,0,0,105,124,229,0,0,0,1589,1918,3506,3,0,3,14,15,28,55,77,131,8,16,29,13,20,27,0,0,0,9,18,24,50,92,144,376,505,889,34,50,88,15,24,48,208,260,465,156,180,332,0,0,0,4467,5489,9957,29,36,66,22,21,48,5,0,4,5,5,10,29,30,57,17,38,53,50,67,122,3786,3489,7277,19,17,34,14,21,30,3813,3530,7346,850,781,1641,9273,9983,19255
104011081,40,82,119,1496,1612,3105,0,0,0,109,102,211,0,0,0,1208,1244,2455,3,4,3,9,11,22,55,48,102,13,8,23,14,18,30,0,0,0,25,21,46,28,39,68,392,373,762,27,25,49,17,32,51,221,209,427,162,199,358,0,6,9,3787,3945,7735,8,11,17,4,7,11,7,6,13,9,3,12,19,22,39,30,36,58,48,65,111,3314,2885,6196,28,24,48,15,13,24,3356,2923,6278,1738,856,2594,8986,7886,16875
104011082,59,106,163,1542,1782,3328,0,0,0,99,104,205,0,0,0,1435,1729,3167,0,0,4,7,16,24,42,41,89,0,6,5,15,18,40,4,3,7,23,22,44,59,78,138,391,425,819,21,27,44,21,28,53,250,336,581,159,177,335,0,0,0,4075,4804,8879,7,6,16,12,14,28,4,5,6,0,0,0,0,6,6,15,35,54,24,38,59,3622,3279,6899,25,20,51,12,23,31,3666,3320,6990,716,673,1390,8559,8969,17533
104021083,48,70,112,240,262,504,0,0,0,13,7,20,0,0,0,256,317,571,0,0,0,4,3,14,3,8,7,0,0,0,0,6,3,0,0,0,13,4,13,18,19,34,32,41,81,4,0,4,0,0,0,66,108,173,43,71,117,5,4,3,690,845,1538,9,9,18,5,6,11,21,11,28,0,0,0,6,0,4,24,44,68,24,45,72,1789,1845,3632,23,22,35,21,37,58,1828,1896,3725,335,324,652,2958,3204,6168
104021084,108,134,238,1176,1419,2591,0,0,0,206,221,431,4,0,6,1461,1755,3221,4,7,19,29,31,55,46,69,113,14,13,29,9,21,28,4,6,15,36,43,80,146,196,346,257,284,542,27,30,59,28,44,74,181,244,430,220,264,487,4,0,4,3852,4670,8526,48,42,92,71,53,122,6,6,14,6,0,8,141,122,265,102,138,238,246,264,512,3517,3529,7045,28,28,53,22,29,49,3563,3582,7143,724,722,1453,8628,9473,18099
104021085,51,72,121,635,846,1479,0,0,0,121,152,277,0,0,0,912,1114,2029,5,4,7,17,15,37,30,40,70,8,4,7,10,10,20,4,3,8,19,19,40,94,112,207,168,209,369,12,21,32,21,30,49,103,173,276,99,163,267,3,0,0,2254,2925,5176,47,46,94,41,52,96,10,0,6,0,0,0,31,29,60,154,159,320,185,191,378,2085,2090,4176,24,16,45,11,16,26,2121,2120,4242,559,627,1192,5266,6038,11305
104021086,13,11,28,265,270,533,0,0,0,29,19,53,0,0,0,270,292,563,0,0,0,0,0,0,16,14,27,0,0,0,0,10,8,0,0,0,14,11,18,32,27,63,53,53,115,0,0,0,5,13,21,37,43,79,61,76,140,5,4,3,787,830,1623,0,0,0,9,0,8,0,4,4,0,0,0,8,6,14,11,9,10,11,13,30,982,874,1863,10,10,16,3,3,3,997,889,1885,193,183,373,2016,1938,3950
104021087,13,22,37,280,291,570,0,0,0,13,12,25,0,0,0,153,191,346,0,0,0,0,0,0,4,7,5,3,0,4,0,3,5,0,0,0,8,7,12,7,8,20,33,30,58,0,5,5,10,12,19,66,71,134,35,38,70,5,10,12,609,672,1284,5,0,4,0,0,4,0,0,3,0,0,0,0,0,0,6,12,14,6,12,14,780,685,1463,9,0,9,3,12,14,792,699,1489,208,208,413,1636,1610,3250
104021088,31,46,77,653,746,1394,0,0,0,63,78,140,0,4,4,858,1038,1903,9,7,10,9,10,15,19,27,49,4,4,8,23,20,40,9,5,9,16,25,39,115,119,235,99,133,231,6,11,19,10,6,24,100,129,230,125,150,278,0,3,3,2110,2512,4617,13,19,36,21,21,46,4,12,11,0,0,0,31,33,69,16,28,40,46,55,107,2483,2293,4777,21,17,38,12,20,27,2513,2325,4841,264,259,525,5004,5253,10262
104021089,64,101,166,1394,1747,3140,0,0,0,132,146,275,0,0,0,1702,2022,3717,3,4,13,23,13,41,66,77,142,0,5,4,27,33,61,0,0,0,42,55,94,160,192,355,288,334,621,10,26,33,34,36,71,215,295,518,221,305,528,9,8,19,4329,5309,9639,28,23,53,17,20,35,10,12,19,11,12,20,58,50,113,28,59,88,97,124,222,4333,4114,8440,28,24,55,10,34,45,4372,4166,8538,731,676,1399,9645,10414,20066
104021090,9,31,36,446,486,936,0,0,0,17,10,25,0,0,0,349,408,758,0,0,3,3,4,8,0,10,13,0,0,0,0,0,5,0,0,0,7,11,17,12,10,26,68,70,139,0,4,3,0,3,5,86,98,179,51,59,108,0,3,3,1044,1182,2224,3,3,6,3,3,6,4,0,0,0,0,0,4,0,4,5,13,23,9,16,26,1109,1043,2154,11,0,10,3,8,11,1125,1055,2180,217,211,425,2404,2503,4907
104021091,70,113,188,966,1123,2091,0,0,0,75,78,151,0,0,0,915,1062,1984,0,5,5,12,13,22,65,76,138,0,14,14,11,18,25,5,3,8,33,45,74,38,55,91,133,156,289,8,11,23,12,12,24,116,154,274,90,126,214,3,0,9,2477,2948,5427,38,26,61,77,47,123,0,5,8,0,0,0,684,649,1328,25,33,52,707,682,1389,3153,2970,6128,25,13,37,12,29,45,3192,3013,6206,547,505,1051,7117,7347,14463
105011092,5,4,8,239,264,502,0,0,0,25,31,53,6,0,6,453,526,978,0,0,0,5,4,7,5,6,3,0,0,0,0,0,3,0,0,0,4,0,4,10,22,31,39,44,83,5,0,4,7,14,21,21,22,43,36,44,82,0,0,0,851,977,1833,21,19,39,10,0,17,0,0,0,0,5,5,0,0,9,4,0,6,5,7,15,500,388,888,0,3,5,0,4,8,501,398,897,301,324,622,1697,1730,3428
105011093,16,18,28,284,311,596,0,0,0,46,50,95,0,0,0,607,617,1223,0,0,0,5,6,4,0,0,0,5,5,8,0,5,8,0,0,0,3,3,7,8,9,17,33,33,68,3,0,3,3,5,3,76,73,155,22,23,46,0,6,3,1098,1146,2244,7,4,11,9,10,12,0,0,0,0,0,0,8,3,12,7,0,8,11,7,17,616,519,1129,4,0,11,0,0,5,623,523,1140,340,328,668,2099,2031,4129
105011094,6,0,11,509,551,1055,0,0,0,4,3,8,0,0,0,554,564,1118,0,0,0,5,3,7,7,15,16,0,0,0,3,0,0,5,3,6,3,0,5,8,3,11,58,60,114,0,0,0,3,3,11,41,37,74,18,18,39,0,0,0,1212,1266,2480,10,9,17,5,3,9,0,0,0,0,0,0,0,0,0,0,8,12,0,8,8,449,380,829,5,4,8,0,0,0,449,384,839,286,282,567,1975,1958,3926
105011095,8,15,18,527,591,1120,0,0,0,19,16,30,0,0,0,659,725,1385,6,0,3,0,3,3,4,3,3,0,0,0,10,4,12,5,0,0,3,0,3,4,7,18,102,103,204,0,0,0,3,3,3,98,106,206,9,21,37,0,0,0,1450,1587,3041,12,13,27,16,5,23,0,0,0,0,0,0,0,0,0,0,0,5,0,0,5,543,463,1009,0,0,0,0,0,0,551,463,1009,242,231,473,2275,2316,4591
105011096,13,16,23,463,458,919,0,0,0,13,16,23,0,0,0,502,472,971,0,0,0,27,21,50,10,11,19,5,3,7,6,3,13,0,3,0,7,4,8,0,5,4,80,93,168,7,5,7,8,11,17,16,30,55,27,33,54,4,0,3,1171,1164,2331,10,10,19,10,6,17,0,0,0,0,0,3,0,6,3,0,7,4,7,11,17,867,760,1630,7,3,14,6,0,8,879,768,1645,734,743,1474,2809,2722,5534
105021097,36,40,79,722,820,1543,0,0,0,69,81,155,0,0,0,1426,1733,3161,17,22,40,21,28,52,9,14,27,13,11,27,50,61,110,6,5,17,45,54,98,41,59,98,66,66,135,48,72,124,13,22,33,435,632,1067,100,122,224,0,0,0,3085,3814,6903,34,32,67,27,28,55,0,0,3,0,0,0,0,0,6,23,37,58,19,36,57,4436,4147,8585,29,21,51,14,19,26,4479,4184,8663,883,887,1770,8565,9020,17588
105021098,0,5,6,143,145,285,0,0,0,5,9,12,0,0,0,245,251,500,0,0,0,0,0,3,0,0,0,4,4,8,10,12,24,0,0,0,4,0,3,8,9,14,20,21,36,0,0,0,0,5,3,40,50,90,8,7,12,0,0,0,493,503,994,5,0,5,0,0,0,0,0,0,0,0,3,0,0,0,0,3,3,3,3,9,452,389,835,0,0,0,0,0,4,457,388,845,223,205,432,1182,1107,2288
105031099,11,11,22,952,996,1951,0,0,0,17,21,32,0,0,0,760,817,1579,0,5,4,13,11,17,9,15,22,0,9,9,12,11,18,0,0,4,7,3,10,14,23,37,168,185,359,4,3,9,21,26,43,91,110,203,77,96,172,4,0,7,2143,2335,4477,11,7,19,7,4,13,3,0,4,3,0,9,3,3,3,6,8,13,13,13,27,1157,966,2118,8,4,10,3,4,10,1165,973,2137,605,612,1223,3951,3963,7921
105031100,31,39,64,879,1050,1927,0,0,0,78,91,167,0,0,0,1260,1412,2668,6,5,13,10,12,22,5,4,13,3,5,7,13,21,36,0,0,0,11,10,28,36,37,76,193,203,398,7,15,22,15,3,24,158,195,357,119,152,269,0,4,3,2808,3226,6039,144,126,271,43,52,95,6,4,4,3,0,3,28,24,51,4,8,16,33,30,66,1563,1417,2982,9,10,18,3,9,8,1579,1434,3010,540,541,1079,5186,5446,10633
105031101,97,127,221,1365,1783,3153,0,0,3,153,166,323,4,4,4,2430,3012,5441,0,5,3,30,34,69,7,17,25,8,0,13,20,23,43,9,9,24,21,25,44,71,83,152,273,340,607,11,34,47,18,25,48,291,433,722,204,240,444,0,0,0,4921,6232,11161,385,373,761,147,125,273,3,8,12,5,0,8,101,90,182,16,24,38,116,119,232,2687,2507,5195,31,17,46,10,17,22,2725,2545,5271,879,830,1710,9271,10354,19628
105031102,29,29,62,879,1055,1933,0,0,0,70,78,147,0,0,0,1165,1371,2530,0,3,3,7,11,20,11,11,25,3,3,4,10,9,13,3,0,3,15,12,20,48,44,92,127,144,272,17,21,39,12,15,26,177,213,395,128,134,258,3,0,3,2667,3128,5795,109,91,196,78,60,138,0,0,7,4,6,7,35,24,55,3,9,10,39,35,77,1577,1417,2990,8,0,6,3,10,5,1585,1424,3008,550,496,1038,5060,5257,10317
105031103,3,9,10,651,657,1312,0,0,0,63,52,112,0,0,0,824,778,1600,0,0,0,7,7,12,9,9,24,0,0,0,16,18,37,0,0,0,6,3,5,20,14,30,107,116,229,0,0,6,9,4,10,142,152,295,78,68,148,0,0,0,1933,1891,3826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,5,0,6,5,809,677,1489,0,8,9,3,0,3,814,680,1499,328,296,619,3080,2877,5963
