SA2_CODE_2021,P_Tot_0_14,P_Tot_15_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85_over,P_Tot_Tot
407011145,776,361,480,488,603,851,804,403,119,4894
407011146,1363,838,770,777,1015,1065,1129,700,225,7871
407011147,1321,832,657,888,1208,1372,1187,431,78,7969
407011148,1894,1109,967,1240,1520,2280,3548,2373,912,15847
407011149,924,470,432,548,777,1207,1340,616,184,6498
407021150,1015,600,602,832,922,925,804,325,115,6138
407021151,536,317,346,369,445,656,709,371,118,3872
407021152,774,607,438,512,686,809,777,430,210,5245
407021154,1169,644,827,858,730,726,671,473,198,6293
407021155,466,234,218,286,338,413,310,112,22,2395
407021156,542,281,297,353,450,487,430,214,56,3107
407021157,1245,756,861,824,944,921,745,431,172,6891
407021158,596,303,284,376,476,597,563,223,43,3470
407021173,2774,1713,1781,1726,1971,1993,1645,915,429,14947
407021174,2575,1752,1806,1613,1731,1844,1707,1076,395,14499
407031159,1015,655,626,645,845,1009,949,456,197,6401
407031160,667,523,515,472,498,489,523,292,166,4143
407031161,493,258,323,322,351,452,403,219,105,2921
407031162,1020,541,586,574,680,721,743,506,209,5575
407031163,281,150,171,163,278,304,254,110,28,1742
407031164,843,516,497,514,892,1228,1295,630,177,6594
407031165,3068,2068,2315,2040,2191,2389,2132,1475,570,18243
407031166,637,392,369,375,552,653,499,214,51,3732
407031167,733,499,625,517,518,547,659,414,200,4705
407031168,862,592,601,549,719,798,629,264,72,5080
407031169,889,507,596,557,637,918,744,486,142,5473
407031170,1004,571,625,699,840,1059,1137,524,186,6646
497979799,0,0,0,3,5,0,0,0,0,12
499999499,409,394,627,534,478,513,359,64,11,3377
501011001,1250,396,523,990,908,1025,936,422,148,6595
501011003,2403,916,1084,1713,1712,1630,1587,708,143,11900
501011004,2170,877,1208,1684,1608,1194,989,327,139,10193
501011293,1594,904,931,1047,1318,1300,1350,723,184,9359
501011294,3599,1831,1795,2383,2463,2412,2563,1529,715,19292
501021005,4346,2133,2233,2670,2443,2432,1913,890,200,19256
501021007,1054,546,469,649,796,873,703,305,62,5457
501021008,1158,816,1043,935,884,892,683,375,190,6976
501021009,1571,947,920,976,1120,1301,1220,568,183,8812
501021010,604,325,265,382,525,539,417,186,44,3286
501021011,0,0,0,0,8,3,0,0,0,8
501021012,2525,1285,1640,1646,1439,1428,1248,807,315,12327
501021014,1619,1010,1000,1094,1307,1357,1152,577,202,9309
501021015,1279,773,992,861,887,962,795,481,169,7195
501021016,697,417,369,482,578,660,627,305,106,4234
501021251,2442,1355,1186,1460,1421,955,608,293,48,9770
501021252,557,393,194,335,521,511,392,108,32,3042
501021253,1921,1234,1460,1507,1728,1770,1656,944,543,12760
501021254,957,634,651,653,676,655,576,264,57,5119
501031017,1227,557,508,758,944,1188,1163,582,135,7068
501031018,1024,537,502,684,847,1009,978,460,127,6155
501031019,1002,624,587,599,672,822,651,358,128,5447
501031020,686,377,415,534,758,970,896,442,123,5198
502011021,1606,816,786,1003,1102,1156,1335,615,80,8498
502011022,1477,958,853,999,1235,1530,1670,760,184,9664
502011023,1701,1054,996,959,1104,1255,1192,1106,506,9869
502011024,3225,2014,1701,2037,2450,2792,3074,2036,580,19905
502011025,1256,1079,1162,1048,1274,1508,1596,931,399,10256
502011026,1015,672,639,634,811,988,1099,611,126,6599
502011027,4833,2493,2728,2936,2594,2228,1844,1140,463,21261
502011028,1648,1116,997,1035,1322,1575,1852,1275,507,11323
502011029,2058,1093,1032,1248,1258,1299,1245,774,254,10263
503011030,1205,973,382,582,1121,998,646,575,319,6805
503011031,1311,1228,1123,970,1150,1061,1032,916,452,9248
503011032,1216,989,895,824,1063,1082,919,550,210,7750
503011033,1885,1166,533,1032,1435,1219,767,408,172,8621
503011034,1812,1513,1125,1257,1555,1362,1180,710,254,10764
503011035,3049,3983,2009,2034,2221,1959,1962,1225,493,18936
503011036,1927,1321,822,1023,1426,1198,1016,596,282,9612
503021037,0,7,0,0,4,12,13,8,4,48
503021038,2290,1232,1975,1973,1776,1247,768,363,243,11872
503021039,2440,2081,2895,2585,2210,2073,1561,690,392,16934
503021040,1517,1006,1745,1586,1265,1174,758,406,246,9707
503021042,2756,1818,2681,2449,2174,2026,2003,1173,444,17527
503021043,3389,1923,3501,3335,2282,1764,1542,788,586,19102
503021295,886,1248,3464,2119,1337,1313,973,357,98,11798
503021296,1012,1238,3797,2168,1175,975,660,294,104,11414
503021297,705,1714,4259,2259,1146,990,624,312,106,12119
504011044,2799,1601,2231,2389,2165,1971,1574,839,360,15932
504011045,4307,2429,3727,3949,3327,2805,2086,1204,683,24523
504011046,1728,1323,3215,2464,1572,1254,1079,484,166,13294
504011047,3659,2555,3652,3235,2769,2587,2261,1477,525,22714
504011048,1252,934,862,896,997,1100,1139,614,216,8002
504021049,453,541,859,867,748,655,351,130,30,4633
504021050,1362,772,519,873,1130,1062,916,469,122,7223
504021051,1032,667,735,680,718,758,696,412,87,5780
504021052,0,4,0,0,0,0,0,0,0,10
504021053,2389,1470,1245,1555,1979,2049,1576,774,259,13305
504021054,2178,1499,1568,1552,1646,1699,1457,884,366,12838
504031055,0,0,0,0,0,0,3,0,0,5
504031056,3557,2619,2377,2241,2486,2826,1542,657,198,18505
504031057,4696,2693,3581,3479,2516,2237,1453,525,159,21348
504031058,1077,782,726,653,862,747,524,201,38,5605
504031060,435,360,185,308,555,504,293,142,37,2818
504031061,1054,508,861,879,693,638,490,220,61,5408
504031062,2825,1365,2002,2032,1580,1316,904,415,84,12518
504031063,0,0,10,11,0,0,0,0,0,25
504031064,0,0,0,0,0,0,0,0,0,0
504031065,988,675,725,685,747,792,609,347,108,5678
504031066,1507,1391,1716,1484,1512,1374,1047,632,426,11087
504031067,1448,926,986,936,1039,882,500,237,66,7019
504031068,2953,1530,1488,1833,1753,1427,995,410,74,12457
504031069,0,0,0,0,0,0,0,0,0,0
504031298,4152,1912,2827,2801,1873,1120,667,265,57,15680
504031299,2890,1234,2684,1998,1095,723,369,154,26,11164
504031300,4775,2593,2477,2934,2526,1621,1011,746,334,19011
505011070,2130,1048,1892,1695,1241,1129,921,394,106,10556
505011071,2594,1988,1575,1689,2306,1976,1058,481,150,13819
505011072,3455,1717,1184,2270,2324,1779,1957,988,314,15982
505011073,2614,1465,1577,2022,1841,1406,1741,870,185,13723
505011074,1987,1187,1415,1560,1360,1428,1079,430,123,10572
505011075,2000,1427,870,1327,1626,1769,1471,549,162,11200
505011076,1797,1461,650,1124,1883,1708,817,235,55,9737
505011077,2090,1859,1990,1790,1697,1916,1454,699,338,13845
505011078,2422,1353,1092,1813,1653,1777,1773,766,559,13204
505011079,2076,1444,1009,1497,1703,1595,1380,600,193,11493
505011080,1418,1116,629,932,1295,1258,992,358,118,8125
505011081,1838,819,1128,1402,1099,968,885,389,104,8626
505011082,1836,1205,643,1132,1465,1486,1522,700,204,10193
505011083,1726,1272,731,1189,1346,1614,1099,421,177,9579
505021084,2710,1511,2476,2454,1927,1615,1641,1174,509,16025
505021085,4500,2677,3905,3118,2297,2044,1540,752,207,21032
505021087,0,0,0,0,0,0,0,0,0,0
505021088,3011,1859,3747,3078,2160,1878,1404,846,485,18468
505021089,4733,2382,1761,3209,3191,2441,2487,1625,773,22602
505021090,3476,2084,4545,3623,2004,1778,1271,733,301,19818
505021091,10,39,101,30,13,13,3,0,0,219
505021092,2522,1586,4198,3100,2170,1744,1248,708,270,17552
505021093,2242,1584,2498,2258,1840,1676,1429,818,270,14620
505021094,1356,881,711,1015,1108,1070,1065,582,169,7965
505021095,1711,1097,3081,2285,1526,1294,970,519,345,12820
505021096,2980,1973,1220,1969,2296,1673,1321,1122,494,15044
505021097,2515,1769,2723,2524,2105,1869,1511,1209,836,17066
505021301,1818,1528,1212,1354,1660,1671,1375,922,384,11927
505021302,2002,1342,1847,1842,1742,1502,1253,989,468,12985
505031098,2280,1646,1450,1518,1507,1569,1067,505,152,11687
505031099,5250,3409,3196,3298,3235,2029,1538,1197,544,23679
505031100,4700,2525,2988,3059,2500,1638,873,300,58,18641
505031101,2984,1776,2462,2172,1774,1468,841,360,71,13904
505031102,1747,1187,1361,1282,1109,916,804,398,98,8897
505031104,1910,1333,1339,1353,1354,1343,1032,565,258,10483
505031105,3808,3198,2100,2467,3701,2944,1506,777,261,20764
505031106,0,0,0,0,0,0,0,0,0,6
505031107,3088,1732,1529,2123,1986,1318,982,633,166,13569
505031255,3752,1611,2909,2309,1619,924,561,192,37,13904
505031256,124,93,75,73,129,136,78,25,5,723
505031257,871,372,440,481,570,522,355,175,35,3822
505031258,2755,1183,1488,1553,1409,1115,850,503,151,11009
505031303,2778,1636,1875,2069,1718,1398,1105,478,93,13139
505031304,3865,1995,2261,2731,2014,1467,718,269,75,15401
505031305,3094,2006,1481,2243,2297,1296,952,579,252,14199
505031306,2970,1577,2036,2085,1698,1647,1463,829,363,14678
506011110,5158,2853,3969,3195,2587,2241,1807,1003,363,23166
506011111,0,0,0,0,3,0,0,0,0,3
506011112,1151,723,732,776,699,782,614,255,63,5793
506011114,1867,1268,1384,1363,1367,1353,1143,611,238,10604
506011115,1390,978,761,980,1186,1277,975,566,137,8241
506011116,1289,782,672,933,1111,1035,956,380,79,7243
506011117,3066,1528,1810,1895,1308,975,558,207,68,11409
506011307,3382,1160,1777,2721,1249,768,457,130,29,11667
506011308,4774,1466,3037,3658,1525,905,515,145,30,16049
506021118,2325,1658,2630,2265,1947,1779,1331,721,432,15082
506021119,2698,2020,3703,2904,2196,1685,1233,573,233,17245
506021120,0,0,0,0,0,0,0,0,0,0
506021121,0,0,7,7,0,0,0,0,0,20
506021123,2099,1942,3495,2715,1854,1762,1280,482,182,15816
506021309,1526,1172,1774,1345,1032,838,618,357,197,8864
506021310,1392,826,1300,1179,880,731,572,371,142,7394
506021311,1480,1220,2811,1807,1160,1143,758,381,136,10897
506031124,2631,3655,4663,2690,1817,1639,1359,1219,943,20612
506031125,1730,1522,1049,1238,1510,1582,986,373,88,10078
506031126,0,0,0,0,0,3,0,0,0,3
506031127,3900,2852,5214,3389,2008,1587,1016,503,176,20655
506031128,2398,1470,1945,2046,1616,1721,1619,851,319,13992
506031129,2781,1969,1104,1984,2060,1691,1455,1054,428,14518
506031130,0,0,0,0,7,3,0,0,0,16
506031131,4214,2714,1411,2945,2937,2055,1906,846,235,19262
506041132,4041,2628,3404,3263,2440,1910,1590,803,210,20280
506041133,4953,3400,3321,4228,3440,2426,1629,697,324,24415
506041134,4313,2476,2821,3007,2556,2219,1888,1281,584,21146
506041135,5276,3031,2878,3719,2979,2033,1362,467,116,21869
506041136,3081,1827,2200,2299,1786,1557,1253,697,307,15005
506041137,4599,2883,2998,3341,3022,2806,2454,1222,329,23665
506051138,4286,2219,2646,3301,2466,2071,1677,767,292,19729
506051139,2318,1461,1733,1675,1554,1490,1050,678,246,12198
506051140,2533,1585,1225,1690,2158,2142,2072,1289,439,15136
506051141,2222,1498,850,1311,1710,1519,1424,858,315,11698
506061142,5784,2262,3641,3346,2172,1673,1036,429,129,20471
506061143,1477,963,818,848,1123,999,628,249,62,7165
506061144,766,489,442,586,785,728,470,275,56,4607
506071145,1941,1872,2760,2113,1546,1513,1478,833,523,14575
506071146,1878,1858,1293,1325,1439,1427,1276,731,419,11653
506071147,2433,2210,2552,2279,2292,2210,2012,937,290,17226
507011148,5118,2812,3267,3859,3003,1773,1181,524,197,21746
507011150,0,0,0,0,5,6,5,3,0,21
507011151,0,0,0,0,0,0,0,0,0,0
507011152,1779,1075,1092,1330,1383,1356,1073,559,162,9816
507011153,1372,1040,1353,1213,1161,954,741,526,144,8503
507011154,1725,1251,1780,1704,1493,1316,1109,636,320,11327
507011155,0,0,0,0,3,4,0,0,0,10
507011158,466,333,513,512,546,666,462,159,84,3741
507011159,1930,1512,1945,1553,1512,1503,1034,514,227,11723
507011160,1736,1237,1644,1468,1463,1370,1205,792,352,11268
507011161,4278,2028,2986,3459,2193,1302,734,351,138,17454
507011163,1586,826,1090,1228,1040,956,588,249,71,7631
507011259,2233,1260,1724,1675,1365,993,601,217,70,10128
507011260,366,315,253,281,359,378,335,125,33,2446
507021164,1374,912,717,925,1198,1081,876,471,254,7819
507021165,2051,1724,2668,2304,2305,2402,1884,980,403,16720
507021166,2540,1498,1914,2219,2056,2044,1692,955,451,15372
507021167,0,0,0,0,6,3,0,0,0,5
507031169,4832,2256,3273,3446,2072,1154,628,238,44,17953
507031170,1451,871,990,983,993,878,611,445,214,7434
507031172,4,9,9,8,15,14,13,0,0,75
507031173,0,3,0,4,3,5,0,5,0,24
507031174,2241,1468,1476,1647,1547,1326,991,477,134,11286
507031261,1884,1036,2104,1622,1036,753,469,152,26,9084
507041175,2059,1397,1156,1573,1540,1520,1440,760,269,11725
507041176,705,492,368,512,540,450,413,248,101,3832
507041177,2514,1591,1867,2034,2025,1827,1586,882,445,14778
507041178,2707,1895,1511,2076,2099,1960,1707,976,547,15476
507041179,1493,856,605,1091,984,863,1086,681,376,8030
507041180,1958,1287,1055,1417,1389,1583,1549,500,139,10883
507041181,3348,2181,1562,2207,2648,2140,1558,1102,705,17452
507041182,1571,1928,1645,1378,1344,1685,1504,956,480,12489
507041183,1033,638,858,777,736,499,403,307,198,5447
507041184,992,801,540,666,808,877,875,360,103,6020
507051186,1496,947,1057,969,1066,1204,1024,549,194,8503
507051187,2974,1883,1628,1672,2011,1646,944,510,216,13477
507051188,1980,2013,1962,1729,2013,2419,2202,1473,628,16411
507051189,0,0,0,0,0,0,0,0,0,3
507051190,1987,1128,1266,1431,1483,1776,1506,1021,436,12039
507051191,5563,3257,2698,3436,3480,2136,1032,474,104,22178
507051192,2552,1528,1520,1521,1795,1728,1150,553,180,12539
507051193,2201,1346,1359,1331,1419,1505,920,515,137,10741
507051312,3051,1339,2389,1779,1175,884,646,339,49,11651
507051313,7071,3211,4034,4248,3214,2069,1335,733,124,26046
507051314,552,251,413,258,233,187,140,48,15,2096
509011225,2198,1519,1556,1439,1778,2075,2070,1433,764,14828
509011226,701,354,370,395,553,647,472,194,28,3707
509011227,974,544,506,591,690,711,693,390,120,5211
509011228,1084,522,393,691,833,1055,1042,542,155,6310
509011229,636,235,369,394,379,419,311,95,20,2862
509011230,876,538,575,534,538,600,488,252,105,4512
509011231,822,321,383,507,518,659,465,293,81,4053
509011232,524,330,401,430,494,613,582,243,63,3679
509011233,2398,1386,1312,1379,1463,1397,1176,637,192,11333
509011234,903,488,455,573,769,910,823,352,117,5388
509011235,0,0,0,0,0,0,0,0,0,0
509021236,1109,665,516,682,942,988,642,309,77,5930
509021237,640,392,374,394,477,591,528,278,120,3789
509021238,681,283,349,457,475,584,617,279,72,3801
509021239,1266,687,946,942,1201,1483,1523,729,154,8929
509021240,918,474,570,546,613,714,607,311,131,4893
509021241,870,413,501,548,597,691,484,265,101,4471
509021242,421,211,377,353,476,545,378,176,60,3005
509021243,2061,1242,1227,1305,1488,1662,1438,706,237,11358
509021244,627,359,338,412,659,967,818,353,72,4601
509021245,701,340,372,487,605,919,1030,543,166,5158
509031246,576,281,303,376,473,541,529,317,119,3504
509031247,836,325,446,558,585,674,501,255,66,4249
509031248,487,171,243,275,348,379,304,125,36,2376
509031249,749,558,501,477,534,585,517,302,154,4370
509031250,861,382,444,548,646,817,708,353,104,4859
510011262,3421,1552,2504,2413,2075,1573,819,237,63,14660
510011263,1600,1023,1267,953,849,777,421,116,29,7045
510011264,898,656,612,506,426,280,158,62,11,3603
510011265,1721,857,1302,1102,1030,889,418,136,25,7477
510011266,568,319,387,299,282,252,135,54,15,2310
510021267,502,634,1520,1298,1003,717,172,47,13,5910
510021268,1175,429,864,766,543,360,87,7,0,4239
510021269,1007,347,810,909,577,440,129,33,3,4253
510021270,2777,1277,2195,1876,1379,1125,323,71,18,11046
510031271,1727,637,1511,1494,1021,744,200,54,10,7391
510031272,4497,1816,3195,3353,2357,1328,384,75,11,17013
510031273,1143,553,921,999,784,536,185,60,0,5187
511011274,2303,1311,1333,1398,1582,1627,1322,858,275,12003
511011275,815,322,521,506,610,592,386,185,41,3966
511021276,921,514,640,561,720,695,518,234,65,4879
511021277,818,460,796,709,612,630,431,171,24,4659
511031278,1540,887,1105,1035,986,922,493,151,26,7150
511031279,2856,1689,2160,1941,1798,1522,790,325,122,13213
511031280,2077,1004,1476,1365,1107,953,486,202,51,8711
511031281,0,0,0,0,0,0,0,0,0,0
511031282,784,506,619,590,671,662,404,136,19,4389
511031283,720,654,1008,813,705,598,228,60,15,4804
511031284,0,0,0,0,0,0,0,0,0,0
511041285,1801,1314,1345,1312,1514,1656,1444,973,531,11888
511041286,1664,1049,911,973,1117,1060,661,318,57,7824
511041287,1987,948,1129,1054,1208,1020,778,327,97,8546
511041288,2281,1180,1226,1420,1418,1257,950,457,136,10333
511041289,551,308,222,359,479,644,673,362,78,3680
511041290,449,361,621,451,461,409,298,99,10,3153
511041291,641,292,398,466,477,659,586,277,81,3876
511041292,937,434,444,626,800,1027,907,406,110,5679
597979799,0,42,116,170,109,62,18,0,0,514
599999499,772,820,1512,1543,1313,1144,758,155,30,8055
601011001,2107,1168,1187,983,897,809,708,250,34,8150
601011002,1375,786,1024,801,883,708,539,267,66,6449
601011003,917,512,623,673,634,676,593,285,80,4989
601021004,936,616,898,814,750,874,853,529,251,6522
601021005,1628,914,847,1072,1208,1342,1012,450,103,8573
601021006,574,374,457,482,418,463,365,238,84,3452
601021007,1923,1145,1414,1481,1487,1410,1454,1019,296,11627
601021008,1092,670,1084,875,802,945,1037,759,569,7830
601021009,836,610,998,645,563,529,482,336,165,5168
601021010,621,415,663,551,374,352,259,211,53,3501
601021011,1766,988,1661,1083,757,697,622,245,62,7874
601021012,835,418,403,612,697,810,601,191,42,4616
601031013,748,540,577,564,602,581,413,208,59,4297
601031014,1079,630,898,753,695,719,516,332,132,5748
601031015,1453,943,1371,1039,937,1005,780,626,242,8397
601031016,804,506,980,638,526,502,429,239,80,4709
601031017,1875,1368,2689,1499,1253,1324,1115,767,393,12287
601031018,776,546,846,653,551,636,567,391,182,5142
601031019,878,615,1364,799,635,643,481,232,92,5737
601031020,1351,836,924,882,877,986,811,469,158,7293
601031021,735,522,950,659,480,451,355,180,57,4398
601041022,2410,1546,2382,1870,1504,1334,1320,801,302,13473
601041023,1873,1196,1201,1427,1472,1472,1435,768,210,11051
601041024,1843,931,909,1156,1164,1049,838,455,135,8482
601041025,0,0,0,0,0,0,0,0,0,0
601041026,588,455,270,387,575,520,493,233,114,3637
601051027,676,1463,2415,1096,889,927,922,459,188,9025
601051028,1525,918,1509,1304,1215,1111,875,412,165,9033
601051029,780,772,820,664,648,537,553,216,56,5053
601051030,885,740,1306,886,801,790,633,354,218,6606
601051031,1516,1578,2439,1341,1293,1354,1432,925,445,12326
601051032,1077,820,1051,924,891,764,659,363,166,6727
601051033,889,783,1224,783,889,830,615,290,91,6397
601061034,1444,857,1019,1049,1093,1462,1128,385,83,8521
601061035,1756,974,1343,1220,1173,1334,1240,701,249,9993
602011036,476,616,775,390,397,384,292,142,31,3498
602011037,895,578,798,631,567,516,441,326,196,4941
602011038,669,703,949,635,693,748,637,300,91,5421
602011039,894,525,567,546,639,580,525,358,138,4769
602011040,680,613,893,505,406,399,297,183,71,4048
602011041,1787,1372,1770,1167,1035,971,814,529,183,9628
602011042,877,663,653,607,735,653,599,451,202,5449
602011043,634,440,383,448,460,425,547,437,263,4031
602011044,1039,693,739,746,912,971,859,596,217,6777
602011045,818,508,524,389,516,412,386,230,28,3804
602011046,1284,856,924,905,858,882,830,529,210,7275
602011047,780,589,923,646,544,494,386,272,210,4846
602011048,866,581,712,624,608,586,549,315,112,4958
602011049,886,544,588,669,733,575,513,250,79,4826
602011050,786,453,585,553,455,466,363,176,79,3932
602011051,635,509,564,524,591,616,471,222,87,4215
602011052,851,491,689,546,606,579,571,417,170,4921
602021053,542,306,333,333,477,828,802,349,75,4045
602021054,931,620,671,610,764,937,918,513,156,6114
602021055,950,608,468,585,866,1109,945,489,111,6136
602021056,726,406,443,426,489,499,377,189,54,3605
602021057,740,423,425,478,552,683,673,298,76,4351
602031058,742,405,407,522,678,770,547,235,41,4354
602031059,1139,711,702,715,875,1157,1107,535,166,7118
602031060,714,452,509,420,546,606,655,369,147,4428
602031061,613,369,390,383,526,576,547,229,75,3700
602031062,956,557,670,561,701,838,727,389,89,5482
602031064,874,438,486,644,823,1361,1338,643,155,6756
602031099,120,42,53,97,108,170,200,107,20,922
602031100,1116,639,702,673,811,1144,1011,523,223,6835
603011065,368,225,242,254,276,456,427,157,25,2427
603011066,555,413,275,428,532,561,377,147,33,3324
603011067,1140,773,751,747,915,1078,815,367,86,6675
603011068,0,0,0,0,3,0,0,0,0,8
603021069,477,228,214,377,470,629,703,293,57,3447
603021070,787,432,382,518,628,842,831,312,62,4802
603021071,617,337,345,424,539,763,647,305,63,4051
603021072,1726,937,1114,1198,1258,1372,1068,522,211,9405
603031073,265,175,175,248,308,571,554,240,58,2593
603031074,494,292,523,455,553,966,1053,508,134,4988
604011075,603,407,445,391,344,408,351,252,67,3270
604011076,827,619,585,530,779,918,638,235,40,5175
604011077,649,426,582,429,470,532,422,211,65,3779
604011078,1282,881,762,786,882,840,663,443,240,6777
604011079,881,550,580,552,736,867,716,394,136,5417
604011080,650,422,494,433,480,447,358,201,58,3535
604011081,656,420,386,432,528,623,551,336,128,4067
604011082,1077,754,687,714,804,1081,1012,718,239,7088
604011083,687,496,443,444,537,640,641,395,221,4515
604011084,1082,588,594,654,708,943,982,639,190,6388
604021085,2371,1606,1946,1577,1741,1805,1768,1171,498,14481
604021086,867,529,666,486,575,690,717,406,132,5075
604021087,893,584,682,580,677,667,722,421,163,5385
604021088,698,410,460,424,505,472,416,224,51,3661
604021089,947,532,529,591,828,1082,1195,602,168,6472
604021090,529,326,396,347,448,455,379,197,38,3116
604021091,1011,636,638,699,931,1247,927,432,105,6619
604021092,572,309,378,376,493,587,497,225,37,3478
604031093,273,110,202,215,189,236,234,122,33,1617
604031094,828,433,518,485,559,644,484,190,45,4188
604031095,715,433,506,403,446,530,484,290,123,3934
604031096,685,358,370,435,583,640,522,200,46,3843
604031097,670,368,521,454,629,726,576,254,59,4267
604031098,0,0,0,0,0,0,0,0,0,0
697979799,0,0,4,4,7,0,0,0,0,19
699999499,129,215,228,198,203,199,163,31,3,1377
701011001,0,0,11,5,3,4,0,0,0,23
701011002,598,813,2402,1286,825,708,394,100,20,7149
701011003,0,0,0,0,0,0,0,0,0,0
701011004,534,327,723,511,433,419,366,217,75,3602
701011005,543,542,1040,636,434,389,239,94,18,3943
701011006,503,301,492,371,340,262,179,91,19,2563
701011007,484,257,596,469,357,341,213,61,26,2819
701011008,561,484,1054,705,510,447,225,96,17,4101
701011009,475,315,620,458,457,308,167,44,9,2858
701021010,433,229,359,321,255,199,178,81,10,2078
701021011,538,273,279,355,354,292,190,83,13,2385
701021012,345,257,296,256,221,190,100,43,3,1712
701021013,590,462,762,487,402,303,265,118,36,3430
701021014,0,0,0,0,0,0,0,0,0,0
701021015,0,3,0,0,0,0,0,0,0,3
701021016,427,295,695,461,315,319,239,122,18,2892
701021017,0,0,4,4,3,3,5,0,0,21
701021018,417,220,211,318,248,196,142,70,15,1841
701021019,1091,678,634,677,625,598,352,115,32,4803
701021020,919,472,723,689,582,591,412,181,37,4597
701021021,1723,733,1126,1139,732,323,159,61,10,6006
701021022,891,487,582,606,573,585,434,154,27,4341
701021023,447,272,512,393,356,277,207,94,21,2576
701021024,446,248,234,318,283,202,185,75,12,2000
701021025,673,355,928,651,462,376,310,104,26,3884
701021026,584,295,753,545,410,343,230,84,18,3261
701021027,449,224,388,385,296,281,246,156,84,2511
701021028,410,261,330,299,276,209,158,64,15,2023
701021029,375,208,231,259,285,251,137,69,14,1836
701021030,636,289,281,392,391,244,192,74,9,2510
701031031,603,888,946,785,742,592,368,150,22,5100
701031032,1761,947,938,1199,1467,1151,671,207,42,8387
701031033,0,0,0,0,0,0,8,0,0,15
701031034,558,382,431,384,502,471,341,114,17,3197
701031035,879,398,505,652,671,657,405,115,15,4289
701041036,735,377,579,487,433,287,139,44,12,3091
701041037,621,355,506,430,337,297,160,36,11,2747
701041038,1127,490,815,742,589,432,225,73,16,4501
701041039,720,379,477,429,462,361,216,72,23,3142
701041040,783,398,417,456,399,325,207,69,12,3053
701041041,1077,615,760,734,559,360,211,87,50,4456
701041042,1829,892,1490,1273,564,261,98,35,3,6451
701041043,1768,879,1310,1066,774,420,234,81,24,6555
701041044,748,395,519,464,467,332,189,62,15,3175
702011045,847,463,762,640,502,560,310,102,20,4215
702011046,1108,562,1156,833,660,607,368,108,21,5418
702011047,1035,563,874,736,566,449,236,101,22,4585
702011048,1211,566,806,792,676,527,274,98,24,4964
702011049,738,355,903,695,518,494,238,70,14,4025
702011050,288,343,489,318,230,194,75,13,3,1961
702011051,462,258,378,326,386,417,281,130,71,2706
702011052,896,628,734,624,501,320,149,56,4,3912
702011053,723,476,519,402,349,246,106,20,7,2839
702011054,497,288,321,248,195,159,97,36,11,1851
702021055,583,435,412,293,202,165,90,15,3,2203
702021056,676,347,571,407,416,385,204,68,11,3080
702031057,653,362,457,478,711,790,606,167,15,4242
702031058,471,330,364,224,195,156,112,31,3,1890
702031059,565,423,401,312,203,129,50,15,7,2118
702031060,531,395,396,351,343,225,89,19,0,2348
702031061,1318,1001,1043,773,567,343,123,29,0,5204
702041062,585,455,468,432,308,213,63,7,0,2541
702041063,1700,1427,1212,1027,755,562,232,56,12,6983
702041064,880,319,541,641,473,288,102,21,0,3267
702051065,545,376,446,305,248,216,109,35,5,2283
702051066,954,873,710,570,496,335,191,48,8,4189
702051067,2168,1173,1861,1392,1191,1020,585,223,46,9658
702051068,727,557,439,300,260,182,105,27,10,2609
797979799,0,15,23,22,19,17,0,0,0,99
799999499,446,276,661,573,591,579,318,49,7,3500
801011001,509,308,270,345,340,339,241,197,62,2605
801011002,737,1556,3216,1209,592,410,324,272,184,8502
801011003,787,1902,1970,973,574,472,437,265,137,7520
801011004,649,331,495,505,391,293,241,111,30,3055
801011005,509,267,374,443,445,327,295,224,73,2965
801011006,1703,944,857,1227,1128,759,435,174,40,7265
801011007,1130,651,774,799,760,596,577,188,49,5531
801011008,823,537,695,681,557,674,514,231,69,4781
801011009,770,436,479,525,487,406,359,177,30,3671
801011010,424,247,198,310,289,243,303,99,16,2126
801011011,703,320,476,550,384,347,422,145,27,3372
801011012,0,0,0,0,0,0,0,0,0,3
801011013,489,377,375,353,412,338,336,260,66,3008
801011014,664,370,481,489,439,324,275,238,46,3321
801011015,1079,578,1001,896,675,448,516,312,123,5628
801011016,1381,865,1018,1105,900,864,988,415,130,7672
801011017,780,397,523,577,502,389,384,174,32,3767
801011018,353,573,1036,438,176,91,52,12,4,2739
801011019,1715,696,1126,1393,834,565,491,197,32,7049
801011020,508,374,540,473,354,310,275,224,60,3104
801011021,452,320,325,324,351,414,369,132,45,2740
801011022,751,374,383,502,457,346,325,215,35,3383
801011023,481,294,517,403,324,236,242,304,246,3054
801011024,637,329,512,513,386,268,239,145,31,3069
801011025,520,310,305,404,343,251,300,131,26,2587
801011026,514,372,284,357,404,291,276,219,77,2795
801011111,4,5,0,6,0,0,0,0,0,12
801011142,0,0,0,0,0,0,0,0,0,0
801011143,174,81,202,154,56,20,16,0,0,714
801011144,0,0,6,5,3,3,0,0,0,25
801031031,3,45,154,103,56,16,6,10,0,395
801031032,8,3,3,0,7,6,0,0,0,25
801031113,104,86,152,162,165,197,147,66,10,1097
801031114,20,19,17,24,16,22,3,4,0,125
801031115,27,94,56,18,42,29,16,9,3,296
801041034,1383,886,784,957,1062,562,316,139,34,6129
